Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-11-23 15:18:55.731,-0.035528
Serial Number:,MY60101365,,2022-11-23 15:18:56.233,-0.020465
Firmware Version:,<Unknown Revision>,,2022-11-23 15:18:56.733,-0.038876
Start Time:,2022-11-23 15:18:55.731,,2022-11-23 15:18:57.231,-0.00875
Stop Time:,2022-11-23 15:28:55.732,,2022-11-23 15:18:57.731,-0.032181
Sample Period:,0.5,,2022-11-23 15:18:58.232,-0.040549
,,,2022-11-23 15:18:58.732,-0.050591
,,,2022-11-23 15:18:59.232,-0.037202
,,,2022-11-23 15:18:59.733,-0.057286
,,,2022-11-23 15:19:00.233,-0.048917
,,,2022-11-23 15:19:00.732,-0.018792
,,,2022-11-23 15:19:01.232,-0.033855
,,,2022-11-23 15:19:01.732,-0.050591
,,,2022-11-23 15:19:02.232,-0.070675
,,,2022-11-23 15:19:02.732,-0.04557
,,,2022-11-23 15:19:03.232,-0.013771
,,,2022-11-23 15:19:03.732,-0.030507
,,,2022-11-23 15:19:04.232,-0.055612
,,,2022-11-23 15:19:04.732,-0.052265
,,,2022-11-23 15:19:05.232,-0.015445
,,,2022-11-23 15:19:05.732,-0.048917
,,,2022-11-23 15:19:06.232,-0.013771
,,,2022-11-23 15:19:06.732,-0.035528
,,,2022-11-23 15:19:07.232,-0.020465
,,,2022-11-23 15:19:07.732,-0.065654
,,,2022-11-23 15:19:08.231,-0.030507
,,,2022-11-23 15:19:08.732,-0.06398
,,,2022-11-23 15:19:09.232,-0.043896
,,,2022-11-23 15:19:09.732,-0.028834
,,,2022-11-23 15:19:10.232,-0.032181
,,,2022-11-23 15:19:10.732,-0.013771
,,,2022-11-23 15:19:11.232,-0.028834
,,,2022-11-23 15:19:11.732,-0.033855
,,,2022-11-23 15:19:12.232,-0.042223
,,,2022-11-23 15:19:12.732,-0.070675
,,,2022-11-23 15:19:13.232,-0.06398
,,,2022-11-23 15:19:13.731,-0.043896
,,,2022-11-23 15:19:14.232,-0.02716
,,,2022-11-23 15:19:14.732,-0.043896
,,,2022-11-23 15:19:15.232,-0.038876
,,,2022-11-23 15:19:15.731,-0.022139
,,,2022-11-23 15:19:16.231,-0.069001
,,,2022-11-23 15:19:16.732,-0.020465
,,,2022-11-23 15:19:17.232,-0.042223
,,,2022-11-23 15:19:17.731,-0.042223
,,,2022-11-23 15:19:18.232,-0.018792
,,,2022-11-23 15:19:18.731,-0.028834
,,,2022-11-23 15:19:19.232,-0.057286
,,,2022-11-23 15:19:21.840,-0.057286
,,,2022-11-23 15:19:21.840,-0.057286
,,,2022-11-23 15:19:21.840,-0.057286
,,,2022-11-23 15:19:21.840,-0.057286
,,,2022-11-23 15:19:21.840,-0.028834
,,,2022-11-23 15:19:22.233,-0.048917
,,,2022-11-23 15:19:22.928,-0.035528
,,,2022-11-23 15:19:23.232,-0.040549
,,,2022-11-23 15:19:23.731,-0.013771
,,,2022-11-23 15:19:25.673,-0.013771
,,,2022-11-23 15:19:25.674,-0.013771
,,,2022-11-23 15:19:25.674,-0.030507
,,,2022-11-23 15:19:25.732,-0.022139
,,,2022-11-23 15:19:26.232,-0.042223
,,,2022-11-23 15:19:26.731,-0.022139
,,,2022-11-23 15:19:27.231,-0.035528
,,,2022-11-23 15:19:27.731,-0.028834
,,,2022-11-23 15:19:28.232,-0.06398
,,,2022-11-23 15:19:28.731,-0.050591
,,,2022-11-23 15:19:29.233,-0.070675
,,,2022-11-23 15:19:29.731,-0.023813
,,,2022-11-23 15:19:30.231,-0.022139
,,,2022-11-23 15:19:30.731,-0.02716
,,,2022-11-23 15:19:31.231,-0.037202
,,,2022-11-23 15:19:31.732,-0.040549
,,,2022-11-23 15:19:32.231,-0.028834
,,,2022-11-23 15:19:32.731,-0.057286
