Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-11-23 16:31:19.317,-0.017118
Serial Number:,MY60101365,,2022-11-23 16:31:19.818,-0.00875
Firmware Version:,07.31.2020012900,,2022-11-23 16:31:20.319,-0.028834
Start Time:,2022-11-23 16:31:19.317,,2022-11-23 16:31:20.818,-0.020465
Stop Time:,2022-11-23 16:41:19.319,,2022-11-23 16:31:21.317,-0.013771
Sample Period:,0.5,,2022-11-23 16:31:21.818,-0.018792
,,,2022-11-23 16:31:22.318,-0.030507
,,,2022-11-23 16:31:22.818,-0.015445
,,,2022-11-23 16:31:23.318,-0.020465
,,,2022-11-23 16:31:23.817,-0.022139
,,,2022-11-23 16:31:24.318,-0.028834
,,,2022-11-23 16:31:24.818,-0.022139
,,,2022-11-23 16:31:25.318,-0.015445
,,,2022-11-23 16:31:25.817,-0.012097
,,,2022-11-23 16:31:26.318,-0.013771
,,,2022-11-23 16:31:26.817,-0.013771
,,,2022-11-23 16:31:27.318,-0.020465
,,,2022-11-23 16:31:27.818,-0.037202
,,,2022-11-23 16:31:28.317,-0.013771
,,,2022-11-23 16:31:28.818,-0.018792
,,,2022-11-23 16:31:29.317,-0.013771
,,,2022-11-23 16:31:29.818,-0.022139
,,,2022-11-23 16:31:30.318,-0.022139
,,,2022-11-23 16:31:30.817,-0.02716
,,,2022-11-23 16:31:31.318,-0.00875
,,,2022-11-23 16:31:31.818,-0.013771
,,,2022-11-23 16:31:32.318,-0.035528
,,,2022-11-23 16:31:32.818,-0.028834
,,,2022-11-23 16:31:33.318,-0.010424
,,,2022-11-23 16:31:33.818,-0.022139
,,,2022-11-23 16:31:34.318,-0.022139
,,,2022-11-23 16:31:34.818,-0.015445
,,,2022-11-23 16:31:35.317,-0.020465
,,,2022-11-23 16:31:35.818,-0.012097
,,,2022-11-23 16:31:36.319,-0.023813
,,,2022-11-23 16:31:36.818,-0.022139
,,,2022-11-23 16:31:37.318,-0.020465
,,,2022-11-23 16:31:37.818,-0.035528
