Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-11-23 15:06:29.919,-0.020465
Serial Number:,MY60101365,,2022-11-23 15:06:30.420,-0.040549
Firmware Version:,<Unknown Revision>,,2022-11-23 15:06:30.920,-0.050591
Start Time:,2022-11-23 15:06:29.919,,2022-11-23 15:06:31.429,-0.02716
Stop Time:,2022-11-23 15:16:29.920,,2022-11-23 15:06:31.939,-0.028834
Sample Period:,0.5,,2022-11-23 15:06:32.421,-0.022139
,,,2022-11-23 15:06:32.926,-0.040549
,,,2022-11-23 15:06:33.424,-0.035528
,,,2022-11-23 15:06:33.921,-0.06398
,,,2022-11-23 15:06:34.421,-0.035528
,,,2022-11-23 15:06:34.963,-0.042223
,,,2022-11-23 15:06:35.420,-0.022139
,,,2022-11-23 15:06:35.921,-0.043896
,,,2022-11-23 15:06:36.421,-0.057286
,,,2022-11-23 15:06:36.921,-0.062306
,,,2022-11-23 15:06:37.420,-0.022139
,,,2022-11-23 15:06:37.920,-0.058959
,,,2022-11-23 15:06:38.439,-0.070675
,,,2022-11-23 15:06:38.976,-0.048917
,,,2022-11-23 15:06:39.420,-0.043896
,,,2022-11-23 15:06:39.921,-0.028834
,,,2022-11-23 15:06:40.491,-0.035528
,,,2022-11-23 15:06:40.927,-0.040549
,,,2022-11-23 15:06:41.454,-0.047244
,,,2022-11-23 15:06:41.922,-0.042223
,,,2022-11-23 15:06:42.420,-0.035528
,,,2022-11-23 15:06:42.920,-0.048917
,,,2022-11-23 15:06:43.434,-0.037202
,,,2022-11-23 15:06:43.944,-0.094106
,,,2022-11-23 15:06:44.440,-0.04557
,,,2022-11-23 15:06:44.921,-0.047244
,,,2022-11-23 15:06:45.469,-0.058959
,,,2022-11-23 15:06:45.920,-0.055612
,,,2022-11-23 15:06:46.420,-0.035528
,,,2022-11-23 15:06:46.919,-0.050591
,,,2022-11-23 15:06:47.421,-0.070675
,,,2022-11-23 15:06:47.920,-0.069001
,,,2022-11-23 15:06:48.427,-0.048917
,,,2022-11-23 15:06:48.923,-0.072348
,,,2022-11-23 15:06:49.420,-0.025486
,,,2022-11-23 15:06:49.919,-0.058959
,,,2022-11-23 15:06:50.422,-0.042223
,,,2022-11-23 15:06:50.920,-0.017118
,,,2022-11-23 15:06:51.421,-0.020465
,,,2022-11-23 15:06:51.920,-0.065654
,,,2022-11-23 15:06:52.422,-0.057286
,,,2022-11-23 15:06:52.920,-0.057286
,,,2022-11-23 15:06:53.419,-0.042223
,,,2022-11-23 15:06:54.090,-0.070675
,,,2022-11-23 15:06:54.420,-0.015445
,,,2022-11-23 15:06:54.954,-0.02716
,,,2022-11-23 15:06:55.430,-0.048917
,,,2022-11-23 15:06:55.924,-0.028834
,,,2022-11-23 15:06:56.422,-0.02716
,,,2022-11-23 15:06:56.966,-0.042223
,,,2022-11-23 15:06:57.420,-0.012097
,,,2022-11-23 15:06:57.920,-0.020465
,,,2022-11-23 15:06:58.419,-0.048917
,,,2022-11-23 15:06:58.920,-0.020465
,,,2022-11-23 15:06:59.422,-0.020465
,,,2022-11-23 15:06:59.959,-0.028834
,,,2022-11-23 15:07:00.457,-0.042223
,,,2022-11-23 15:07:00.941,-0.032181
,,,2022-11-23 15:07:01.427,-0.042223
,,,2022-11-23 15:07:01.938,-0.02716
,,,2022-11-23 15:07:02.421,-0.057286
,,,2022-11-23 15:07:02.942,-0.018792
,,,2022-11-23 15:07:03.420,-0.037202
,,,2022-11-23 15:07:03.920,-0.037202
,,,2022-11-23 15:07:04.419,-0.079043
,,,2022-11-23 15:07:04.919,-0.035528
,,,2022-11-23 15:07:05.430,-0.048917
,,,2022-11-23 15:07:05.927,-0.02716
,,,2022-11-23 15:07:06.420,-0.055612
,,,2022-11-23 15:07:06.921,-0.033855
,,,2022-11-23 15:07:07.420,-0.020465
,,,2022-11-23 15:07:07.920,-0.058959
,,,2022-11-23 15:07:08.437,-0.035528
,,,2022-11-23 15:07:08.921,-0.079043
,,,2022-11-23 15:07:09.419,-0.042223
,,,2022-11-23 15:07:09.923,-0.047244
,,,2022-11-23 15:07:10.426,-0.035528
,,,2022-11-23 15:07:10.927,-0.035528
,,,2022-11-23 15:07:11.426,-0.033855
,,,2022-11-23 15:07:11.943,-0.015445
,,,2022-11-23 15:07:12.430,-0.050591
,,,2022-11-23 15:07:12.924,-0.033855
,,,2022-11-23 15:07:13.431,-0.084064
,,,2022-11-23 15:07:13.932,-0.042223
,,,2022-11-23 15:07:14.441,-0.050591
,,,2022-11-23 15:07:14.947,-0.06398
,,,2022-11-23 15:07:15.429,-0.035528
,,,2022-11-23 15:07:15.965,-0.020465
,,,2022-11-23 15:07:16.465,-0.022139
,,,2022-11-23 15:07:16.950,-0.048917
,,,2022-11-23 15:07:17.423,-0.042223
,,,2022-11-23 15:07:17.942,-0.013771
,,,2022-11-23 15:07:19.426,-0.013771
,,,2022-11-23 15:07:19.480,-0.013771
,,,2022-11-23 15:07:19.480,-0.025486
,,,2022-11-23 15:07:19.936,-0.042223
,,,2022-11-23 15:07:20.483,-0.037202
,,,2022-11-23 15:07:20.964,-0.022139
,,,2022-11-23 15:07:21.457,-0.084064
,,,2022-11-23 15:07:21.965,-0.057286
,,,2022-11-23 15:07:22.457,-0.013771
,,,2022-11-23 15:07:23.032,-0.038876
,,,2022-11-23 15:07:23.443,-0.042223
,,,2022-11-23 15:07:23.925,-0.050591
,,,2022-11-23 15:07:24.426,-0.022139
,,,2022-11-23 15:07:24.956,-0.028834
,,,2022-11-23 15:07:25.488,-0.047244
,,,2022-11-23 15:07:25.943,-0.020465
,,,2022-11-23 15:07:26.459,-0.062306
,,,2022-11-23 15:07:26.942,-0.02716
,,,2022-11-23 15:07:27.433,-0.043896
,,,2022-11-23 15:07:27.922,-0.055612
,,,2022-11-23 15:07:28.422,-0.013771
,,,2022-11-23 15:07:28.923,-0.022139
,,,2022-11-23 15:07:29.458,-0.058959
,,,2022-11-23 15:07:29.922,-0.042223
,,,2022-11-23 15:07:30.430,-0.077369
,,,2022-11-23 15:07:30.924,-0.048917
,,,2022-11-23 15:07:31.422,-0.048917
,,,2022-11-23 15:07:31.922,-0.028834
,,,2022-11-23 15:07:32.464,-0.06398
,,,2022-11-23 15:07:32.946,-0.057286
,,,2022-11-23 15:07:33.423,-0.020465
,,,2022-11-23 15:07:33.926,-0.047244
,,,2022-11-23 15:07:34.420,-0.050591
,,,2022-11-23 15:07:34.959,-0.040549
,,,2022-11-23 15:07:35.424,-0.037202
,,,2022-11-23 15:07:35.961,-0.055612
,,,2022-11-23 15:07:36.519,-0.020465
,,,2022-11-23 15:07:36.966,-0.035528
,,,2022-11-23 15:07:37.511,-0.062306
,,,2022-11-23 15:07:37.936,-0.035528
,,,2022-11-23 15:07:38.423,-0.048917
,,,2022-11-23 15:07:38.927,-0.033855
,,,2022-11-23 15:07:39.434,-0.055612
,,,2022-11-23 15:07:39.922,-0.040549
,,,2022-11-23 15:07:40.424,-0.035528
,,,2022-11-23 15:07:40.926,-0.035528
,,,2022-11-23 15:07:41.422,-0.065654
,,,2022-11-23 15:07:41.921,-0.085737
,,,2022-11-23 15:07:42.423,-0.035528
,,,2022-11-23 15:07:42.925,-0.070675
,,,2022-11-23 15:07:43.422,-0.038876
,,,2022-11-23 15:07:43.923,-0.043896
,,,2022-11-23 15:07:44.436,-0.030507
,,,2022-11-23 15:07:44.925,-0.02716
,,,2022-11-23 15:07:45.422,-0.042223
,,,2022-11-23 15:07:45.940,-0.035528
,,,2022-11-23 15:07:46.428,-0.033855
,,,2022-11-23 15:07:46.931,-0.079043
,,,2022-11-23 15:07:47.420,-0.048917
,,,2022-11-23 15:07:47.929,-0.028834
,,,2022-11-23 15:07:48.424,-0.047244
,,,2022-11-23 15:07:48.922,-0.030507
,,,2022-11-23 15:07:49.446,-0.028834
,,,2022-11-23 15:07:49.930,-0.06398
,,,2022-11-23 15:07:50.444,-0.023813
,,,2022-11-23 15:07:50.937,-0.077369
,,,2022-11-23 15:07:51.448,-0.048917
,,,2022-11-23 15:07:51.921,-0.090758
,,,2022-11-23 15:07:52.419,-0.022139
,,,2022-11-23 15:07:52.920,-0.042223
