Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-11-23 15:44:06.401,-0.033855
Serial Number:,MY60101365,,2022-11-23 15:44:06.902,-0.033855
Firmware Version:,<Unknown Revision>,,2022-11-23 15:44:07.402,-0.012097
Start Time:,2022-11-23 15:44:06.401,,2022-11-23 15:44:07.902,-0.020465
Stop Time:,2022-11-23 15:54:06.402,,2022-11-23 15:44:08.402,-0.02716
Sample Period:,0.5,,2022-11-23 15:44:08.902,-0.020465
,,,2022-11-23 15:44:09.402,-0.013771
,,,2022-11-23 15:44:09.902,-0.022139
,,,2022-11-23 15:44:10.402,-0.055612
,,,2022-11-23 15:44:10.902,-0.035528
,,,2022-11-23 15:44:11.402,-0.022139
,,,2022-11-23 15:44:11.901,-0.020465
,,,2022-11-23 15:44:12.402,-0.015445
,,,2022-11-23 15:44:12.902,-0.043896
,,,2022-11-23 15:44:13.402,-0.037202
,,,2022-11-23 15:44:13.902,-0.013771
,,,2022-11-23 15:44:14.401,-0.02716
,,,2022-11-23 15:44:14.902,-0.030507
,,,2022-11-23 15:44:15.402,-0.035528
,,,2022-11-23 15:44:15.902,-0.013771
,,,2022-11-23 15:44:16.402,-0.013771
,,,2022-11-23 15:44:17.166,-0.013771
,,,2022-11-23 15:44:17.403,-0.020465
,,,2022-11-23 15:44:17.902,-0.022139
,,,2022-11-23 15:44:18.402,-0.057286
,,,2022-11-23 15:44:18.902,-0.06398
,,,2022-11-23 15:44:19.402,-0.013771
,,,2022-11-23 15:44:19.902,-0.020465
,,,2022-11-23 15:44:20.402,-0.028834
,,,2022-11-23 15:44:20.903,-0.022139
,,,2022-11-23 15:44:21.401,-0.040549
,,,2022-11-23 15:44:21.902,-0.037202
,,,2022-11-23 15:44:23.361,-0.037202
,,,2022-11-23 15:44:23.361,-0.050591
,,,2022-11-23 15:44:23.401,-0.028834
,,,2022-11-23 15:44:23.901,-0.042223
,,,2022-11-23 15:44:25.033,-0.042223
,,,2022-11-23 15:44:25.033,-0.022139
,,,2022-11-23 15:44:25.402,-0.013771
,,,2022-11-23 15:44:25.902,-0.010424
,,,2022-11-23 15:44:26.403,-0.015445
,,,2022-11-23 15:44:26.901,-0.015445
,,,2022-11-23 15:44:27.402,-0.042223
,,,2022-11-23 15:44:27.902,-0.037202
,,,2022-11-23 15:44:28.402,-0.013771
,,,2022-11-23 15:44:28.901,-0.033855
,,,2022-11-23 15:44:29.402,-0.028834
,,,2022-11-23 15:44:29.902,-0.055612
,,,2022-11-23 15:44:30.402,-0.020465
,,,2022-11-23 15:44:30.901,-0.033855
,,,2022-11-23 15:44:31.401,-0.040549
,,,2022-11-23 15:44:31.901,-0.042223
,,,2022-11-23 15:44:32.401,-0.035528
,,,2022-11-23 15:44:32.901,-0.020465
,,,2022-11-23 15:44:33.401,-0.020465
,,,2022-11-23 15:44:33.901,-0.020465
,,,2022-11-23 15:44:34.401,-0.013771
,,,2022-11-23 15:44:34.901,-0.022139
,,,2022-11-23 15:44:35.405,-0.013771
,,,2022-11-23 15:44:35.902,-0.04557
,,,2022-11-23 15:44:36.402,-0.02716
,,,2022-11-23 15:44:36.901,-0.010424
,,,2022-11-23 15:44:37.401,-0.035528
,,,2022-11-23 15:44:37.902,-0.010424
,,,2022-11-23 15:44:38.401,-0.030507
,,,2022-11-23 15:44:38.901,-0.033855
,,,2022-11-23 15:44:39.402,-0.028834
,,,2022-11-23 15:44:39.901,-0.013771
,,,2022-11-23 15:44:40.401,-0.017118
,,,2022-11-23 15:44:40.901,-0.033855
,,,2022-11-23 15:44:41.401,-0.015445
,,,2022-11-23 15:44:41.901,-0.022139
,,,2022-11-23 15:44:42.401,-0.020465
,,,2022-11-23 15:44:42.902,-0.015445
,,,2022-11-23 15:44:43.403,-0.013771
