Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-09-29 11:36:16.493,0.0062259
Serial Number:,MY60101365,,2022-09-29 11:36:17.120,0.006728
Firmware Version:,07.31.2020012900,,2022-09-29 11:36:17.751,0.0061255
Start Time:,2022-09-29 11:36:16.493,,2022-09-29 11:36:18.404,0.0063264
Stop Time:,2022-09-29 11:56:16.211,,2022-09-29 11:36:19.070,0.0069289
Sample Period:,0.5,,2022-09-29 11:36:19.728,0.0062259
,,,2022-09-29 11:36:20.368,0.0058243
,,,2022-09-29 11:36:21.046,0.0070293
,,,2022-09-29 11:36:21.685,0.0088368
,,,2022-09-29 11:36:22.351,0.0071297
,,,2022-09-29 11:36:23.010,0.0072301
,,,2022-09-29 11:36:23.659,0.0073305
,,,2022-09-29 11:36:24.303,0.008636
,,,2022-09-29 11:36:24.983,0.0087364
,,,2022-09-29 11:36:25.643,0.0062259
,,,2022-09-29 11:36:26.290,0.0071297
,,,2022-09-29 11:36:26.936,0.0072301
,,,2022-09-29 11:36:27.583,0.0063264
,,,2022-09-29 11:36:28.223,0.0085356
,,,2022-09-29 11:36:28.866,0.007431
,,,2022-09-29 11:36:29.508,0.0066276
,,,2022-09-29 11:36:30.163,0.0071297
,,,2022-09-29 11:36:30.811,0.0069289
,,,2022-09-29 11:36:31.470,0.0072301
,,,2022-09-29 11:36:32.115,0.0068285
,,,2022-09-29 11:36:32.758,0.006728
,,,2022-09-29 11:36:33.405,0.0082343
,,,2022-09-29 11:36:34.055,0.0083347
,,,2022-09-29 11:36:34.704,0.0068285
,,,2022-09-29 11:36:35.352,0.0071297
,,,2022-09-29 11:36:35.997,0.007431
,,,2022-09-29 11:36:36.644,0.0065272
,,,2022-09-29 11:36:37.287,0.0062259
,,,2022-09-29 11:36:37.939,0.0062259
,,,2022-09-29 11:36:38.580,0.0083347
,,,2022-09-29 11:36:39.222,0.0068285
,,,2022-09-29 11:36:39.871,0.0066276
,,,2022-09-29 11:36:40.521,0.0059247
,,,2022-09-29 11:36:41.168,0.007431
,,,2022-09-29 11:36:41.817,0.0090377
,,,2022-09-29 11:36:42.461,0.0061255
,,,2022-09-29 11:36:43.110,0.0094393
,,,2022-09-29 11:36:43.759,0.0064268
,,,2022-09-29 11:36:44.402,0.0068285
,,,2022-09-29 11:36:45.043,0.0061255
,,,2022-09-29 11:36:45.690,0.0061255
,,,2022-09-29 11:36:46.339,0.006728
,,,2022-09-29 11:36:46.977,0.0058243
