Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 13:39:26.330,4.32E-08,3.68E-08
,,,2022-12-13 13:39:26.830,4.68E-08,3.5E-08
,,,2022-12-13 13:39:27.329,8.9E-08,3.54E-08
,,,2022-12-13 13:39:27.830,-9.92E-08,3.74E-08
,,,2022-12-13 13:39:28.330,4.16E-08,4.6E-08
,,,2022-12-13 13:39:28.830,-5.32E-08,3.76E-08
,,,2022-12-13 13:39:29.330,-7.58E-08,3.5E-08
,,,2022-12-13 13:39:29.831,3.02E-08,3.52E-08
,,,2022-12-13 13:39:30.331,5.16E-08,3.82E-08
,,,2022-12-13 13:39:30.830,6.3E-08,-9.48E-08
,,,2022-12-13 13:39:31.330,4.04E-08,-4.8E-08
,,,2022-12-13 13:39:31.830,-9.32E-08,3.64E-08
,,,2022-12-13 13:39:32.330,1.24E-08,3.6E-08
,,,2022-12-13 13:39:32.830,9.08E-08,3.52E-08
,,,2022-12-13 13:39:33.329,-3.4E-08,4.04E-08
,,,2022-12-13 13:39:33.829,4.28E-08,5.2E-08
,,,2022-12-13 13:39:34.329,5.7E-08,3.46E-08
,,,2022-12-13 13:39:34.830,4.86E-08,3.22E-08
,,,2022-12-13 13:39:35.330,4.66E-08,3.32E-08
,,,2022-12-13 13:39:35.830,-9.98E-08,3.46E-08
,,,2022-12-13 13:39:36.330,5.4E-09,4.6E-08
,,,2022-12-13 13:39:36.829,4.5E-08,3.84E-08
,,,2022-12-13 13:39:37.329,4.82E-08,3.7E-08
,,,2022-12-13 13:39:37.829,4.92E-08,3.92E-08
,,,2022-12-13 13:39:38.329,-2.3E-08,4.08E-08
,,,2022-12-13 13:39:38.829,-3.24E-08,5.48E-08
,,,2022-12-13 13:39:39.329,4.8E-08,4.58E-08
,,,2022-12-13 13:39:39.829,6.04E-08,3.42E-08
,,,2022-12-13 13:39:40.329,-2.14E-08,-1.88E-08
,,,2022-12-13 13:39:40.830,5.8E-08,3.26E-08
,,,2022-12-13 13:39:41.330,4.74E-08,4E-08
,,,2022-12-13 13:39:41.829,-9.98E-08,3.54E-08
,,,2022-12-13 13:39:42.329,-3.84E-08,3.94E-08
,,,2022-12-13 13:39:42.829,-7.68E-08,8.18E-08
,,,2022-12-13 13:39:43.329,-1.74E-08,3.16E-08
,,,2022-12-13 13:39:43.830,4.42E-08,3.34E-08
,,,2022-12-13 13:39:44.330,5.5E-08,3.5E-08
,,,2022-12-13 13:39:44.830,-3.74E-08,-1.02E-08
,,,2022-12-13 13:39:45.329,4.9E-08,3.08E-08
,,,2022-12-13 13:39:45.829,4.24E-08,-8.2E-09
,,,2022-12-13 13:39:46.329,-5.2E-08,3.1E-08
,,,2022-12-13 13:39:46.829,4.98E-08,5.34E-08
,,,2022-12-13 13:39:47.329,4.88E-08,4.56E-08
,,,2022-12-13 13:39:47.830,4.5E-08,3.36E-08
,,,2022-12-13 13:39:48.330,-4.62E-08,4.28E-08
,,,2022-12-13 13:39:48.829,4.56E-08,3.34E-08
,,,2022-12-13 13:39:49.330,-4.2E-08,3.48E-08
,,,2022-12-13 13:39:49.830,4.56E-08,3.46E-08
,,,2022-12-13 13:39:50.329,6.14E-08,6E-08
,,,2022-12-13 13:39:50.829,-5E-08,3.7E-08
,,,2022-12-13 13:39:51.330,5.24E-08,3.7E-08
,,,2022-12-13 13:39:51.830,4.86E-08,3.28E-08
,,,2022-12-13 13:39:52.330,4.74E-08,3.4E-08
,,,2022-12-13 13:39:52.830,-9.62E-08,3.52E-08
,,,2022-12-13 13:39:53.332,-2.1E-08,-2.54E-08
,,,2022-12-13 13:39:53.830,4.38E-08,-1.36E-08
,,,2022-12-13 13:39:54.331,4.76E-08,3.86E-08
,,,2022-12-13 13:39:54.832,9.98E-08,3.06E-08
,,,2022-12-13 13:39:55.333,5E-08,3.68E-08
,,,2022-12-13 13:39:55.832,5.04E-08,3.34E-08
,,,2022-12-13 13:39:56.332,-2.94E-08,8.86E-08
,,,2022-12-13 13:39:56.833,4.72E-08,3.66E-08
,,,2022-12-13 13:39:57.331,-8.68E-08,4.26E-08
,,,2022-12-13 13:39:57.832,1.98E-08,3.12E-08
,,,2022-12-13 13:39:58.331,-6E-08,3.06E-08
,,,2022-12-13 13:39:58.830,5.04E-08,3.2E-08
,,,2022-12-13 13:39:59.331,5.26E-08,3.28E-08
,,,2022-12-13 13:39:59.831,-3.8E-09,-8.62E-08
,,,2022-12-13 13:40:00.330,5.14E-08,-5.18E-08
,,,2022-12-13 13:40:00.831,4.9E-08,3.46E-08
,,,2022-12-13 13:40:01.331,4.7E-08,3.12E-08
,,,2022-12-13 13:40:01.831,4.54E-08,3.34E-08
,,,2022-12-13 13:40:02.331,4.58E-08,4.26E-08
,,,2022-12-13 13:40:02.830,5.16E-08,3.56E-08
,,,2022-12-13 13:40:03.329,2.68E-08,-3.28E-08
,,,2022-12-13 13:40:03.829,5.62E-08,3.44E-08
,,,2022-12-13 13:40:04.330,5.02E-08,1.94E-08
,,,2022-12-13 13:40:04.830,4.56E-08,3.64E-08
,,,2022-12-13 13:40:05.331,4.82E-08,3.82E-08
,,,2022-12-13 13:40:05.830,-9.94E-08,-4.2E-08
,,,2022-12-13 13:40:06.331,-8.64E-08,3.28E-08
,,,2022-12-13 13:40:06.830,4.6E-08,3.26E-08
,,,2022-12-13 13:40:07.330,-1.26E-08,2.72E-08
,,,2022-12-13 13:40:07.832,5.06E-08,2.84E-08
,,,2022-12-13 13:40:08.334,7.08E-08,3.4E-08
,,,2022-12-13 13:40:08.831,6.14E-08,3.08E-08
,,,2022-12-13 13:40:09.333,5.26E-08,3.42E-08
,,,2022-12-13 13:40:09.833,-1.78E-08,4.78E-08
,,,2022-12-13 13:40:10.330,5.04E-08,3.26E-08
,,,2022-12-13 13:40:10.830,6.6E-09,3.72E-08
,,,2022-12-13 13:40:11.329,-3.46E-08,-6.3E-08
,,,2022-12-13 13:40:11.830,7.8E-08,3.7E-08
,,,2022-12-13 13:40:12.330,4.7E-08,3.98E-08
,,,2022-12-13 13:40:12.830,7.82E-08,3.08E-08
,,,2022-12-13 13:40:13.330,-4.94E-08,3.6E-08
,,,2022-12-13 13:40:13.830,5.26E-08,9.3E-08
,,,2022-12-13 13:40:14.329,4.62E-08,1.38E-08
,,,2022-12-13 13:40:14.829,5.16E-08,3.46E-08
,,,2022-12-13 13:40:15.329,-2.42E-08,3.8E-08
,,,2022-12-13 13:40:15.829,5.32E-08,6.2E-08
,,,2022-12-13 13:40:16.329,-5.42E-08,3.88E-08
,,,2022-12-13 13:40:16.830,5.32E-08,4.5E-08
,,,2022-12-13 13:40:17.330,6.4E-09,3.68E-08
,,,2022-12-13 13:40:17.830,4.1E-08,3.3E-08
,,,2022-12-13 13:40:18.330,4.4E-08,3.34E-08
,,,2022-12-13 13:40:18.829,4.74E-08,3.56E-08
,,,2022-12-13 13:40:19.330,5.6E-08,2.94E-08
,,,2022-12-13 13:40:19.830,5.14E-08,3.12E-08
,,,2022-12-13 13:40:20.330,9.16E-08,4.48E-08
,,,2022-12-13 13:40:20.830,-3.52E-08,3.22E-08
