Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY60101365,,-1.25E-08,0.0132852643728256,0.196901147835888,
Firmware Version:,07.31.2020012900,,-1.21875E-08,0.0132852643728256,0.196817465825006,
Start Time:,2023-04-12 12:48:22.692,,-1.1875E-08,0.0132852643728256,0.19698482984677,
Capture#:,95,,-1.15625E-08,0.0132852643728256,0.196650101803243,
,,,-1.125E-08,0.046758059412241,0.196744244065485,
Analog Sample Count:,640,,-1.09375E-08,0.046758059412241,0.196817465825006,
Function Sample Count:,0,,-1.0625E-08,0.046758059412241,0.196650101803243,
Waveform Memory Sample Count:,0,,-1.03125E-08,0.046758059412241,0.196817465825006,
Digital Sample Count:,0,,-1E-08,0.046758059412241,0.196817465825006,
,,,-9.6875E-09,0.046758059412241,0.196901147835888,
Setup Text Information:,,,-9.375E-09,0.046758059412241,0.19698482984677,
ANALOG,,,-9.0625E-09,0.0634944569319487,0.196650101803243,
Channel 1,,,-8.75E-09,0.0802308544516563,0.196650101803243,
Scale,1 V/,,-8.4375E-09,0.0802308544516563,0.196650101803243,
Pos,2.825 V,,-8.125E-09,0.0802308544516563,0.196786085070926,
Coup,,,-7.8125E-09,0.046758059412241,0.19698482984677,
BW,Off,,-7.5E-09,0.073954705381766,0.197152193868533,
Inv,Off,,-7.1875E-09,0.113703649491072,0.19698482984677,
Imp,1M Ohm,,-6.875E-09,0.113703649491072,0.197068511857651,
Trace Label,1,,-6.5625E-09,0.113703649491072,0.197152193868533,
Probe,1,,-6.25E-09,0.113703649491072,0.197152193868533,
Skew,0 s,,-5.9375E-09,0.113703649491072,0.197319557890296,
,,,-5.625E-09,0.180649239569902,0.197152193868533,
Channel 2,,,-5.3125E-09,0.180649239569902,0.197298637387576,
Scale,5 mV/,,-5E-09,0.180649239569902,0.197486921912059,
Pos,190.63 mV,,-4.6875E-09,0.195293587399647,0.197654285933822,
Coup,,,-4.375E-09,0.214122034609318,0.197654285933822,
BW,Off,,-4.0625E-09,0.247594829648733,0.19754968342022,
Inv,Off,,-3.75E-09,0.281067624688149,0.197486921912059,
Imp,1M Ohm,,-3.4375E-09,0.281067624688149,0.197821649955586,
Trace Label,2,,-3.125E-09,0.281067624688149,0.197989013977349,
Probe,1,,-2.8125E-09,0.348013214766979,0.197989013977349,
Skew,0 s,,-2.5E-09,0.348013214766979,0.197748428196064,
,,,-2.1875E-09,0.381486009806395,0.197486921912059,
MATH,,,-1.875E-09,0.396130357636139,0.197821649955586,
REFERENCE WAVEFORM,,,-1.5625E-09,0.41495880484581,0.197989013977349,
DIGITAL,,,-1.25E-09,0.448431599885225,0.197884411463747,
TRIGGER,,,-9.37499999999999E-10,0.448431599885225,0.197821649955586,
Sweep Mode,AUTO,,-6.24999999999999E-10,0.481904394924641,0.197989013977349,
Coup,DC,,-3.12499999999999E-10,0.494456693064421,0.197821649955586,
Noise Rej,Off,,0,0.515377189964056,0.197989013977349,
HF Rej,Off,,3.125E-10,0.582322780042887,0.197894871715107,
Holdoff,40.0 ns,,6.25000000000001E-10,0.649268370121717,0.197821649955586,
Mode,EDGE,,9.37500000000001E-10,0.666004767641425,0.197821649955586,
Source,CHAN1,,1.25E-09,0.682741165161133,0.198156377999112,
Slope,POS,,1.5625E-09,0.682741165161133,0.197821649955586,
Level,437.5 mV V,,1.875E-09,0.783159550279379,0.197884411463747,
,,,2.1875E-09,0.816632345318794,0.197989013977349,
HORIZONTAL,,,2.5E-09,0.829184643458575,0.197989013977349,
Mode,MAIN,,2.8125E-09,0.85010514035821,0.198156377999112,
Ref,CENT,,3.125E-09,0.91705073043704,0.198156377999112,
Main Scale,20 ns/,,3.4375E-09,0.950523525476456,0.198156377999112,
Main Delay,88 ns,,3.75E-09,0.986088370205835,0.197821649955586,
,,,4.0625E-09,1.01746911555529,0.197821649955586,
ACQUISITION,,,4.375E-09,1.0509419105947,0.197989013977349,
Mode,HRES,,4.6875E-09,1.15136029571295,0.198135457496392,
RealTime,On,,5E-09,1.18483309075236,0.198323742020875,
Vectors,On,,5.3125E-09,1.19947743858211,0.198156377999112,
Persistence,Off,,5.625E-09,1.21830588579178,0.198323742020875,
,,,5.9375E-09,1.28525147587061,0.198323742020875,
MEASUREMENTS,,,6.25E-09,1.31872427091002,0.198323742020875,
X at Max Y(4),,,6.5625E-09,1.35638116532937,0.198323742020875,
Cur,No signal,,6.875E-09,1.38566986098886,0.198658470064402,
Mean,,,7.1875E-09,1.45261545106769,0.198491106042638,
Min,,,7.5E-09,1.4860882461071,0.198648009813041,
Max,,,7.8125E-09,1.55303383618593,0.198825834086165,
Std Dev,,,8.125E-09,1.56767818401568,0.198658470064402,
Count,0,,8.4375E-09,1.58650663122535,0.198993198107928,
,,,8.75E-09,1.68692501634359,0.199191942883772,
X at Max Y(1),,,9.0625E-09,1.68692501634359,0.199327926151454,
Cur,3.38E-08 ,,9.375E-09,1.78734340146184,0.199495290173218,
Mean,35 n,,9.6875E-09,1.8124479977414,0.199662654194981,
Min,32 n,,1E-08,1.85428899154067,0.199662654194981,
Max,38 n,,1.03125E-08,1.85428899154067,0.199568511932739,
Std Dev,8 n,,1.0625E-08,1.9212345816195,0.199495290173218,
Count,1010,,1.09375E-08,1.95470737665892,0.199662654194981,
,,,1.125E-08,1.98818017169833,0.199830018216744,
Minimum(4),,,1.15625E-08,2.02165296673775,0.199830018216744,
Cur,No signal,,1.1875E-08,2.08859855681658,0.199966001484427,
Mean,,,1.21875E-08,2.12207135185599,0.20016474626027,
Min,,,1.25E-08,2.14926799782552,0.20016474626027,
Max,,,1.28125E-08,2.18901694193482,0.199997382238507,
Std Dev,,,1.3125E-08,2.22248973697424,0.200175206511631,
Count,0,,1.34375E-08,2.32290812209249,0.200332110282034,
,,,1.375E-08,2.30407967488281,0.199997382238507,
Minimum(1),,,1.40625E-08,2.28943532705307,0.200332110282034,
Cur,-0.0537 V,,1.4375E-08,2.3563809171319,0.199997382238507,
Mean,-68 mV,,1.46875E-08,2.42332650721073,0.20014382575755,
Min,-121 mV,,1.5E-08,2.42332650721073,0.200332110282034,
Max,-54 mV,,1.53125E-08,2.43797085504048,0.20016474626027,
Std Dev,17 mV,,1.5625E-08,2.45679930225015,0.20016474626027,
Count,1010,,1.59375E-08,2.52374489232898,0.20016474626027,
,,,1.625E-08,2.59069048240781,0.20016474626027,
Maximum(1),,,1.65625E-08,2.59069048240781,0.200332110282034,
Cur,3.7957 V,,1.6875E-08,2.59069048240781,0.199662654194981,
Mean,3.729 V,,1.71875E-08,2.65763607248664,0.199997382238507,
Min,47 mV,,1.75E-08,2.69110886752605,0.199997382238507,
Max,3.796 V,,1.78125E-08,2.69110886752605,0.199997382238507,
Std Dev,232 mV,,1.8125E-08,2.73922601039521,0.199830018216744,
Count,1010,,1.84375E-08,2.7915272526443,0.199830018216744,
,,,1.875E-08,2.7915272526443,0.199924160478986,
Maximum(4),,,1.90625E-08,2.82500004768372,0.199997382238507,
Cur,No signal,,1.9375E-08,2.85847284272313,0.199830018216744,
Mean,,,1.96875E-08,2.85847284272313,0.199662654194981,
Min,,,2E-08,2.85847284272313,0.199495290173218,
Max,,,2.03125E-08,2.92541843280196,0.199495290173218,
Std Dev,,,2.0625E-08,2.95889122784138,0.199495290173218,
Count,0,,2.09375E-08,2.97562762536108,0.199662654194981,
,,,2.125E-08,2.99236402288079,0.199495290173218,
Amplitude(2),,,2.15625E-08,2.99236402288079,0.199327926151454,
Cur,0.0138912 V,,2.1875E-08,3.02583681792021,0.199327926151454,
Mean,11 mV,,2.21875E-08,3.05930961295962,0.199327926151454,
Min,1 mV,,2.25E-08,3.0718619110994,0.199327926151454,
Max,17 mV,,2.28125E-08,3.09278240799904,0.199160562129691,
Std Dev,1 mV,,2.3125E-08,3.09278240799904,0.199160562129691,
Count,1010,,2.34375E-08,3.12625520303845,0.199160562129691,
,,,2.375E-08,3.14299160055816,0.198993198107928,
Base(2),,,2.40625E-08,3.15972799807787,0.198993198107928,
Cur,0.1871104 V,,2.4375E-08,3.19320079311728,0.198993198107928,
Mean,188 mV,,2.46875E-08,3.19320079311728,0.198993198107928,
Min,183 mV,,2.5E-08,3.26014638319612,0.198993198107928,
Max,198 mV,,2.53125E-08,3.24340998567641,0.198993198107928,
Std Dev,1 mV,,2.5625E-08,3.2266735881567,0.198825834086165,
Count,1010,,2.59375E-08,3.29361917823553,0.199014118610648,
,,,2.625E-08,3.32709197327495,0.199160562129691,
Maximum(2),,,2.65625E-08,3.32709197327495,0.198825834086165,
Cur,0.2010016 V,,2.6875E-08,3.32709197327495,0.198825834086165,
Mean,200 mV,,2.71875E-08,3.36056476831436,0.198993198107928,
Min,199 mV,,2.75E-08,3.39403756335378,0.198752612326643,
Max,203 mV,,2.78125E-08,3.39403756335378,0.198491106042638,
Std Dev,513 µV,,2.8125E-08,3.42541830870323,0.198658470064402,
Count,1010,,2.84375E-08,3.46098315343261,0.198658470064402,
,,,2.875E-08,3.49445594847202,0.1985538675508,
,,,2.90625E-08,3.52792874351144,0.198491106042638,
,,,2.9375E-08,3.49445594847202,0.198658470064402,
,,,2.96875E-08,3.5070082466118,0.198156377999112,
,,,3E-08,3.52792874351144,0.197989013977349,
,,,3.03125E-08,3.52792874351144,0.197989013977349,
,,,3.0625E-08,3.56140153855085,0.197989013977349,
,,,3.09375E-08,3.57813793607056,0.197989013977349,
,,,3.125E-08,3.59487433359027,0.197821649955586,
,,,3.15625E-08,3.59487433359027,0.197654285933822,
,,,3.1875E-08,3.62834712862968,0.19750784241478,
,,,3.21875E-08,3.6618199236691,0.197319557890296,
,,,3.25E-08,3.6618199236691,0.197486921912059,
,,,3.28125E-08,3.6618199236691,0.197152193868533,
,,,3.3125E-08,3.6618199236691,0.197152193868533,
,,,3.34375E-08,3.69529271870852,0.197152193868533,
,,,3.375E-08,3.73085756343789,0.196650101803243,
,,,3.40625E-08,3.76223830878735,0.19698482984677,
,,,3.4375E-08,3.69529271870852,0.19648273778148,
,,,3.46875E-08,3.69529271870852,0.196555959541001,
,,,3.5E-08,3.69529271870852,0.196650101803243,
,,,3.53125E-08,3.70993706653826,0.196650101803243,
,,,3.5625E-08,3.72876551374793,0.19648273778148,
,,,3.59375E-08,3.72876551374793,0.196283993005636,
,,,3.625E-08,3.69529271870852,0.196148009737954,
,,,3.65625E-08,3.71412116591819,0.196148009737954,
,,,3.6875E-08,3.72876551374793,0.196148009737954,
,,,3.71875E-08,3.69529271870852,0.196315373759717,
,,,3.75E-08,3.69529271870852,0.196231691748835,
,,,3.78125E-08,3.69529271870852,0.196148009737954,
,,,3.8125E-08,3.67855632118881,0.196315373759717,
,,,3.84375E-08,3.6618199236691,0.19648273778148,
,,,3.875E-08,3.6618199236691,0.196273532754276,
,,,3.90625E-08,3.6618199236691,0.196148009737954,
,,,3.9375E-08,3.59487433359027,0.19648273778148,
,,,3.96875E-08,3.59487433359027,0.196315373759717,
,,,4E-08,3.59487433359027,0.196148009737954,
,,,4.03125E-08,3.59487433359027,0.196315373759717,
,,,4.0625E-08,3.56140153855085,0.19648273778148,
,,,4.09375E-08,3.54257309134118,0.19648273778148,
,,,4.125E-08,3.52792874351144,0.196650101803243,
,,,4.15625E-08,3.52792874351144,0.196650101803243,
,,,4.1875E-08,3.49445594847202,0.196650101803243,
,,,4.21875E-08,3.46098315343261,0.196650101803243,
,,,4.25E-08,3.44633880560286,0.196315373759717,
,,,4.28125E-08,3.42751035839319,0.19648273778148,
,,,4.3125E-08,3.39403756335378,0.196744244065485,
,,,4.34375E-08,3.29361917823553,0.19698482984677,
,,,4.375E-08,3.31035557575524,0.196817465825006,
,,,4.40625E-08,3.32709197327495,0.196817465825006,
,,,4.4375E-08,3.26014638319612,0.19698482984677,
,,,4.46875E-08,3.19320079311728,0.197058051606291,
,,,4.5E-08,3.15972799807787,0.197152193868533,
,,,4.53125E-08,3.14299160055816,0.19698482984677,
,,,4.5625E-08,3.12625520303845,0.197152193868533,
,,,4.59375E-08,3.09278240799904,0.197152193868533,
,,,4.625E-08,3.05930961295962,0.197152193868533,
,,,4.65625E-08,3.03838911605999,0.197319557890296,
,,,4.6875E-08,3.02583681792021,0.197486921912059,
,,,4.71875E-08,2.95889122784138,0.197319557890296,
,,,4.75E-08,2.89194563776255,0.197476461660699,
,,,4.78125E-08,2.82500004768372,0.197654285933822,
,,,4.8125E-08,2.83964439551346,0.197654285933822,
,,,4.84375E-08,2.85847284272313,0.197821649955586,
,,,4.875E-08,2.75805445760489,0.197612444928382,
,,,4.90625E-08,2.72458166256547,0.197486921912059,
,,,4.9375E-08,2.65763607248664,0.197654285933822,
,,,4.96875E-08,2.63043942651711,0.197821649955586,
,,,5E-08,2.59069048240781,0.197821649955586,
,,,5.03125E-08,2.55721768736839,0.197821649955586,
,,,5.0625E-08,2.52374489232898,0.197821649955586,
,,,5.09375E-08,2.46935160038993,0.197989013977349,
,,,5.125E-08,2.42332650721073,0.197989013977349,
,,,5.15625E-08,2.38985371217132,0.197989013977349,
,,,5.1875E-08,2.3563809171319,0.197989013977349,
,,,5.21875E-08,2.25596253201365,0.197989013977349,
,,,5.25E-08,2.24131818418391,0.198156377999112,
,,,5.28125E-08,2.22248973697424,0.198323742020875,
,,,5.3125E-08,2.18901694193482,0.198407424031757,
,,,5.34375E-08,2.12207135185599,0.198491106042638,
,,,5.375E-08,2.10324290464632,0.198491106042638,
,,,5.40625E-08,2.08859855681658,0.198825834086165,
,,,5.4375E-08,2.05512576177716,0.198825834086165,
,,,5.46875E-08,2.02165296673775,0.198742152075283,
,,,5.5E-08,1.98818017169833,0.198658470064402,
,,,5.53125E-08,1.98818017169833,0.198993198107928,
,,,5.5625E-08,1.98818017169833,0.198993198107928,
,,,5.59375E-08,1.9212345816195,0.199181482632412,
,,,5.625E-08,1.85428899154067,0.199327926151454,
,,,5.65625E-08,1.83336849464104,0.199327926151454,
,,,5.6875E-08,1.82081619650126,0.199662654194981,
,,,5.71875E-08,1.78734340146184,0.199662654194981,
,,,5.75E-08,1.72039781138301,0.199578972184099,
,,,5.78125E-08,1.68692501634359,0.199495290173218,
,,,5.8125E-08,1.67018861882389,0.199830018216744,
,,,5.84375E-08,1.65345222130418,0.199997382238507,
,,,5.875E-08,1.65345222130418,0.200091524500749,
,,,5.90625E-08,1.58650663122535,0.20016474626027,
,,,5.9375E-08,1.58650663122535,0.20016474626027,
,,,5.96875E-08,1.5718622833956,0.200332110282034,
,,,6E-08,1.55303383618593,0.200499474303797,
,,,6.03125E-08,1.4860882461071,0.200499474303797,
,,,6.0625E-08,1.4860882461071,0.200499474303797,
,,,6.09375E-08,1.46725979889743,0.201001566369087,
,,,6.125E-08,1.45261545106769,0.201001566369087,
,,,6.15625E-08,1.41914265602827,0.200834202347323,
,,,6.1875E-08,1.41914265602827,0.200834202347323,
,,,6.21875E-08,1.38566986098886,0.200834202347323,
,,,6.25E-08,1.35638116532937,0.20116893039085,
,,,6.28125E-08,1.31872427091002,0.201001566369087,
,,,6.3125E-08,1.28525147587061,0.201085248379968,
,,,6.34375E-08,1.28525147587061,0.20116893039085,
,,,6.375E-08,1.26642302866094,0.201671022456139,
,,,6.40625E-08,1.25177868083119,0.201503658434376,
,,,6.4375E-08,1.18483309075236,0.201503658434376,
,,,6.46875E-08,1.18483309075236,0.201346754663973,
,,,6.5E-08,1.18483309075236,0.20116893039085,
,,,6.53125E-08,1.16809669323266,0.201671022456139,
,,,6.5625E-08,1.15136029571295,0.201671022456139,
,,,6.59375E-08,1.15136029571295,0.201566419942537,
,,,6.625E-08,1.08441470563412,0.201503658434376,
,,,6.65625E-08,1.06349420873448,0.201671022456139,
,,,6.6875E-08,1.0509419105947,0.201838386477903,
,,,6.71875E-08,1.0509419105947,0.201671022456139,
,,,6.75E-08,1.0509419105947,0.201587340445258,
,,,6.78125E-08,1.01746911555529,0.201503658434376,
,,,6.8125E-08,1.01746911555529,0.201503658434376,
,,,6.84375E-08,1.01746911555529,0.20116893039085,
,,,6.875E-08,1.01746911555529,0.20116893039085,
,,,6.90625E-08,0.950523525476456,0.20116893039085,
,,,6.9375E-08,0.983996320515871,0.201336294412613,
,,,6.96875E-08,0.956799674546346,0.20116893039085,
,,,7E-08,0.91705073043704,0.201001566369087,
,,,7.03125E-08,0.91705073043704,0.200823742095963,
,,,7.0625E-08,0.883577935397625,0.20066683832556,
,,,7.09375E-08,0.883577935397625,0.200834202347323,
,,,7.125E-08,0.883577935397625,0.200332110282034,
,,,7.15625E-08,0.85010514035821,0.200499474303797,
,,,7.1875E-08,0.883577935397625,0.200499474303797,
,,,7.21875E-08,0.85010514035821,0.200499474303797,
,,,7.25E-08,0.85010514035821,0.20016474626027,
,,,7.28125E-08,0.85010514035821,0.199997382238507,
,,,7.3125E-08,0.783159550279379,0.199809097714024,
,,,7.34375E-08,0.816632345318794,0.199662654194981,
,,,7.375E-08,0.797803898109123,0.199662654194981,
,,,7.40625E-08,0.783159550279379,0.199495290173218,
,,,7.4375E-08,0.783159550279379,0.198993198107928,
,,,7.46875E-08,0.716213960200548,0.198909516097046,
,,,7.5E-08,0.749686755239964,0.198825834086165,
,,,7.53125E-08,0.701569612370804,0.198658470064402,
,,,7.5625E-08,0.649268370121717,0.198491106042638,
,,,7.59375E-08,0.682741165161133,0.198292361266795,
,,,7.625E-08,0.716213960200548,0.198156377999112,
,,,7.65625E-08,0.655544519191608,0.198323742020875,
,,,7.6875E-08,0.615795575082302,0.197821649955586,
,,,7.71875E-08,0.649268370121717,0.197654285933822,
,,,7.75E-08,0.649268370121717,0.197486921912059,
,,,7.78125E-08,0.615795575082302,0.197319557890296,
,,,7.8125E-08,0.615795575082302,0.19698482984677,
,,,7.84375E-08,0.615795575082302,0.19698482984677,
,,,7.875E-08,0.615795575082302,0.196775624819566,
,,,7.90625E-08,0.615795575082302,0.196650101803243,
,,,7.9375E-08,0.582322780042887,0.19648273778148,
,,,7.96875E-08,0.555126134073362,0.196148009737954,
,,,8E-08,0.515377189964056,0.196148009737954,
,,,8.03125E-08,0.548849985003471,0.196053867475712,
,,,8.0625E-08,0.515377189964056,0.19598064571619,
,,,8.09375E-08,0.515377189964056,0.195311189629138,
,,,8.125E-08,0.515377189964056,0.195478553650901,
,,,8.15625E-08,0.515377189964056,0.195311189629138,
,,,8.1875E-08,0.481904394924641,0.195164746110095,
,,,8.21875E-08,0.481904394924641,0.194976461585611,
,,,8.25E-08,0.467260047094896,0.194809097563848,
,,,8.28125E-08,0.448431599885225,0.194809097563848,
,,,8.3125E-08,0.41495880484581,0.194620813039364,
,,,8.34375E-08,0.381486009806395,0.194474369520321,
,,,8.375E-08,0.417050854535773,0.194307005498558,
,,,8.40625E-08,0.448431599885225,0.193804913433269,
,,,8.4375E-08,0.41495880484581,0.193804913433269,
,,,8.46875E-08,0.381486009806395,0.193574787903344,
,,,8.5E-08,0.41495880484581,0.193302821367979,
,,,8.53125E-08,0.398222407326102,0.193302821367979,
,,,8.5625E-08,0.381486009806395,0.192800729302689,
,,,8.59375E-08,0.348013214766979,0.192696126789087,
,,,8.625E-08,0.348013214766979,0.192633365280926,
,,,8.65625E-08,0.348013214766979,0.192466001259163,
