Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY60101365,,-1.25E-08,0.0237455128226429,0.199160562129691,
Firmware Version:,07.31.2020012900,,-1.21875E-08,0.0802308544516563,0.199495290173218,
Start Time:,2023-04-12 12:48:22.692,,-1.1875E-08,0.0132852643728256,0.199307005648734,
Capture#:,4,,-1.15625E-08,0.0132852643728256,0.199160562129691,
,,,-1.125E-08,0.0132852643728256,0.199160562129691,
Analog Sample Count:,640,,-1.09375E-08,0.0132852643728256,0.199160562129691,
Function Sample Count:,0,,-1.0625E-08,0.046758059412241,0.199160562129691,
Waveform Memory Sample Count:,0,,-1.03125E-08,0.0132852643728256,0.199160562129691,
Digital Sample Count:,0,,-1E-08,0.046758059412241,0.199160562129691,
,,,-9.6875E-09,0.046758059412241,0.199327926151454,
Setup Text Information:,,,-9.375E-09,0.046758059412241,0.199495290173218,
ANALOG,,,-9.0625E-09,0.0132852643728256,0.199495290173218,
Channel 1,,,-8.75E-09,0.0802308544516563,0.199495290173218,
Scale,1 V/,,-8.4375E-09,0.0802308544516563,0.199160562129691,
Pos,2.825 V,,-8.125E-09,0.0802308544516563,0.199160562129691,
Coup,,,-7.8125E-09,0.0802308544516563,0.199327926151454,
BW,Off,,-7.5E-09,0.0802308544516563,0.199327926151454,
Inv,Off,,-7.1875E-09,0.113703649491072,0.199327926151454,
Imp,1M Ohm,,-6.875E-09,0.113703649491072,0.199160562129691,
Trace Label,1,,-6.5625E-09,0.113703649491072,0.199327926151454,
Probe,1,,-6.25E-09,0.113703649491072,0.199327926151454,
Skew,0 s,,-5.9375E-09,0.147176444530487,0.199453449167777,
,,,-5.625E-09,0.180649239569902,0.199662654194981,
Channel 2,,,-5.3125E-09,0.166004891740158,0.199327926151454,
Scale,5 mV/,,-5E-09,0.147176444530487,0.199327926151454,
Pos,190.63 mV,,-4.6875E-09,0.180649239569902,0.199327926151454,
Coup,,,-4.375E-09,0.214122034609318,0.199327926151454,
BW,Off,,-4.0625E-09,0.214122034609318,0.199495290173218,
Inv,Off,,-3.75E-09,0.214122034609318,0.199327926151454,
Imp,1M Ohm,,-3.4375E-09,0.281067624688149,0.199495290173218,
Trace Label,2,,-3.125E-09,0.314540419727564,0.199495290173218,
Probe,1,,-2.8125E-09,0.314540419727564,0.199495290173218,
Skew,0 s,,-2.5E-09,0.329184767557308,0.199495290173218,
,,,-2.1875E-09,0.348013214766979,0.199327926151454,
MATH,,,-1.875E-09,0.381486009806395,0.199327926151454,
REFERENCE WAVEFORM,,,-1.5625E-09,0.381486009806395,0.199327926151454,
DIGITAL,,,-1.25E-09,0.419142904225737,0.199495290173218,
TRIGGER,,,-9.37499999999999E-10,0.448431599885225,0.199327926151454,
Sweep Mode,AUTO,,-6.24999999999999E-10,0.515377189964056,0.199327926151454,
Coup,DC,,-3.12499999999999E-10,0.515377189964056,0.199401147910976,
Noise Rej,Off,,0,0.548849985003471,0.199495290173218,
HF Rej,Off,,3.125E-10,0.563494332833216,0.199495290173218,
Holdoff,40.0 ns,,6.25000000000001E-10,0.582322780042887,0.199495290173218,
Mode,EDGE,,9.37500000000001E-10,0.649268370121717,0.199589432435459,
Source,CHAN1,,1.25E-09,0.716213960200548,0.199662654194981,
Slope,POS,,1.5625E-09,0.716213960200548,0.199327926151454,
Level,437.5 mV V,,1.875E-09,0.716213960200548,0.199160562129691,
,,,2.1875E-09,0.783159550279379,0.199160562129691,
HORIZONTAL,,,2.5E-09,0.783159550279379,0.199233783889213,
Mode,MAIN,,2.8125E-09,0.883577935397625,0.199327926151454,
Ref,CENT,,3.125E-09,0.91705073043704,0.199160562129691,
Main Scale,20 ns/,,3.4375E-09,0.950523525476456,0.199160562129691,
Main Delay,88 ns,,3.75E-09,0.983996320515871,0.199160562129691,
,,,4.0625E-09,1.01746911555529,0.199160562129691,
ACQUISITION,,,4.375E-09,1.11788750067353,0.199160562129691,
Mode,HRES,,4.6875E-09,1.13043979881331,0.198825834086165,
RealTime,On,,5E-09,1.15136029571295,0.198993198107928,
Vectors,On,,5.3125E-09,1.18483309075236,0.198899055845686,
Persistence,Off,,5.625E-09,1.28525147587061,0.198825834086165,
,,,5.9375E-09,1.30198787339032,0.198658470064402,
MEASUREMENTS,,,6.25E-09,1.31872427091002,0.198825834086165,
X at Max Y(4),,,6.5625E-09,1.35219706594944,0.198491106042638,
Cur,No signal,,6.875E-09,1.38566986098886,0.1985538675508,
Mean,,,7.1875E-09,1.51956104114652,0.198658470064402,
Min,,,7.5E-09,1.51956104114652,0.198491106042638,
Max,,,7.8125E-09,1.51956104114652,0.198156377999112,
Std Dev,,,8.125E-09,1.58650663122535,0.198156377999112,
Count,0,,8.4375E-09,1.61997942626476,0.198156377999112,
,,,8.75E-09,1.65763632068411,0.198323742020875,
X at Max Y(1),,,9.0625E-09,1.68692501634359,0.197989013977349,
Cur,3.38E-08 ,,9.375E-09,1.75387060642242,0.197654285933822,
Mean,35 n,,9.6875E-09,1.82081619650126,0.197884411463747,
Min,32 n,,1E-08,1.85428899154067,0.198156377999112,
Max,38 n,,1.03125E-08,1.86893333937041,0.198156377999112,
Std Dev,8 n,,1.0625E-08,1.88776178658009,0.197989013977349,
Count,1010,,1.09375E-08,1.95470737665892,0.197989013977349,
,,,1.125E-08,1.98818017169833,0.197989013977349,
Minimum(4),,,1.15625E-08,2.02792911580764,0.197821649955586,
Cur,No signal,,1.1875E-08,2.05512576177716,0.198156377999112,
Mean,,,1.21875E-08,2.12207135185599,0.197989013977349,
Min,,,1.25E-08,2.15554414689541,0.19806223573687,
Max,,,1.28125E-08,2.22248973697424,0.198156377999112,
Std Dev,,,1.3125E-08,2.22248973697424,0.197989013977349,
Count,0,,1.34375E-08,2.22248973697424,0.198156377999112,
,,,1.375E-08,2.32290812209249,0.198156377999112,
Minimum(1),,,1.40625E-08,2.38985371217132,0.198083156239591,
Cur,-0.0537 V,,1.4375E-08,2.42332650721073,0.197989013977349,
Mean,-68 mV,,1.46875E-08,2.40868215938099,0.197821649955586,
Min,-121 mV,,1.5E-08,2.38985371217132,0.198156377999112,
Max,-54 mV,,1.53125E-08,2.42332650721073,0.198156377999112,
Std Dev,17 mV,,1.5625E-08,2.49027209728956,0.198156377999112,
Count,1010,,1.59375E-08,2.52583694201894,0.198323742020875,
,,,1.625E-08,2.55721768736839,0.198491106042638,
Maximum(1),,,1.65625E-08,2.55721768736839,0.198323742020875,
Cur,3.7957 V,,1.6875E-08,2.59069048240781,0.198323742020875,
Mean,3.729 V,,1.71875E-08,2.69110886752605,0.198323742020875,
Min,47 mV,,1.75E-08,2.69110886752605,0.198491106042638,
Max,3.796 V,,1.78125E-08,2.69110886752605,0.198323742020875,
Std Dev,232 mV,,1.8125E-08,2.72458166256547,0.198407424031757,
Count,1010,,1.84375E-08,2.7915272526443,0.198491106042638,
,,,1.875E-08,2.7915272526443,0.198491106042638,
Maximum(4),,,1.90625E-08,2.7915272526443,0.198658470064402,
Cur,No signal,,1.9375E-08,2.82500004768372,0.198658470064402,
Mean,,,1.96875E-08,2.89194563776255,0.198658470064402,
Min,,,2E-08,2.89194563776255,0.198658470064402,
Max,,,2.03125E-08,2.90658998559229,0.198658470064402,
Std Dev,,,2.0625E-08,2.92541843280196,0.198825834086165,
Count,0,,2.09375E-08,2.95889122784138,0.198627089310321,
,,,2.125E-08,2.99236402288079,0.198491106042638,
Amplitude(2),,,2.15625E-08,2.99236402288079,0.198658470064402,
Cur,0.0138912 V,,2.1875E-08,2.99236402288079,0.198658470064402,
Mean,11 mV,,2.21875E-08,3.05930961295962,0.198658470064402,
Min,1 mV,,2.25E-08,3.05930961295962,0.19857478805352,
Max,17 mV,,2.28125E-08,3.05930961295962,0.198491106042638,
Std Dev,1 mV,,2.3125E-08,3.09278240799904,0.198323742020875,
Count,1010,,2.34375E-08,3.12625520303845,0.198323742020875,
,,,2.375E-08,3.12625520303845,0.198156377999112,
Base(2),,,2.40625E-08,3.19320079311728,0.198083156239591,
Cur,0.1871104 V,,2.4375E-08,3.19320079311728,0.197989013977349,
Mean,188 mV,,2.46875E-08,3.22039743908681,0.197989013977349,
Min,183 mV,,2.5E-08,3.26014638319612,0.197989013977349,
Max,198 mV,,2.53125E-08,3.26014638319612,0.197894871715107,
Std Dev,1 mV,,2.5625E-08,3.26014638319612,0.197821649955586,
Count,1010,,2.59375E-08,3.29571122792549,0.197821649955586,
,,,2.625E-08,3.32709197327495,0.197821649955586,
Maximum(2),,,2.65625E-08,3.32709197327495,0.197654285933822,
Cur,0.2010016 V,,2.6875E-08,3.36056476831436,0.197581064174301,
Mean,200 mV,,2.71875E-08,3.36056476831436,0.197486921912059,
Min,199 mV,,2.75E-08,3.38985346397385,0.197319557890296,
Max,203 mV,,2.78125E-08,3.42751035839319,0.197319557890296,
Std Dev,513 µV,,2.8125E-08,3.42751035839319,0.197225415628054,
Count,1010,,2.84375E-08,3.46098315343261,0.197152193868533,
,,,2.875E-08,3.49864004785195,0.197319557890296,
,,,2.90625E-08,3.52792874351144,0.197319557890296,
,,,2.9375E-08,3.49445594847202,0.19698482984677,
,,,2.96875E-08,3.52792874351144,0.19698482984677,
,,,3E-08,3.52792874351144,0.19698482984677,
,,,3.03125E-08,3.54257309134118,0.19698482984677,
,,,3.0625E-08,3.56140153855085,0.19698482984677,
,,,3.09375E-08,3.56140153855085,0.197173114371253,
,,,3.125E-08,3.59487433359027,0.197319557890296,
,,,3.15625E-08,3.59487433359027,0.197152193868533,
,,,3.1875E-08,3.59487433359027,0.197152193868533,
,,,3.21875E-08,3.62834712862968,0.197319557890296,
,,,3.25E-08,3.6618199236691,0.197319557890296,
,,,3.28125E-08,3.69529271870852,0.197319557890296,
,,,3.3125E-08,3.69529271870852,0.197486921912059,
,,,3.34375E-08,3.69529271870852,0.197152193868533,
,,,3.375E-08,3.69529271870852,0.197319557890296,
,,,3.40625E-08,3.69529271870852,0.197382319398457,
,,,3.4375E-08,3.69529271870852,0.197486921912059,
,,,3.46875E-08,3.69529271870852,0.197319557890296,
,,,3.5E-08,3.69529271870852,0.197486921912059,
,,,3.53125E-08,3.72876551374793,0.197654285933822,
,,,3.5625E-08,3.69529271870852,0.197821649955586,
,,,3.59375E-08,3.69529271870852,0.197654285933822,
,,,3.625E-08,3.69529271870852,0.197821649955586,
,,,3.65625E-08,3.69529271870852,0.197654285933822,
,,,3.6875E-08,3.72876551374793,0.197717047441984,
,,,3.71875E-08,3.69529271870852,0.197821649955586,
,,,3.75E-08,3.724581414368,0.197821649955586,
,,,3.78125E-08,3.76223830878735,0.197989013977349,
,,,3.8125E-08,3.6618199236691,0.197989013977349,
,,,3.84375E-08,3.69529271870852,0.197989013977349,
,,,3.875E-08,3.65554377459921,0.197821649955586,
,,,3.90625E-08,3.62834712862968,0.197989013977349,
,,,3.9375E-08,3.62834712862968,0.197989013977349,
,,,3.96875E-08,3.6618199236691,0.197832110206946,
,,,4E-08,3.59487433359027,0.197654285933822,
,,,4.03125E-08,3.59487433359027,0.197654285933822,
,,,4.0625E-08,3.59487433359027,0.197989013977349,
,,,4.09375E-08,3.52792874351144,0.197884411463747,
,,,4.125E-08,3.52792874351144,0.197821649955586,
,,,4.15625E-08,3.5070082466118,0.197654285933822,
,,,4.1875E-08,3.49445594847202,0.197821649955586,
,,,4.21875E-08,3.42751035839319,0.197486921912059,
,,,4.25E-08,3.42751035839319,0.197560143671581,
,,,4.28125E-08,3.42751035839319,0.197654285933822,
,,,4.3125E-08,3.40868191118352,0.197319557890296,
,,,4.34375E-08,3.39403756335378,0.197152193868533,
,,,4.375E-08,3.32709197327495,0.197319557890296,
,,,4.40625E-08,3.36056476831436,0.197246336130775,
,,,4.4375E-08,3.26014638319612,0.197152193868533,
,,,4.46875E-08,3.24550203536637,0.197152193868533,
,,,4.5E-08,3.2266735881567,0.197152193868533,
,,,4.53125E-08,3.15972799807787,0.197058051606291,
,,,4.5625E-08,3.12625520303845,0.19698482984677,
,,,4.59375E-08,3.10742675582878,0.19698482984677,
,,,4.625E-08,3.09278240799904,0.196817465825006,
,,,4.65625E-08,3.02583681792021,0.196650101803243,
,,,4.6875E-08,2.99236402288079,0.196712863311404,
,,,4.71875E-08,2.92541843280196,0.196817465825006,
,,,4.75E-08,2.90868203528225,0.19698482984677,
,,,4.78125E-08,2.89194563776255,0.196650101803243,
,,,4.8125E-08,2.82500004768372,0.196733783814125,
,,,4.84375E-08,2.7915272526443,0.196817465825006,
,,,4.875E-08,2.75177830853499,0.197152193868533,
,,,4.90625E-08,2.72458166256547,0.19698482984677,
,,,4.9375E-08,2.69110886752605,0.196817465825006,
,,,4.96875E-08,2.62416327744722,0.196890687584528,
,,,5E-08,2.55721768736839,0.19698482984677,
,,,5.03125E-08,2.55721768736839,0.19698482984677,
,,,5.0625E-08,2.55721768736839,0.197319557890296,
,,,5.09375E-08,2.45679930225015,0.197120813114452,
,,,5.125E-08,2.42332650721073,0.19698482984677,
,,,5.15625E-08,2.4024060103111,0.197319557890296,
,,,5.1875E-08,2.38985371217132,0.197319557890296,
,,,5.21875E-08,2.3563809171319,0.197654285933822,
,,,5.25E-08,2.25596253201365,0.197486921912059,
,,,5.28125E-08,2.25596253201365,0.197319557890296,
,,,5.3125E-08,2.20366128976457,0.197486921912059,
,,,5.34375E-08,2.15554414689541,0.197319557890296,
,,,5.375E-08,2.15554414689541,0.197486921912059,
,,,5.40625E-08,2.12207135185599,0.19754968342022,
,,,5.4375E-08,2.05512576177716,0.197654285933822,
,,,5.46875E-08,2.02583706611767,0.197989013977349,
,,,5.5E-08,1.98818017169833,0.197821649955586,
,,,5.53125E-08,1.9212345816195,0.197905331966467,
,,,5.5625E-08,1.95470737665892,0.197989013977349,
,,,5.59375E-08,1.8982220350299,0.197821649955586,
,,,5.625E-08,1.85428899154067,0.198156377999112,
,,,5.65625E-08,1.82081619650126,0.198323742020875,
,,,5.6875E-08,1.82081619650126,0.198250520261354,
,,,5.71875E-08,1.75387060642242,0.198156377999112,
,,,5.75E-08,1.73713420890272,0.198156377999112,
,,,5.78125E-08,1.72039781138301,0.198491106042638,
,,,5.8125E-08,1.68692501634359,0.198396963780397,
,,,5.84375E-08,1.65345222130418,0.198323742020875,
,,,5.875E-08,1.63253172440454,0.198323742020875,
,,,5.90625E-08,1.61997942626476,0.198323742020875,
,,,5.9375E-08,1.58650663122535,0.198491106042638,
,,,5.96875E-08,1.58650663122535,0.198491106042638,
,,,6E-08,1.4860882461071,0.198491106042638,
,,,6.03125E-08,1.51746899145655,0.198491106042638,
,,,6.0625E-08,1.55303383618593,0.198825834086165,
,,,6.09375E-08,1.4860882461071,0.198825834086165,
,,,6.125E-08,1.41914265602827,0.198825834086165,
,,,6.15625E-08,1.39822215912864,0.198993198107928,
,,,6.1875E-08,1.38566986098886,0.198993198107928,
,,,6.21875E-08,1.38566986098886,0.198993198107928,
,,,6.25E-08,1.35219706594944,0.198993198107928,
,,,6.28125E-08,1.28525147587061,0.198993198107928,
,,,6.3125E-08,1.30198787339032,0.199495290173218,
,,,6.34375E-08,1.31872427091002,0.199160562129691,
,,,6.375E-08,1.25177868083119,0.199830018216744,
,,,6.40625E-08,1.21830588579178,0.199756796457223,
,,,6.4375E-08,1.21830588579178,0.199662654194981,
,,,6.46875E-08,1.21830588579178,0.199662654194981,
,,,6.5E-08,1.21830588579178,0.199830018216744,
