Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-11 10:11:37.243,-0.0636,-0.11046
Serial Number:,MY60101365,,2022-11-11 10:11:37.743,-0.08368,-0.08033
Firmware Version:,07.31.2020012900,,2022-11-11 10:11:38.244,-0.09038,-0.09707
Start Time:,2022-11-11 10:11:37.243,,2022-11-11 10:11:38.744,-0.08703,-0.13389
Stop Time:,2022-11-11 10:21:37.244,,2022-11-11 10:11:39.244,-0.10711,-0.09038
Sample Period:,0.5,,2022-11-11 10:11:39.743,-0.09038,-0.09372
,,,2022-11-11 10:11:40.244,-0.09707,-0.09707
,,,2022-11-11 10:11:40.745,-0.09707,-0.06025
,,,2022-11-11 10:11:41.244,-0.11046,-0.07029
,,,2022-11-11 10:11:41.743,-0.08368,-0.08033
,,,2022-11-11 10:11:42.244,-0.09038,-0.15063
,,,2022-11-11 10:11:42.744,-0.09038,-0.06025
,,,2022-11-11 10:11:43.244,-0.11381,-0.06025
,,,2022-11-11 10:11:43.744,-0.08033,-0.08033
,,,2022-11-11 10:11:44.244,-0.07364,-0.09707
,,,2022-11-11 10:11:44.745,-0.08033,-0.06695
,,,2022-11-11 10:11:45.244,-0.08703,-0.10377
,,,2022-11-11 10:11:45.744,-0.09372,-0.07029
,,,2022-11-11 10:11:46.242,-0.10377,-0.06025
,,,2022-11-11 10:11:46.743,-0.11381,-0.08368
,,,2022-11-11 10:11:47.244,-0.04017,-0.08368
,,,2022-11-11 10:11:47.744,-0.1205,-0.07364
,,,2022-11-11 10:11:48.244,-0.07699,-0.11381
,,,2022-11-11 10:11:48.743,-0.1272,-0.07364
,,,2022-11-11 10:11:49.244,-0.08033,-0.0636
,,,2022-11-11 10:11:49.746,-0.0636,-0.07029
,,,2022-11-11 10:11:50.245,-0.0569,-0.07364
,,,2022-11-11 10:11:50.744,-0.13054,-0.09038
,,,2022-11-11 10:11:51.246,-0.11046,-0.06695
,,,2022-11-11 10:11:51.745,-0.0569,-0.08368
,,,2022-11-11 10:11:52.244,-0.09038,-0.08033
,,,2022-11-11 10:11:52.743,-0.09038,-0.11046
,,,2022-11-11 10:11:53.244,-0.07699,-0.07364
,,,2022-11-11 10:11:53.745,-0.10377,-0.10042
,,,2022-11-11 10:11:54.244,-0.10377,-0.10042
,,,2022-11-11 10:11:54.746,-0.08368,-0.10042
,,,2022-11-11 10:11:55.244,-0.04686,-0.11046
,,,2022-11-11 10:11:55.745,-0.18075,-0.10711
,,,2022-11-11 10:11:56.244,-0.1272,-0.08703
,,,2022-11-11 10:11:56.742,-0.09372,-0.0636
,,,2022-11-11 10:11:57.243,-0.08033,-0.06695
,,,2022-11-11 10:11:57.744,-0.08703,-0.08703
,,,2022-11-11 10:11:58.245,-0.07029,-0.10042
,,,2022-11-11 10:11:58.745,-0.1205,-0.08033
,,,2022-11-11 10:11:59.243,-0.06025,-0.06025
,,,2022-11-11 10:11:59.745,-0.10377,-0.07029
,,,2022-11-11 10:12:00.245,-0.07699,-0.0636
,,,2022-11-11 10:12:00.744,-0.07699,-0.06025
,,,2022-11-11 10:12:01.244,-0.08368,-0.08033
,,,2022-11-11 10:12:01.745,-0.08033,-0.11715
,,,2022-11-11 10:12:02.244,-0.01674,-0.06025
,,,2022-11-11 10:12:02.743,-0.09038,-0.08368
,,,2022-11-11 10:12:03.244,-0.16067,-0.07364
,,,2022-11-11 10:12:03.744,-0.07699,-0.10042
,,,2022-11-11 10:12:04.244,-0.09038,-0.0636
,,,2022-11-11 10:12:04.745,-0.01339,-0.01339
,,,2022-11-11 10:12:05.243,-0.07699,-0.07364
,,,2022-11-11 10:12:05.743,-0.01674,-0.01339
,,,2022-11-11 10:12:06.244,-0.10042,-0.07364
,,,2022-11-11 10:12:06.744,-0.20418,-0.08703
,,,2022-11-11 10:12:07.243,-0.09372,-0.10377
,,,2022-11-11 10:12:07.743,-0.11381,-0.06695
,,,2022-11-11 10:12:08.243,-0.09038,-0.0636
,,,2022-11-11 10:12:08.743,-0.10042,-0.06695
,,,2022-11-11 10:12:09.243,-0.03682,-0.08368
,,,2022-11-11 10:12:09.744,-0.09372,-0.10711
,,,2022-11-11 10:12:10.244,-0.10711,-0.07364
,,,2022-11-11 10:12:10.743,-0.08368,-0.07029
,,,2022-11-11 10:12:11.243,-0.0636,-0.06695
,,,2022-11-11 10:12:11.745,-0.07364,-0.10377
,,,2022-11-11 10:12:12.244,-0.15397,-0.09038
,,,2022-11-11 10:12:12.743,-0.08703,-0.09707
,,,2022-11-11 10:12:13.243,-0.05021,-0.09707
,,,2022-11-11 10:12:13.744,-0.09372,-0.11046
,,,2022-11-11 10:12:14.244,-0.10377,-0.09038
,,,2022-11-11 10:12:14.744,-0.11046,-0.07364
,,,2022-11-11 10:12:15.243,-0.0636,-0.07029
,,,2022-11-11 10:12:15.744,-0.10377,-0.10042
,,,2022-11-11 10:12:16.243,-0.10377,-0.06695
,,,2022-11-11 10:12:16.743,-0.14059,-0.09038
,,,2022-11-11 10:12:17.243,-0.07364,-0.08033
,,,2022-11-11 10:12:17.744,-0.07029,-0.10377
,,,2022-11-11 10:12:18.244,-0.07699,-0.10042
,,,2022-11-11 10:12:18.744,-0.09372,-0.06695
,,,2022-11-11 10:12:19.243,-0.09372,-0.06695
,,,2022-11-11 10:12:19.744,-0.14059,-0.10711
,,,2022-11-11 10:12:20.243,-0.01674,-0.01339
,,,2022-11-11 10:12:20.743,-0.1272,-0.11381
,,,2022-11-11 10:12:21.243,-0.10711,-0.07364
,,,2022-11-11 10:12:21.743,-0.13054,-0.09707
,,,2022-11-11 10:12:22.243,-0.10711,-0.09372
,,,2022-11-11 10:12:22.743,-0.08368,-0.07364
,,,2022-11-11 10:12:23.242,-0.09372,-0.07364
,,,2022-11-11 10:12:23.743,-0.13724,-0.10711
,,,2022-11-11 10:12:24.244,-0.10377,-0.0636
,,,2022-11-11 10:12:24.744,-0.08368,-0.10711
,,,2022-11-11 10:12:25.244,-0.09707,-0.08368
,,,2022-11-11 10:12:25.744,-0.01674,-0.01004
,,,2022-11-11 10:12:26.243,-0.07364,-0.09707
,,,2022-11-11 10:12:26.744,-0.10377,-0.08033
,,,2022-11-11 10:12:27.243,-0.07364,-0.07364
,,,2022-11-11 10:12:27.744,-0.12385,-0.07029
,,,2022-11-11 10:12:28.244,-0.08703,-0.10042
,,,2022-11-11 10:12:28.743,-0.04351,-0.08703
,,,2022-11-11 10:12:29.245,-0.12385,-0.08033
,,,2022-11-11 10:12:29.743,-0.09372,-0.07699
,,,2022-11-11 10:12:30.243,-0.08368,-0.07364
,,,2022-11-11 10:12:30.743,-0.09707,-0.07364
,,,2022-11-11 10:12:31.243,-0.09707,-0.07699
,,,2022-11-11 10:12:31.744,-0.11381,-0.09038
,,,2022-11-11 10:12:32.244,-0.13054,-0.09707
,,,2022-11-11 10:12:32.745,-0.10042,-0.07699
,,,2022-11-11 10:12:33.244,-0.11046,-0.08368
,,,2022-11-11 10:12:33.744,-0.01674,-0.0636
,,,2022-11-11 10:12:34.243,-0.13054,-0.07364
,,,2022-11-11 10:12:34.743,-0.01004,-0.09372
,,,2022-11-11 10:12:35.244,-0.04351,-0.11046
,,,2022-11-11 10:12:35.744,-0.01674,-0.0636
,,,2022-11-11 10:12:36.244,-0.14059,-0.10042
,,,2022-11-11 10:12:36.744,-0.11381,-0.09372
,,,2022-11-11 10:12:37.243,-0.10377,-0.09038
,,,2022-11-11 10:12:37.743,-0.05356,-0.0569
,,,2022-11-11 10:12:38.244,-0.08368,-0.08368
,,,2022-11-11 10:12:38.745,-0.06025,-0.07364
,,,2022-11-11 10:12:39.243,-0.08368,-0.1205
,,,2022-11-11 10:12:39.744,-0.1272,-0.07699
,,,2022-11-11 10:12:40.244,-0.06695,-0.07029
,,,2022-11-11 10:12:40.743,-0.07029,-0.08033
,,,2022-11-11 10:12:41.243,-0.08703,-0.08033
,,,2022-11-11 10:12:41.743,-0.12385,-0.06695
,,,2022-11-11 10:12:42.244,-0.08368,-0.07029
,,,2022-11-11 10:12:42.744,-0.05021,-0.06025
,,,2022-11-11 10:12:43.243,-0.0569,-0.08033
,,,2022-11-11 10:12:43.743,-0.09707,-0.0636
,,,2022-11-11 10:12:44.243,-0.07029,-0.0636
,,,2022-11-11 10:12:44.745,-0.09372,-0.09038
,,,2022-11-11 10:12:45.244,-0.10377,-0.08703
,,,2022-11-11 10:12:45.745,-0.08368,-0.06695
,,,2022-11-11 10:12:46.244,-0.13054,-0.07699
,,,2022-11-11 10:12:46.744,-0.07699,-0.09372
,,,2022-11-11 10:12:47.244,-0.11715,-0.07364
,,,2022-11-11 10:12:47.744,-0.1272,-0.10711
,,,2022-11-11 10:12:48.245,-0.1205,-0.07029
,,,2022-11-11 10:12:48.743,-0.09707,-0.07029
