Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-10 15:33:28.886,-0.10377,-0.18075
Serial Number:,MY60101365,,2022-11-10 15:33:29.385,-0.07699,-0.24435
Firmware Version:,07.31.2020012900,,2022-11-10 15:33:29.884,-0.09707,-0.20084
Start Time:,2022-11-10 15:33:28.886,,2022-11-10 15:33:30.384,-0.09038,-0.3046
Stop Time:,2022-11-10 15:43:28.885,,2022-11-10 15:33:30.885,-0.13724,-0.16402
Sample Period:,0.5,,2022-11-10 15:33:31.384,-0.09372,-0.18745
,,,2022-11-10 15:33:31.885,-0.04686,-0.22762
,,,2022-11-10 15:33:32.384,-0.08703,-0.21423
,,,2022-11-10 15:33:32.884,-0.0569,-0.20753
,,,2022-11-10 15:33:33.384,-0.07029,-0.22427
,,,2022-11-10 15:33:33.884,-0.0636,-0.21423
,,,2022-11-10 15:33:34.384,-0.10711,-0.25439
,,,2022-11-10 15:33:34.884,-0.11715,-0.24435
,,,2022-11-10 15:33:35.384,-0.11046,-0.16402
,,,2022-11-10 15:33:35.886,-0.09372,-0.14728
,,,2022-11-10 15:33:36.385,-0.09707,-0.26444
,,,2022-11-10 15:33:36.885,-0.07029,-0.22762
,,,2022-11-10 15:33:37.385,-0.09707,-0.26778
,,,2022-11-10 15:33:37.885,-0.08033,-0.23766
,,,2022-11-10 15:33:38.385,-0.11046,-0.21757
,,,2022-11-10 15:33:38.884,-0.0636,-0.21757
,,,2022-11-10 15:33:39.384,-0.07364,-0.23431
,,,2022-11-10 15:33:39.885,-0.0636,-0.21757
,,,2022-11-10 15:33:40.386,-0.07364,-0.17741
,,,2022-11-10 15:33:40.884,-0.07699,-0.24435
,,,2022-11-10 15:33:41.385,-0.0636,-0.22762
,,,2022-11-10 15:33:41.886,-0.11046,-0.21423
,,,2022-11-10 15:33:42.386,-0.0636,-0.22762
,,,2022-11-10 15:33:42.885,-0.07029,-0.22427
,,,2022-11-10 15:33:43.384,-0.14728,-0.23766
,,,2022-11-10 15:33:43.884,-0.04351,-0.27782
,,,2022-11-10 15:33:44.383,-0.10377,-0.21423
,,,2022-11-10 15:33:44.883,-0.13054,-0.19414
,,,2022-11-10 15:33:45.383,-0.1272,-0.26778
,,,2022-11-10 15:33:45.883,-0.08033,-0.25105
,,,2022-11-10 15:33:46.384,-0.04351,-0.18745
,,,2022-11-10 15:33:46.884,-0.13724,-0.21423
,,,2022-11-10 15:33:47.385,-0.05356,-0.20084
,,,2022-11-10 15:33:47.886,-0.07364,-0.20753
,,,2022-11-10 15:33:48.385,-0.07364,-0.21757
,,,2022-11-10 15:33:48.885,-0.05356,-0.21088
,,,2022-11-10 15:33:49.385,-0.09707,-0.20418
,,,2022-11-10 15:33:49.886,-0.05356,-0.25105
,,,2022-11-10 15:33:50.385,-0.08368,-0.21088
,,,2022-11-10 15:33:50.885,-0.10042,-0.21423
,,,2022-11-10 15:33:51.385,-0.08703,-0.22092
,,,2022-11-10 15:33:51.885,-0.10711,-0.31799
,,,2022-11-10 15:33:52.386,-0.09038,-0.22762
,,,2022-11-10 15:33:52.885,-0.09372,-0.25774
,,,2022-11-10 15:33:53.386,-0.08033,-0.27113
,,,2022-11-10 15:33:53.885,-0.06025,-0.1841
,,,2022-11-10 15:33:54.385,-0.10042,-0.22427
,,,2022-11-10 15:33:54.884,-0.08033,-0.22762
,,,2022-11-10 15:33:55.385,-0.09707,-0.20418
,,,2022-11-10 15:33:55.885,-0.08033,-0.19414
,,,2022-11-10 15:33:56.385,-0.07699,-0.20084
,,,2022-11-10 15:33:56.885,-0.06695,-0.19414
,,,2022-11-10 15:33:57.385,-0.0569,-0.22762
,,,2022-11-10 15:33:57.885,-0.06025,-0.28787
,,,2022-11-10 15:33:58.386,-0.09038,-0.1272
,,,2022-11-10 15:33:58.884,-0.08033,-0.28117
,,,2022-11-10 15:33:59.384,-0.08368,-0.19414
,,,2022-11-10 15:33:59.884,-0.0636,-0.22427
,,,2022-11-10 15:34:00.385,-0.07699,-0.25105
,,,2022-11-10 15:34:00.885,-0.05356,-0.22092
,,,2022-11-10 15:34:01.387,-0.0636,-0.28787
,,,2022-11-10 15:34:01.886,-0.07029,-0.23431
,,,2022-11-10 15:34:02.387,-0.02678,-0.21757
,,,2022-11-10 15:34:02.887,-0.1205,-0.19749
,,,2022-11-10 15:34:03.384,-0.07364,-0.23431
,,,2022-11-10 15:34:03.884,-0.13724,-0.28117
,,,2022-11-10 15:34:04.385,-0.09372,-0.2477
,,,2022-11-10 15:34:04.886,-0.06025,-0.19079
,,,2022-11-10 15:34:05.386,-0.06025,-0.25439
,,,2022-11-10 15:34:05.886,-0.08368,-0.26109
,,,2022-11-10 15:34:06.387,-0.07364,-0.19749
,,,2022-11-10 15:34:06.885,-0.08033,-0.25439
,,,2022-11-10 15:34:07.385,-0.07364,-0.20418
,,,2022-11-10 15:34:07.887,-0.08033,-0.14728
,,,2022-11-10 15:34:08.385,-0.13389,-0.26778
