Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-23 10:54:14.592,1.672E-08,3.75E-09
Serial Number:,MY60101365,,2022-09-23 10:54:15.092,1.688E-08,1.17E-09
Firmware Version:,07.31.2020012900,,2022-09-23 10:54:15.592,1.586E-08,4.38E-09
Start Time:,2022-09-23 10:54:14.592,,2022-09-23 10:54:16.092,1.727E-08,2.97E-09
Stop Time:,2022-09-23 11:04:14.592,,2022-09-23 10:54:16.592,1.539E-08,4.14E-09
Sample Period:,0.5,,2022-09-23 10:54:17.091,1.68E-08,4.06E-09
,,,2022-09-23 10:54:17.592,1.586E-08,3.05E-09
,,,2022-09-23 10:54:18.092,1.797E-08,2.73E-09
,,,2022-09-23 10:54:18.591,1.914E-08,1.88E-09
,,,2022-09-23 10:54:19.092,1.578E-08,3.28E-09
,,,2022-09-23 10:54:19.593,1.625E-08,2.27E-09
,,,2022-09-23 10:54:20.092,1.633E-08,3.44E-09
,,,2022-09-23 10:54:20.592,1.734E-08,1.48E-09
,,,2022-09-23 10:54:21.092,1.531E-08,3.13E-09
,,,2022-09-23 10:54:21.592,1.617E-08,3.13E-09
,,,2022-09-23 10:54:22.092,1.508E-08,4.06E-09
,,,2022-09-23 10:54:22.592,1.547E-08,4.3E-09
,,,2022-09-23 10:54:23.092,1.406E-08,3.83E-09
,,,2022-09-23 10:54:23.591,1.789E-08,2.58E-09
,,,2022-09-23 10:54:24.092,1.547E-08,3.44E-09
,,,2022-09-23 10:54:24.591,1.539E-08,2.19E-09
,,,2022-09-23 10:54:25.091,1.664E-08,2.73E-09
,,,2022-09-23 10:54:25.591,1.57E-08,1.72E-09
,,,2022-09-23 10:54:26.091,1.695E-08,3.91E-09
,,,2022-09-23 10:54:26.592,1.781E-08,3.67E-09
,,,2022-09-23 10:54:27.092,1.453E-08,2.97E-09
,,,2022-09-23 10:54:27.593,1.625E-08,1.64E-09
,,,2022-09-23 10:54:28.092,1.602E-08,2.5E-09
