Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-16 12:03:39.645,1.883E-08,3.2E-09
Serial Number:,MY60101365,,2022-09-16 12:03:40.280,1.773E-08,2.58E-09
Firmware Version:,07.31.2020012900,,2022-09-16 12:03:41.429,1.93E-08,2.66E-09
Start Time:,2022-09-16 12:03:39.645,,2022-09-16 12:03:42.049,1.938E-08,3.28E-09
Stop Time:,2022-09-16 12:13:39.488,,2022-09-16 12:03:42.685,1.93E-08,2.58E-09
Sample Period:,0.5,,2022-09-16 12:03:43.350,1.852E-08,2.81E-09
,,,2022-09-16 12:03:44.004,1.703E-08,5.08E-09
,,,2022-09-16 12:03:44.651,1.766E-08,5.31E-09
,,,2022-09-16 12:03:45.301,1.938E-08,4.61E-09
,,,2022-09-16 12:03:45.971,1.773E-08,3.91E-09
,,,2022-09-16 12:03:46.626,1.695E-08,3.91E-09
,,,2022-09-16 12:03:47.272,1.891E-08,2.81E-09
,,,2022-09-16 12:03:47.915,1.883E-08,4.45E-09
,,,2022-09-16 12:03:48.569,1.992E-08,3.91E-09
,,,2022-09-16 12:03:49.214,1.828E-08,2.89E-09
,,,2022-09-16 12:03:49.862,1.953E-08,3.75E-09
,,,2022-09-16 12:03:50.516,1.828E-08,1.09E-09
,,,2022-09-16 12:03:51.181,1.664E-08,4.3E-09
,,,2022-09-16 12:03:51.830,1.945E-08,3.44E-09
,,,2022-09-16 12:03:52.505,1.961E-08,2.34E-09
,,,2022-09-16 12:03:53.164,1.883E-08,4.22E-09
,,,2022-09-16 12:03:53.817,1.906E-08,2.42E-09
,,,2022-09-16 12:03:54.465,1.867E-08,4.14E-09
,,,2022-09-16 12:03:55.113,1.945E-08,2.73E-09
,,,2022-09-16 12:03:55.769,2.109E-08,2.66E-09
,,,2022-09-16 12:03:56.413,1.82E-08,2.58E-09
,,,2022-09-16 12:03:57.054,1.938E-08,2.34E-09
,,,2022-09-16 12:03:57.680,1.867E-08,4.69E-09
,,,2022-09-16 12:03:58.324,1.742E-08,2.34E-09
,,,2022-09-16 12:03:58.970,1.992E-08,2.19E-09
,,,2022-09-16 12:03:59.621,1.969E-08,3.05E-09
,,,2022-09-16 12:04:00.273,1.938E-08,3.52E-09
,,,2022-09-16 12:04:00.932,1.734E-08,3.83E-09
,,,2022-09-16 12:04:01.589,1.82E-08,2.81E-09
,,,2022-09-16 12:04:02.241,1.859E-08,3.28E-09
,,,2022-09-16 12:04:02.892,1.758E-08,3.91E-09
,,,2022-09-16 12:04:03.540,1.984E-08,3.98E-09
,,,2022-09-16 12:04:04.206,1.938E-08,2.81E-09
,,,2022-09-16 12:04:04.854,1.797E-08,3.05E-09
,,,2022-09-16 12:04:05.506,1.93E-08,4.84E-09
,,,2022-09-16 12:04:06.171,1.922E-08,2.58E-09
,,,2022-09-16 12:04:06.821,1.859E-08,3.36E-09
,,,2022-09-16 12:04:07.468,2E-08,4.45E-09
,,,2022-09-16 12:04:08.110,1.656E-08,3.59E-09
,,,2022-09-16 12:04:08.766,1.852E-08,5E-09
,,,2022-09-16 12:04:09.421,1.844E-08,3.67E-09
,,,2022-09-16 12:04:10.088,1.945E-08,3.67E-09
,,,2022-09-16 12:04:10.741,1.93E-08,2.97E-09
,,,2022-09-16 12:04:11.405,1.93E-08,3.75E-09
,,,2022-09-16 12:04:12.056,1.961E-08,3.75E-09
,,,2022-09-16 12:04:12.701,1.828E-08,3.28E-09
,,,2022-09-16 12:04:13.333,1.906E-08,1.8E-09
,,,2022-09-16 12:04:13.987,1.914E-08,2.66E-09
,,,2022-09-16 12:04:14.661,1.875E-08,2.89E-09
,,,2022-09-16 12:04:15.320,1.883E-08,4.14E-09
,,,2022-09-16 12:04:15.978,1.93E-08,4.53E-09
,,,2022-09-16 12:04:16.633,1.797E-08,1.64E-09
,,,2022-09-16 12:04:17.289,1.742E-08,2.66E-09
,,,2022-09-16 12:04:17.947,1.711E-08,2.27E-09
,,,2022-09-16 12:04:18.611,1.727E-08,3.91E-09
,,,2022-09-16 12:04:19.265,1.75E-08,3.59E-09
,,,2022-09-16 12:04:19.923,1.938E-08,2.97E-09
,,,2022-09-16 12:04:20.589,2.164E-08,2.34E-09
,,,2022-09-16 12:04:21.238,1.844E-08,2.03E-09
,,,2022-09-16 12:04:21.890,1.703E-08,3.28E-09
,,,2022-09-16 12:04:22.541,1.898E-08,3.44E-09
,,,2022-09-16 12:04:23.193,1.758E-08,3.75E-09
,,,2022-09-16 12:04:23.843,1.859E-08,3.59E-09
,,,2022-09-16 12:04:24.492,1.828E-08,4.53E-09
,,,2022-09-16 12:04:25.150,1.766E-08,2.19E-09
,,,2022-09-16 12:04:25.800,1.867E-08,2.89E-09
,,,2022-09-16 12:04:26.464,1.891E-08,2.97E-09
,,,2022-09-16 12:04:27.113,1.898E-08,2.42E-09
,,,2022-09-16 12:04:27.758,1.766E-08,2.5E-09
,,,2022-09-16 12:04:28.407,1.906E-08,3.52E-09
,,,2022-09-16 12:04:29.048,1.961E-08,3.52E-09
,,,2022-09-16 12:04:29.697,1.805E-08,3.44E-09
,,,2022-09-16 12:04:30.352,1.844E-08,3.13E-09
,,,2022-09-16 12:04:30.997,1.797E-08,2.19E-09
,,,2022-09-16 12:04:31.660,1.938E-08,2.42E-09
,,,2022-09-16 12:04:32.313,1.898E-08,2.81E-09
,,,2022-09-16 12:04:32.968,2.031E-08,3.75E-09
,,,2022-09-16 12:04:33.670,1.75E-08,2.89E-09
,,,2022-09-16 12:04:34.315,1.797E-08,2.34E-09
,,,2022-09-16 12:04:34.991,1.914E-08,2.42E-09
,,,2022-09-16 12:04:35.644,2.008E-08,2.5E-09
,,,2022-09-16 12:04:36.305,1.789E-08,2.58E-09
,,,2022-09-16 12:04:36.956,1.961E-08,3.91E-09
,,,2022-09-16 12:04:37.606,1.922E-08,1.56E-09
,,,2022-09-16 12:04:38.260,1.711E-08,2.97E-09
,,,2022-09-16 12:04:38.916,1.82E-08,2.42E-09
,,,2022-09-16 12:04:39.565,1.805E-08,2.5E-09
,,,2022-09-16 12:04:40.207,1.859E-08,3.98E-09
,,,2022-09-16 12:04:40.829,2.047E-08,3.13E-09
,,,2022-09-16 12:04:41.455,2.023E-08,2.34E-09
,,,2022-09-16 12:04:42.111,1.953E-08,4.22E-09
,,,2022-09-16 12:04:42.767,1.914E-08,3.59E-09
,,,2022-09-16 12:04:43.422,1.852E-08,3.75E-09
,,,2022-09-16 12:04:44.087,1.75E-08,3.2E-09
,,,2022-09-16 12:04:44.738,1.813E-08,3.83E-09
,,,2022-09-16 12:04:45.372,1.75E-08,2.5E-09
,,,2022-09-16 12:04:46.028,1.789E-08,4.69E-09
,,,2022-09-16 12:04:46.690,1.797E-08,3.52E-09
,,,2022-09-16 12:04:47.347,1.836E-08,4.3E-09
,,,2022-09-16 12:04:48.000,1.844E-08,4.69E-09
,,,2022-09-16 12:04:48.652,1.844E-08,2.19E-09
,,,2022-09-16 12:04:49.306,1.93E-08,3.13E-09
,,,2022-09-16 12:04:49.966,1.813E-08,5E-09
,,,2022-09-16 12:04:50.623,1.875E-08,3.91E-09
,,,2022-09-16 12:04:51.288,1.813E-08,4.61E-09
,,,2022-09-16 12:04:51.949,1.703E-08,3.28E-09
,,,2022-09-16 12:04:52.608,1.844E-08,4.3E-09
,,,2022-09-16 12:04:53.270,1.922E-08,3.2E-09
,,,2022-09-16 12:04:53.931,1.711E-08,1.95E-09
,,,2022-09-16 12:04:54.590,1.953E-08,1.48E-09
,,,2022-09-16 12:04:55.245,1.992E-08,3.2E-09
,,,2022-09-16 12:04:55.903,1.789E-08,2.58E-09
,,,2022-09-16 12:04:56.571,1.773E-08,3.52E-09
,,,2022-09-16 12:04:57.233,1.859E-08,2.27E-09
,,,2022-09-16 12:04:57.886,1.719E-08,2.11E-09
,,,2022-09-16 12:04:58.546,1.734E-08,3.98E-09
,,,2022-09-16 12:04:59.204,1.789E-08,2.58E-09
,,,2022-09-16 12:04:59.871,1.945E-08,3.75E-09
,,,2022-09-16 12:05:00.537,1.969E-08,2.89E-09
,,,2022-09-16 12:05:01.200,1.836E-08,4.06E-09
,,,2022-09-16 12:05:01.849,1.867E-08,2.34E-09
,,,2022-09-16 12:05:02.502,2.094E-08,2.5E-09
,,,2022-09-16 12:05:03.161,1.953E-08,3.59E-09
,,,2022-09-16 12:05:03.821,1.984E-08,4.14E-09
,,,2022-09-16 12:05:04.479,1.891E-08,3.75E-09
,,,2022-09-16 12:05:05.141,1.813E-08,5.31E-09
,,,2022-09-16 12:05:05.794,2.008E-08,3.83E-09
,,,2022-09-16 12:05:06.446,1.875E-08,1.48E-09
,,,2022-09-16 12:05:07.099,1.797E-08,2.27E-09
,,,2022-09-16 12:05:07.750,2E-08,2.73E-09
,,,2022-09-16 12:05:08.413,1.773E-08,2.97E-09
