Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-26 15:02:55.937,0.019784,0.011381
Serial Number:,MY60101365,,2022-10-26 15:02:56.436,0.02447,0.01272
Firmware Version:,07.31.2020012900,,2022-10-26 15:02:56.936,0.025809,0.011381
Start Time:,2022-10-26 15:02:55.937,,2022-10-26 15:02:57.437,0.020453,0.008703
Stop Time:,2022-10-26 15:12:55.936,,2022-10-26 15:02:57.937,0.022462,0.01205
Sample Period:,0.5,,2022-10-26 15:02:58.436,0.023131,0.01272
,,,2022-10-26 15:02:58.936,0.021792,0.011381
,,,2022-10-26 15:02:59.438,0.02447,0.011381
,,,2022-10-26 15:02:59.936,0.02447,0.01205
,,,2022-10-26 15:03:00.436,0.021792,0.010042
,,,2022-10-26 15:03:00.937,0.021792,0.010711
,,,2022-10-26 15:03:01.437,0.023131,0.011381
,,,2022-10-26 15:03:01.937,0.021123,0.01205
,,,2022-10-26 15:03:02.438,0.022462,0.01272
,,,2022-10-26 15:03:02.936,0.02447,0.01205
,,,2022-10-26 15:03:03.435,0.021792,0.010711
,,,2022-10-26 15:03:03.935,0.021792,0.010711
,,,2022-10-26 15:03:04.435,0.02447,0.010711
,,,2022-10-26 15:03:04.935,0.0238,0.010711
,,,2022-10-26 15:03:05.436,0.023131,0.010711
,,,2022-10-26 15:03:05.936,0.0238,0.011381
,,,2022-10-26 15:03:06.436,0.02447,0.014728
,,,2022-10-26 15:03:06.937,0.021123,0.009372
,,,2022-10-26 15:03:07.438,0.023131,0.01205
,,,2022-10-26 15:03:07.937,0.022462,0.010711
,,,2022-10-26 15:03:08.436,0.02447,0.011381
,,,2022-10-26 15:03:08.936,0.023131,0.015397
,,,2022-10-26 15:03:09.437,0.0238,0.014728
,,,2022-10-26 15:03:09.937,0.021792,0.014059
,,,2022-10-26 15:03:10.437,0.022462,0.014059
,,,2022-10-26 15:03:10.936,0.022462,0.01205
,,,2022-10-26 15:03:11.436,0.02447,0.009372
