Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-15 17:44:54.467,-0.043515
Serial Number:,MY60101365,,2022-11-15 17:44:55.133,-0.025105
Firmware Version:,07.31.2020012900,,2022-11-15 17:44:55.767,-0.01841
Start Time:,2022-11-15 17:44:54.467,,2022-11-15 17:44:56.436,-0.011715
Stop Time:,2022-11-15 17:54:54.347,,2022-11-15 17:44:57.111,-0.025105
Sample Period:,0.5,,2022-11-15 17:44:57.758,-0.033473
,,,2022-11-15 17:44:58.408,-0.038494
,,,2022-11-15 17:44:59.051,-0.023431
,,,2022-11-15 17:44:59.697,-0.040167
,,,2022-11-15 17:45:00.358,-0.016736
,,,2022-11-15 17:45:01.009,-0.025105
,,,2022-11-15 17:45:01.664,-0.011715
,,,2022-11-15 17:45:02.309,-0.033473
,,,2022-11-15 17:45:02.955,-0.025105
,,,2022-11-15 17:45:03.603,-0.045188
,,,2022-11-15 17:45:04.251,-0.05523
,,,2022-11-15 17:45:04.901,-0.041841
,,,2022-11-15 17:45:05.572,-0.013389
,,,2022-11-15 17:45:06.238,-0.05523
,,,2022-11-15 17:45:06.884,-0.043515
,,,2022-11-15 17:45:07.534,-0.033473
,,,2022-11-15 17:45:08.184,-0.011715
,,,2022-11-15 17:45:08.844,-0.025105
,,,2022-11-15 17:45:09.496,-0.061925
,,,2022-11-15 17:45:10.155,-0.025105
,,,2022-11-15 17:45:10.814,-0.01841
,,,2022-11-15 17:45:11.472,-0.020084
,,,2022-11-15 17:45:12.135,-0.011715
,,,2022-11-15 17:45:12.787,-0.011715
,,,2022-11-15 17:45:13.449,-0.01841
,,,2022-11-15 17:45:14.112,-0.016736
,,,2022-11-15 17:45:14.756,-0.048536
,,,2022-11-15 17:45:15.401,-0.026778
,,,2022-11-15 17:45:16.059,-0.031799
,,,2022-11-15 17:45:16.702,-0.030126
,,,2022-11-15 17:45:17.353,-0.01841
,,,2022-11-15 17:45:18.011,-0.048536
,,,2022-11-15 17:45:18.661,-0.031799
,,,2022-11-15 17:45:19.304,-0.016736
,,,2022-11-15 17:45:19.954,-0.026778
,,,2022-11-15 17:45:20.598,-0.046862
,,,2022-11-15 17:45:21.244,-0.015063
,,,2022-11-15 17:45:21.891,-0.033473
,,,2022-11-15 17:45:22.553,-0.01841
,,,2022-11-15 17:45:23.204,-0.020084
,,,2022-11-15 17:45:23.851,-0.01841
,,,2022-11-15 17:45:24.507,-0.048536
,,,2022-11-15 17:45:25.153,-0.051883
,,,2022-11-15 17:45:25.800,-0.028452
,,,2022-11-15 17:45:26.451,-0.040167
,,,2022-11-15 17:45:27.117,-0.011715
,,,2022-11-15 17:45:27.790,-0.051883
,,,2022-11-15 17:45:28.445,-0.063598
,,,2022-11-15 17:45:29.088,-0.031799
,,,2022-11-15 17:45:29.796,-0.023431
,,,2022-11-15 17:45:30.463,-0.033473
