Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-11 10:27:50.091,-0.07029,-0.04686
Serial Number:,MY60101365,,2022-11-11 10:27:50.591,-0.01674,-0.05021
Firmware Version:,07.31.2020012900,,2022-11-11 10:27:51.091,-0.01339,-0.06695
Start Time:,2022-11-11 10:27:50.091,,2022-11-11 10:27:51.591,-0.08033,-0.09038
Stop Time:,2022-11-11 10:37:50.090,,2022-11-11 10:27:52.091,-0.07364,-0.0569
Sample Period:,0.5,,2022-11-11 10:27:52.592,-0.03682,-0.07364
,,,2022-11-11 10:27:53.091,-0.01339,-0.05021
,,,2022-11-11 10:27:53.592,-0.01339,-0.04686
,,,2022-11-11 10:27:54.090,-0.0636,-0.08368
,,,2022-11-11 10:27:54.591,-0.06695,-0.09707
,,,2022-11-11 10:27:55.091,-0.08368,-0.06025
,,,2022-11-11 10:27:55.590,-0.01004,-0.01004
,,,2022-11-11 10:27:56.091,-0.02343,-0.05356
,,,2022-11-11 10:27:56.592,-0.06695,-0.08368
,,,2022-11-11 10:27:57.091,-0.09038,-0.09372
,,,2022-11-11 10:27:57.592,-0.01674,-0.05021
,,,2022-11-11 10:27:58.091,-0.08033,-0.1205
,,,2022-11-11 10:27:58.591,-0.01339,-0.04686
,,,2022-11-11 10:27:59.093,-0.01004,-0.04686
,,,2022-11-11 10:27:59.591,-0.01004,-0.04686
,,,2022-11-11 10:28:00.092,-0.01339,-0.05021
,,,2022-11-11 10:28:00.592,-0.05356,-0.04686
,,,2022-11-11 10:28:01.091,-0.02343,-0.05021
,,,2022-11-11 10:28:01.591,-0.04351,-0.08033
,,,2022-11-11 10:28:02.090,-0.03347,-0.0636
,,,2022-11-11 10:28:02.590,-0.01339,-0.04686
,,,2022-11-11 10:28:03.091,-0.08368,-0.05021
,,,2022-11-11 10:28:03.593,-0.09038,-0.07029
,,,2022-11-11 10:28:04.093,-0.01339,-0.04686
,,,2022-11-11 10:28:04.593,-0.01004,-0.05356
,,,2022-11-11 10:28:05.092,-0.0636,-0.05356
,,,2022-11-11 10:28:05.592,-0.13389,-0.08368
,,,2022-11-11 10:28:06.093,-0.07029,-0.09038
,,,2022-11-11 10:28:06.591,-0.01339,-0.05356
,,,2022-11-11 10:28:07.093,-0.07364,-0.08033
,,,2022-11-11 10:28:07.592,-0.01674,-0.05356
,,,2022-11-11 10:28:08.092,-0.08368,-0.09372
,,,2022-11-11 10:28:08.592,-0.05356,-0.06025
,,,2022-11-11 10:28:09.092,-0.01674,-0.04686
,,,2022-11-11 10:28:09.591,-0.06695,-0.08368
,,,2022-11-11 10:28:10.092,-0.07029,-0.06695
,,,2022-11-11 10:28:10.592,-0.08368,-0.06025
,,,2022-11-11 10:28:11.092,-0.05356,-0.08033
,,,2022-11-11 10:28:11.591,-0.08033,-0.0636
,,,2022-11-11 10:28:12.091,-0.09372,-0.08703
,,,2022-11-11 10:28:12.592,-0.01339,-0.05021
,,,2022-11-11 10:28:13.092,-0.11715,-0.05356
,,,2022-11-11 10:28:13.591,-0.13724,-0.06025
,,,2022-11-11 10:28:14.092,-0.07699,-0.09372
,,,2022-11-11 10:28:14.590,-0.10711,-0.08033
,,,2022-11-11 10:28:15.090,-0.10042,-0.07029
,,,2022-11-11 10:28:15.591,-0.10711,-0.07364
,,,2022-11-11 10:28:16.092,-0.01004,-0.05021
,,,2022-11-11 10:28:16.592,-0.01674,-0.06025
,,,2022-11-11 10:28:17.091,-0.01674,-0.05021
,,,2022-11-11 10:28:17.591,-0.07029,-0.07699
,,,2022-11-11 10:28:18.092,-0.04686,-0.0636
,,,2022-11-11 10:28:18.591,-0.10377,-0.08368
,,,2022-11-11 10:28:19.091,-0.01339,-0.05021
,,,2022-11-11 10:28:19.591,-0.07699,-0.05356
,,,2022-11-11 10:28:20.091,-0.07699,-0.08703
,,,2022-11-11 10:28:20.591,-0.10711,-0.06025
,,,2022-11-11 10:28:21.091,-0.10042,-0.0636
,,,2022-11-11 10:28:21.591,-0.01339,-0.0569
,,,2022-11-11 10:28:22.091,-0.01674,-0.05356
,,,2022-11-11 10:28:22.592,-0.09038,-0.08033
,,,2022-11-11 10:28:23.091,-0.01339,-0.04686
,,,2022-11-11 10:28:23.591,-0.11381,-0.06025
,,,2022-11-11 10:28:24.092,-0.10042,-0.10042
,,,2022-11-11 10:28:24.591,-0.07699,-0.07029
,,,2022-11-11 10:28:25.091,-0.1272,-0.09372
,,,2022-11-11 10:28:25.591,-0.01674,-0.05021
,,,2022-11-11 10:28:26.091,-0.01004,-0.04686
,,,2022-11-11 10:28:26.591,-0.09038,-0.10042
,,,2022-11-11 10:28:27.092,-0.01339,-0.05356
,,,2022-11-11 10:28:27.591,-0.01004,-0.04686
,,,2022-11-11 10:28:28.091,-0.01004,-0.05356
,,,2022-11-11 10:28:28.592,-0.01339,-0.04686
,,,2022-11-11 10:28:29.090,-0.07364,-0.05021
,,,2022-11-11 10:28:29.592,-0.09707,-0.07364
,,,2022-11-11 10:28:30.091,-0.01674,-0.04686
,,,2022-11-11 10:28:30.592,-0.05021,-0.07699
,,,2022-11-11 10:28:31.091,-0.04686,-0.07364
,,,2022-11-11 10:28:31.591,-0.09372,-0.09038
,,,2022-11-11 10:28:32.092,-0.05021,-0.05021
,,,2022-11-11 10:28:32.592,-0.01339,-0.05021
,,,2022-11-11 10:28:33.091,-0.09372,-0.07699
,,,2022-11-11 10:28:33.592,-0.02008,-0.04686
,,,2022-11-11 10:28:34.091,-0.01004,-0.04686
,,,2022-11-11 10:28:34.591,-0.07364,-0.09038
,,,2022-11-11 10:28:35.091,-0.10377,-0.08703
,,,2022-11-11 10:28:35.591,-0.04351,-0.09038
,,,2022-11-11 10:28:36.091,-0.12385,-0.06025
,,,2022-11-11 10:28:36.591,-0.01674,-0.05356
,,,2022-11-11 10:28:37.091,-0.01674,-0.05356
,,,2022-11-11 10:28:37.591,-0.07029,-0.11046
,,,2022-11-11 10:28:38.092,-0.04351,-0.05356
,,,2022-11-11 10:28:38.591,-0.11381,-0.07699
,,,2022-11-11 10:28:39.092,-0.08033,-0.0569
,,,2022-11-11 10:28:39.592,-0.01004,-0.05021
,,,2022-11-11 10:28:40.090,-0.0569,-0.06025
,,,2022-11-11 10:28:40.591,-0.0569,-0.09372
,,,2022-11-11 10:28:41.092,-0.08703,-0.08033
,,,2022-11-11 10:28:41.592,-0.04017,-0.08033
,,,2022-11-11 10:28:42.092,-0.09707,-0.06695
,,,2022-11-11 10:28:42.591,-0.01674,-0.0569
,,,2022-11-11 10:28:43.092,-0.06695,-0.08703
,,,2022-11-11 10:28:43.591,-0.01674,-0.05021
,,,2022-11-11 10:28:44.091,-0.01339,-0.05021
,,,2022-11-11 10:28:44.591,-0.01004,-0.04686
,,,2022-11-11 10:28:45.091,-0.10377,-0.05356
,,,2022-11-11 10:28:45.592,-0.05021,-0.05021
,,,2022-11-11 10:28:46.092,-0.01339,-0.04686
,,,2022-11-11 10:28:46.591,-0.08033,-0.09038
,,,2022-11-11 10:28:47.091,-0.07699,-0.06695
,,,2022-11-11 10:28:47.591,-0.06695,-0.07029
,,,2022-11-11 10:28:48.091,-0.01674,-0.05021
,,,2022-11-11 10:28:48.591,-0.05356,-0.08033
,,,2022-11-11 10:28:49.091,-0.07029,-0.06025
,,,2022-11-11 10:28:49.591,-0.08703,-0.08033
,,,2022-11-11 10:28:50.098,-0.05021,-0.08703
,,,2022-11-11 10:28:50.592,-0.03347,-0.05021
,,,2022-11-11 10:28:51.097,-0.08368,-0.0636
,,,2022-11-11 10:28:51.591,-0.15063,-0.04686
,,,2022-11-11 10:28:52.094,-0.1205,-0.0636
,,,2022-11-11 10:28:52.592,-0.09372,-0.05021
,,,2022-11-11 10:28:53.094,-0.11046,-0.04686
,,,2022-11-11 10:28:53.592,-0.01339,-0.05021
,,,2022-11-11 10:28:54.096,-0.08703,-0.0636
,,,2022-11-11 10:28:54.592,-0.07699,-0.06695
,,,2022-11-11 10:28:55.096,-0.07029,-0.08033
,,,2022-11-11 10:28:55.592,-0.1205,-0.0636
,,,2022-11-11 10:28:56.095,-0.01674,-0.0569
,,,2022-11-11 10:28:56.592,-0.01674,-0.04686
,,,2022-11-11 10:28:57.094,-0.11046,-0.0636
,,,2022-11-11 10:28:57.593,-0.01339,-0.05356
,,,2022-11-11 10:28:58.094,-0.10711,-0.06025
,,,2022-11-11 10:28:58.593,-0.01339,-0.05356
,,,2022-11-11 10:28:59.093,-0.08703,-0.07029
,,,2022-11-11 10:28:59.592,-0.07699,-0.0636
,,,2022-11-11 10:29:00.093,-0.01339,-0.04686
,,,2022-11-11 10:29:00.592,-0.01339,-0.05021
,,,2022-11-11 10:29:01.091,-0.10711,-0.05356
,,,2022-11-11 10:29:01.592,-0.11046,-0.06025
,,,2022-11-11 10:29:02.092,-0.01339,-0.05021
,,,2022-11-11 10:29:02.593,-0.10377,-0.05021
,,,2022-11-11 10:29:03.091,-0.05021,-0.05356
,,,2022-11-11 10:29:03.592,-0.11046,-0.06025
,,,2022-11-11 10:29:04.092,-0.11381,-0.08033
,,,2022-11-11 10:29:04.592,-0.01339,-0.05021
,,,2022-11-11 10:29:05.091,-0.01339,-0.05021
,,,2022-11-11 10:29:05.592,-0.08033,-0.0636
,,,2022-11-11 10:29:06.095,-0.09038,-0.11715
,,,2022-11-11 10:29:06.591,-0.07029,-0.07699
,,,2022-11-11 10:29:07.091,-0.0569,-0.07364
,,,2022-11-11 10:29:07.592,-0.08703,-0.0636
,,,2022-11-11 10:29:08.108,-0.11046,-0.05356
