Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-10 16:19:23.545,-0.0569,-0.19749
Serial Number:,MY60101365,,2022-11-10 16:19:24.042,-0.09038,-0.08033
Firmware Version:,07.31.2020012900,,2022-11-10 16:19:24.543,-0.13054,-0.15397
Start Time:,2022-11-10 16:19:23.545,,2022-11-10 16:19:25.042,-0.08368,-0.12385
Stop Time:,2022-11-10 16:29:23.541,,2022-11-10 16:19:25.543,-0.07699,-0.14393
Sample Period:,0.5,,2022-11-10 16:19:26.042,-0.09038,-0.17741
,,,2022-11-10 16:19:26.542,-0.08033,-0.08368
,,,2022-11-10 16:19:27.042,-0.05021,-0.18745
,,,2022-11-10 16:19:27.542,-0.03682,-0.14728
,,,2022-11-10 16:19:28.041,-0.08033,-0.07364
,,,2022-11-10 16:19:28.541,-0.07029,-0.11046
,,,2022-11-10 16:19:29.041,-0.07029,-0.14393
,,,2022-11-10 16:19:29.540,-0.06695,-0.14059
,,,2022-11-10 16:19:30.041,-0.09707,-0.15063
,,,2022-11-10 16:19:30.541,-0.08703,-0.10377
,,,2022-11-10 16:19:31.042,-0.0569,-0.1205
,,,2022-11-10 16:19:31.542,-0.07364,-0.11715
,,,2022-11-10 16:19:32.043,-0.15063,-0.21757
,,,2022-11-10 16:19:32.541,-0.04686,-0.09372
,,,2022-11-10 16:19:33.042,-0.15397,-0.15063
,,,2022-11-10 16:19:33.542,-0.10042,-0.1272
,,,2022-11-10 16:19:34.041,-0.0569,-0.15397
,,,2022-11-10 16:19:34.541,-0.07364,-0.17071
,,,2022-11-10 16:19:35.042,-0.04686,-0.15397
,,,2022-11-10 16:19:35.541,-0.10377,-0.06695
,,,2022-11-10 16:19:36.042,-0.07364,-0.14393
,,,2022-11-10 16:19:36.542,-0.07029,-0.15732
,,,2022-11-10 16:19:37.042,-0.08033,-0.1272
,,,2022-11-10 16:19:37.542,-0.07364,-0.14393
,,,2022-11-10 16:19:38.043,-0.07364,-0.10377
,,,2022-11-10 16:19:38.543,-0.07699,-0.10042
,,,2022-11-10 16:19:39.042,-0.12385,-0.13054
,,,2022-11-10 16:19:39.541,-0.07699,-0.16067
,,,2022-11-10 16:19:40.041,-0.0569,-0.13724
,,,2022-11-10 16:19:40.541,-0.06695,-0.11046
,,,2022-11-10 16:19:41.041,-0.03682,-0.13389
,,,2022-11-10 16:19:41.541,-0.10711,-0.11715
,,,2022-11-10 16:19:42.040,-0.07364,-0.14393
,,,2022-11-10 16:19:42.540,-0.05356,-0.09372
,,,2022-11-10 16:19:43.041,-0.07699,-0.15732
,,,2022-11-10 16:19:43.543,-0.0569,-0.13724
,,,2022-11-10 16:19:44.042,-0.07364,-0.15063
,,,2022-11-10 16:19:44.542,-0.09707,-0.13054
,,,2022-11-10 16:19:45.043,-0.07699,-0.20418
,,,2022-11-10 16:19:45.542,-0.07364,-0.09038
,,,2022-11-10 16:19:46.041,-0.06025,-0.1272
