Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-12-02 12:21:39.198,2.83E-08,2.89E-08
Serial Number:,MY60101365,,2022-12-02 12:21:39.925,2.8E-08,3E-08
Firmware Version:,07.31.2020012900,,2022-12-02 12:21:40.568,2.92E-08,2.94E-08
Start Time:,2022-12-02 12:21:39.198,,2022-12-02 12:21:41.250,3.05E-08,2.95E-08
Stop Time:,2022-12-02 12:31:38.881,,2022-12-02 12:21:41.909,3.02E-08,2.88E-08
Sample Period:,0.5,,2022-12-02 12:21:42.602,3.09E-08,3E-08
,,,2022-12-02 12:21:43.413,2.97E-08,2.97E-08
,,,2022-12-02 12:21:44.088,3E-08,2.97E-08
,,,2022-12-02 12:21:44.738,3.14E-08,3.05E-08
,,,2022-12-02 12:21:45.384,2.98E-08,3.06E-08
,,,2022-12-02 12:21:46.036,3.02E-08,2.86E-08
,,,2022-12-02 12:21:46.690,2.83E-08,2.86E-08
,,,2022-12-02 12:21:47.338,2.95E-08,3E-08
,,,2022-12-02 12:21:48.000,3.03E-08,2.89E-08
,,,2022-12-02 12:21:48.682,3.03E-08,2.94E-08
,,,2022-12-02 12:21:49.335,3.03E-08,2.92E-08
,,,2022-12-02 12:21:49.987,2.97E-08,2.91E-08
,,,2022-12-02 12:21:50.637,2.92E-08,2.98E-08
,,,2022-12-02 12:21:51.382,3E-08,3.16E-08
,,,2022-12-02 12:21:52.029,2.97E-08,2.89E-08
,,,2022-12-02 12:21:52.687,3.11E-08,2.94E-08
,,,2022-12-02 12:21:53.342,3.03E-08,3.11E-08
,,,2022-12-02 12:21:53.989,3.11E-08,2.92E-08
,,,2022-12-02 12:21:54.667,2.88E-08,2.89E-08
,,,2022-12-02 12:21:55.320,2.97E-08,3.02E-08
,,,2022-12-02 12:21:55.976,3.13E-08,2.97E-08
,,,2022-12-02 12:21:56.638,3E-08,2.94E-08
,,,2022-12-02 12:21:57.292,2.94E-08,2.89E-08
,,,2022-12-02 12:21:57.937,2.81E-08,2.98E-08
,,,2022-12-02 12:21:58.588,3.05E-08,3E-08
,,,2022-12-02 12:21:59.241,3.22E-08,2.98E-08
,,,2022-12-02 12:21:59.895,3.09E-08,2.94E-08
,,,2022-12-02 12:22:00.552,2.84E-08,2.92E-08
,,,2022-12-02 12:22:01.223,3E-08,2.95E-08
,,,2022-12-02 12:22:01.868,3.03E-08,2.81E-08
,,,2022-12-02 12:22:02.523,3E-08,2.92E-08
,,,2022-12-02 12:22:03.193,2.98E-08,2.75E-08
,,,2022-12-02 12:22:03.853,2.91E-08,2.95E-08
,,,2022-12-02 12:22:04.507,2.91E-08,3E-08
,,,2022-12-02 12:22:05.190,2.98E-08,2.98E-08
,,,2022-12-02 12:22:05.842,3E-08,2.94E-08
,,,2022-12-02 12:22:06.481,3.09E-08,2.95E-08
,,,2022-12-02 12:22:07.135,3.13E-08,2.88E-08
,,,2022-12-02 12:22:07.783,3.02E-08,3.05E-08
,,,2022-12-02 12:22:08.435,3.05E-08,2.89E-08
,,,2022-12-02 12:22:09.097,2.89E-08,2.94E-08
,,,2022-12-02 12:22:09.749,3.02E-08,2.95E-08
,,,2022-12-02 12:22:10.398,2.94E-08,2.92E-08
,,,2022-12-02 12:22:11.057,3.14E-08,2.86E-08
,,,2022-12-02 12:22:11.708,3E-08,2.88E-08
,,,2022-12-02 12:22:12.499,3.06E-08,2.86E-08
,,,2022-12-02 12:22:13.140,2.95E-08,2.84E-08
,,,2022-12-02 12:22:13.778,3.08E-08,2.98E-08
,,,2022-12-02 12:22:14.440,3.02E-08,2.92E-08
,,,2022-12-02 12:22:15.146,2.94E-08,2.97E-08
,,,2022-12-02 12:22:15.833,3.02E-08,2.94E-08
,,,2022-12-02 12:22:16.504,3.03E-08,2.94E-08
,,,2022-12-02 12:22:17.273,2.75E-08,2.86E-08
,,,2022-12-02 12:22:17.922,2.86E-08,3.08E-08
,,,2022-12-02 12:22:18.693,3.06E-08,3.08E-08
,,,2022-12-02 12:22:19.358,2.94E-08,2.97E-08
,,,2022-12-02 12:22:20.019,3.02E-08,2.8E-08
,,,2022-12-02 12:22:20.677,3E-08,2.88E-08
,,,2022-12-02 12:22:21.339,3.09E-08,2.88E-08
,,,2022-12-02 12:22:21.988,2.95E-08,3.27E-08
,,,2022-12-02 12:22:22.671,2.98E-08,2.92E-08
,,,2022-12-02 12:22:23.325,3.02E-08,3.05E-08
,,,2022-12-02 12:22:23.974,2.97E-08,2.97E-08
,,,2022-12-02 12:22:24.627,3.06E-08,2.86E-08
,,,2022-12-02 12:22:25.269,3.02E-08,2.92E-08
,,,2022-12-02 12:22:25.927,2.94E-08,2.97E-08
,,,2022-12-02 12:22:26.582,2.91E-08,2.97E-08
,,,2022-12-02 12:22:27.236,2.91E-08,2.95E-08
,,,2022-12-02 12:22:27.902,3.08E-08,2.83E-08
,,,2022-12-02 12:22:28.561,2.92E-08,3E-08
,,,2022-12-02 12:22:29.217,2.95E-08,2.92E-08
,,,2022-12-02 12:22:29.872,3.02E-08,3E-08
,,,2022-12-02 12:22:30.536,3.05E-08,2.95E-08
,,,2022-12-02 12:22:31.192,3.06E-08,2.92E-08
,,,2022-12-02 12:22:31.854,2.98E-08,2.97E-08
,,,2022-12-02 12:22:32.525,3.16E-08,2.88E-08
,,,2022-12-02 12:22:33.197,3.08E-08,2.95E-08
,,,2022-12-02 12:22:33.855,3.09E-08,2.94E-08
,,,2022-12-02 12:22:34.514,2.94E-08,3.11E-08
,,,2022-12-02 12:22:35.190,3.05E-08,2.95E-08
,,,2022-12-02 12:22:35.853,2.98E-08,2.86E-08
,,,2022-12-02 12:22:36.543,2.89E-08,2.81E-08
,,,2022-12-02 12:22:37.205,3.08E-08,3E-08
,,,2022-12-02 12:22:37.882,2.98E-08,2.94E-08
,,,2022-12-02 12:22:38.551,2.98E-08,2.94E-08
,,,2022-12-02 12:22:39.213,3.28E-08,2.94E-08
,,,2022-12-02 12:22:39.884,3.23E-08,3E-08
,,,2022-12-02 12:22:40.550,2.94E-08,2.92E-08
,,,2022-12-02 12:22:41.188,3.05E-08,3E-08
,,,2022-12-02 12:22:41.847,3.05E-08,2.81E-08
,,,2022-12-02 12:22:42.508,3E-08,3.02E-08
,,,2022-12-02 12:22:43.198,2.88E-08,2.95E-08
,,,2022-12-02 12:22:43.870,3E-08,2.92E-08
,,,2022-12-02 12:22:44.528,3.02E-08,2.98E-08
,,,2022-12-02 12:22:45.211,3.08E-08,2.94E-08
