Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-12-02 12:49:57.336,3.02E-08,2.84E-08
Serial Number:,MY60101365,,2022-12-02 12:49:57.960,3.17E-08,2.91E-08
Firmware Version:,07.31.2020012900,,2022-12-02 12:49:58.588,2.95E-08,3.02E-08
Start Time:,2022-12-02 12:49:57.336,,2022-12-02 12:49:59.279,3.23E-08,2.81E-08
Stop Time:,2022-12-02 12:59:57.052,,2022-12-02 12:49:59.932,2.81E-08,2.89E-08
Sample Period:,0.5,,2022-12-02 12:50:00.631,2.88E-08,2.94E-08
,,,2022-12-02 12:50:01.272,2.98E-08,2.7E-08
,,,2022-12-02 12:50:01.927,3.02E-08,2.95E-08
,,,2022-12-02 12:50:02.571,2.83E-08,2.91E-08
,,,2022-12-02 12:50:03.231,2.95E-08,2.83E-08
,,,2022-12-02 12:50:03.877,3.08E-08,3.11E-08
,,,2022-12-02 12:50:04.523,3.08E-08,3.11E-08
,,,2022-12-02 12:50:05.171,2.83E-08,2.89E-08
,,,2022-12-02 12:50:05.833,2.97E-08,3.08E-08
,,,2022-12-02 12:50:06.482,3.5E-08,3E-08
,,,2022-12-02 12:50:07.124,2.94E-08,2.92E-08
,,,2022-12-02 12:50:07.771,3E-08,2.86E-08
,,,2022-12-02 12:50:08.418,3E-08,3.23E-08
,,,2022-12-02 12:50:09.068,2.97E-08,2.95E-08
,,,2022-12-02 12:50:09.713,3E-08,2.94E-08
,,,2022-12-02 12:50:10.362,2.94E-08,2.97E-08
,,,2022-12-02 12:50:11.003,2.88E-08,3.17E-08
,,,2022-12-02 12:50:11.641,2.97E-08,2.7E-08
,,,2022-12-02 12:50:12.287,3.05E-08,2.95E-08
,,,2022-12-02 12:50:12.927,2.89E-08,3.03E-08
,,,2022-12-02 12:50:13.576,2.89E-08,2.86E-08
,,,2022-12-02 12:50:14.220,3.19E-08,2.94E-08
,,,2022-12-02 12:50:14.869,2.95E-08,2.78E-08
,,,2022-12-02 12:50:15.514,2.97E-08,2.95E-08
,,,2022-12-02 12:50:16.154,2.91E-08,2.91E-08
,,,2022-12-02 12:50:16.800,3.06E-08,3E-08
,,,2022-12-02 12:50:17.444,2.8E-08,2.89E-08
,,,2022-12-02 12:50:18.100,3.05E-08,2.81E-08
,,,2022-12-02 12:50:18.752,3.03E-08,2.95E-08
,,,2022-12-02 12:50:19.416,3.2E-08,2.84E-08
,,,2022-12-02 12:50:20.066,2.86E-08,2.92E-08
,,,2022-12-02 12:50:20.711,2.75E-08,2.94E-08
,,,2022-12-02 12:50:21.357,3.14E-08,2.89E-08
,,,2022-12-02 12:50:22.009,2.98E-08,2.91E-08
,,,2022-12-02 12:50:22.667,3.19E-08,2.84E-08
,,,2022-12-02 12:50:23.316,3.22E-08,2.94E-08
,,,2022-12-02 12:50:23.968,3.03E-08,2.89E-08
,,,2022-12-02 12:50:24.616,2.81E-08,2.91E-08
,,,2022-12-02 12:50:25.266,3.02E-08,2.81E-08
,,,2022-12-02 12:50:25.914,2.84E-08,2.73E-08
,,,2022-12-02 12:50:26.564,3E-08,2.98E-08
,,,2022-12-02 12:50:27.217,3E-08,2.86E-08
,,,2022-12-02 12:50:27.867,2.77E-08,2.92E-08
,,,2022-12-02 12:50:28.544,3.02E-08,2.84E-08
,,,2022-12-02 12:50:29.167,2.98E-08,2.92E-08
,,,2022-12-02 12:50:29.811,2.92E-08,3.06E-08
,,,2022-12-02 12:50:30.456,2.94E-08,2.91E-08
,,,2022-12-02 12:50:31.125,3.03E-08,2.97E-08
,,,2022-12-02 12:50:31.781,2.86E-08,3.02E-08
,,,2022-12-02 12:50:32.430,3.02E-08,2.97E-08
,,,2022-12-02 12:50:33.086,3.08E-08,2.89E-08
,,,2022-12-02 12:50:33.737,2.83E-08,2.91E-08
,,,2022-12-02 12:50:34.381,3.13E-08,2.94E-08
,,,2022-12-02 12:50:35.030,3.14E-08,2.97E-08
,,,2022-12-02 12:50:35.680,3.03E-08,2.88E-08
,,,2022-12-02 12:50:36.332,2.88E-08,2.88E-08
,,,2022-12-02 12:50:36.982,2.98E-08,3.19E-08
,,,2022-12-02 12:50:37.655,3.14E-08,2.97E-08
,,,2022-12-02 12:50:38.309,3.03E-08,2.97E-08
,,,2022-12-02 12:50:38.958,2.8E-08,2.92E-08
,,,2022-12-02 12:50:39.612,3E-08,3.03E-08
,,,2022-12-02 12:50:40.281,3.02E-08,2.92E-08
,,,2022-12-02 12:50:40.921,2.97E-08,2.95E-08
,,,2022-12-02 12:50:41.576,2.94E-08,2.97E-08
,,,2022-12-02 12:50:42.228,2.88E-08,3.02E-08
,,,2022-12-02 12:50:42.876,2.95E-08,2.94E-08
,,,2022-12-02 12:50:43.526,3.13E-08,3.13E-08
,,,2022-12-02 12:50:44.166,2.77E-08,2.95E-08
,,,2022-12-02 12:50:44.820,2.83E-08,2.92E-08
