Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-18 13:51:44.013,0.0053556,0.0055855
Serial Number:,MY60101365,,2022-10-18 13:51:44.641,0.0070293,0.0030751
Firmware Version:,07.31.2020012900,,2022-10-18 13:51:45.273,0.0050209,0.0050834
Start Time:,2022-10-18 13:51:44.013,,2022-10-18 13:51:45.976,0.0056904,0.0042466
Stop Time:,2022-10-18 14:01:43.536,,2022-10-18 13:51:46.607,0.005523,0.0027403
Sample Period:,0.5,,2022-10-18 13:51:47.235,0.0046862,0.0029077
,,,2022-10-18 13:51:47.906,0.0070293,0.0039119
,,,2022-10-18 13:51:48.530,0.005523,0.0047487
,,,2022-10-18 13:51:49.184,0.0058577,0.0020709
,,,2022-10-18 13:51:49.816,0.0061925,0.0034098
,,,2022-10-18 13:51:50.470,0.0063598,0.0047487
,,,2022-10-18 13:51:51.133,0.0060251,0.0039119
,,,2022-10-18 13:51:51.789,0.0053556,0.0039119
,,,2022-10-18 13:51:52.441,0.0053556,0.006255
,,,2022-10-18 13:51:53.089,0.0048536,0.004414
,,,2022-10-18 13:51:53.739,0.0056904,0.0034098
,,,2022-10-18 13:51:54.366,0.0048536,0.0037445
,,,2022-10-18 13:51:55.019,0.0070293,0.0037445
,,,2022-10-18 13:51:55.687,0.0046862,0.0042466
,,,2022-10-18 13:51:56.351,0.0058577,0.0049161
,,,2022-10-18 13:51:57.012,0.0063598,0.0037445
,,,2022-10-18 13:51:57.666,0.0050209,0.0042466
,,,2022-10-18 13:51:58.311,0.0065272,0.0045813
,,,2022-10-18 13:51:58.962,0.0051883,0.004414
,,,2022-10-18 13:51:59.615,0.0053556,0.0050834
,,,2022-10-18 13:52:00.238,0.0051883,0.0029077
,,,2022-10-18 13:52:00.862,0.0053556,0.0032424
,,,2022-10-18 13:52:01.513,0.0066946,0.0040792
,,,2022-10-18 13:52:02.168,0.0075314,0.0024056
,,,2022-10-18 13:52:02.820,0.0060251,0.0037445
