Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-18 14:13:18.203,0.009205,0.0029077
Serial Number:,MY60101365,,2022-10-18 14:13:18.831,0.0097071,0.0035771
Firmware Version:,07.31.2020012900,,2022-10-18 14:13:19.458,0.011046,0.0035771
Start Time:,2022-10-18 14:13:18.203,,2022-10-18 14:13:20.153,0.0117155,0.0032424
Stop Time:,2022-10-18 14:23:17.822,,2022-10-18 14:13:20.829,0.0085356,0.0037445
Sample Period:,0.5,,2022-10-18 14:13:21.499,0.0095397,0.0024056
,,,2022-10-18 14:13:22.182,0.0087029,0.0035771
,,,2022-10-18 14:13:22.833,0.0097071,0.0050834
,,,2022-10-18 14:13:23.517,0.0100418,0.0024056
,,,2022-10-18 14:13:24.165,0.0100418,0.0032424
,,,2022-10-18 14:13:24.840,0.0100418,0.0034098
,,,2022-10-18 14:13:25.499,0.0113808,0.0039119
,,,2022-10-18 14:13:26.147,0.0113808,0.0032424
,,,2022-10-18 14:13:26.816,0.0103766,0.0034098
,,,2022-10-18 14:13:27.465,0.0082008,0.0027403
,,,2022-10-18 14:13:28.145,0.0090377,0.0034098
,,,2022-10-18 14:13:28.804,0.011046,0.0037445
,,,2022-10-18 14:13:29.468,0.0088703,0.0024056
,,,2022-10-18 14:13:30.114,0.0090377,0.0035771
,,,2022-10-18 14:13:30.763,0.011046,0.0039119
,,,2022-10-18 14:13:31.416,0.0090377,0.0034098
,,,2022-10-18 14:13:32.102,0.011046,0.0029077
,,,2022-10-18 14:13:32.781,0.0088703,0.0022382
,,,2022-10-18 14:13:33.434,0.0100418,0.0030751
,,,2022-10-18 14:13:34.075,0.0083682,0.0037445
,,,2022-10-18 14:13:34.742,0.0113808,0.004414
,,,2022-10-18 14:13:35.409,0.0088703,0.0019035
,,,2022-10-18 14:13:36.063,0.0088703,0.0024056
,,,2022-10-18 14:13:36.756,0.0090377,0.0039119
,,,2022-10-18 14:13:37.425,0.0105439,0.0039119
,,,2022-10-18 14:13:38.084,0.0102092,0.004414
,,,2022-10-18 14:13:38.764,0.0112134,0.002573
,,,2022-10-18 14:13:39.416,0.0108787,0.0032424
,,,2022-10-18 14:13:40.096,0.0095397,0.0030751
,,,2022-10-18 14:13:40.777,0.0103766,0.0037445
,,,2022-10-18 14:13:41.457,0.0098745,0.0034098
,,,2022-10-18 14:13:42.096,0.0103766,0.0027403
,,,2022-10-18 14:13:42.732,0.0105439,0.0045813
,,,2022-10-18 14:13:43.396,0.0082008,0.0042466
,,,2022-10-18 14:13:44.059,0.011046,0.0037445
,,,2022-10-18 14:13:44.710,0.0102092,0.0037445
,,,2022-10-18 14:13:45.368,0.0090377,0.0032424
,,,2022-10-18 14:13:46.025,0.009205,0.0024056
,,,2022-10-18 14:13:46.688,0.0100418,0.0030751
,,,2022-10-18 14:13:47.341,0.0088703,0.0032424
,,,2022-10-18 14:13:48.008,0.0088703,0.0032424
,,,2022-10-18 14:13:48.662,0.0105439,0.0037445
,,,2022-10-18 14:13:49.319,0.0102092,0.0074265
,,,2022-10-18 14:13:49.979,0.0100418,0.0042466
,,,2022-10-18 14:13:50.641,0.0076987,0.0037445
,,,2022-10-18 14:13:51.322,0.0120502,0.0040792
,,,2022-10-18 14:13:52.011,0.0087029,0.0040792
,,,2022-10-18 14:13:52.706,0.0095397,0.0034098
,,,2022-10-18 14:13:53.356,0.0098745,0.0052508
,,,2022-10-18 14:13:54.007,0.0102092,0.0034098
,,,2022-10-18 14:13:54.657,0.009205,0.0027403
,,,2022-10-18 14:13:55.321,0.0090377,0.0039119
,,,2022-10-18 14:13:55.996,0.0063598,0.0035771
,,,2022-10-18 14:13:56.654,0.0093724,0.0029077
,,,2022-10-18 14:13:57.303,0.0100418,0.0050834
,,,2022-10-18 14:13:57.987,0.0103766,0.0017361
,,,2022-10-18 14:13:58.638,0.0095397,0.004414
,,,2022-10-18 14:13:59.287,0.0100418,0.0040792
,,,2022-10-18 14:13:59.956,0.0075314,0.0027403
,,,2022-10-18 14:14:00.631,0.0088703,0.0022382
,,,2022-10-18 14:14:01.287,0.0097071,0.004414
,,,2022-10-18 14:14:01.940,0.0108787,0.0024056
,,,2022-10-18 14:14:02.601,0.0080335,0.0035771
,,,2022-10-18 14:14:03.257,0.0097071,0.0034098
,,,2022-10-18 14:14:03.908,0.0087029,0.0032424
,,,2022-10-18 14:14:04.567,0.0095397,0.0034098
,,,2022-10-18 14:14:05.250,0.0103766,0.002573
,,,2022-10-18 14:14:05.902,0.0098745,0.002573
,,,2022-10-18 14:14:06.556,0.0080335,0.0024056
,,,2022-10-18 14:14:07.237,0.0113808,0.0035771
,,,2022-10-18 14:14:07.925,0.009205,0.0039119
,,,2022-10-18 14:14:08.584,0.0095397,0.0034098
,,,2022-10-18 14:14:09.268,0.0093724,0.0027403
,,,2022-10-18 14:14:09.936,0.0105439,0.0020709
,,,2022-10-18 14:14:10.598,0.0112134,0.0032424
,,,2022-10-18 14:14:11.252,0.0107113,0.0035771
,,,2022-10-18 14:14:11.929,0.0083682,0.0027403
,,,2022-10-18 14:14:12.614,0.0123849,0.002573
,,,2022-10-18 14:14:13.275,0.0088703,0.0032424
,,,2022-10-18 14:14:13.933,0.0097071,0.0029077
,,,2022-10-18 14:14:14.580,0.0107113,0.0020709
,,,2022-10-18 14:14:15.231,0.0102092,0.0030751
,,,2022-10-18 14:14:15.901,0.0088703,0.0039119
,,,2022-10-18 14:14:16.558,0.0100418,0.0029077
,,,2022-10-18 14:14:17.200,0.0093724,0.0040792
,,,2022-10-18 14:14:17.860,0.0102092,0.0029077
,,,2022-10-18 14:14:18.538,0.0098745,0.004414
,,,2022-10-18 14:14:19.225,0.0102092,0.0034098
,,,2022-10-18 14:14:19.859,0.0093724,0.0032424
,,,2022-10-18 14:14:20.513,0.011046,0.0034098
,,,2022-10-18 14:14:21.190,0.0088703,0.0047487
,,,2022-10-18 14:14:21.876,0.007364,0.0034098
,,,2022-10-18 14:14:22.559,0.009205,0.0037445
,,,2022-10-18 14:14:23.220,0.0078661,0.0034098
,,,2022-10-18 14:14:23.863,0.0090377,0.0029077
,,,2022-10-18 14:14:24.536,0.0090377,0.0034098
,,,2022-10-18 14:14:25.223,0.0082008,0.0040792
,,,2022-10-18 14:14:25.892,0.0102092,0.0029077
,,,2022-10-18 14:14:26.554,0.0076987,0.0049161
,,,2022-10-18 14:14:27.205,0.0088703,0.0015688
,,,2022-10-18 14:14:27.846,0.0122176,0.0042466
,,,2022-10-18 14:14:28.506,0.0107113,0.0052508
,,,2022-10-18 14:14:29.195,0.0098745,0.0040792
,,,2022-10-18 14:14:29.860,0.0095397,0.0037445
,,,2022-10-18 14:14:30.511,0.0107113,0.0035771
,,,2022-10-18 14:14:31.177,0.0107113,0.0045813
,,,2022-10-18 14:14:31.849,0.0097071,0.002573
,,,2022-10-18 14:14:32.510,0.0102092,0.0024056
,,,2022-10-18 14:14:33.160,0.0098745,0.0030751
,,,2022-10-18 14:14:33.825,0.0105439,0.0039119
,,,2022-10-18 14:14:34.509,0.0095397,0.002573
,,,2022-10-18 14:14:35.175,0.0098745,0.004414
,,,2022-10-18 14:14:35.845,0.0080335,0.0052508
,,,2022-10-18 14:14:36.503,0.0098745,0.0040792
,,,2022-10-18 14:14:37.157,0.009205,0.0037445
,,,2022-10-18 14:14:37.820,0.0095397,0.0024056
,,,2022-10-18 14:14:38.475,0.0107113,0.0030751
,,,2022-10-18 14:14:39.157,0.0093724,0.0027403
,,,2022-10-18 14:14:39.809,0.0108787,0.004414
,,,2022-10-18 14:14:40.475,0.0083682,0.0034098
,,,2022-10-18 14:14:41.135,0.0087029,0.0034098
,,,2022-10-18 14:14:41.790,0.0097071,0.0037445
,,,2022-10-18 14:14:42.456,0.0095397,0.0039119
,,,2022-10-18 14:14:43.142,0.0102092,0.0042466
,,,2022-10-18 14:14:43.809,0.0097071,0.0035771
,,,2022-10-18 14:14:44.479,0.0105439,0.0039119
,,,2022-10-18 14:14:45.138,0.0105439,0.0039119
,,,2022-10-18 14:14:45.790,0.009205,0.0045813
,,,2022-10-18 14:14:46.468,0.0118828,0.0035771
,,,2022-10-18 14:14:47.135,0.0122176,0.0039119
,,,2022-10-18 14:14:47.820,0.0102092,0.0034098
,,,2022-10-18 14:14:48.499,0.0082008,0.0034098
,,,2022-10-18 14:14:49.179,0.0087029,0.0035771
,,,2022-10-18 14:14:49.879,0.0095397,0.0029077
,,,2022-10-18 14:14:50.539,0.0083682,0.0039119
,,,2022-10-18 14:14:51.194,0.0117155,0.0032424
