Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-18 11:06:10.833,0.005523,0.0030126
Serial Number:,MY60101365,,2022-10-18 11:06:11.460,0.0060251,0.0043515
Firmware Version:,07.31.2020012900,,2022-10-18 11:06:12.096,0.0066946,0.0053556
Start Time:,2022-10-18 11:06:10.833,,2022-10-18 11:06:12.777,0.0046862,0.0038494
Stop Time:,2022-10-18 11:16:10.296,,2022-10-18 11:06:13.454,0.0045188,0.0035146
Sample Period:,0.5,,2022-10-18 11:06:14.162,0.0056904,0.0043515
,,,2022-10-18 11:06:14.852,0.0050209,0.0035146
,,,2022-10-18 11:06:15.515,0.005523,0.0035146
,,,2022-10-18 11:06:16.175,0.0053556,0.0031799
,,,2022-10-18 11:06:16.833,0.007364,0.0046862
,,,2022-10-18 11:06:17.491,0.0051883,0.0023431
,,,2022-10-18 11:06:18.142,0.0056904,0.0033473
,,,2022-10-18 11:06:18.789,0.0061925,0.0035146
,,,2022-10-18 11:06:19.450,0.0065272,0.0038494
,,,2022-10-18 11:06:20.111,0.0063598,0.0051883
,,,2022-10-18 11:06:20.776,0.0048536,0.0038494
,,,2022-10-18 11:06:21.424,0.0050209,0.0033473
,,,2022-10-18 11:06:22.073,0.005523,0.0026778
,,,2022-10-18 11:06:22.723,0.0058577,0.0041841
,,,2022-10-18 11:06:23.390,0.0050209,0.0040167
,,,2022-10-18 11:06:24.048,0.005523,0.0033473
,,,2022-10-18 11:06:24.704,0.0051883,0.0041841
,,,2022-10-18 11:06:25.367,0.007364,0.005523
,,,2022-10-18 11:06:26.014,0.0056904,0.0026778
,,,2022-10-18 11:06:26.672,0.0065272,0.0051883
,,,2022-10-18 11:06:27.335,0.0058577,0.0041841
,,,2022-10-18 11:06:27.991,0.0065272,0.0025105
,,,2022-10-18 11:06:28.644,0.0071967,0.0035146
,,,2022-10-18 11:06:29.299,0.0048536,0.003682
,,,2022-10-18 11:06:29.956,0.0060251,0.0038494
,,,2022-10-18 11:06:30.600,0.0053556,0.0040167
,,,2022-10-18 11:06:31.253,0.0066946,0.0038494
,,,2022-10-18 11:06:31.910,0.0061925,0.0028452
,,,2022-10-18 11:06:32.575,0.0066946,0.0020084
,,,2022-10-18 11:06:33.232,0.0068619,0.0043515
