Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-15 17:33:54.439,-0.01841
Serial Number:,MY60101365,,2022-11-15 17:33:55.060,-0.008368
Firmware Version:,07.31.2020012900,,2022-11-15 17:33:55.691,-0.025105
Start Time:,2022-11-15 17:33:54.439,,2022-11-15 17:33:56.371,-0.011715
Stop Time:,2022-11-15 17:43:53.843,,2022-11-15 17:33:57.025,-0.061925
Sample Period:,0.5,,2022-11-15 17:33:57.673,-0.038494
,,,2022-11-15 17:33:58.312,-0.061925
,,,2022-11-15 17:33:58.965,-0.033473
,,,2022-11-15 17:33:59.616,-0.030126
,,,2022-11-15 17:34:00.245,-0.028452
,,,2022-11-15 17:34:00.890,-0.025105
,,,2022-11-15 17:34:01.539,-0.076987
,,,2022-11-15 17:34:02.181,-0.053556
,,,2022-11-15 17:34:02.821,-0.045188
,,,2022-11-15 17:34:03.473,-0.026778
,,,2022-11-15 17:34:04.121,-0.066946
,,,2022-11-15 17:34:04.757,-0.026778
,,,2022-11-15 17:34:05.405,-0.050209
,,,2022-11-15 17:34:06.046,-0.025105
,,,2022-11-15 17:34:06.694,-0.01841
,,,2022-11-15 17:34:07.334,-0.01841
,,,2022-11-15 17:34:07.978,-0.021757
,,,2022-11-15 17:34:08.623,-0.028452
,,,2022-11-15 17:34:09.271,-0.025105
,,,2022-11-15 17:34:09.912,-0.025105
,,,2022-11-15 17:34:10.559,-0.013389
,,,2022-11-15 17:34:11.220,-0.033473
,,,2022-11-15 17:34:11.861,-0.01841
,,,2022-11-15 17:34:12.502,-0.033473
,,,2022-11-15 17:34:13.142,-0.050209
,,,2022-11-15 17:34:13.790,-0.016736
,,,2022-11-15 17:34:14.436,-0.021757
,,,2022-11-15 17:34:15.084,-0.040167
,,,2022-11-15 17:34:15.728,-0.031799
,,,2022-11-15 17:34:16.370,-0.035146
,,,2022-11-15 17:34:17.011,-0.021757
,,,2022-11-15 17:34:17.653,-0.033473
,,,2022-11-15 17:34:18.294,-0.01841
,,,2022-11-15 17:34:18.935,-0.033473
,,,2022-11-15 17:34:19.582,-0.033473
,,,2022-11-15 17:34:20.224,-0.040167
,,,2022-11-15 17:34:20.867,-0.023431
