Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-15 16:33:46.993,-0.063598
Serial Number:,MY60101365,,2022-11-15 16:33:47.618,-0.083682
Firmware Version:,07.31.2020012900,,2022-11-15 16:33:48.280,-0.083682
Start Time:,2022-11-15 16:33:46.993,,2022-11-15 16:33:48.955,-0.105439
Stop Time:,2022-11-15 16:43:46.465,,2022-11-15 16:33:49.615,-0.125523
Sample Period:,0.5,,2022-11-15 16:33:50.265,-0.083682
,,,2022-11-15 16:33:50.946,-0.080335
,,,2022-11-15 16:33:51.613,-0.068619
,,,2022-11-15 16:33:52.253,-0.025105
,,,2022-11-15 16:33:52.894,-0.107113
,,,2022-11-15 16:33:53.547,-0.107113
,,,2022-11-15 16:33:54.212,-0.09205
,,,2022-11-15 16:33:54.856,-0.087029
,,,2022-11-15 16:33:55.501,-0.07364
,,,2022-11-15 16:33:56.147,-0.063598
,,,2022-11-15 16:33:56.801,-0.053556
,,,2022-11-15 16:33:57.460,-0.075314
,,,2022-11-15 16:33:58.106,-0.046862
,,,2022-11-15 16:33:58.746,-0.068619
,,,2022-11-15 16:33:59.389,-0.097071
,,,2022-11-15 16:34:00.032,-0.075314
,,,2022-11-15 16:34:00.691,-0.046862
,,,2022-11-15 16:34:01.336,-0.118828
,,,2022-11-15 16:34:01.983,-0.040167
,,,2022-11-15 16:34:02.645,-0.046862
,,,2022-11-15 16:34:03.289,-0.083682
,,,2022-11-15 16:34:03.933,-0.033473
,,,2022-11-15 16:34:04.580,-0.033473
,,,2022-11-15 16:34:05.239,-0.07364
,,,2022-11-15 16:34:05.891,-0.070293
,,,2022-11-15 16:34:06.540,-0.046862
,,,2022-11-15 16:34:07.189,-0.083682
,,,2022-11-15 16:34:07.837,-0.087029
,,,2022-11-15 16:34:08.480,-0.056904
,,,2022-11-15 16:34:09.140,-0.090377
,,,2022-11-15 16:34:09.775,-0.083682
