Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:48:10.325,-0.009384,-0.002053
,,,2022-12-13 14:48:10.823,-0.027125,-0.010421
,,,2022-12-13 14:48:11.323,-0.005033,-0.014772
,,,2022-12-13 14:48:11.823,-0.009384,-0.00607
,,,2022-12-13 14:48:12.324,-0.009384,-0.014438
,,,2022-12-13 14:48:12.823,-0.013736,-0.005735
,,,2022-12-13 14:48:13.322,-0.013066,-0.010086
,,,2022-12-13 14:48:13.823,-0.013401,-0.010421
,,,2022-12-13 14:48:14.323,-0.010389,-0.00607
,,,2022-12-13 14:48:14.823,-0.010389,-0.010421
,,,2022-12-13 14:48:15.324,-0.009384,-0.004061
,,,2022-12-13 14:48:15.823,-0.009384,-0.008413
,,,2022-12-13 14:48:16.323,-0.013736,-0.010086
,,,2022-12-13 14:48:16.824,-0.013401,-0.010756
,,,2022-12-13 14:48:17.322,-0.00905,-0.006404
,,,2022-12-13 14:48:17.823,-0.012062,-0.006404
,,,2022-12-13 14:48:18.323,-0.008715,-0.00607
,,,2022-12-13 14:48:18.823,-0.00838,-0.009752
,,,2022-12-13 14:48:19.323,-0.010389,-0.015777
,,,2022-12-13 14:48:19.823,-0.013066,-0.013434
,,,2022-12-13 14:48:20.323,-0.013736,-0.00607
,,,2022-12-13 14:48:20.823,-0.005368,-0.010756
,,,2022-12-13 14:48:21.323,-0.012732,-0.005735
,,,2022-12-13 14:48:21.823,-0.010054,-0.009752
,,,2022-12-13 14:48:22.325,-0.011728,-0.010086
,,,2022-12-13 14:48:22.823,-0.009719,-0.01109
,,,2022-12-13 14:48:23.324,-0.015744,-0.00607
,,,2022-12-13 14:48:23.823,-0.005033,-0.0054
,,,2022-12-13 14:48:24.323,-0.010054,-0.010756
,,,2022-12-13 14:48:24.823,-0.009719,-0.006404
,,,2022-12-13 14:48:25.323,-0.010054,-0.015107
,,,2022-12-13 14:48:25.824,-0.013736,-0.006739
,,,2022-12-13 14:48:26.323,-0.00905,-0.006404
,,,2022-12-13 14:48:26.823,-0.012732,-0.00607
,,,2022-12-13 14:48:27.324,-0.017753,-0.001718
