Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:23:31.196,-0.009384,-0.015442
,,,2022-12-13 14:23:31.696,-0.013736,-0.001718
,,,2022-12-13 14:23:32.196,-0.011393,-0.010756
,,,2022-12-13 14:23:32.696,-0.009719,-0.00607
,,,2022-12-13 14:23:33.195,-0.00905,-0.0054
,,,2022-12-13 14:23:33.695,-0.008715,-0.002053
,,,2022-12-13 14:23:34.195,-0.009719,-0.002388
,,,2022-12-13 14:23:34.695,-0.009384,-0.001718
,,,2022-12-13 14:23:35.195,-0.009384,-0.006739
,,,2022-12-13 14:23:35.695,-0.008046,-0.001718
,,,2022-12-13 14:23:36.195,-0.008715,-0.010086
,,,2022-12-13 14:23:36.695,-0.019092,-0.010086
,,,2022-12-13 14:23:37.195,-0.00905,-0.00607
,,,2022-12-13 14:23:37.696,-0.010054,-0.002053
,,,2022-12-13 14:23:38.197,-0.010389,-0.010756
,,,2022-12-13 14:23:38.698,-0.012397,-0.007408
,,,2022-12-13 14:23:39.197,-0.008715,-0.014438
,,,2022-12-13 14:23:39.696,-0.017083,-0.006404
,,,2022-12-13 14:23:40.196,-0.018087,-0.007408
,,,2022-12-13 14:23:40.696,-0.005368,-0.002053
,,,2022-12-13 14:23:41.196,-0.005368,-0.002053
,,,2022-12-13 14:23:41.696,-0.008046,-0.005735
,,,2022-12-13 14:23:42.197,-0.010054,-0.018454
,,,2022-12-13 14:23:42.695,-0.010054,-0.006404
,,,2022-12-13 14:23:43.195,-0.009384,-0.00607
,,,2022-12-13 14:23:43.695,-0.007041,-0.015442
,,,2022-12-13 14:23:44.194,-0.012397,-0.00607
,,,2022-12-13 14:23:44.694,-0.00905,-0.010421
,,,2022-12-13 14:23:45.195,-0.010723,-0.013768
,,,2022-12-13 14:23:45.694,-0.013736,-0.008747
,,,2022-12-13 14:23:46.194,-0.017418,-0.001718
,,,2022-12-13 14:23:46.694,-0.009719,-0.0054
,,,2022-12-13 14:23:47.194,-0.00905,-0.002053
,,,2022-12-13 14:23:47.695,-0.00905,-0.012764
,,,2022-12-13 14:23:48.195,-0.013066,-0.013099
,,,2022-12-13 14:23:48.696,-0.00905,-0.012095
,,,2022-12-13 14:23:49.196,-0.011058,-0.005735
,,,2022-12-13 14:23:49.697,-0.009384,-0.002053
,,,2022-12-13 14:23:50.197,-0.008715,-0.010421
,,,2022-12-13 14:23:50.698,-0.013401,-0.010086
,,,2022-12-13 14:23:51.198,-0.009384,-0.005735
,,,2022-12-13 14:23:51.697,-0.012732,-0.01176
