Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-22 12:20:39.490,-0.05523,-0.060251
Serial Number:,MY60101365,,2022-11-22 12:20:40.107,-0.087029,-0.071967
Firmware Version:,<Unknown Revision>,,2022-11-22 12:20:40.723,-0.082008,-0.061925
Start Time:,2022-11-22 12:20:39.490,,2022-11-22 12:20:41.338,-0.075314,-0.083682
Stop Time:,2022-11-22 12:30:38.893,,2022-11-22 12:20:41.954,-0.103766,-0.065272
Sample Period:,0.5,,2022-11-22 12:20:42.570,-0.068619,-0.07364
,,,2022-11-22 12:20:43.183,-0.013389,-0.060251
,,,2022-11-22 12:20:43.800,-0.108787,-0.088703
,,,2022-11-22 12:20:44.418,-0.071967,-0.066946
,,,2022-11-22 12:20:45.032,-0.048536,-0.082008
,,,2022-11-22 12:20:45.649,-0.102092,-0.056904
,,,2022-11-22 12:20:46.272,-0.085356,-0.060251
,,,2022-11-22 12:20:46.889,-0.071967,-0.063598
,,,2022-11-22 12:20:47.505,-0.048536,-0.065272
,,,2022-11-22 12:20:48.122,-0.085356,-0.078661
,,,2022-11-22 12:20:48.739,-0.066946,-0.063598
,,,2022-11-22 12:20:49.355,-0.082008,-0.060251
,,,2022-11-22 12:20:49.971,-0.083682,-0.071967
,,,2022-11-22 12:20:50.587,-0.051883,-0.060251
,,,2022-11-22 12:20:51.202,-0.050209,-0.063598
,,,2022-11-22 12:20:51.817,-0.11046,-0.076987
,,,2022-11-22 12:20:52.433,-0.098745,-0.060251
,,,2022-11-22 12:20:53.049,-0.11046,-0.102092
,,,2022-11-22 12:20:53.667,-0.090377,-0.058577
,,,2022-11-22 12:20:54.282,-0.028452,-0.087029
,,,2022-11-22 12:20:54.898,-0.100418,-0.058577
,,,2022-11-22 12:20:55.512,-0.071967,-0.061925
,,,2022-11-22 12:20:56.127,-0.048536,-0.061925
,,,2022-11-22 12:20:56.743,-0.05523,-0.063598
,,,2022-11-22 12:20:57.363,-0.065272,-0.07364
,,,2022-11-22 12:20:57.984,-0.056904,-0.065272
,,,2022-11-22 12:20:58.602,-0.078661,-0.061925
,,,2022-11-22 12:20:59.217,-0.100418,-0.07364
,,,2022-11-22 12:20:59.834,-0.105439,-0.082008
,,,2022-11-22 12:21:00.451,-0.075314,-0.065272
,,,2022-11-22 12:21:01.066,-0.152301,-0.061925
,,,2022-11-22 12:21:01.680,-0.113808,-0.058577
,,,2022-11-22 12:21:02.300,-0.090377,-0.083682
,,,2022-11-22 12:21:02.969,-0.122176,-0.066946
,,,2022-11-22 12:21:03.583,-0.085356,-0.09205
,,,2022-11-22 12:21:04.200,-0.070293,-0.078661
,,,2022-11-22 12:21:04.817,-0.095397,-0.097071
,,,2022-11-22 12:21:05.433,-0.076987,-0.071967
,,,2022-11-22 12:21:06.049,-0.083682,-0.066946
,,,2022-11-22 12:21:06.666,-0.093724,-0.066946
,,,2022-11-22 12:21:07.283,-0.068619,-0.078661
,,,2022-11-22 12:21:07.903,-0.083682,-0.07364
,,,2022-11-22 12:21:08.520,-0.026778,-0.085356
,,,2022-11-22 12:21:13.014,-0.090377,-0.065272
,,,2022-11-22 12:21:13.628,-0.056904,-0.071967
,,,2022-11-22 12:21:14.247,-0.102092,-0.063598
,,,2022-11-22 12:21:14.870,-0.117155,-0.066946
,,,2022-11-22 12:21:15.495,-0.083682,-0.065272
,,,2022-11-22 12:21:16.113,-0.013389,-0.065272
,,,2022-11-22 12:21:16.728,-0.063598,-0.07364
,,,2022-11-22 12:21:17.344,-0.103766,-0.060251
,,,2022-11-22 12:21:17.962,-0.117155,-0.083682
,,,2022-11-22 12:21:18.578,-0.102092,-0.060251
,,,2022-11-22 12:21:19.195,-0.041841,-0.080335
,,,2022-11-22 12:21:19.812,-0.063598,-0.103766
,,,2022-11-22 12:21:20.427,-0.060251,-0.087029
,,,2022-11-22 12:21:21.048,-0.061925,-0.065272
,,,2022-11-22 12:21:21.662,-0.082008,-0.066946
,,,2022-11-22 12:21:22.277,-0.082008,-0.058577
,,,2022-11-22 12:21:22.894,-0.060251,-0.07364
,,,2022-11-22 12:21:23.513,-0.053556,-0.060251
,,,2022-11-22 12:21:24.127,-0.090377,-0.112134
,,,2022-11-22 12:21:24.743,-0.05523,-0.078661
,,,2022-11-22 12:21:25.419,-0.125523,-0.078661
,,,2022-11-22 12:21:26.037,-0.087029,-0.093724
,,,2022-11-22 12:21:26.662,-0.035146,-0.066946
,,,2022-11-22 12:21:27.277,-0.071967,-0.065272
