Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-22 11:55:18.633,-0.085356,-0.071967
Serial Number:,MY60101365,,2022-11-22 11:55:19.249,-0.09205,-0.071967
Firmware Version:,<Unknown Revision>,,2022-11-22 11:55:19.874,-0.071967,-0.076987
Start Time:,2022-11-22 11:55:18.633,,2022-11-22 11:55:20.491,-0.028452,-0.078661
Stop Time:,2022-11-22 12:05:18.503,,2022-11-22 11:55:21.113,-0.071967,-0.058577
Sample Period:,0.5,,2022-11-22 11:55:21.730,-0.051883,-0.098745
,,,2022-11-22 11:55:22.344,-0.07364,-0.063598
,,,2022-11-22 11:55:22.960,-0.048536,-0.071967
,,,2022-11-22 11:55:23.574,-0.068619,-0.058577
,,,2022-11-22 11:55:24.189,-0.090377,-0.058577
,,,2022-11-22 11:55:24.806,-0.075314,-0.066946
,,,2022-11-22 11:55:25.423,-0.063598,-0.065272
,,,2022-11-22 11:55:26.039,-0.060251,-0.078661
,,,2022-11-22 11:55:26.653,-0.076987,-0.115481
,,,2022-11-22 11:55:27.272,-0.082008,-0.083682
,,,2022-11-22 11:55:27.887,-0.058577,-0.108787
,,,2022-11-22 11:55:28.505,-0.071967,-0.056904
,,,2022-11-22 11:55:29.120,-0.090377,-0.063598
,,,2022-11-22 11:55:29.737,-0.083682,-0.056904
,,,2022-11-22 11:55:30.354,-0.070293,-0.090377
,,,2022-11-22 11:55:30.971,-0.093724,-0.071967
,,,2022-11-22 11:55:31.587,-0.071967,-0.076987
,,,2022-11-22 11:55:32.203,-0.061925,-0.065272
,,,2022-11-22 11:55:32.820,-0.03682,-0.087029
,,,2022-11-22 11:55:33.435,-0.095397,-0.105439
,,,2022-11-22 11:55:34.053,-0.076987,-0.085356
,,,2022-11-22 11:55:34.669,-0.076987,-0.07364
,,,2022-11-22 11:55:35.286,-0.083682,-0.060251
,,,2022-11-22 11:55:35.921,-0.082008,-0.060251
,,,2022-11-22 11:55:36.535,-0.095397,-0.070293
,,,2022-11-22 11:55:37.151,-0.056904,-0.056904
,,,2022-11-22 11:55:37.774,-0.09205,-0.142259
,,,2022-11-22 11:55:38.388,-0.076987,-0.066946
,,,2022-11-22 11:55:39.002,-0.035146,-0.100418
,,,2022-11-22 11:55:39.618,-0.050209,-0.065272
,,,2022-11-22 11:55:40.233,-0.03682,-0.07364
,,,2022-11-22 11:55:40.850,-0.061925,-0.09205
,,,2022-11-22 11:55:41.466,-0.050209,-0.078661
,,,2022-11-22 11:55:42.085,-0.051883,-0.080335
,,,2022-11-22 11:55:42.717,-0.085356,-0.063598
,,,2022-11-22 11:55:43.341,-0.140586,-0.085356
,,,2022-11-22 11:55:43.958,-0.070293,-0.068619
,,,2022-11-22 11:55:44.572,-0.053556,-0.087029
,,,2022-11-22 11:55:45.185,-0.028452,-0.071967
,,,2022-11-22 11:55:45.798,-0.053556,-0.09205
,,,2022-11-22 11:55:46.433,-0.061925,-0.076987
,,,2022-11-22 11:55:47.048,-0.050209,-0.066946
,,,2022-11-22 11:55:47.704,-0.063598,-0.085356
,,,2022-11-22 11:55:48.318,-0.093724,-0.080335
,,,2022-11-22 11:55:48.932,-0.063598,-0.061925
,,,2022-11-22 11:55:49.550,-0.098745,-0.082008
,,,2022-11-22 11:55:50.165,-0.078661,-0.080335
,,,2022-11-22 11:55:50.781,-0.041841,-0.065272
,,,2022-11-22 11:55:51.396,-0.085356,-0.066946
,,,2022-11-22 11:55:52.014,-0.013389,-0.058577
,,,2022-11-22 11:55:52.631,-0.076987,-0.07364
,,,2022-11-22 11:55:53.246,-0.098745,-0.080335
,,,2022-11-22 11:55:53.863,-0.063598,-0.065272
,,,2022-11-22 11:55:54.479,-0.080335,-0.07364
,,,2022-11-22 11:55:55.100,-0.060251,-0.080335
,,,2022-11-22 11:55:55.715,-0.098745,-0.07364
,,,2022-11-22 11:55:56.330,-0.11046,-0.070293
,,,2022-11-22 11:55:56.945,-0.125523,-0.083682
,,,2022-11-22 11:55:57.561,-0.080335,-0.093724
,,,2022-11-22 11:55:58.178,-0.070293,-0.058577
,,,2022-11-22 11:55:58.794,-0.05523,-0.061925
,,,2022-11-22 11:55:59.431,-0.056904,-0.063598
,,,2022-11-22 11:56:00.045,-0.070293,-0.065272
,,,2022-11-22 11:56:00.665,-0.05523,-0.065272
,,,2022-11-22 11:56:01.278,-0.035146,-0.123849
,,,2022-11-22 11:56:01.893,-0.083682,-0.075314
,,,2022-11-22 11:56:02.509,-0.075314,-0.060251
,,,2022-11-22 11:56:03.126,-0.065272,-0.107113
,,,2022-11-22 11:56:03.742,-0.061925,-0.066946
,,,2022-11-22 11:56:04.360,-0.068619,-0.07364
,,,2022-11-22 11:56:04.975,-0.068619,-0.082008
,,,2022-11-22 11:56:05.592,-0.07364,-0.080335
,,,2022-11-22 11:56:06.212,-0.070293,-0.108787
,,,2022-11-22 11:56:06.826,-0.035146,-0.07364
,,,2022-11-22 11:56:07.441,-0.080335,-0.066946
,,,2022-11-22 11:56:08.058,-0.122176,-0.066946
,,,2022-11-22 11:56:08.675,-0.021757,-0.068619
,,,2022-11-22 11:56:13.050,-0.113808,-0.065272
,,,2022-11-22 11:56:13.664,-0.056904,-0.063598
,,,2022-11-22 11:56:14.278,-0.088703,-0.078661
,,,2022-11-22 11:56:14.892,-0.085356,-0.09205
,,,2022-11-22 11:56:15.514,-0.083682,-0.076987
,,,2022-11-22 11:56:16.132,-0.078661,-0.082008
,,,2022-11-22 11:56:16.747,-0.108787,-0.061925
,,,2022-11-22 11:56:17.361,-0.056904,-0.058577
,,,2022-11-22 11:56:17.975,-0.082008,-0.115481
,,,2022-11-22 11:56:18.588,-0.076987,-0.082008
,,,2022-11-22 11:56:19.204,-0.050209,-0.066946
,,,2022-11-22 11:56:19.821,-0.056904,-0.100418
,,,2022-11-22 11:56:20.438,-0.120502,-0.058577
,,,2022-11-22 11:56:21.054,-0.095397,-0.076987
,,,2022-11-22 11:56:21.671,-0.045188,-0.095397
,,,2022-11-22 11:56:22.290,-0.046862,-0.061925
,,,2022-11-22 11:56:22.906,-0.061925,-0.080335
,,,2022-11-22 11:56:23.519,-0.035146,-0.071967
,,,2022-11-22 11:56:24.143,-0.065272,-0.095397
,,,2022-11-22 11:56:24.756,-0.063598,-0.127197
,,,2022-11-22 11:56:25.370,-0.095397,-0.071967
,,,2022-11-22 11:56:25.986,-0.051883,-0.080335
,,,2022-11-22 11:56:26.602,-0.095397,-0.066946
