Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-22 11:32:02.676,-0.056904,-0.098745
Serial Number:,MY60101365,,2022-11-22 11:32:03.291,-0.013389,-0.058577
Firmware Version:,<Unknown Revision>,,2022-11-22 11:32:03.945,-0.063598,-0.078661
Start Time:,2022-11-22 11:32:02.676,,2022-11-22 11:32:04.560,-0.058577,-0.12887
Stop Time:,2022-11-22 11:42:02.602,,2022-11-22 11:32:05.178,-0.070293,-0.078661
Sample Period:,0.5,,2022-11-22 11:32:05.791,-0.093724,-0.098745
,,,2022-11-22 11:32:06.407,-0.038494,-0.070293
,,,2022-11-22 11:32:07.029,-0.102092,-0.080335
,,,2022-11-22 11:32:07.645,-0.09205,-0.095397
,,,2022-11-22 11:32:08.259,-0.050209,-0.145607
,,,2022-11-22 11:32:08.876,-0.065272,-0.112134
,,,2022-11-22 11:32:10.048,-0.066946,-0.063598
,,,2022-11-22 11:32:10.663,-0.082008,-0.088703
,,,2022-11-22 11:32:11.281,-0.083682,-0.071967
,,,2022-11-22 11:32:11.895,-0.076987,-0.07364
,,,2022-11-22 11:32:12.514,-0.068619,-0.080335
,,,2022-11-22 11:32:13.137,-0.053556,-0.078661
,,,2022-11-22 11:32:13.753,-0.048536,-0.061925
,,,2022-11-22 11:32:14.368,-0.05523,-0.066946
,,,2022-11-22 11:32:14.981,-0.071967,-0.100418
,,,2022-11-22 11:32:15.595,-0.060251,-0.11046
,,,2022-11-22 11:32:16.212,-0.060251,-0.075314
,,,2022-11-22 11:32:16.826,-0.076987,-0.123849
,,,2022-11-22 11:32:17.442,-0.083682,-0.07364
,,,2022-11-22 11:32:18.056,-0.041841,-0.102092
,,,2022-11-22 11:32:18.676,-0.05523,-0.065272
,,,2022-11-22 11:32:19.295,-0.115481,-0.090377
,,,2022-11-22 11:32:19.911,-0.070293,-0.083682
,,,2022-11-22 11:32:20.528,-0.040167,-0.075314
,,,2022-11-22 11:32:21.144,-0.100418,-0.07364
,,,2022-11-22 11:32:21.760,-0.107113,-0.061925
,,,2022-11-22 11:32:22.376,-0.076987,-0.060251
,,,2022-11-22 11:32:22.994,-0.07364,-0.137238
,,,2022-11-22 11:32:23.611,-0.05523,-0.078661
,,,2022-11-22 11:32:24.236,-0.063598,-0.085356
,,,2022-11-22 11:32:24.851,-0.082008,-0.066946
,,,2022-11-22 11:32:25.464,-0.087029,-0.076987
,,,2022-11-22 11:32:26.077,-0.056904,-0.087029
,,,2022-11-22 11:32:26.692,-0.031799,-0.071967
