Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-10-11 12:07:16.490,1.6E-08,2.8E-09
Serial Number:,MY60101365,,2022-10-11 12:07:17.129,1.62E-08,4E-09
Firmware Version:,07.31.2020012900,,2022-10-11 12:07:17.780,1.5E-08,1.8E-09
Start Time:,2022-10-11 12:07:16.490,,2022-10-11 12:07:18.425,1.56E-08,2E-09
Stop Time:,2022-10-11 12:17:16.178,,2022-10-11 12:07:19.147,1.66E-08,2.2E-09
Sample Period:,0.5,,2022-10-11 12:07:19.843,1.84E-08,1E-09
,,,2022-10-11 12:07:20.561,1.56E-08,2.4E-09
,,,2022-10-11 12:07:21.353,1.6E-08,2.6E-09
,,,2022-10-11 12:07:22.133,1.76E-08,2.8E-09
,,,2022-10-11 12:07:22.850,1.76E-08,1.4E-09
,,,2022-10-11 12:07:23.496,1.68E-08,2.6E-09
,,,2022-10-11 12:07:24.167,1.74E-08,1E-09
,,,2022-10-11 12:07:24.853,1.44E-08,2.6E-09
,,,2022-10-11 12:07:25.534,1.68E-08,2.2E-09
,,,2022-10-11 12:07:26.215,1.72E-08,8E-10
,,,2022-10-11 12:07:26.950,1.46E-08,1.4E-09
,,,2022-10-11 12:07:27.619,1.62E-08,1.4E-09
,,,2022-10-11 12:07:28.284,1.48E-08,1.6E-09
,,,2022-10-11 12:07:28.994,1.7E-08,1.6E-09
,,,2022-10-11 12:07:29.664,1.6E-08,8E-10
,,,2022-10-11 12:07:30.375,1.76E-08,2E-09
,,,2022-10-11 12:07:31.048,1.6E-08,2.6E-09
,,,2022-10-11 12:07:31.712,1.64E-08,1.6E-09
,,,2022-10-11 12:07:32.396,1.56E-08,1.8E-09
,,,2022-10-11 12:07:33.048,1.72E-08,2.4E-09
,,,2022-10-11 12:07:33.711,1.78E-08,2.4E-09
,,,2022-10-11 12:07:34.371,1.8E-08,6E-10
,,,2022-10-11 12:07:35.052,1.84E-08,4.6E-09
,,,2022-10-11 12:07:35.705,1.7E-08,2.4E-09
,,,2022-10-11 12:07:36.397,1.82E-08,1E-09
,,,2022-10-11 12:07:37.060,1.68E-08,1.8E-09
,,,2022-10-11 12:07:37.726,1.66E-08,2.8E-09
,,,2022-10-11 12:07:38.396,1.58E-08,2.4E-09
,,,2022-10-11 12:07:39.080,1.86E-08,1.6E-09
,,,2022-10-11 12:07:39.760,1.64E-08,3.4E-09
,,,2022-10-11 12:07:40.442,1.84E-08,2.8E-09
,,,2022-10-11 12:07:41.138,1.46E-08,2.4E-09
,,,2022-10-11 12:07:41.793,1.58E-08,2.8E-09
,,,2022-10-11 12:07:42.463,1.46E-08,1.8E-09
,,,2022-10-11 12:07:43.131,1.8E-08,1.4E-09
,,,2022-10-11 12:07:43.784,1.84E-08,2.6E-09
,,,2022-10-11 12:07:44.477,1.84E-08,1E-09
,,,2022-10-11 12:07:45.133,1.84E-08,2.4E-09
,,,2022-10-11 12:07:45.787,1.84E-08,1.8E-09
,,,2022-10-11 12:07:46.445,1.62E-08,1.8E-09
,,,2022-10-11 12:07:47.110,1.46E-08,1.4E-09
,,,2022-10-11 12:07:47.767,1.9E-08,8E-10
,,,2022-10-11 12:07:48.431,1.48E-08,2.2E-09
,,,2022-10-11 12:07:49.101,1.76E-08,1.8E-09
,,,2022-10-11 12:07:49.758,1.5E-08,1.2E-09
,,,2022-10-11 12:07:50.430,1.88E-08,1.2E-09
,,,2022-10-11 12:07:51.111,1.52E-08,2.8E-09
,,,2022-10-11 12:07:51.766,1.52E-08,3.4E-09
,,,2022-10-11 12:07:52.442,1.68E-08,2.6E-09
,,,2022-10-11 12:07:53.097,1.74E-08,8E-10
,,,2022-10-11 12:07:53.765,1.4E-08,1.4E-09
