Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-10-11 12:24:16.560,1.2E-08,4E-09
Serial Number:,MY60101365,,2022-10-11 12:24:17.195,1.36E-08,4.4E-09
Firmware Version:,07.31.2020012900,,2022-10-11 12:24:17.841,1.52E-08,1.8E-09
Start Time:,2022-10-11 12:24:16.560,,2022-10-11 12:24:18.521,1.24E-08,2E-09
Stop Time:,2022-10-11 12:34:16.418,,2022-10-11 12:24:19.169,1.3E-08,3E-09
Sample Period:,0.5,,2022-10-11 12:24:19.834,1.22E-08,4E-09
,,,2022-10-11 12:24:20.515,1.18E-08,2E-09
,,,2022-10-11 12:24:21.173,1.34E-08,1.4E-09
,,,2022-10-11 12:24:21.824,1.36E-08,3.4E-09
,,,2022-10-11 12:24:22.483,1.2E-08,3.8E-09
,,,2022-10-11 12:24:23.151,1.42E-08,1.6E-09
,,,2022-10-11 12:24:23.812,1.38E-08,1.6E-09
,,,2022-10-11 12:24:24.466,1.5E-08,2.2E-09
,,,2022-10-11 12:24:25.120,1.36E-08,2.6E-09
,,,2022-10-11 12:24:25.777,1.26E-08,2.4E-09
,,,2022-10-11 12:24:26.431,1.1E-08,2.8E-09
,,,2022-10-11 12:24:27.081,1.64E-08,2.4E-09
,,,2022-10-11 12:24:27.729,1.22E-08,3.4E-09
,,,2022-10-11 12:24:28.423,1.22E-08,3.2E-09
,,,2022-10-11 12:24:29.082,1.38E-08,3.4E-09
,,,2022-10-11 12:24:29.742,1.46E-08,4E-09
,,,2022-10-11 12:24:30.437,1.24E-08,3E-09
,,,2022-10-11 12:24:31.094,1.26E-08,2.2E-09
,,,2022-10-11 12:24:31.755,1.16E-08,1.8E-09
,,,2022-10-11 12:24:32.411,1.36E-08,2.6E-09
,,,2022-10-11 12:24:33.067,1.12E-08,2.6E-09
,,,2022-10-11 12:24:33.729,1.26E-08,3.2E-09
,,,2022-10-11 12:24:34.392,1.42E-08,1.8E-09
,,,2022-10-11 12:24:35.037,1.42E-08,4.8E-09
,,,2022-10-11 12:24:35.692,1.48E-08,2.2E-09
,,,2022-10-11 12:24:36.356,1.28E-08,2E-09
,,,2022-10-11 12:24:37.018,1.34E-08,2.6E-09
,,,2022-10-11 12:24:37.680,1.2E-08,3.6E-09
,,,2022-10-11 12:24:38.339,1.3E-08,3E-09
,,,2022-10-11 12:24:38.991,1.2E-08,2.2E-09
,,,2022-10-11 12:24:39.654,1.42E-08,4E-09
,,,2022-10-11 12:24:40.326,1.2E-08,2.6E-09
,,,2022-10-11 12:24:40.978,1.48E-08,3.6E-09
,,,2022-10-11 12:24:41.636,1.16E-08,2.8E-09
,,,2022-10-11 12:24:42.293,1.18E-08,3.4E-09
,,,2022-10-11 12:24:42.969,1.44E-08,2.6E-09
,,,2022-10-11 12:24:43.627,1.14E-08,3.4E-09
,,,2022-10-11 12:24:44.301,1.24E-08,3.2E-09
,,,2022-10-11 12:24:44.957,1.24E-08,3.2E-09
,,,2022-10-11 12:24:45.617,1.06E-08,1.8E-09
,,,2022-10-11 12:24:46.270,1.5E-08,2.8E-09
,,,2022-10-11 12:24:46.935,1.22E-08,3.2E-09
,,,2022-10-11 12:24:47.597,1.2E-08,2.2E-09
,,,2022-10-11 12:24:48.265,1.2E-08,4E-09
,,,2022-10-11 12:24:48.932,1.62E-08,3.2E-09
,,,2022-10-11 12:24:49.601,1.34E-08,4E-09
,,,2022-10-11 12:24:50.264,1.32E-08,6E-10
,,,2022-10-11 12:24:50.934,1.18E-08,2.6E-09
,,,2022-10-11 12:24:51.606,1.38E-08,3.4E-09
,,,2022-10-11 12:24:52.288,1.22E-08,2.2E-09
,,,2022-10-11 12:24:52.946,1.38E-08,1.4E-09
,,,2022-10-11 12:24:53.612,1.44E-08,4.4E-09
,,,2022-10-11 12:24:54.273,1.26E-08,1.4E-09
,,,2022-10-11 12:24:54.952,1.26E-08,2E-09
,,,2022-10-11 12:24:55.611,1.48E-08,3.2E-09
,,,2022-10-11 12:24:56.272,1.2E-08,2.2E-09
,,,2022-10-11 12:24:56.937,1.44E-08,3.2E-09
,,,2022-10-11 12:24:57.603,1.44E-08,2.6E-09
,,,2022-10-11 12:24:58.266,1.36E-08,2.4E-09
,,,2022-10-11 12:24:58.929,1.38E-08,3.8E-09
,,,2022-10-11 12:24:59.587,1.42E-08,3.4E-09
,,,2022-10-11 12:25:00.237,1.18E-08,4.4E-09
,,,2022-10-11 12:25:00.898,1.16E-08,2.6E-09
,,,2022-10-11 12:25:01.560,1.16E-08,3.2E-09
,,,2022-10-11 12:25:02.220,1.38E-08,4.6E-09
,,,2022-10-11 12:25:02.886,1.42E-08,4.2E-09
,,,2022-10-11 12:25:03.554,1.36E-08,2.2E-09
,,,2022-10-11 12:25:04.245,1.24E-08,4E-09
,,,2022-10-11 12:25:04.918,1.2E-08,2E-09
,,,2022-10-11 12:25:05.584,1.3E-08,1.8E-09
,,,2022-10-11 12:25:06.245,1.24E-08,3.6E-09
,,,2022-10-11 12:25:06.903,1.28E-08,4.4E-09
,,,2022-10-11 12:25:07.561,1.26E-08,1.2E-09
,,,2022-10-11 12:25:08.216,1.16E-08,2.6E-09
,,,2022-10-11 12:25:08.885,1.12E-08,2.2E-09
,,,2022-10-11 12:25:09.541,1.6E-08,3E-09
,,,2022-10-11 12:25:10.197,1.12E-08,1.6E-09
,,,2022-10-11 12:25:10.859,1.26E-08,2.2E-09
,,,2022-10-11 12:25:11.513,1.2E-08,3.4E-09
,,,2022-10-11 12:25:12.173,1.34E-08,2.6E-09
,,,2022-10-11 12:25:12.826,1.32E-08,8E-10
,,,2022-10-11 12:25:13.479,1.28E-08,1.8E-09
,,,2022-10-11 12:25:14.142,1.3E-08,2.2E-09
,,,2022-10-11 12:25:14.797,1.3E-08,4E-09
,,,2022-10-11 12:25:15.449,1.22E-08,2.8E-09
,,,2022-10-11 12:25:16.115,1.4E-08,4.4E-09
,,,2022-10-11 12:25:16.776,1.26E-08,3.6E-09
,,,2022-10-11 12:25:17.451,1.42E-08,1.8E-09
,,,2022-10-11 12:25:18.097,1.38E-08,1.4E-09
,,,2022-10-11 12:25:18.754,1.48E-08,3.2E-09
,,,2022-10-11 12:25:19.424,1.16E-08,3.6E-09
,,,2022-10-11 12:25:20.093,1.4E-08,4E-09
,,,2022-10-11 12:25:20.752,1.02E-08,2.4E-09
,,,2022-10-11 12:25:21.413,1.56E-08,8E-10
,,,2022-10-11 12:25:22.080,1.4E-08,2.6E-09
,,,2022-10-11 12:25:22.741,1.12E-08,1.8E-09
,,,2022-10-11 12:25:23.411,1.2E-08,3.2E-09
,,,2022-10-11 12:25:24.068,1.22E-08,3E-09
,,,2022-10-11 12:25:24.728,1.38E-08,2.4E-09
,,,2022-10-11 12:25:25.394,1.5E-08,2.2E-09
,,,2022-10-11 12:25:26.063,1.36E-08,2.2E-09
,,,2022-10-11 12:25:26.729,1.1E-08,3.2E-09
,,,2022-10-11 12:25:27.396,1.26E-08,3.8E-09
,,,2022-10-11 12:25:28.061,1.34E-08,2.4E-09
,,,2022-10-11 12:25:28.691,1.08E-08,3.4E-09
,,,2022-10-11 12:25:29.353,1.52E-08,3.4E-09
,,,2022-10-11 12:25:30.023,1.26E-08,2.2E-09
,,,2022-10-11 12:25:30.685,1.42E-08,1.2E-09
,,,2022-10-11 12:25:31.351,1.18E-08,2.2E-09
,,,2022-10-11 12:25:32.003,1.4E-08,1.6E-09
,,,2022-10-11 12:25:32.662,1.12E-08,1.4E-09
,,,2022-10-11 12:25:33.319,1.6E-08,3.2E-09
,,,2022-10-11 12:25:33.981,1.22E-08,2.8E-09
,,,2022-10-11 12:25:34.662,1.02E-08,2.2E-09
,,,2022-10-11 12:25:35.325,1.14E-08,3.6E-09
,,,2022-10-11 12:25:35.982,1.5E-08,4.2E-09
,,,2022-10-11 12:25:36.647,1.3E-08,8E-10
,,,2022-10-11 12:25:37.305,1.22E-08,3E-09
,,,2022-10-11 12:25:37.967,1.5E-08,3E-09
,,,2022-10-11 12:25:38.628,1.16E-08,2E-09
,,,2022-10-11 12:25:39.304,1.3E-08,3.6E-09
,,,2022-10-11 12:25:39.965,1.4E-08,2E-09
,,,2022-10-11 12:25:40.625,1.32E-08,8E-10
,,,2022-10-11 12:25:41.290,1.28E-08,6E-10
,,,2022-10-11 12:25:41.954,1.32E-08,4.8E-09
,,,2022-10-11 12:25:42.623,1.38E-08,3.2E-09
,,,2022-10-11 12:25:43.304,1.16E-08,3E-09
,,,2022-10-11 12:25:44.021,1.38E-08,2.6E-09
,,,2022-10-11 12:25:44.696,1.22E-08,1.8E-09
,,,2022-10-11 12:25:45.364,1.1E-08,2.8E-09
,,,2022-10-11 12:25:46.021,1.36E-08,1.8E-09
,,,2022-10-11 12:25:46.679,1.5E-08,3.8E-09
,,,2022-10-11 12:25:47.363,1.22E-08,2.2E-09
,,,2022-10-11 12:25:48.021,1.3E-08,1.4E-09
,,,2022-10-11 12:25:48.695,1.46E-08,3E-09
,,,2022-10-11 12:25:49.362,1.22E-08,2.6E-09
,,,2022-10-11 12:25:50.022,1.26E-08,1.4E-09
,,,2022-10-11 12:25:50.677,1.18E-08,6E-10
,,,2022-10-11 12:25:51.372,1.26E-08,3.4E-09
,,,2022-10-11 12:25:52.021,1.22E-08,3.4E-09
,,,2022-10-11 12:25:52.693,1.3E-08,1.8E-09
,,,2022-10-11 12:25:53.365,1.32E-08,2E-09
,,,2022-10-11 12:25:54.018,1.36E-08,3.4E-09
,,,2022-10-11 12:25:54.673,1.28E-08,8E-10
,,,2022-10-11 12:25:55.348,1.44E-08,2.6E-09
,,,2022-10-11 12:25:56.004,1.24E-08,3.6E-09
,,,2022-10-11 12:25:56.672,1.26E-08,3.6E-09
,,,2022-10-11 12:25:57.332,1E-08,1.8E-09
,,,2022-10-11 12:25:57.997,1.44E-08,3E-09
,,,2022-10-11 12:25:58.685,1.38E-08,1.6E-09
,,,2022-10-11 12:25:59.359,1.52E-08,3.6E-09
,,,2022-10-11 12:26:00.015,1.44E-08,2.4E-09
