Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(1),X at Max Y(4)
Model:,MSO-X 4154A,,2022-08-02 11:17:03.478,3.91E-09,1.04E-09
Serial Number:,MY60101365,,2022-08-02 11:17:03.976,3.29E-09,4.4E-10
Firmware Version:,07.31.2020012900,,2022-08-02 11:17:04.475,4.06E-09,8.9E-10
Start Time:,2022-08-02 11:17:03.478,,2022-08-02 11:17:04.975,4.99E-09,4.6E-10
Stop Time:,2022-08-02 11:27:03.475,,2022-08-02 11:17:05.475,4.56E-09,1.6E-10
Sample Period:,0.5,,2022-08-02 11:17:05.976,2.76E-09,1E-11
,,,2022-08-02 11:17:06.476,4.44E-09,1.39E-09
,,,2022-08-02 11:17:06.974,3.26E-09,7.9E-10
,,,2022-08-02 11:17:07.474,3.99E-09,1.24E-09
,,,2022-08-02 11:17:07.975,3.91E-09,1.04E-09
,,,2022-08-02 11:17:08.475,3.81E-09,6.6E-10
,,,2022-08-02 11:17:09.304,3.86E-09,8.9E-10
,,,2022-08-02 11:17:09.477,3.86E-09,1.31E-09
,,,2022-08-02 11:17:09.976,3.41E-09,6.6E-10
,,,2022-08-02 11:17:10.475,3.54E-09,-4.4E-10
,,,2022-08-02 11:17:10.975,4.21E-09,2.1E-10
,,,2022-08-02 11:17:11.475,3.76E-09,1.44E-09
,,,2022-08-02 11:17:11.975,3.06E-09,8.4E-10
,,,2022-08-02 11:17:12.476,4.26E-09,1.56E-09
,,,2022-08-02 11:17:12.975,4.11E-09,5.6E-10
,,,2022-08-02 11:17:13.475,3.99E-09,2.1E-10
,,,2022-08-02 11:17:13.975,3.21E-09,7.9E-10
,,,2022-08-02 11:17:14.475,3.24E-09,3.6E-10
,,,2022-08-02 11:17:14.975,3.16E-09,1.26E-09
,,,2022-08-02 11:17:15.475,3.19E-09,6.6E-10
,,,2022-08-02 11:17:15.976,4.41E-09,1.49E-09
,,,2022-08-02 11:17:16.475,3.69E-09,1.61E-09
,,,2022-08-02 11:17:16.975,4.66E-09,1.44E-09
,,,2022-08-02 11:17:17.475,3.19E-09,7.6E-10
,,,2022-08-02 11:17:17.974,4.14E-09,-9E-11
,,,2022-08-02 11:17:18.474,4.69E-09,8.6E-10
,,,2022-08-02 11:17:18.974,4.49E-09,1.84E-09
,,,2022-08-02 11:17:19.476,4.69E-09,2.54E-09
,,,2022-08-02 11:17:19.976,4.59E-09,4.9E-10
,,,2022-08-02 11:17:20.477,3.61E-09,1.01E-09
,,,2022-08-02 11:17:20.976,3.94E-09,1.24E-09
,,,2022-08-02 11:17:21.476,4.56E-09,-1.9E-10
,,,2022-08-02 11:17:21.976,4.44E-09,8.4E-10
,,,2022-08-02 11:17:22.475,3.29E-09,1.49E-09
,,,2022-08-02 11:17:22.975,3.91E-09,9.9E-10
,,,2022-08-02 11:17:23.475,2.99E-09,1.4E-10
,,,2022-08-02 11:17:23.976,3.76E-09,1.06E-09
,,,2022-08-02 11:17:24.476,2.81E-09,1.6E-10
,,,2022-08-02 11:17:24.976,4.01E-09,5.1E-10
,,,2022-08-02 11:17:25.476,4.29E-09,3.9E-10
,,,2022-08-02 11:17:25.976,3.24E-09,-9E-11
,,,2022-08-02 11:17:26.476,5.34E-09,1.06E-09
,,,2022-08-02 11:17:26.976,3.26E-09,1.66E-09
,,,2022-08-02 11:17:27.476,3.71E-09,1.09E-09
,,,2022-08-02 11:17:27.975,3.61E-09,-8.4E-10
,,,2022-08-02 11:17:28.475,3.39E-09,4.9E-10
,,,2022-08-02 11:17:28.976,3.19E-09,2.21E-09
,,,2022-08-02 11:17:29.474,3.09E-09,1.34E-09
,,,2022-08-02 11:17:29.974,3.94E-09,1.54E-09
,,,2022-08-02 11:17:30.475,4.26E-09,1.91E-09
,,,2022-08-02 11:17:30.975,3.89E-09,5.4E-10
,,,2022-08-02 11:17:31.475,4.44E-09,7.6E-10
,,,2022-08-02 11:17:31.975,3.11E-09,1.29E-09
,,,2022-08-02 11:17:32.475,3.44E-09,-2.4E-10
,,,2022-08-02 11:17:32.976,3.79E-09,1.04E-09
,,,2022-08-02 11:17:33.474,2.89E-09,1.74E-09
,,,2022-08-02 11:17:33.975,4.34E-09,9.9E-10
,,,2022-08-02 11:17:34.475,3.89E-09,-2.4E-10
,,,2022-08-02 11:17:34.976,3.31E-09,-1.1E-10
,,,2022-08-02 11:17:35.475,3.34E-09,1.11E-09
,,,2022-08-02 11:17:35.975,3.54E-09,1.94E-09
,,,2022-08-02 11:17:36.476,4.04E-09,1.39E-09
,,,2022-08-02 11:17:36.976,3.11E-09,-1E-11
,,,2022-08-02 11:17:37.475,3.61E-09,1.16E-09
,,,2022-08-02 11:17:37.975,3.99E-09,8.6E-10
,,,2022-08-02 11:17:38.475,4.26E-09,3.6E-10
,,,2022-08-02 11:17:38.975,3.56E-09,1.39E-09
,,,2022-08-02 11:17:39.475,4.84E-09,5.4E-10
,,,2022-08-02 11:17:39.974,4.44E-09,1.91E-09
,,,2022-08-02 11:17:40.475,3.46E-09,2.34E-09
,,,2022-08-02 11:17:40.976,4.49E-09,3.6E-10
,,,2022-08-02 11:17:41.475,3.61E-09,7.1E-10
,,,2022-08-02 11:17:41.976,2.94E-09,1.06E-09
,,,2022-08-02 11:17:42.475,4.09E-09,3.9E-10
,,,2022-08-02 11:17:42.975,3.51E-09,2.1E-10
,,,2022-08-02 11:17:43.475,3.36E-09,-3.4E-10
,,,2022-08-02 11:17:43.975,3.26E-09,1.16E-09
,,,2022-08-02 11:17:44.475,4.04E-09,-1.1E-10
,,,2022-08-02 11:17:44.977,3.31E-09,7.6E-10
,,,2022-08-02 11:17:45.475,4.79E-09,5.4E-10
,,,2022-08-02 11:17:45.976,4.36E-09,5.6E-10
,,,2022-08-02 11:17:46.475,3.46E-09,6.9E-10
,,,2022-08-02 11:17:46.977,3.39E-09,7.9E-10
,,,2022-08-02 11:17:47.476,2.79E-09,9.4E-10
,,,2022-08-02 11:17:47.974,3.24E-09,4.4E-10
,,,2022-08-02 11:17:48.474,3.39E-09,1.21E-09
,,,2022-08-02 11:17:48.975,4.26E-09,4.1E-10
,,,2022-08-02 11:17:49.475,4.34E-09,9.6E-10
,,,2022-08-02 11:17:49.975,3.89E-09,2.91E-09
,,,2022-08-02 11:17:50.476,3.54E-09,1.19E-09
,,,2022-08-02 11:17:50.975,3.91E-09,4.6E-10
,,,2022-08-02 11:17:51.476,4.09E-09,1.14E-09
,,,2022-08-02 11:17:51.975,3.59E-09,1.31E-09
,,,2022-08-02 11:17:52.476,3.66E-09,1.1E-10
,,,2022-08-02 11:17:52.975,4.31E-09,1.56E-09
,,,2022-08-02 11:17:53.474,3.04E-09,7.6E-10
,,,2022-08-02 11:17:53.975,3.24E-09,1.84E-09
,,,2022-08-02 11:17:54.476,4.31E-09,3.4E-10
,,,2022-08-02 11:17:54.976,4.51E-09,1.9E-10
,,,2022-08-02 11:17:55.475,4.04E-09,5.1E-10
,,,2022-08-02 11:17:55.975,3.69E-09,7.6E-10
,,,2022-08-02 11:17:56.476,3.76E-09,-7.1E-10
,,,2022-08-02 11:17:56.976,4.64E-09,1.44E-09
,,,2022-08-02 11:17:57.476,4.36E-09,1.06E-09
,,,2022-08-02 11:17:57.975,3.31E-09,-1.1E-10
,,,2022-08-02 11:17:58.475,3.46E-09,8.9E-10
,,,2022-08-02 11:17:58.976,3.69E-09,9.1E-10
,,,2022-08-02 11:17:59.475,4.56E-09,1.81E-09
,,,2022-08-02 11:17:59.977,3.59E-09,1.26E-09
,,,2022-08-02 11:18:00.475,4.26E-09,1.21E-09
,,,2022-08-02 11:18:00.975,4.99E-09,1.49E-09
,,,2022-08-02 11:18:01.476,3.84E-09,9.1E-10
,,,2022-08-02 11:18:01.977,5.34E-09,-4E-11
,,,2022-08-02 11:18:02.474,3.79E-09,1.44E-09
,,,2022-08-02 11:18:02.975,4.49E-09,1.54E-09
,,,2022-08-02 11:18:03.474,3.71E-09,1.66E-09
,,,2022-08-02 11:18:03.974,4.64E-09,1.59E-09
,,,2022-08-02 11:18:04.475,2.99E-09,1.36E-09
,,,2022-08-02 11:18:04.975,3.71E-09,8.1E-10
,,,2022-08-02 11:18:05.476,4.04E-09,3.6E-10
,,,2022-08-02 11:18:05.976,3.44E-09,1.54E-09
,,,2022-08-02 11:18:06.476,3.81E-09,1.29E-09
,,,2022-08-02 11:18:06.976,4.74E-09,1.06E-09
,,,2022-08-02 11:18:07.476,3.61E-09,1.06E-09
,,,2022-08-02 11:18:07.975,4.14E-09,9.4E-10
,,,2022-08-02 11:18:08.476,4.91E-09,1.11E-09
,,,2022-08-02 11:18:08.976,3.44E-09,1.39E-09
,,,2022-08-02 11:18:09.476,4.41E-09,1.11E-09
,,,2022-08-02 11:18:09.975,4.19E-09,1.71E-09
,,,2022-08-02 11:18:10.474,4.46E-09,-6E-11
,,,2022-08-02 11:18:10.974,3.91E-09,2.04E-09
,,,2022-08-02 11:18:11.475,3.84E-09,1.66E-09
,,,2022-08-02 11:18:11.975,3.14E-09,1.6E-10
,,,2022-08-02 11:18:12.475,3.64E-09,1.84E-09
,,,2022-08-02 11:18:12.976,3.89E-09,1.86E-09
,,,2022-08-02 11:18:13.475,3.91E-09,2.1E-10
,,,2022-08-02 11:18:13.975,4.19E-09,8.1E-10
,,,2022-08-02 11:18:14.475,3.09E-09,4.6E-10
,,,2022-08-02 11:18:14.976,2.91E-09,2.09E-09
,,,2022-08-02 11:18:15.477,3.66E-09,5.9E-10
,,,2022-08-02 11:18:15.976,4.09E-09,-3.1E-10
,,,2022-08-02 11:18:16.475,3.09E-09,2.9E-10
,,,2022-08-02 11:18:16.975,4.19E-09,9.1E-10
,,,2022-08-02 11:18:17.474,4.19E-09,1.04E-09
,,,2022-08-02 11:18:17.975,3.61E-09,1.19E-09
,,,2022-08-02 11:18:18.475,3.39E-09,1.76E-09
,,,2022-08-02 11:18:18.975,2.91E-09,6.4E-10
,,,2022-08-02 11:18:19.476,3.66E-09,4.4E-10
,,,2022-08-02 11:18:19.974,4.36E-09,8.1E-10
,,,2022-08-02 11:18:20.474,3.26E-09,1.36E-09
,,,2022-08-02 11:18:20.975,3.61E-09,4.9E-10
,,,2022-08-02 11:18:21.475,4.59E-09,2.9E-10
,,,2022-08-02 11:18:21.976,4.44E-09,1.74E-09
,,,2022-08-02 11:18:22.475,3.49E-09,1.19E-09
,,,2022-08-02 11:18:22.976,2.94E-09,8.1E-10
,,,2022-08-02 11:18:23.475,3.84E-09,5.9E-10
,,,2022-08-02 11:18:23.976,3.74E-09,2.16E-09
,,,2022-08-02 11:18:24.476,2.99E-09,1.59E-09
,,,2022-08-02 11:18:24.975,3.24E-09,4.9E-10
,,,2022-08-02 11:18:25.475,3.51E-09,8.1E-10
,,,2022-08-02 11:18:25.976,3.46E-09,8.1E-10
,,,2022-08-02 11:18:26.475,2.94E-09,1.09E-09
,,,2022-08-02 11:18:26.975,5.81E-09,1E-11
,,,2022-08-02 11:18:27.474,4.06E-09,1.41E-09
,,,2022-08-02 11:18:27.974,3.69E-09,1.06E-09
,,,2022-08-02 11:18:28.474,3.11E-09,-2.6E-10
,,,2022-08-02 11:18:28.975,3.51E-09,6.9E-10
,,,2022-08-02 11:18:29.475,4.79E-09,1.04E-09
,,,2022-08-02 11:18:29.976,3.11E-09,2.9E-10
,,,2022-08-02 11:18:30.480,3.11E-09,-9.6E-10
,,,2022-08-02 11:18:30.976,4.51E-09,1.04E-09
,,,2022-08-02 11:18:31.476,4.34E-09,-2.4E-10
,,,2022-08-02 11:18:31.976,4.29E-09,1.86E-09
,,,2022-08-02 11:18:32.475,3.41E-09,-8.4E-10
,,,2022-08-02 11:18:32.976,4.71E-09,1.39E-09
,,,2022-08-02 11:18:33.474,4.69E-09,1.9E-10
,,,2022-08-02 11:18:33.975,3.16E-09,3.04E-09
,,,2022-08-02 11:18:34.475,3.69E-09,1.39E-09
,,,2022-08-02 11:18:34.975,4.46E-09,1.19E-09
,,,2022-08-02 11:18:35.475,3.64E-09,8.6E-10
,,,2022-08-02 11:18:35.975,3.34E-09,1.44E-09
,,,2022-08-02 11:18:36.475,4.44E-09,9.4E-10
,,,2022-08-02 11:18:36.975,3.94E-09,2.01E-09
,,,2022-08-02 11:18:37.476,9.9E+37,9.9E+37
,,,2022-08-02 11:18:37.976,5.16E-09,1.71E-09
,,,2022-08-02 11:18:38.475,4.19E-09,-6E-11
,,,2022-08-02 11:18:38.974,3.94E-09,1.16E-09
,,,2022-08-02 11:18:39.474,4.64E-09,1.14E-09
,,,2022-08-02 11:18:39.975,4.64E-09,1.34E-09
,,,2022-08-02 11:18:40.476,4.99E-09,1.14E-09
,,,2022-08-02 11:18:40.975,3.91E-09,1.41E-09
,,,2022-08-02 11:18:41.475,3.36E-09,8.6E-10
,,,2022-08-02 11:18:41.975,3.76E-09,1.19E-09
,,,2022-08-02 11:18:42.475,4.06E-09,1.26E-09
,,,2022-08-02 11:18:42.975,3.84E-09,1.29E-09
,,,2022-08-02 11:18:43.475,3.94E-09,8.1E-10
,,,2022-08-02 11:18:43.976,3.74E-09,1.81E-09
,,,2022-08-02 11:18:44.475,5.59E-09,9.6E-10
,,,2022-08-02 11:18:44.975,4.26E-09,1.86E-09
,,,2022-08-02 11:18:45.476,5.01E-09,1.66E-09
,,,2022-08-02 11:18:45.975,4.09E-09,1.6E-10
,,,2022-08-02 11:18:46.476,4.59E-09,1.41E-09
,,,2022-08-02 11:18:46.975,4.41E-09,4.6E-10
,,,2022-08-02 11:18:47.475,3.86E-09,7.6E-10
,,,2022-08-02 11:18:47.976,4.64E-09,4.9E-10
,,,2022-08-02 11:18:48.476,4.66E-09,1.11E-09
,,,2022-08-02 11:18:48.976,3.64E-09,1.46E-09
,,,2022-08-02 11:18:49.476,3.61E-09,1.81E-09
,,,2022-08-02 11:18:49.974,4.81E-09,1.06E-09
,,,2022-08-02 11:18:50.475,3.44E-09,8.9E-10
,,,2022-08-02 11:18:50.975,3.66E-09,1.09E-09
,,,2022-08-02 11:18:51.475,3.46E-09,1.09E-09
,,,2022-08-02 11:18:51.975,4.04E-09,1.36E-09
,,,2022-08-02 11:18:52.476,4.46E-09,1.61E-09
,,,2022-08-02 11:18:52.975,3.34E-09,6.4E-10
,,,2022-08-02 11:18:53.475,3.44E-09,1.56E-09
,,,2022-08-02 11:18:53.975,3.66E-09,1.01E-09
,,,2022-08-02 11:18:54.476,5.24E-09,2.26E-09
,,,2022-08-02 11:18:54.978,4.19E-09,9E-11
,,,2022-08-02 11:18:55.475,3.99E-09,1.64E-09
,,,2022-08-02 11:18:55.975,3.16E-09,5.1E-10
,,,2022-08-02 11:18:56.475,4.74E-09,1.04E-09
,,,2022-08-02 11:18:56.976,4.76E-09,1.06E-09
,,,2022-08-02 11:18:57.476,4.24E-09,7.6E-10
,,,2022-08-02 11:18:57.976,4.34E-09,9.1E-10
,,,2022-08-02 11:18:58.475,4.26E-09,1.54E-09
,,,2022-08-02 11:18:58.975,4.99E-09,2.39E-09
,,,2022-08-02 11:18:59.476,4.44E-09,1.46E-09
,,,2022-08-02 11:18:59.975,3.76E-09,1.86E-09
,,,2022-08-02 11:19:00.475,4.76E-09,-1.9E-10
,,,2022-08-02 11:19:00.975,3.59E-09,-5.9E-10
,,,2022-08-02 11:19:01.476,4.81E-09,1.71E-09
,,,2022-08-02 11:19:01.975,4.34E-09,1.96E-09
,,,2022-08-02 11:19:02.476,4.69E-09,1.21E-09
,,,2022-08-02 11:19:02.976,3.69E-09,1.34E-09
,,,2022-08-02 11:19:03.476,4.46E-09,8.6E-10
,,,2022-08-02 11:19:03.975,3.34E-09,2.26E-09
,,,2022-08-02 11:19:04.474,5.41E-09,1.39E-09
,,,2022-08-02 11:19:04.975,4.49E-09,2.29E-09
,,,2022-08-02 11:19:05.476,4.19E-09,9.4E-10
,,,2022-08-02 11:19:05.975,4.04E-09,1.14E-09
,,,2022-08-02 11:19:06.474,4.56E-09,1.51E-09
,,,2022-08-02 11:19:06.975,3.49E-09,1.69E-09
,,,2022-08-02 11:19:07.475,4.86E-09,2.19E-09
,,,2022-08-02 11:19:07.976,3.51E-09,1.11E-09
