Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-12-14 11:21:03.735,-0.06732,-0.18125
Serial Number:,MY60101365,,2022-12-14 11:21:04.234,-0.04388,-0.16116
Firmware Version:,<Unknown Revision>,,2022-12-14 11:21:04.734,-0.07736,-0.15782
Start Time:,2022-12-14 11:21:03.735,,2022-12-14 11:21:05.235,-0.06732,-0.14108
Stop Time:,2022-12-14 11:31:03.733,,2022-12-14 11:21:05.734,-0.03719,-0.12434
Sample Period:,0.5,,2022-12-14 11:21:06.234,-0.07066,-0.19464
,,,2022-12-14 11:21:06.735,-0.05058,-0.20133
,,,2022-12-14 11:21:07.233,-0.04388,-0.15112
,,,2022-12-14 11:21:07.733,-0.07736,-0.18125
,,,2022-12-14 11:21:08.233,-0.06062,-0.15447
,,,2022-12-14 11:21:08.733,-0.06732,-0.14777
,,,2022-12-14 11:21:09.233,-0.07736,-0.14777
,,,2022-12-14 11:21:09.733,-0.06732,-0.16116
,,,2022-12-14 11:21:10.233,-0.05393,-0.12769
,,,2022-12-14 11:21:10.735,-0.06397,-0.22811
,,,2022-12-14 11:21:11.233,-0.08071,-0.18459
,,,2022-12-14 11:21:11.733,-0.04723,-0.17455
,,,2022-12-14 11:21:12.233,-0.06062,-0.15112
,,,2022-12-14 11:21:12.734,-0.04723,-0.14777
,,,2022-12-14 11:21:13.233,-0.05393,-0.21472
,,,2022-12-14 11:21:13.734,-0.07066,-0.18794
,,,2022-12-14 11:21:14.234,-0.06732,-0.19129
,,,2022-12-14 11:21:14.735,-0.07066,-0.16786
,,,2022-12-14 11:21:15.235,-0.06732,-0.22476
,,,2022-12-14 11:21:15.735,-0.04388,-0.121
,,,2022-12-14 11:21:16.234,-0.05393,-0.16116
,,,2022-12-14 11:21:16.734,-0.06732,-0.17455
,,,2022-12-14 11:21:17.233,-0.07736,-0.18459
,,,2022-12-14 11:21:17.733,-0.04388,-0.15447
,,,2022-12-14 11:21:18.233,-0.05058,-0.14777
,,,2022-12-14 11:21:18.734,-0.06732,-0.15447
,,,2022-12-14 11:21:19.234,-0.10414,-0.21137
,,,2022-12-14 11:21:19.734,-0.03384,-0.16451
,,,2022-12-14 11:21:20.234,-0.08071,-0.15447
,,,2022-12-14 11:21:20.734,-0.07401,-0.17455
