Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-12-14 11:32:27.594,-0.05727,-0.10426
Serial Number:,MY60101365,,2022-12-14 11:32:28.094,-0.03719,-0.11765
Firmware Version:,<Unknown Revision>,,2022-12-14 11:32:28.594,-0.07401,-0.1143
Start Time:,2022-12-14 11:32:27.594,,2022-12-14 11:32:29.094,-0.05727,-0.13773
Stop Time:,2022-12-14 11:42:27.594,,2022-12-14 11:32:29.595,-0.05393,-0.10761
Sample Period:,0.5,,2022-12-14 11:32:30.095,-0.0305,-0.12434
,,,2022-12-14 11:32:30.594,-0.06397,-0.13104
,,,2022-12-14 11:32:31.095,-0.05058,-0.10761
,,,2022-12-14 11:32:31.594,-0.03719,-0.15447
,,,2022-12-14 11:32:32.094,-0.05393,-0.13439
,,,2022-12-14 11:32:32.595,-0.07066,-0.14777
,,,2022-12-14 11:32:33.094,-0.06062,-0.11095
,,,2022-12-14 11:32:33.596,-0.06732,-0.13439
,,,2022-12-14 11:32:34.094,-0.05727,-0.12434
,,,2022-12-14 11:32:34.594,-0.05727,-0.11765
,,,2022-12-14 11:32:35.094,-0.03719,-0.11095
,,,2022-12-14 11:32:35.594,-0.04388,-0.10761
,,,2022-12-14 11:32:36.094,-0.07066,-0.16451
,,,2022-12-14 11:32:36.594,-0.05393,-0.17121
,,,2022-12-14 11:32:37.095,-0.06397,-0.14777
,,,2022-12-14 11:32:37.595,-0.06397,-0.11765
,,,2022-12-14 11:32:38.095,-0.05058,-0.12434
,,,2022-12-14 11:32:38.594,-0.03719,-0.21472
,,,2022-12-14 11:32:39.093,-0.05058,-0.16451
,,,2022-12-14 11:32:39.594,-0.05393,-0.10091
,,,2022-12-14 11:32:40.094,-0.05058,-0.11765
,,,2022-12-14 11:32:40.595,-0.0874,-0.11095
,,,2022-12-14 11:32:41.094,-0.06062,-0.10761
,,,2022-12-14 11:32:41.595,-0.06397,-0.1143
,,,2022-12-14 11:32:42.095,-0.05058,-0.11765
,,,2022-12-14 11:32:42.595,-0.05727,-0.10761
,,,2022-12-14 11:32:43.095,-0.04054,-0.16451
,,,2022-12-14 11:32:43.594,-0.07401,-0.14777
,,,2022-12-14 11:32:44.094,-0.04723,-0.1143
,,,2022-12-14 11:32:44.594,-0.03719,-0.14108
,,,2022-12-14 11:32:45.094,-0.06397,-0.1143
,,,2022-12-14 11:32:45.595,-0.04723,-0.16451
,,,2022-12-14 11:32:46.094,-0.06397,-0.17121
,,,2022-12-14 11:32:46.594,-0.05393,-0.1143
,,,2022-12-14 11:32:47.094,-0.05058,-0.1143
,,,2022-12-14 11:32:47.593,-0.05393,-0.1143
,,,2022-12-14 11:32:48.094,-0.03719,-0.11765
,,,2022-12-14 11:32:48.594,-0.05058,-0.13104
,,,2022-12-14 11:32:49.095,-0.07066,-0.12769
,,,2022-12-14 11:32:49.596,-0.04054,-0.11765
,,,2022-12-14 11:32:50.093,-0.04723,-0.1143
,,,2022-12-14 11:32:50.593,-0.04054,-0.11095
,,,2022-12-14 11:32:51.093,-0.01711,-0.01054
,,,2022-12-14 11:32:51.593,-0.0305,-0.12434
,,,2022-12-14 11:32:52.093,-0.04388,-0.14777
,,,2022-12-14 11:32:52.595,-0.03719,-0.1143
,,,2022-12-14 11:32:53.095,-0.05058,-0.11095
,,,2022-12-14 11:32:53.595,-0.06062,-0.121
,,,2022-12-14 11:32:54.094,-0.0305,-0.121
,,,2022-12-14 11:32:54.595,-0.04388,-0.15447
,,,2022-12-14 11:32:55.095,-0.04054,-0.11095
,,,2022-12-14 11:32:55.594,-0.07401,-0.10426
,,,2022-12-14 11:32:56.095,-0.09075,-0.13773
,,,2022-12-14 11:32:56.594,-0.06397,-0.14443
,,,2022-12-14 11:32:57.094,-0.07401,-0.15112
,,,2022-12-14 11:32:57.594,-0.04388,-0.12769
,,,2022-12-14 11:32:58.095,-0.07066,-0.11765
,,,2022-12-14 11:32:58.595,-0.07736,-0.14777
,,,2022-12-14 11:32:59.095,-0.04723,-0.10426
,,,2022-12-14 11:32:59.595,-0.03719,-0.10761
,,,2022-12-14 11:33:00.094,-0.07736,-0.13439
,,,2022-12-14 11:33:00.594,-0.05058,-0.10761
,,,2022-12-14 11:33:01.096,-0.04054,-0.12769
,,,2022-12-14 11:33:01.595,-0.03384,-0.13104
,,,2022-12-14 11:33:02.095,-0.03384,-0.14108
,,,2022-12-14 11:33:02.594,-0.01711,-0.01388
,,,2022-12-14 11:33:03.094,-0.05058,-0.14108
,,,2022-12-14 11:33:03.595,-0.04388,-0.14108
,,,2022-12-14 11:33:04.094,-0.07736,-0.1143
,,,2022-12-14 11:33:04.594,-0.06062,-0.12769
,,,2022-12-14 11:33:05.095,-0.03719,-0.121
,,,2022-12-14 11:33:05.594,-0.04723,-0.15112
,,,2022-12-14 11:33:06.094,-0.05058,-0.121
,,,2022-12-14 11:33:06.594,-0.05393,-0.13439
,,,2022-12-14 11:33:07.094,-0.04723,-0.11095
,,,2022-12-14 11:33:07.594,-0.06732,-0.13773
,,,2022-12-14 11:33:08.095,-0.05058,-0.17455
,,,2022-12-14 11:33:08.594,-0.04388,-0.11765
,,,2022-12-14 11:33:09.094,-0.03719,-0.14108
,,,2022-12-14 11:33:09.595,-0.04723,-0.15782
,,,2022-12-14 11:33:10.094,-0.05393,-0.12769
,,,2022-12-14 11:33:10.595,-0.03719,-0.12769
,,,2022-12-14 11:33:11.094,-0.0874,-0.12434
,,,2022-12-14 11:33:11.594,-0.05058,-0.1143
,,,2022-12-14 11:33:12.094,-0.08071,-0.13439
,,,2022-12-14 11:33:12.595,-0.05393,-0.121
,,,2022-12-14 11:33:13.095,-0.03719,-0.12434
,,,2022-12-14 11:33:13.593,-0.04388,-0.13104
,,,2022-12-14 11:33:14.094,-0.05393,-0.11095
,,,2022-12-14 11:33:14.594,-0.05393,-0.10426
,,,2022-12-14 11:33:15.094,-0.05393,-0.11095
,,,2022-12-14 11:33:15.595,-0.04388,-0.12434
,,,2022-12-14 11:33:16.094,-0.04054,-0.12434
,,,2022-12-14 11:33:16.595,-0.03719,-0.10426
,,,2022-12-14 11:33:17.095,-0.09075,-0.13439
,,,2022-12-14 11:33:17.595,-0.06062,-0.121
,,,2022-12-14 11:33:18.094,-0.04388,-0.13773
,,,2022-12-14 11:33:18.595,-0.04388,-0.11095
,,,2022-12-14 11:33:19.094,-0.05727,-0.11095
,,,2022-12-14 11:33:19.594,-0.04723,-0.15112
,,,2022-12-14 11:33:20.095,-0.06397,-0.15782
,,,2022-12-14 11:33:20.593,-0.08405,-0.11765
,,,2022-12-14 11:33:21.093,-0.05727,-0.13104
,,,2022-12-14 11:33:21.593,-0.03719,-0.1143
,,,2022-12-14 11:33:22.094,-0.03719,-0.13773
,,,2022-12-14 11:33:22.594,-0.06732,-0.10761
,,,2022-12-14 11:33:23.093,-0.07736,-0.11765
,,,2022-12-14 11:33:23.594,-0.04054,-0.12769
,,,2022-12-14 11:33:24.094,-0.06732,-0.1143
,,,2022-12-14 11:33:24.594,-0.05393,-0.13439
,,,2022-12-14 11:33:25.094,-0.05058,-0.13439
,,,2022-12-14 11:33:25.594,-0.05393,-0.11765
,,,2022-12-14 11:33:26.094,-0.03384,-0.13773
,,,2022-12-14 11:33:26.594,-0.07736,-0.11765
,,,2022-12-14 11:33:27.094,-0.04723,-0.10426
,,,2022-12-14 11:33:27.594,-0.05393,-0.121
,,,2022-12-14 11:33:28.094,-0.06397,-0.11765
,,,2022-12-14 11:33:28.595,-0.05727,-0.10426
,,,2022-12-14 11:33:29.093,-0.04054,-0.1143
,,,2022-12-14 11:33:29.593,-0.05727,-0.12434
,,,2022-12-14 11:33:30.094,-0.02715,-0.14108
,,,2022-12-14 11:33:30.594,-0.02715,-0.12769
,,,2022-12-14 11:33:31.095,-0.06397,-0.10761
,,,2022-12-14 11:33:31.595,-0.03384,-0.12769
,,,2022-12-14 11:33:32.094,-0.02045,-0.01054
,,,2022-12-14 11:33:32.594,-0.03384,-0.121
,,,2022-12-14 11:33:33.094,-0.06397,-0.15782
,,,2022-12-14 11:33:33.594,-0.04723,-0.13104
,,,2022-12-14 11:33:34.094,-0.05393,-0.11095
,,,2022-12-14 11:33:34.595,-0.04723,-0.13773
,,,2022-12-14 11:33:35.095,-0.03719,-0.10426
,,,2022-12-14 11:33:35.594,-0.03384,-0.121
,,,2022-12-14 11:33:36.094,-0.04723,-0.11095
,,,2022-12-14 11:33:36.595,-0.05393,-0.11095
,,,2022-12-14 11:33:37.094,-0.05727,-0.11765
,,,2022-12-14 11:33:37.593,-0.08071,-0.16116
,,,2022-12-14 11:33:38.095,-0.06397,-0.13439
,,,2022-12-14 11:33:38.595,-0.04388,-0.13773
,,,2022-12-14 11:33:39.094,-0.02715,-0.17121
