Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY60101365,,-1.5E-08,0.000230125529924408,0.000134205023641698,
Firmware Version:,07.31.2020012900,,-1.4921875E-08,0.000533472819370218,0.000332949799485505,
Start Time:,2022-09-16 12:15:40.355,,-1.484375E-08,0.000690376589773223,0.000364330553566106,
Capture#:,47,,-1.4765625E-08,0.000658995835692622,0.000280648542684503,
,,,-1.46875E-08,0.000428870305768214,0.000113284520921297,
,,,-1.4609375E-08,0.000125523016322404,-2.26987467613071E-05,
,,,-1.453125E-08,-1.04602513602003E-05,8.68200731929392E-06,
,,,-1.4453125E-08,1.04602513602003E-05,0.000123744772281498,
,,,-1.4375E-08,0.000135983267682604,0.0001969665318029,
,,,-1.4296875E-08,0.000240585781284608,0.000134205023641698,
,,,-1.421875E-08,0.000188284524483606,-0.000158682014443912,
,,,-1.4140625E-08,9.41422622418031E-05,-0.000493410057970323,
,,,-1.40625E-08,3.1380754080601E-05,-0.00071307533653453,
,,,-1.3984375E-08,2.09205027204007E-05,-0.00071307533653453,
,,,-1.390625E-08,7.32217595214024E-05,-0.00040972804708872,
,,,-1.3828125E-08,9.41422622418031E-05,0.000102824269561097,
,,,-1.375E-08,0.000104602513602003,0.000552615078049712,
,,,-1.3671875E-08,0.000135983267682604,0.000835041864775121,
,,,-1.359375E-08,0.000240585781284608,0.000876882870215923,
,,,-1.3515625E-08,0.000376569048967212,0.000667677843011916,
,,,-1.34375E-08,0.000397489551687613,0.000395711307646707,
,,,-1.3359375E-08,0.00029288703808561,0.000165585777722299,
,,,-1.328125E-08,5.23012568010017E-05,-1.77824404090643E-06,
,,,-1.3203125E-08,-0.000219665278564207,-8.54602549225092E-05,
,,,-1.3125E-08,-0.00030334728944581,-0.000158682014443912,
,,,-1.3046875E-08,-0.000219665278564207,-0.000221443522605114,
,,,-1.296875E-08,-1.04602513602003E-05,-0.000242364025325514,
,,,-1.2890625E-08,0.000271966535365209,-0.000200523019884713,
,,,-1.28125E-08,0.000512552316649817,-7.50000035623088E-05,
,,,-1.2734375E-08,0.000690376589773223,-1.22384954011068E-05,
,,,-1.265625E-08,0.000774058600654826,-5.40795008419082E-05,
,,,-1.2578125E-08,0.000732217595214024,-0.000179602517164312,
,,,-1.25E-08,0.000575313824811019,-0.000367887041647919,
,,,-1.2421875E-08,0.000407949803047813,-0.000367887041647919,
,,,-1.234375E-08,0.000324267792166211,-0.000179602517164312,
,,,-1.2265625E-08,0.00031380754080601,0.000102824269561097,
,,,-1.21875E-08,0.000334728043526411,0.000385251056286506,
,,,-1.2109375E-08,0.000240585781284608,0.00050031382124871,
,,,-1.203125E-08,4.18410054408014E-05,0.000353870302205905,
,,,-1.1953125E-08,-0.000146443519042805,0.000144665275001898,
,,,-1.1875E-08,-0.000219665278564207,-3.31589981215075E-05,
,,,-1.1796875E-08,-7.32217595214024E-05,-0.00010638075764291,
,,,-1.171875E-08,0.000198744775843807,8.68200731929392E-06,
,,,-1.1640625E-08,0.00031380754080601,0.000176046029082499,
,,,-1.15625E-08,0.000251046032644808,0.000301569045404904,
,,,-1.1484375E-08,5.23012568010017E-05,0.000353870302205905,
,,,-1.140625E-08,-0.000146443519042805,0.000259728039964102,
,,,-1.1328125E-08,-0.000156903770403005,8.19037668406963E-05,
,,,-1.125E-08,-9.41422622418031E-05,-4.36192494817078E-05,
,,,-1.1171875E-08,-1.04602513602003E-05,-5.40795008419082E-05,
,,,-1.109375E-08,-1.04602513602003E-05,0.000102824269561097,
,,,-1.1015625E-08,-2.09205027204007E-05,0.000416631810367107,
,,,-1.09375E-08,4.18410054408014E-05,0.000625836837571114,
,,,-1.0859375E-08,0.000146443519042805,0.000636297088931315,
,,,-1.078125E-08,0.000198744775843807,0.000406171559006907,
,,,-1.0703125E-08,3.1380754080601E-05,-1.22384954011068E-05,
,,,-1.0625E-08,-0.000324267792166211,-0.00039926779572852,
,,,-1.0546875E-08,-0.000575313824811019,-0.000566631817491725,
,,,-1.046875E-08,-0.00059623432753142,-0.000524790812050924,
,,,-1.0390625E-08,-0.00030334728944581,-0.000305125533486716,
,,,-1.03125E-08,0.000188284524483606,1.91422586794943E-05,
,,,-1.0234375E-08,0.000470711311209016,0.000259728039964102,
,,,-1.015625E-08,0.000523012568010017,0.000364330553566106,
,,,-1.0078125E-08,0.000355648546246812,0.000322489548125304,
,,,-1E-08,0.000115062764962204,0.000123744772281498,
,,,-9.921875E-09,5.23012568010017E-05,-0.000127301260363311,
,,,-9.84375E-09,0.000115062764962204,-0.000252824276685715,
,,,-9.765625E-09,0.000240585781284608,-0.000252824276685715,
,,,-9.6875E-09,0.000376569048967212,-0.000158682014443912,
,,,-9.609375E-09,0.000460251059848815,-4.36192494817078E-05,
,,,-9.53125E-09,0.000439330557128415,-8.54602549225092E-05,
,,,-9.453125E-09,0.00031380754080601,-0.000200523019884713,
,,,-9.375E-09,0.000104602513602003,-0.000315585784846917,
,,,-9.296875E-09,-0.000156903770403005,-0.000357426790287718,
,,,-9.21875E-09,-0.00031380754080601,-0.000221443522605114,
,,,-9.140625E-09,-0.00031380754080601,-4.36192494817078E-05,
,,,-9.0625E-09,-0.000177824273123406,0.000113284520921297,
,,,-8.984375E-09,3.1380754080601E-05,0.000176046029082499,
,,,-8.90625E-09,0.000198744775843807,0.000102824269561097,
,,,-8.828125E-09,0.000282426786725409,-0.00011684100900311,
,,,-8.75E-09,0.00029288703808561,-0.000336506287567317,
,,,-8.671875E-09,0.000251046032644808,-0.000482949806610122,
,,,-8.59375E-09,0.000156903770403005,-0.000472489555249922,
,,,-8.515625E-09,9.41422622418031E-05,-0.000231903773965314,
,,,-8.4375E-09,0.000125523016322404,5.05230127600953E-05,
,,,-8.359375E-09,0.000209205027204007,0.000228347285883501,
,,,-8.28125E-09,0.00031380754080601,0.000259728039964102,
,,,-8.203125E-09,0.000334728043526411,0.000144665275001898,
,,,-8.125E-09,0.000198744775843807,8.68200731929392E-06,
,,,-8.046875E-09,4.18410054408014E-05,8.68200731929392E-06,
,,,-7.96875E-09,0,0.000123744772281498,
,,,-7.890625E-09,0.000135983267682604,0.000301569045404904,
,,,-7.8125E-09,0.000481171562569216,0.000427092061727308,
,,,-7.734375E-09,0.000763598349294625,0.000416631810367107,
,,,-7.65625E-09,0.00089958161697723,0.000322489548125304,
,,,-7.578125E-09,0.000868200862896629,0.0001969665318029,
,,,-7.5E-09,0.000732217595214024,0.000102824269561097,
,,,-7.421875E-09,0.000658995835692622,0.000102824269561097,
,,,-7.34375E-09,0.000638075332972221,9.23640182008967E-05,
,,,-7.265625E-09,0.000648535584332421,1.91422586794943E-05,
,,,-7.1875E-09,0.000638075332972221,-0.000148221763083711,
,,,-7.109375E-09,0.00060669457889162,-0.000388807544368319,
,,,-7.03125E-09,0.000564853573450819,-0.000535251063411124,
,,,-6.953125E-09,0.000481171562569216,-0.000482949806610122,
,,,-6.875E-09,0.000324267792166211,-0.000242364025325514,
,,,-6.796875E-09,8.36820108816028E-05,0.000113284520921297,
,,,-6.71875E-09,-0.000115062764962204,0.000343410050845705,
,,,-6.640625E-09,-0.000125523016322404,0.000280648542684503,
,,,-6.5625E-09,4.18410054408014E-05,5.05230127600953E-05,
,,,-6.484375E-09,0.000376569048967212,-0.000242364025325514,
,,,-6.40625E-09,0.000679916338413022,-0.000378347293008119,
,,,-6.328125E-09,0.000774058600654826,-0.000158682014443912,
,,,-6.25E-09,0.000700836841133423,0.000165585777722299,
,,,-6.171875E-09,0.000523012568010017,0.000427092061727308,
,,,-6.09375E-09,0.000345188294886611,0.000510774072608911,
,,,-6.015625E-09,0.000271966535365209,0.000312029296765104,
,,,-5.9375E-09,0.000209205027204007,6.09832641202956E-05,
,,,-5.859375E-09,0.000135983267682604,-7.50000035623088E-05,
,,,-5.78125E-09,2.09205027204007E-05,-3.31589981215075E-05,
,,,-5.703125E-09,-0.000156903770403005,0.000165585777722299,
,,,-5.625E-09,-0.000324267792166211,0.000353870302205905,
,,,-5.546875E-09,-0.000460251059848815,0.000385251056286506,
