Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
Model:,MSO-X 4154A,,2022-12-14 14:01:25.685,-0.082194,-0.139159
Serial Number:,MY60101365,,2022-12-14 14:01:26.186,-0.047047,-0.102339
Firmware Version:,<Unknown Revision>,,2022-12-14 14:01:26.686,-0.020269,-0.10736
Start Time:,2022-12-14 14:01:25.685,,2022-12-14 14:01:27.184,-0.023616,-0.085603
Stop Time:,2022-12-14 14:11:25.685,,2022-12-14 14:01:27.684,-0.028637,-0.092297
Sample Period:,0.5,,2022-12-14 14:01:28.184,-0.063783,-0.104013
,,,2022-12-14 14:01:28.685,-0.033658,-0.105687
,,,2022-12-14 14:01:29.185,-0.030311,-0.137486
,,,2022-12-14 14:01:29.685,-0.042026,-0.119076
,,,2022-12-14 14:01:30.186,-0.023616,-0.105687
,,,2022-12-14 14:01:30.686,-0.026963,-0.090624
,,,2022-12-14 14:01:31.186,-0.02529,-0.119076
,,,2022-12-14 14:01:31.685,-0.033658,-0.080582
,,,2022-12-14 14:01:32.195,-0.053742,-0.100666
,,,2022-12-14 14:01:32.687,-0.0437,-0.135812
,,,2022-12-14 14:01:33.185,-0.0437,-0.177653
,,,2022-12-14 14:01:33.685,-0.040353,-0.135812
,,,2022-12-14 14:01:34.186,-0.033658,-0.104013
,,,2022-12-14 14:01:34.686,-0.026963,-0.129118
,,,2022-12-14 14:01:35.185,-0.018595,-0.109034
,,,2022-12-14 14:01:35.686,-0.0437,-0.093971
,,,2022-12-14 14:01:36.186,-0.060436,-0.112381
,,,2022-12-14 14:01:36.686,-0.057089,-0.114055
,,,2022-12-14 14:01:37.185,-0.058763,-0.14418
,,,2022-12-14 14:01:37.685,-0.020269,-0.122423
,,,2022-12-14 14:01:38.186,-0.033658,-0.119076
,,,2022-12-14 14:01:38.685,-0.042026,-0.112381
,,,2022-12-14 14:01:39.187,-0.023616,-0.135812
,,,2022-12-14 14:01:39.734,-0.011901,-0.098992
,,,2022-12-14 14:01:40.196,-0.040353,-0.142507
,,,2022-12-14 14:01:40.688,-0.018595,-0.068867
,,,2022-12-14 14:01:41.186,-0.048721,-0.157569
,,,2022-12-14 14:01:41.687,-0.023616,-0.112381
,,,2022-12-14 14:01:42.187,-0.02529,-0.07054
,,,2022-12-14 14:01:42.686,-0.050394,-0.145854
,,,2022-12-14 14:01:43.185,-0.040353,-0.115728
,,,2022-12-14 14:01:43.685,-0.035332,-0.104013
,,,2022-12-14 14:01:44.185,-0.040353,-0.120749
,,,2022-12-14 14:01:44.685,-0.020269,-0.119076
,,,2022-12-14 14:01:45.185,-0.0437,-0.122423
,,,2022-12-14 14:01:45.695,-0.015248,-0.097318
,,,2022-12-14 14:01:46.187,-0.055415,-0.122423
,,,2022-12-14 14:01:46.686,-0.0437,-0.149201
,,,2022-12-14 14:01:47.186,-0.040353,-0.08895
,,,2022-12-14 14:01:47.685,-0.033658,-0.192716
,,,2022-12-14 14:01:48.185,-0.040353,-0.105687
,,,2022-12-14 14:01:48.685,-0.037005,-0.055477
,,,2022-12-14 14:01:49.185,-0.028637,-0.087277
,,,2022-12-14 14:01:49.685,-0.0437,-0.105687
,,,2022-12-14 14:01:50.185,-0.053742,-0.109034
,,,2022-12-14 14:01:50.686,-0.035332,-0.104013
,,,2022-12-14 14:01:51.187,-0.053742,-0.150875
,,,2022-12-14 14:01:51.690,-0.0437,-0.119076
,,,2022-12-14 14:01:52.185,-0.037005,-0.078908
,,,2022-12-14 14:01:52.686,-0.035332,-0.109034
,,,2022-12-14 14:01:53.186,-0.057089,-0.150875
,,,2022-12-14 14:01:53.689,-0.063783,-0.093971
,,,2022-12-14 14:01:54.187,-0.02529,-0.105687
,,,2022-12-14 14:01:54.686,-0.031984,-0.078908
,,,2022-12-14 14:01:55.186,-0.031984,-0.077235
,,,2022-12-14 14:01:55.687,-0.042026,-0.110708
,,,2022-12-14 14:01:56.185,-0.050394,-0.160917
,,,2022-12-14 14:01:56.686,-0.033658,-0.127444
,,,2022-12-14 14:01:57.188,-0.023616,-0.104013
,,,2022-12-14 14:01:57.685,-0.030311,-0.117402
,,,2022-12-14 14:01:58.186,-0.038679,-0.093971
,,,2022-12-14 14:01:58.693,-0.042026,-0.098992
,,,2022-12-14 14:01:59.185,-0.047047,-0.083929
,,,2022-12-14 14:01:59.686,-0.060436,-0.10736
,,,2022-12-14 14:02:00.187,-0.018595,-0.104013
,,,2022-12-14 14:02:00.686,-0.021942,-0.139159
,,,2022-12-14 14:02:01.185,-0.02529,-0.149201
,,,2022-12-14 14:02:01.686,-0.031984,-0.105687
,,,2022-12-14 14:02:02.185,-0.040353,-0.104013
,,,2022-12-14 14:02:02.686,-0.028637,-0.092297
,,,2022-12-14 14:02:03.186,-0.038679,-0.082256
,,,2022-12-14 14:02:03.686,-0.067131,-0.109034
,,,2022-12-14 14:02:04.186,-0.023616,-0.179327
,,,2022-12-14 14:02:04.685,-0.011901,-0.097318
,,,2022-12-14 14:02:05.185,-0.052068,-0.104013
,,,2022-12-14 14:02:05.685,-0.042026,-0.154222
,,,2022-12-14 14:02:06.186,-0.016922,-0.077235
,,,2022-12-14 14:02:06.686,-0.031984,-0.122423
,,,2022-12-14 14:02:07.186,-0.055415,-0.092297
,,,2022-12-14 14:02:07.686,-0.033658,-0.115728
,,,2022-12-14 14:02:08.186,-0.028637,-0.102339
,,,2022-12-14 14:02:08.685,-0.06211,-0.102339
,,,2022-12-14 14:02:09.186,-0.050394,-0.110708
,,,2022-12-14 14:02:09.685,-0.038679,-0.145854
,,,2022-12-14 14:02:10.186,-0.033658,-0.097318
,,,2022-12-14 14:02:10.686,-0.045373,-0.177653
,,,2022-12-14 14:02:11.199,-0.018595,-0.12577
,,,2022-12-14 14:02:11.687,-0.031984,-0.10736
,,,2022-12-14 14:02:12.186,-0.018595,-0.139159
,,,2022-12-14 14:02:12.686,-0.037005,-0.10736
,,,2022-12-14 14:02:13.185,-0.031984,-0.124097
,,,2022-12-14 14:02:13.686,-0.0437,-0.082256
,,,2022-12-14 14:02:14.186,-0.045373,-0.075561
,,,2022-12-14 14:02:14.685,-0.038679,-0.169285
,,,2022-12-14 14:02:15.185,-0.037005,-0.119076
,,,2022-12-14 14:02:15.685,-0.023616,-0.090624
,,,2022-12-14 14:02:16.185,-0.023616,-0.104013
,,,2022-12-14 14:02:16.685,-0.048721,-0.172632
,,,2022-12-14 14:02:17.185,-0.047047,-0.065519
,,,2022-12-14 14:02:17.685,-0.031984,-0.140833
,,,2022-12-14 14:02:18.192,-0.010227,-0.112381
,,,2022-12-14 14:02:18.687,-0.040353,-0.114055
,,,2022-12-14 14:02:19.186,-0.038679,-0.077235
,,,2022-12-14 14:02:19.684,-0.042026,-0.068867
,,,2022-12-14 14:02:20.185,-0.037005,-0.097318
,,,2022-12-14 14:02:20.685,-0.040353,-0.082256
,,,2022-12-14 14:02:21.186,-0.053742,-0.147528
,,,2022-12-14 14:02:21.686,-0.018595,-0.140833
,,,2022-12-14 14:02:22.185,-0.047047,-0.100666
,,,2022-12-14 14:02:22.685,-0.065457,-0.085603
,,,2022-12-14 14:02:23.185,-0.045373,-0.117402
,,,2022-12-14 14:02:23.686,-0.040353,-0.150875
,,,2022-12-14 14:02:24.186,-0.033658,-0.130791
,,,2022-12-14 14:02:24.686,-0.031984,-0.078908
,,,2022-12-14 14:02:25.187,-0.026963,-0.17598
,,,2022-12-14 14:02:25.687,-0.037005,-0.117402
,,,2022-12-14 14:02:26.186,-0.047047,-0.12577
,,,2022-12-14 14:02:26.686,-0.037005,-0.170959
,,,2022-12-14 14:02:27.185,-0.053742,-0.135812
,,,2022-12-14 14:02:27.685,-0.031984,-0.110708
,,,2022-12-14 14:02:28.185,-0.030311,-0.109034
,,,2022-12-14 14:02:28.685,-0.042026,-0.100666
,,,2022-12-14 14:02:29.185,-0.033658,-0.115728
,,,2022-12-14 14:02:29.686,-0.048721,-0.105687
,,,2022-12-14 14:02:30.185,-0.055415,-0.08895
,,,2022-12-14 14:02:30.685,-0.010227,-0.038741
,,,2022-12-14 14:02:31.186,-0.02529,-0.075561
,,,2022-12-14 14:02:31.686,-0.030311,-0.177653
,,,2022-12-14 14:02:32.186,-0.037005,-0.092297
,,,2022-12-14 14:02:32.685,-0.048721,-0.105687
,,,2022-12-14 14:02:33.186,-0.042026,-0.134138
,,,2022-12-14 14:02:33.686,-0.028637,-0.120749
,,,2022-12-14 14:02:34.186,-0.040353,-0.157569
,,,2022-12-14 14:02:34.686,-0.038679,-0.117402
,,,2022-12-14 14:02:35.186,-0.015248,-0.12577
,,,2022-12-14 14:02:35.687,-0.047047,-0.10736
,,,2022-12-14 14:02:36.185,-0.026963,-0.14418
,,,2022-12-14 14:02:36.685,-0.038679,-0.132465
,,,2022-12-14 14:02:37.185,-0.047047,-0.087277
,,,2022-12-14 14:02:37.685,-0.040353,-0.165938
,,,2022-12-14 14:02:38.186,-0.037005,-0.135812
,,,2022-12-14 14:02:38.686,-0.037005,-0.139159
,,,2022-12-14 14:02:39.187,-0.0437,-0.115728
,,,2022-12-14 14:02:39.685,-0.031984,-0.114055
,,,2022-12-14 14:02:40.185,-0.053742,-0.109034
