Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 14:14:57.969,-0.045373,-0.105687
,,,2022-12-14 14:14:58.469,-0.050394,-0.140833
,,,2022-12-14 14:14:58.969,-0.040353,-0.087277
,,,2022-12-14 14:14:59.470,-0.038679,-0.130791
,,,2022-12-14 14:14:59.971,-0.042026,-0.12577
,,,2022-12-14 14:15:00.471,-0.052068,-0.120749
,,,2022-12-14 14:15:00.971,-0.053742,-0.104013
,,,2022-12-14 14:15:01.469,-0.08052,-0.157569
,,,2022-12-14 14:15:01.969,-0.070478,-0.072214
,,,2022-12-14 14:15:02.468,-0.058763,-0.117402
,,,2022-12-14 14:15:02.968,-0.058763,-0.098992
,,,2022-12-14 14:15:03.469,-0.038679,-0.12577
,,,2022-12-14 14:15:03.969,-0.06211,-0.134138
,,,2022-12-14 14:15:04.470,-0.02529,-0.129118
,,,2022-12-14 14:15:04.970,-0.058763,-0.145854
,,,2022-12-14 14:15:05.469,-0.050394,-0.119076
,,,2022-12-14 14:15:05.970,-0.058763,-0.114055
,,,2022-12-14 14:15:06.469,-0.052068,-0.092297
,,,2022-12-14 14:15:06.969,-0.063783,-0.135812
,,,2022-12-14 14:15:07.470,-0.077173,-0.129118
,,,2022-12-14 14:15:07.970,-0.042026,-0.095645
,,,2022-12-14 14:15:08.469,-0.042026,-0.110708
,,,2022-12-14 14:15:08.969,-0.055415,-0.12577
,,,2022-12-14 14:15:09.470,-0.035332,-0.085603
,,,2022-12-14 14:15:09.969,-0.055415,-0.073887
,,,2022-12-14 14:15:10.470,-0.052068,-0.095645
,,,2022-12-14 14:15:10.971,-0.067131,-0.098992
,,,2022-12-14 14:15:11.471,-0.0437,-0.112381
,,,2022-12-14 14:15:11.970,-0.033658,-0.063846
,,,2022-12-14 14:15:12.470,-0.077173,-0.130791
,,,2022-12-14 14:15:12.970,-0.028637,-0.12577
,,,2022-12-14 14:15:13.470,-0.077173,-0.097318
,,,2022-12-14 14:15:13.971,-0.090562,-0.137486
,,,2022-12-14 14:15:14.471,-0.060436,-0.157569
,,,2022-12-14 14:15:14.969,-0.048721,-0.140833
,,,2022-12-14 14:15:15.469,-0.031984,-0.124097
,,,2022-12-14 14:15:15.970,-0.088888,-0.132465
,,,2022-12-14 14:15:16.470,-0.055415,-0.122423
,,,2022-12-14 14:15:16.971,-0.055415,-0.090624
,,,2022-12-14 14:15:17.469,-0.075499,-0.102339
,,,2022-12-14 14:15:17.970,-0.058763,-0.067193
,,,2022-12-14 14:15:18.470,-0.042026,-0.139159
,,,2022-12-14 14:15:18.970,-0.037005,-0.159243
,,,2022-12-14 14:15:19.470,-0.0437,-0.115728
,,,2022-12-14 14:15:19.971,-0.050394,-0.154222
,,,2022-12-14 14:15:20.472,-0.047047,-0.167611
,,,2022-12-14 14:15:20.972,-0.038679,-0.119076
,,,2022-12-14 14:15:21.469,-0.08052,-0.140833
,,,2022-12-14 14:15:21.969,-0.035332,-0.104013
,,,2022-12-14 14:15:22.470,-0.050394,-0.12577
,,,2022-12-14 14:15:22.970,-0.06211,-0.104013
,,,2022-12-14 14:15:23.471,-0.020269,-0.040415
,,,2022-12-14 14:15:23.969,-0.055415,-0.117402
,,,2022-12-14 14:15:24.469,-0.045373,-0.078908
,,,2022-12-14 14:15:24.971,-0.0437,-0.130791
,,,2022-12-14 14:15:25.470,-0.055415,-0.104013
,,,2022-12-14 14:15:25.971,-0.067131,-0.159243
,,,2022-12-14 14:15:26.470,-0.037005,-0.152549
,,,2022-12-14 14:15:26.971,-0.042026,-0.090624
,,,2022-12-14 14:15:27.469,-0.087214,-0.115728
,,,2022-12-14 14:15:27.970,-0.058763,-0.140833
,,,2022-12-14 14:15:28.471,-0.058763,-0.127444
,,,2022-12-14 14:15:28.971,-0.033658,-0.164264
,,,2022-12-14 14:15:29.470,-0.052068,-0.127444
,,,2022-12-14 14:15:29.969,-0.055415,-0.164264
,,,2022-12-14 14:15:30.470,-0.088888,-0.120749
,,,2022-12-14 14:15:30.969,-0.063783,-0.102339
,,,2022-12-14 14:15:31.470,-0.048721,-0.075561
,,,2022-12-14 14:15:31.969,-0.06211,-0.139159
,,,2022-12-14 14:15:32.470,-0.037005,-0.097318
,,,2022-12-14 14:15:32.971,-0.026963,-0.142507
,,,2022-12-14 14:15:33.470,-0.047047,-0.119076
,,,2022-12-14 14:15:33.970,-0.037005,-0.122423
,,,2022-12-14 14:15:34.469,-0.031984,-0.104013
,,,2022-12-14 14:15:34.970,-0.053742,-0.127444
,,,2022-12-14 14:15:35.471,-0.037005,-0.102339
,,,2022-12-14 14:15:35.970,-0.060436,-0.10736
,,,2022-12-14 14:15:36.469,-0.052068,-0.087277
,,,2022-12-14 14:15:36.970,-0.058763,-0.130791
,,,2022-12-14 14:15:37.471,-0.055415,-0.137486
,,,2022-12-14 14:15:37.970,-0.053742,-0.095645
,,,2022-12-14 14:15:38.469,-0.033658,-0.092297
,,,2022-12-14 14:15:38.970,-0.047047,-0.119076
,,,2022-12-14 14:15:39.472,-0.063783,-0.124097
,,,2022-12-14 14:15:39.971,-0.040353,-0.090624
,,,2022-12-14 14:15:40.471,-0.058763,-0.115728
,,,2022-12-14 14:15:40.971,-0.023616,-0.130791
,,,2022-12-14 14:15:41.470,-0.037005,-0.109034
,,,2022-12-14 14:15:41.971,-0.047047,-0.140833
,,,2022-12-14 14:15:42.470,-0.057089,-0.152549
,,,2022-12-14 14:15:42.970,-0.067131,-0.16259
,,,2022-12-14 14:15:43.469,-0.068804,-0.160917
,,,2022-12-14 14:15:43.970,-0.06211,-0.104013
,,,2022-12-14 14:15:44.470,-0.072152,-0.19439
,,,2022-12-14 14:15:44.970,-0.037005,-0.135812
,,,2022-12-14 14:15:45.469,-0.047047,-0.172632
,,,2022-12-14 14:15:45.970,-0.042026,-0.117402
,,,2022-12-14 14:15:46.470,-0.053742,-0.142507
,,,2022-12-14 14:15:46.970,-0.040353,-0.112381
,,,2022-12-14 14:15:47.469,-0.055415,-0.145854
,,,2022-12-14 14:15:47.970,-0.068804,-0.095645
,,,2022-12-14 14:15:48.470,-0.050394,-0.100666
,,,2022-12-14 14:15:48.970,-0.048721,-0.072214
,,,2022-12-14 14:15:49.470,-0.068804,-0.160917
,,,2022-12-14 14:15:49.970,-0.038679,-0.097318
,,,2022-12-14 14:15:50.470,-0.067131,-0.095645
,,,2022-12-14 14:15:50.970,-0.048721,-0.093971
,,,2022-12-14 14:15:51.469,-0.055415,-0.119076
,,,2022-12-14 14:15:51.970,-0.06211,-0.154222
,,,2022-12-14 14:15:52.471,-0.058763,-0.174306
,,,2022-12-14 14:15:52.971,-0.033658,-0.115728
,,,2022-12-14 14:15:53.468,-0.048721,-0.08895
,,,2022-12-14 14:15:53.969,-0.052068,-0.102339
,,,2022-12-14 14:15:54.468,-0.065457,-0.14418
,,,2022-12-14 14:15:54.968,-0.065457,-0.135812
,,,2022-12-14 14:15:55.469,-0.040353,-0.17598
,,,2022-12-14 14:15:55.969,-0.045373,-0.104013
,,,2022-12-14 14:15:56.471,-0.058763,-0.179327
,,,2022-12-14 14:15:56.970,-0.028637,-0.114055
,,,2022-12-14 14:15:57.470,-0.073825,-0.115728
,,,2022-12-14 14:15:57.970,-0.033658,-0.102339
,,,2022-12-14 14:15:58.471,-0.065457,-0.100666
,,,2022-12-14 14:15:58.970,-0.055415,-0.08895
,,,2022-12-14 14:15:59.470,-0.070478,-0.142507
,,,2022-12-14 14:15:59.969,-0.067131,-0.124097
,,,2022-12-14 14:16:00.470,-0.050394,-0.152549
,,,2022-12-14 14:16:00.971,-0.042026,-0.147528
,,,2022-12-14 14:16:01.469,-0.055415,-0.083929
,,,2022-12-14 14:16:01.969,-0.06211,-0.117402
,,,2022-12-14 14:16:02.469,-0.055415,-0.137486
,,,2022-12-14 14:16:02.969,-0.045373,-0.112381
,,,2022-12-14 14:16:03.470,-0.0437,-0.167611
,,,2022-12-14 14:16:03.970,-0.067131,-0.100666
,,,2022-12-14 14:16:04.470,-0.052068,-0.10736
,,,2022-12-14 14:16:04.970,-0.028637,-0.100666
,,,2022-12-14 14:16:05.469,-0.063783,-0.102339
,,,2022-12-14 14:16:05.969,-0.050394,-0.152549
,,,2022-12-14 14:16:06.470,-0.040353,-0.142507
,,,2022-12-14 14:16:06.970,-0.038679,-0.139159
,,,2022-12-14 14:16:07.469,-0.048721,-0.147528
,,,2022-12-14 14:16:07.970,-0.067131,-0.152549
,,,2022-12-14 14:16:08.471,-0.068804,-0.109034
,,,2022-12-14 14:16:08.970,-0.0437,-0.109034
,,,2022-12-14 14:16:09.470,-0.060436,-0.119076
,,,2022-12-14 14:16:09.971,-0.06211,-0.150875
,,,2022-12-14 14:16:10.469,-0.045373,-0.117402
,,,2022-12-14 14:16:10.969,-0.057089,-0.135812
,,,2022-12-14 14:16:11.470,-0.063783,-0.14418
,,,2022-12-14 14:16:11.969,-0.050394,-0.114055
,,,2022-12-14 14:16:12.470,-0.047047,-0.142507
,,,2022-12-14 14:16:12.970,-0.063783,-0.132465
,,,2022-12-14 14:16:13.472,-0.06211,-0.140833
,,,2022-12-14 14:16:13.971,-0.105624,-0.073887
,,,2022-12-14 14:16:14.470,-0.067131,-0.112381
,,,2022-12-14 14:16:14.969,-0.0437,-0.149201
,,,2022-12-14 14:16:15.470,-0.070478,-0.16259
,,,2022-12-14 14:16:15.971,-0.065457,-0.124097
,,,2022-12-14 14:16:16.470,-0.068804,-0.117402
,,,2022-12-14 14:16:16.970,-0.023616,-0.109034
,,,2022-12-14 14:16:17.471,-0.057089,-0.102339
,,,2022-12-14 14:16:17.970,-0.037005,-0.114055
,,,2022-12-14 14:16:18.470,-0.055415,-0.053804
,,,2022-12-14 14:16:18.970,-0.060436,-0.16259
,,,2022-12-14 14:16:19.470,-0.055415,-0.127444
,,,2022-12-14 14:16:19.971,-0.053742,-0.120749
,,,2022-12-14 14:16:20.470,-0.065457,-0.157569
,,,2022-12-14 14:16:20.971,-0.065457,-0.152549
,,,2022-12-14 14:16:21.470,-0.060436,-0.093971
,,,2022-12-14 14:16:21.971,-0.045373,-0.10736
,,,2022-12-14 14:16:22.470,-0.070478,-0.140833
,,,2022-12-14 14:16:22.970,-0.050394,-0.097318
,,,2022-12-14 14:16:23.471,-0.057089,-0.139159
,,,2022-12-14 14:16:23.970,-0.040353,-0.145854
,,,2022-12-14 14:16:24.470,-0.070478,-0.154222
,,,2022-12-14 14:16:24.971,-0.050394,-0.142507
,,,2022-12-14 14:16:25.471,-0.052068,-0.114055
,,,2022-12-14 14:16:25.970,-0.055415,-0.129118
,,,2022-12-14 14:16:26.469,-0.06211,-0.114055
,,,2022-12-14 14:16:26.971,-0.035332,-0.10736
,,,2022-12-14 14:16:27.470,-0.055415,-0.115728
,,,2022-12-14 14:16:27.971,-0.055415,-0.129118
,,,2022-12-14 14:16:28.470,-0.06211,-0.120749
,,,2022-12-14 14:16:28.970,-0.047047,9.9E+37
