Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-28 10:08:20.355,-0.019414,-0.03682
Serial Number:,MY60101365,,2022-11-28 10:08:21.040,-0.019414,-0.058577
Firmware Version:,07.31.2020012900,,2022-11-28 10:08:21.656,-0.025439,-0.038494
Start Time:,2022-11-28 10:08:20.355,,2022-11-28 10:08:22.293,-0.032134,-0.016736
Stop Time:,2022-11-28 10:18:19.830,,2022-11-28 10:08:22.911,-0.023431,-0.040167
Sample Period:,0.5,,2022-11-28 10:08:23.529,-0.056904,-0.07364
,,,2022-11-28 10:08:24.144,-0.041506,-0.040167
,,,2022-11-28 10:08:24.756,-0.025439,-0.046862
,,,2022-11-28 10:08:25.369,-0.013389,-0.050209
,,,2022-11-28 10:08:25.981,-0.019414,-0.031799
,,,2022-11-28 10:08:26.596,-0.020084,-0.041841
,,,2022-11-28 10:08:27.215,-0.018745,-0.05523
,,,2022-11-28 10:08:27.830,-0.013389,-0.01841
,,,2022-11-28 10:08:28.457,-0.033473,-0.063598
,,,2022-11-28 10:08:29.071,-0.022092,-0.046862
,,,2022-11-28 10:08:29.687,-0.0241,-0.046862
,,,2022-11-28 10:08:30.329,-0.039498,-0.015063
,,,2022-11-28 10:08:30.954,-0.020084,-0.023431
,,,2022-11-28 10:08:31.570,-0.01272,-0.010042
,,,2022-11-28 10:08:32.182,-0.027448,-0.031799
,,,2022-11-28 10:08:32.797,-0.01205,-0.050209
,,,2022-11-28 10:08:33.412,-0.029456,-0.028452
,,,2022-11-28 10:08:34.028,-0.038828,-0.031799
,,,2022-11-28 10:08:34.649,-0.031464,-0.023431
,,,2022-11-28 10:08:35.262,-0.047531,-0.071967
,,,2022-11-28 10:08:35.882,-0.03749,-0.01841
,,,2022-11-28 10:08:36.494,-0.01272,-0.023431
,,,2022-11-28 10:08:37.113,-0.013389,-0.025105
,,,2022-11-28 10:08:37.727,-0.020084,-0.066946
,,,2022-11-28 10:08:38.341,-0.026778,-0.025105
,,,2022-11-28 10:08:38.953,-0.011381,-0.031799
,,,2022-11-28 10:08:39.564,-0.018075,-0.035146
,,,2022-11-28 10:08:40.184,-0.03682,-0.023431
,,,2022-11-28 10:08:40.801,-0.048201,-0.041841
,,,2022-11-28 10:08:41.419,-0.029456,-0.040167
,,,2022-11-28 10:08:42.030,-0.020084,-0.03682
,,,2022-11-28 10:08:42.642,-0.038828,-0.015063
,,,2022-11-28 10:08:43.256,-0.038828,-0.03682
,,,2022-11-28 10:08:43.884,-0.019414,-0.030126
,,,2022-11-28 10:08:44.497,-0.007364,-0.023431
,,,2022-11-28 10:08:45.112,-0.032803,-0.021757
,,,2022-11-28 10:08:45.725,-0.01272,-0.016736
,,,2022-11-28 10:08:46.338,-0.047531,-0.016736
,,,2022-11-28 10:08:46.954,-0.020753,-0.045188
,,,2022-11-28 10:08:47.567,-0.047531,-0.038494
,,,2022-11-28 10:08:48.180,-0.013389,-0.071967
,,,2022-11-28 10:08:48.792,-0.02477,-0.030126
,,,2022-11-28 10:08:49.412,-0.01272,-0.023431
,,,2022-11-28 10:08:50.023,-0.025439,-0.051883
,,,2022-11-28 10:08:50.636,-0.020084,-0.060251
,,,2022-11-28 10:08:51.256,-0.01272,-0.023431
,,,2022-11-28 10:08:51.878,-0.022762,-0.025105
,,,2022-11-28 10:08:52.491,-0.014059,-0.03682
,,,2022-11-28 10:08:53.107,-0.034812,-0.01841
,,,2022-11-28 10:08:53.721,-0.042176,-0.011715
,,,2022-11-28 10:08:54.334,-0.040167,-0.041841
,,,2022-11-28 10:08:54.946,-0.014728,-0.061925
,,,2022-11-28 10:08:55.570,-0.038828,-0.031799
,,,2022-11-28 10:08:56.188,-0.01205,-0.033473
,,,2022-11-28 10:08:56.805,-0.03749,-0.056904
,,,2022-11-28 10:08:57.436,-0.020084,-0.023431
,,,2022-11-28 10:08:58.051,-0.052218,-0.045188
,,,2022-11-28 10:08:58.663,-0.022092,-0.043515
,,,2022-11-28 10:08:59.280,-0.04887,-0.025105
,,,2022-11-28 10:08:59.891,-0.018075,-0.013389
,,,2022-11-28 10:09:00.503,-0.033473,-0.045188
,,,2022-11-28 10:09:01.124,-0.01272,-0.010042
,,,2022-11-28 10:09:01.737,-0.035481,-0.021757
,,,2022-11-28 10:09:02.352,-0.0241,-0.065272
,,,2022-11-28 10:09:02.969,-0.045523,-0.031799
,,,2022-11-28 10:09:03.585,-0.02477,-0.051883
,,,2022-11-28 10:09:04.199,-0.01205,-0.046862
,,,2022-11-28 10:09:04.820,-0.01272,-0.031799
,,,2022-11-28 10:09:05.434,-0.02477,-0.053556
,,,2022-11-28 10:09:06.047,-0.020753,-0.021757
,,,2022-11-28 10:09:06.665,-0.019414,-0.031799
,,,2022-11-28 10:09:07.280,-0.019414,-0.051883
,,,2022-11-28 10:09:07.896,-0.046862,-0.033473
,,,2022-11-28 10:09:08.510,-0.013389,-0.031799
,,,2022-11-28 10:09:09.122,-0.028117,-0.058577
,,,2022-11-28 10:09:09.733,-0.025439,-0.023431
,,,2022-11-28 10:09:10.346,-0.042845,-0.058577
,,,2022-11-28 10:09:10.958,-0.01272,-0.011715
,,,2022-11-28 10:09:11.570,-0.01205,-0.010042
,,,2022-11-28 10:09:12.181,-0.013389,-0.01841
,,,2022-11-28 10:09:12.797,-0.047531,-0.023431
,,,2022-11-28 10:09:13.462,-0.038159,-0.050209
,,,2022-11-28 10:09:14.090,-0.027448,-0.030126
,,,2022-11-28 10:09:14.708,-0.033473,-0.051883
,,,2022-11-28 10:09:15.325,-0.019414,-0.031799
,,,2022-11-28 10:09:15.941,-0.01272,-0.023431
,,,2022-11-28 10:09:16.555,-0.040167,-0.050209
,,,2022-11-28 10:09:17.169,-0.030795,-0.051883
,,,2022-11-28 10:09:17.781,-0.020084,-0.015063
,,,2022-11-28 10:09:18.401,-0.01205,-0.025105
,,,2022-11-28 10:09:19.033,-0.038159,-0.030126
,,,2022-11-28 10:09:19.647,-0.052218,-0.065272
,,,2022-11-28 10:09:20.264,-0.020084,-0.040167
,,,2022-11-28 10:09:20.930,-0.026109,-0.045188
,,,2022-11-28 10:09:21.547,-0.019414,-0.041841
,,,2022-11-28 10:09:22.168,-0.056904,-0.010042
,,,2022-11-28 10:09:22.782,-0.014728,-0.05523
,,,2022-11-28 10:09:23.395,-0.043515,-0.035146
,,,2022-11-28 10:09:24.009,-0.026109,-0.048536
,,,2022-11-28 10:09:24.624,-0.018745,-0.021757
,,,2022-11-28 10:09:25.239,-0.026778,-0.025105
,,,2022-11-28 10:09:25.853,-0.025439,-0.03682
,,,2022-11-28 10:09:26.473,-0.018745,-0.011715
,,,2022-11-28 10:09:27.094,-0.020084,-0.040167
,,,2022-11-28 10:09:27.711,-0.019414,-0.020084
,,,2022-11-28 10:09:28.325,-0.01205,-0.051883
,,,2022-11-28 10:09:28.937,-0.032134,-0.070293
,,,2022-11-28 10:09:29.552,-0.01272,-0.031799
,,,2022-11-28 10:09:30.165,-0.047531,-0.07364
,,,2022-11-28 10:09:30.776,-0.020084,-0.043515
,,,2022-11-28 10:09:31.393,-0.021423,-0.038494
,,,2022-11-28 10:09:32.016,-0.026778,-0.045188
,,,2022-11-28 10:09:32.690,-0.013389,-0.038494
,,,2022-11-28 10:09:33.309,-0.020753,-0.031799
,,,2022-11-28 10:09:33.936,-0.020753,-0.031799
,,,2022-11-28 10:09:34.552,-0.023431,-0.03682
,,,2022-11-28 10:09:35.168,-0.025439,-0.028452
,,,2022-11-28 10:09:35.784,-0.0241,-0.046862
,,,2022-11-28 10:09:36.401,-0.051548,-0.038494
,,,2022-11-28 10:09:37.018,-0.066946,-0.035146
,,,2022-11-28 10:09:37.634,-0.018745,-0.023431
,,,2022-11-28 10:09:38.280,-0.019414,-0.045188
,,,2022-11-28 10:09:38.892,-0.014728,-0.03682
,,,2022-11-28 10:09:39.504,-0.033473,-0.040167
,,,2022-11-28 10:09:40.119,-0.022762,-0.01841
,,,2022-11-28 10:09:40.733,-0.030795,-0.053556
,,,2022-11-28 10:09:41.347,-0.034812,-0.023431
,,,2022-11-28 10:09:41.960,-0.017406,-0.005021
,,,2022-11-28 10:09:42.578,-0.02477,-0.025105
,,,2022-11-28 10:09:43.192,-0.055565,-0.030126
,,,2022-11-28 10:09:43.805,-0.026778,-0.03682
,,,2022-11-28 10:09:44.417,-0.050879,-0.01841
,,,2022-11-28 10:09:45.059,-0.026778,-0.023431
,,,2022-11-28 10:09:45.678,-0.042176,-0.07364
,,,2022-11-28 10:09:46.291,-0.030795,-0.043515
