Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-10-13 12:15:55.933,0.0069301
Serial Number:,MY60101365,,2022-10-13 12:15:56.555,0.0073318
Firmware Version:,07.31.2020012900,,2022-10-13 12:15:57.185,0.0061268
Start Time:,2022-10-13 12:15:55.933,,2022-10-13 12:15:57.845,0.0049218
Stop Time:,2022-10-13 12:25:55.709,,2022-10-13 12:15:58.518,0.0059259
Sample Period:,0.5,,2022-10-13 12:15:59.188,0.0050222
,,,2022-10-13 12:15:59.850,0.0055243
,,,2022-10-13 12:16:00.497,0.0061268
,,,2022-10-13 12:16:01.148,0.0059259
,,,2022-10-13 12:16:01.804,0.006428
,,,2022-10-13 12:16:02.442,0.0063276
,,,2022-10-13 12:16:03.108,0.0059259
,,,2022-10-13 12:16:03.768,0.0054238
,,,2022-10-13 12:16:04.449,0.0057251
,,,2022-10-13 12:16:05.092,0.0066289
,,,2022-10-13 12:16:05.766,0.0057251
,,,2022-10-13 12:16:06.434,0.0059259
,,,2022-10-13 12:16:07.103,0.0051226
,,,2022-10-13 12:16:07.758,0.0072314
,,,2022-10-13 12:16:08.406,0.006428
,,,2022-10-13 12:16:09.058,0.0063276
,,,2022-10-13 12:16:09.700,0.0067293
,,,2022-10-13 12:16:10.342,0.0047209
,,,2022-10-13 12:16:11.000,0.0054238
,,,2022-10-13 12:16:11.654,0.0070305
,,,2022-10-13 12:16:12.317,0.0058255
,,,2022-10-13 12:16:12.969,0.0058255
,,,2022-10-13 12:16:13.608,0.0062272
,,,2022-10-13 12:16:14.265,0.0070305
,,,2022-10-13 12:16:14.914,0.005223
,,,2022-10-13 12:16:15.573,0.0056247
,,,2022-10-13 12:16:16.224,0.0061268
,,,2022-10-13 12:16:16.870,0.0070305
,,,2022-10-13 12:16:17.519,0.0046205
,,,2022-10-13 12:16:18.167,0.006428
,,,2022-10-13 12:16:18.814,0.0080347
