Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-10-13 11:09:05.982,0.0130565
Serial Number:,MY60101365,,2022-10-13 11:09:06.611,0.012387
Firmware Version:,07.31.2020012900,,2022-10-13 11:09:07.248,0.0103787
Start Time:,2022-10-13 11:09:05.982,,2022-10-13 11:09:07.920,0.0103787
Stop Time:,2022-10-13 11:19:05.743,,2022-10-13 11:09:08.585,0.012387
Sample Period:,0.5,,2022-10-13 11:09:09.253,0.0125544
,,,2022-10-13 11:09:09.905,0.0100439
,,,2022-10-13 11:09:10.562,0.0130565
,,,2022-10-13 11:09:11.218,0.0103787
,,,2022-10-13 11:09:11.872,0.010546
,,,2022-10-13 11:09:12.526,0.0098766
,,,2022-10-13 11:09:13.181,0.0092071
,,,2022-10-13 11:09:13.839,0.0108808
,,,2022-10-13 11:09:14.504,0.0133912
,,,2022-10-13 11:09:15.188,0.0112155
,,,2022-10-13 11:09:15.845,0.0145628
,,,2022-10-13 11:09:16.508,0.0137259
,,,2022-10-13 11:09:17.154,0.0107134
,,,2022-10-13 11:09:17.814,0.0128891
,,,2022-10-13 11:09:18.458,0.0115502
,,,2022-10-13 11:09:19.117,0.0165711
,,,2022-10-13 11:09:19.774,0.0113828
,,,2022-10-13 11:09:20.427,0.0117176
,,,2022-10-13 11:09:21.084,0.0118849
,,,2022-10-13 11:09:21.734,0.0107134
,,,2022-10-13 11:09:22.379,0.0115502
,,,2022-10-13 11:09:23.024,0.0112155
,,,2022-10-13 11:09:23.685,0.0117176
,,,2022-10-13 11:09:24.339,0.0135586
,,,2022-10-13 11:09:24.985,0.0127218
,,,2022-10-13 11:09:25.636,0.0125544
,,,2022-10-13 11:09:26.277,0.0112155
,,,2022-10-13 11:09:26.916,0.0102113
,,,2022-10-13 11:09:27.570,0.0147301
,,,2022-10-13 11:09:28.229,0.0113828
,,,2022-10-13 11:09:28.882,0.0103787
,,,2022-10-13 11:09:29.533,0.0118849
,,,2022-10-13 11:09:30.185,0.0118849
,,,2022-10-13 11:09:30.821,0.0098766
,,,2022-10-13 11:09:31.465,0.0130565
,,,2022-10-13 11:09:32.130,0.0115502
,,,2022-10-13 11:09:32.785,0.0122197
,,,2022-10-13 11:09:33.446,0.0117176
,,,2022-10-13 11:09:34.108,0.0100439
,,,2022-10-13 11:09:34.749,0.0110481
,,,2022-10-13 11:09:35.389,0.0140607
,,,2022-10-13 11:09:36.034,0.0127218
,,,2022-10-13 11:09:36.690,0.0092071
,,,2022-10-13 11:09:37.347,0.0088724
,,,2022-10-13 11:09:38.001,0.0107134
,,,2022-10-13 11:09:38.655,0.0100439
,,,2022-10-13 11:09:39.328,0.014228
,,,2022-10-13 11:09:39.981,0.012387
,,,2022-10-13 11:09:40.636,0.0125544
,,,2022-10-13 11:09:41.295,0.0138933
,,,2022-10-13 11:09:41.945,0.0108808
,,,2022-10-13 11:09:42.600,0.0125544
,,,2022-10-13 11:09:43.258,0.0112155
,,,2022-10-13 11:09:43.909,0.0153996
,,,2022-10-13 11:09:44.564,0.0130565
,,,2022-10-13 11:09:45.217,0.0107134
,,,2022-10-13 11:09:45.870,0.0097092
,,,2022-10-13 11:09:46.515,0.0152322
,,,2022-10-13 11:09:47.166,0.0147301
,,,2022-10-13 11:09:47.829,0.0128891
,,,2022-10-13 11:09:48.475,0.0108808
,,,2022-10-13 11:09:49.127,0.0127218
,,,2022-10-13 11:09:49.780,0.0107134
,,,2022-10-13 11:09:50.433,0.0137259
,,,2022-10-13 11:09:51.092,0.0097092
,,,2022-10-13 11:09:51.743,0.0120523
,,,2022-10-13 11:09:52.394,0.0140607
,,,2022-10-13 11:09:53.040,0.0112155
,,,2022-10-13 11:09:53.703,0.0102113
,,,2022-10-13 11:09:54.377,0.0140607
,,,2022-10-13 11:09:55.029,0.0117176
,,,2022-10-13 11:09:55.692,0.0169059
,,,2022-10-13 11:09:56.347,0.0120523
,,,2022-10-13 11:09:57.003,0.0112155
,,,2022-10-13 11:09:57.654,0.0155669
,,,2022-10-13 11:09:58.307,0.0145628
,,,2022-10-13 11:09:58.959,0.0137259
,,,2022-10-13 11:09:59.623,0.012387
,,,2022-10-13 11:10:00.287,0.0120523
,,,2022-10-13 11:10:00.954,0.0122197
,,,2022-10-13 11:10:01.609,0.0113828
,,,2022-10-13 11:10:02.265,0.0117176
,,,2022-10-13 11:10:02.923,0.0130565
,,,2022-10-13 11:10:03.583,0.0118849
,,,2022-10-13 11:10:04.245,0.0132238
,,,2022-10-13 11:10:04.905,0.0100439
,,,2022-10-13 11:10:05.555,0.0117176
,,,2022-10-13 11:10:06.205,0.0115502
,,,2022-10-13 11:10:06.854,0.012387
,,,2022-10-13 11:10:07.488,0.0108808
,,,2022-10-13 11:10:08.158,0.0135586
,,,2022-10-13 11:10:08.821,0.0140607
,,,2022-10-13 11:10:09.485,0.0103787
,,,2022-10-13 11:10:10.133,0.0145628
,,,2022-10-13 11:10:10.781,0.014228
,,,2022-10-13 11:10:11.436,0.0110481
,,,2022-10-13 11:10:12.092,0.0108808
,,,2022-10-13 11:10:12.752,0.0108808
,,,2022-10-13 11:10:13.413,0.0125544
,,,2022-10-13 11:10:14.068,0.0118849
,,,2022-10-13 11:10:14.732,0.0115502
,,,2022-10-13 11:10:15.389,0.0143954
,,,2022-10-13 11:10:16.048,0.0103787
,,,2022-10-13 11:10:16.706,0.0117176
,,,2022-10-13 11:10:17.366,0.0102113
,,,2022-10-13 11:10:18.018,0.0128891
,,,2022-10-13 11:10:18.669,0.0138933
,,,2022-10-13 11:10:19.324,0.0122197
,,,2022-10-13 11:10:19.967,0.0122197
,,,2022-10-13 11:10:20.632,0.0095418
,,,2022-10-13 11:10:21.289,0.0082029
,,,2022-10-13 11:10:21.946,0.0103787
,,,2022-10-13 11:10:22.615,0.0112155
,,,2022-10-13 11:10:23.279,0.0128891
,,,2022-10-13 11:10:24.045,0.0125544
,,,2022-10-13 11:10:24.710,0.0143954
,,,2022-10-13 11:10:25.363,0.0112155
,,,2022-10-13 11:10:26.030,0.0107134
,,,2022-10-13 11:10:26.685,0.0108808
,,,2022-10-13 11:10:27.346,0.0125544
,,,2022-10-13 11:10:28.006,0.0118849
,,,2022-10-13 11:10:28.666,0.012387
,,,2022-10-13 11:10:29.326,0.0128891
,,,2022-10-13 11:10:29.979,0.0107134
,,,2022-10-13 11:10:30.646,0.0127218
,,,2022-10-13 11:10:31.304,0.0103787
,,,2022-10-13 11:10:31.956,0.0132238
,,,2022-10-13 11:10:32.612,0.014228
,,,2022-10-13 11:10:33.267,0.0140607
,,,2022-10-13 11:10:33.927,0.0110481
,,,2022-10-13 11:10:34.592,0.0113828
,,,2022-10-13 11:10:35.254,0.0133912
,,,2022-10-13 11:10:35.911,0.0115502
,,,2022-10-13 11:10:36.568,0.012387
,,,2022-10-13 11:10:37.226,0.0117176
,,,2022-10-13 11:10:37.878,0.0088724
,,,2022-10-13 11:10:38.534,0.012387
,,,2022-10-13 11:10:39.183,0.0148975
,,,2022-10-13 11:10:39.843,0.010546
,,,2022-10-13 11:10:40.498,0.0143954
,,,2022-10-13 11:10:41.164,0.0110481
,,,2022-10-13 11:10:41.821,0.0143954
,,,2022-10-13 11:10:42.476,0.0113828
,,,2022-10-13 11:10:43.125,0.0097092
,,,2022-10-13 11:10:43.793,0.0122197
,,,2022-10-13 11:10:44.458,0.0102113
,,,2022-10-13 11:10:45.116,0.0113828
,,,2022-10-13 11:10:45.763,0.0127218
,,,2022-10-13 11:10:46.425,0.0110481
,,,2022-10-13 11:10:47.079,0.0107134
,,,2022-10-13 11:10:47.738,0.0128891
,,,2022-10-13 11:10:48.403,0.0120523
,,,2022-10-13 11:10:49.057,0.0135586
,,,2022-10-13 11:10:49.720,0.014228
,,,2022-10-13 11:10:50.370,0.0110481
,,,2022-10-13 11:10:51.023,0.0128891
,,,2022-10-13 11:10:51.680,0.0130565
,,,2022-10-13 11:10:52.342,0.0135586
,,,2022-10-13 11:10:52.988,0.010546
,,,2022-10-13 11:10:53.648,0.0133912
,,,2022-10-13 11:10:54.299,0.0118849
,,,2022-10-13 11:10:54.969,0.0118849
,,,2022-10-13 11:10:55.634,0.0135586
,,,2022-10-13 11:10:56.320,0.0112155
,,,2022-10-13 11:10:56.985,0.0140607
,,,2022-10-13 11:10:57.655,0.0120523
,,,2022-10-13 11:10:58.315,0.012387
,,,2022-10-13 11:10:58.977,0.0107134
,,,2022-10-13 11:10:59.644,0.012387
,,,2022-10-13 11:11:00.300,0.0118849
,,,2022-10-13 11:11:00.971,0.0133912
,,,2022-10-13 11:11:01.635,0.0117176
,,,2022-10-13 11:11:02.290,0.0118849
,,,2022-10-13 11:11:02.953,0.0138933
,,,2022-10-13 11:11:03.616,0.0125544
,,,2022-10-13 11:11:04.268,0.010546
,,,2022-10-13 11:11:04.920,0.0122197
,,,2022-10-13 11:11:05.582,0.0128891
,,,2022-10-13 11:11:06.241,0.0125544
,,,2022-10-13 11:11:06.898,0.0128891
,,,2022-10-13 11:11:07.543,0.0113828
,,,2022-10-13 11:11:08.198,0.0110481
,,,2022-10-13 11:11:08.859,0.0107134
,,,2022-10-13 11:11:09.535,0.0120523
,,,2022-10-13 11:11:10.214,0.0137259
,,,2022-10-13 11:11:10.869,0.0110481
,,,2022-10-13 11:11:11.533,0.0110481
,,,2022-10-13 11:11:12.189,0.0110481
,,,2022-10-13 11:11:12.847,0.0130565
,,,2022-10-13 11:11:13.512,0.012387
,,,2022-10-13 11:11:14.187,0.0115502
,,,2022-10-13 11:11:14.847,0.0110481
,,,2022-10-13 11:11:15.510,0.0090397
,,,2022-10-13 11:11:16.163,0.0107134
,,,2022-10-13 11:11:16.817,0.0128891
,,,2022-10-13 11:11:17.476,0.0112155
,,,2022-10-13 11:11:18.128,0.0135586
,,,2022-10-13 11:11:18.781,0.0102113
,,,2022-10-13 11:11:19.434,0.0113828
,,,2022-10-13 11:11:20.092,0.0122197
,,,2022-10-13 11:11:20.757,0.0125544
,,,2022-10-13 11:11:21.411,0.0133912
,,,2022-10-13 11:11:22.087,0.0117176
,,,2022-10-13 11:11:22.747,0.0148975
,,,2022-10-13 11:11:23.409,0.0128891
,,,2022-10-13 11:11:24.063,0.0092071
,,,2022-10-13 11:11:24.726,0.0117176
,,,2022-10-13 11:11:25.388,0.0140607
,,,2022-10-13 11:11:26.041,0.0122197
