Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-23 13:48:24.484,-0.142259,-0.082008
Serial Number:,MY60101365,,2022-11-23 13:48:25.096,-0.093724,-0.078661
Firmware Version:,<Unknown Revision>,,2022-11-23 13:48:25.705,-0.145607,-0.088703
Start Time:,2022-11-23 13:48:24.484,,2022-11-23 13:48:26.315,-0.105439,-0.060251
Stop Time:,2022-11-23 13:58:24.272,,2022-11-23 13:48:26.946,-0.103766,-0.076987
Sample Period:,0.5,,2022-11-23 13:48:27.594,-0.103766,-0.056904
,,,2022-11-23 13:48:28.209,-0.061925,-0.063598
,,,2022-11-23 13:48:28.827,-0.118828,-0.061925
,,,2022-11-23 13:48:29.438,-0.068619,-0.065272
,,,2022-11-23 13:48:30.060,-0.158996,-0.060251
,,,2022-11-23 13:48:30.676,9.9E+37,-0.060251
,,,2022-11-23 13:48:31.287,-0.100418,-0.07364
,,,2022-11-23 13:48:31.901,-0.097071,-0.061925
,,,2022-11-23 13:48:32.514,-0.087029,-0.071967
,,,2022-11-23 13:48:33.135,-0.153975,-0.060251
,,,2022-11-23 13:48:33.745,-0.132218,-0.088703
,,,2022-11-23 13:48:34.360,-0.133891,-0.068619
,,,2022-11-23 13:48:34.997,-0.185774,-0.070293
,,,2022-11-23 13:48:35.614,-0.138912,-0.07364
,,,2022-11-23 13:48:36.225,-0.12887,-0.066946
,,,2022-11-23 13:48:36.841,-0.164017,-0.063598
,,,2022-11-23 13:48:37.451,-0.125523,-0.095397
,,,2022-11-23 13:48:38.083,-0.008368,-0.060251
,,,2022-11-23 13:48:38.692,-0.098745,-0.060251
,,,2022-11-23 13:48:39.307,-0.09205,-0.066946
,,,2022-11-23 13:48:39.924,-0.125523,-0.066946
,,,2022-11-23 13:48:40.534,-0.09205,-0.07364
,,,2022-11-23 13:48:41.149,-0.162343,-0.060251
,,,2022-11-23 13:48:41.759,-0.076987,-0.065272
,,,2022-11-23 13:48:42.373,-0.187448,-0.061925
,,,2022-11-23 13:48:42.982,-0.137238,-0.061925
,,,2022-11-23 13:48:43.591,-0.132218,-0.090377
,,,2022-11-23 13:48:44.206,-0.133891,-0.07364
,,,2022-11-23 13:48:44.817,-0.013389,-0.056904
,,,2022-11-23 13:48:45.427,-0.113808,-0.060251
,,,2022-11-23 13:48:46.038,-0.135565,-0.078661
,,,2022-11-23 13:48:46.648,-0.150628,-0.066946
,,,2022-11-23 13:48:47.256,-0.008368,-0.071967
,,,2022-11-23 13:48:47.878,-0.107113,-0.088703
,,,2022-11-23 13:48:48.496,-0.095397,-0.082008
,,,2022-11-23 13:48:49.105,-0.105439,-0.061925
,,,2022-11-23 13:48:49.716,-0.107113,-0.063598
,,,2022-11-23 13:48:50.326,-0.127197,-0.080335
,,,2022-11-23 13:48:50.963,-0.088703,-0.063598
,,,2022-11-23 13:48:51.575,-0.148954,-0.071967
,,,2022-11-23 13:48:52.185,-0.008368,-0.058577
,,,2022-11-23 13:48:52.794,-0.061925,-0.075314
,,,2022-11-23 13:48:53.403,-0.083682,-0.061925
,,,2022-11-23 13:48:54.014,-0.142259,-0.071967
,,,2022-11-23 13:48:54.624,-0.132218,-0.080335
,,,2022-11-23 13:48:55.234,-0.082008,-0.070293
,,,2022-11-23 13:48:55.847,-0.137238,-0.070293
,,,2022-11-23 13:48:56.457,-0.120502,-0.058577
,,,2022-11-23 13:48:57.070,-0.117155,-0.066946
,,,2022-11-23 13:48:57.680,-0.112134,-0.075314
,,,2022-11-23 13:48:58.287,-0.105439,-0.058577
