Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(1) (V),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-23 10:16:46.279,-0.07699,-0.100418
Serial Number:,MY60101365,,2022-11-23 10:16:46.891,-0.0569,-0.060251
Firmware Version:,<Unknown Revision>,,2022-11-23 10:16:47.503,-0.06695,-0.056904
Start Time:,2022-11-23 10:16:46.279,,2022-11-23 10:16:48.118,-0.07699,-0.061925
Stop Time:,2022-11-23 10:26:45.785,,2022-11-23 10:16:48.733,-0.07364,-0.122176
Sample Period:,0.5,,2022-11-23 10:16:49.348,-0.06695,-0.066946
,,,2022-11-23 10:16:49.959,-0.01674,-0.065272
,,,2022-11-23 10:16:50.571,-0.05021,-0.102092
,,,2022-11-23 10:16:51.182,-0.06695,-0.061925
,,,2022-11-23 10:16:51.799,-0.04017,-0.075314
,,,2022-11-23 10:16:52.436,-0.07364,-0.066946
,,,2022-11-23 10:16:53.058,-0.09038,-0.080335
,,,2022-11-23 10:16:53.670,-0.07699,-0.097071
,,,2022-11-23 10:16:54.286,-0.07029,-0.076987
,,,2022-11-23 10:16:54.903,-0.04351,-0.087029
,,,2022-11-23 10:16:55.519,-0.0569,-0.078661
,,,2022-11-23 10:16:56.131,-0.03682,-0.09205
,,,2022-11-23 10:16:56.743,-0.04686,-0.093724
,,,2022-11-23 10:16:57.356,-0.07699,-0.060251
,,,2022-11-23 10:16:57.969,-0.04686,-0.060251
,,,2022-11-23 10:16:58.581,-0.03682,-0.07364
,,,2022-11-23 10:16:59.194,-0.05356,-0.061925
,,,2022-11-23 10:16:59.805,-0.09038,-0.090377
,,,2022-11-23 10:17:00.422,-0.05356,-0.087029
,,,2022-11-23 10:17:01.033,-0.0636,-0.082008
,,,2022-11-23 10:17:01.646,-0.0636,-0.095397
,,,2022-11-23 10:17:02.258,-0.01339,-0.061925
,,,2022-11-23 10:17:02.871,-0.0569,-0.080335
,,,2022-11-23 10:17:03.482,-0.03682,-0.100418
,,,2022-11-23 10:17:04.098,-0.0636,-0.07364
,,,2022-11-23 10:17:04.730,-0.07029,-0.082008
,,,2022-11-23 10:17:05.342,-0.0569,-0.080335
,,,2022-11-23 10:17:05.997,-0.09038,-0.095397
,,,2022-11-23 10:17:06.621,-0.08033,-0.065272
,,,2022-11-23 10:17:07.241,-0.10377,-0.060251
,,,2022-11-23 10:17:07.853,-0.09707,-0.061925
,,,2022-11-23 10:17:08.481,-0.07364,-0.058577
,,,2022-11-23 10:17:09.096,-0.07029,-0.090377
,,,2022-11-23 10:17:09.720,-0.04017,-0.063598
,,,2022-11-23 10:17:10.338,-0.07364,-0.095397
,,,2022-11-23 10:17:14.530,-0.05021,-0.078661
,,,2022-11-23 10:17:15.162,-0.04351,-0.060251
,,,2022-11-23 10:17:15.774,-0.06025,-0.137238
,,,2022-11-23 10:17:16.386,-0.10042,-0.063598
,,,2022-11-23 10:17:16.996,-0.06695,-0.068619
,,,2022-11-23 10:17:17.613,-0.04017,-0.071967
,,,2022-11-23 10:17:18.227,-0.06695,-0.093724
,,,2022-11-23 10:17:18.842,-0.07699,-0.100418
,,,2022-11-23 10:17:19.455,-0.07699,-0.07364
,,,2022-11-23 10:17:20.071,-0.07029,-0.078661
,,,2022-11-23 10:17:20.682,-0.06695,-0.135565
,,,2022-11-23 10:17:21.294,-0.05356,-0.076987
,,,2022-11-23 10:17:21.911,-0.05356,-0.058577
,,,2022-11-23 10:17:22.525,-0.04017,-0.065272
,,,2022-11-23 10:17:23.140,-0.03013,-0.060251
,,,2022-11-23 10:17:23.752,-0.07699,-0.135565
,,,2022-11-23 10:17:24.366,-0.07364,-0.117155
,,,2022-11-23 10:17:24.983,-0.06695,-0.060251
,,,2022-11-23 10:17:25.599,-0.07364,-0.082008
,,,2022-11-23 10:17:26.214,-0.0569,-0.075314
,,,2022-11-23 10:17:26.826,-0.02343,-0.078661
,,,2022-11-23 10:17:27.440,-0.10042,-0.097071
,,,2022-11-23 10:17:28.054,-0.08368,-0.087029
,,,2022-11-23 10:17:28.666,-0.08703,-0.071967
,,,2022-11-23 10:17:29.280,-0.02343,-0.058577
,,,2022-11-23 10:17:29.891,-0.07029,-0.065272
,,,2022-11-23 10:17:30.511,-0.09038,-0.100418
,,,2022-11-23 10:17:31.123,-0.06695,-0.095397
,,,2022-11-23 10:17:31.739,-0.04017,-0.087029
,,,2022-11-23 10:17:32.357,-0.03682,-0.060251
,,,2022-11-23 10:17:32.974,-0.05021,-0.063598
