Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),2 (VOLT),
Serial Number:,MY60101365,,-1.25E-08,0.0132852643728256,0.198323742020875,
Firmware Version:,07.31.2020012900,,-1.21875E-08,0.046758059412241,0.198323742020875,
Start Time:,2023-04-12 12:57:34.226,,-1.1875E-08,0.0132852643728256,0.198323742020875,
Capture#:,89,,-1.15625E-08,0.0300216618925333,0.198156377999112,
,,,-1.125E-08,0.046758059412241,0.198323742020875,
Analog Sample Count:,640,,-1.09375E-08,0.0132852643728256,0.198491106042638,
Function Sample Count:,0,,-1.0625E-08,0.046758059412241,0.198491106042638,
Waveform Memory Sample Count:,0,,-1.03125E-08,0.046758059412241,0.198491106042638,
Digital Sample Count:,0,,-1E-08,0.046758059412241,0.198156377999112,
,,,-9.6875E-09,0.046758059412241,0.198156377999112,
Setup Text Information:,,,-9.375E-09,0.046758059412241,0.198240060009994,
ANALOG,,,-9.0625E-09,0.046758059412241,0.198323742020875,
Channel 1,,,-8.75E-09,0.046758059412241,0.198323742020875,
Scale,1 V/,,-8.4375E-09,0.046758059412241,0.198323742020875,
Pos,2.825 V,,-8.125E-09,0.113703649491072,0.198323742020875,
Coup,,,-7.8125E-09,0.0802308544516563,0.198396963780397,
BW,Off,,-7.5E-09,0.113703649491072,0.198491106042638,
Inv,Off,,-7.1875E-09,0.113703649491072,0.198323742020875,
Imp,1M Ohm,,-6.875E-09,0.113703649491072,0.198156377999112,
Trace Label,1,,-6.5625E-09,0.113703649491072,0.198250520261354,
Probe,1,,-6.25E-09,0.113703649491072,0.198323742020875,
Skew,0 s,,-5.9375E-09,0.153452593600377,0.198491106042638,
,,,-5.625E-09,0.180649239569902,0.198323742020875,
Channel 2,,,-5.3125E-09,0.214122034609318,0.198491106042638,
Scale,5 mV/,,-5E-09,0.214122034609318,0.198491106042638,
Pos,190.63 mV,,-4.6875E-09,0.180649239569902,0.198491106042638,
Coup,,,-4.375E-09,0.214122034609318,0.198323742020875,
BW,Off,,-4.0625E-09,0.247594829648733,0.198323742020875,
Inv,Off,,-3.75E-09,0.314540419727564,0.197989013977349,
Imp,1M Ohm,,-3.4375E-09,0.281067624688149,0.198114536993671,
Trace Label,2,,-3.125E-09,0.314540419727564,0.198323742020875,
Probe,1,,-2.8125E-09,0.314540419727564,0.198491106042638,
Skew,0 s,,-2.5E-09,0.314540419727564,0.198156377999112,
,,,-2.1875E-09,0.348013214766979,0.198323742020875,
MATH,,,-1.875E-09,0.381486009806395,0.198491106042638,
REFERENCE WAVEFORM,,,-1.5625E-09,0.381486009806395,0.198323742020875,
DIGITAL,,,-1.25E-09,0.381486009806395,0.198323742020875,
TRIGGER,,,-9.37499999999999E-10,0.448431599885225,0.198323742020875,
Sweep Mode,AUTO,,-6.24999999999999E-10,0.515377189964056,0.198323742020875,
Coup,DC,,-3.12499999999999E-10,0.515377189964056,0.198323742020875,
Noise Rej,Off,,0,0.5300215377938,0.198323742020875,
HF Rej,Off,,3.125E-10,0.548849985003471,0.198491106042638,
Holdoff,40.0 ns,,6.25000000000001E-10,0.615795575082302,0.198302821518155,
Mode,EDGE,,9.37500000000001E-10,0.649268370121717,0.198156377999112,
Source,CHAN1,,1.25E-09,0.668096817331389,0.198323742020875,
Slope,POS,,1.5625E-09,0.682741165161133,0.198658470064402,
Level,437.5 mV V,,1.875E-09,0.749686755239964,0.198491106042638,
,,,2.1875E-09,0.783159550279379,0.198407424031757,
HORIZONTAL,,,2.5E-09,0.816632345318794,0.198323742020875,
Mode,MAIN,,2.8125E-09,0.848013090668246,0.198491106042638,
Ref,CENT,,3.125E-09,0.883577935397625,0.198323742020875,
Main Scale,20 ns/,,3.4375E-09,0.950523525476456,0.198417884283117,
Main Delay,88 ns,,3.75E-09,0.983996320515871,0.198491106042638,
,,,4.0625E-09,1.02374526462518,0.198156377999112,
ACQUISITION,,,4.375E-09,1.0509419105947,0.198323742020875,
Mode,HRES,,4.6875E-09,1.08441470563412,0.198491106042638,
RealTime,On,,5E-09,1.15136029571295,0.198491106042638,
Vectors,On,,5.3125E-09,1.18483309075236,0.198491106042638,
Persistence,Off,,5.625E-09,1.20156948827207,0.198323742020875,
,,,5.9375E-09,1.21830588579178,0.198156377999112,
MEASUREMENTS,,,6.25E-09,1.28525147587061,0.198491106042638,
X at Max Y(4),,,6.5625E-09,1.35219706594944,0.198491106042638,
Cur,No signal,,6.875E-09,1.4860882461071,0.198491106042638,
Mean,,,7.1875E-09,1.47144389827736,0.198323742020875,
Min,,,7.5E-09,1.45261545106769,0.198156377999112,
Max,,,7.8125E-09,1.4860882461071,0.198240060009994,
Std Dev,,,8.125E-09,1.58650663122535,0.198323742020875,
Count,0,,8.4375E-09,1.62207147595473,0.198491106042638,
,,,8.75E-09,1.65345222130418,0.198156377999112,
X at Max Y(1),,,9.0625E-09,1.68692501634359,0.198156377999112,
Cur,3.38E-08 ,,9.375E-09,1.75387060642242,0.198219139507273,
Mean,35 n,,9.6875E-09,1.78734340146184,0.198323742020875,
Min,32 n,,1E-08,1.80198774929158,0.198323742020875,
Max,38 n,,1.03125E-08,1.82081619650126,0.198156377999112,
Std Dev,8 n,,1.0625E-08,1.9212345816195,0.198334202272235,
Count,1010,,1.09375E-08,1.95470737665892,0.198491106042638,
,,,1.125E-08,1.99236427107826,0.198491106042638,
Minimum(4),,,1.15625E-08,2.02165296673775,0.198491106042638,
Cur,No signal,,1.1875E-08,2.08859855681658,0.198323742020875,
Mean,,,1.21875E-08,2.15554414689541,0.198323742020875,
Min,,,1.25E-08,2.18901694193482,0.198323742020875,
Max,,,1.28125E-08,2.20366128976457,0.198491106042638,
Std Dev,,,1.3125E-08,2.22248973697424,0.198491106042638,
Count,0,,1.34375E-08,2.28943532705307,0.198292361266795,
,,,1.375E-08,2.32290812209249,0.198156377999112,
Minimum(1),,,1.40625E-08,2.34173656930216,0.198323742020875,
Cur,-0.0871 V,,1.4375E-08,2.3563809171319,0.198491106042638,
Mean,-70 mV,,1.46875E-08,2.38985371217132,0.198658470064402,
