Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V),Maximum(4) (V)
Model:,MSO-X 4154A,,2022-10-26 11:51:09.209,0.045223,0.008033
Serial Number:,MY60101365,,2022-10-26 11:51:09.834,0.041206,0.008703
Firmware Version:,07.31.2020012900,,2022-10-26 11:51:10.469,0.041206,0.006695
Start Time:,2022-10-26 11:51:09.209,,2022-10-26 11:51:11.159,0.042545,0.006695
Stop Time:,2022-10-26 12:01:09.123,,2022-10-26 11:51:11.836,0.045223,0.008033
Sample Period:,0.5,,2022-10-26 11:51:12.500,0.047231,0.009372
,,,2022-10-26 11:51:13.147,0.044554,0.008033
,,,2022-10-26 11:51:13.796,0.046562,0.008703
,,,2022-10-26 11:51:14.459,0.045223,0.010042
,,,2022-10-26 11:51:15.108,0.043215,0.008703
,,,2022-10-26 11:51:15.767,0.045223,0.005356
,,,2022-10-26 11:51:16.423,0.043884,0.007364
,,,2022-10-26 11:51:17.093,0.043215,0.009372
,,,2022-10-26 11:51:17.752,0.042545,0.008033
,,,2022-10-26 11:51:18.410,0.041206,0.008033
,,,2022-10-26 11:51:19.065,0.045223,0.008033
,,,2022-10-26 11:51:19.727,0.041876,0.008703
,,,2022-10-26 11:51:20.371,0.043884,0.005356
,,,2022-10-26 11:51:21.033,0.047231,0.007364
,,,2022-10-26 11:51:21.689,0.043215,0.006695
,,,2022-10-26 11:51:22.342,0.045223,0.008033
,,,2022-10-26 11:51:22.995,0.041876,0.008703
,,,2022-10-26 11:51:23.650,0.040537,0.007364
,,,2022-10-26 11:51:24.304,0.045892,0.006695
,,,2022-10-26 11:51:24.947,0.045223,0.006695
,,,2022-10-26 11:51:25.612,0.045223,0.008703
,,,2022-10-26 11:51:26.266,0.043884,0.008703
,,,2022-10-26 11:51:26.913,0.04857,0.007364
,,,2022-10-26 11:51:27.567,0.043884,0.008033
,,,2022-10-26 11:51:28.225,0.050579,0.008033
,,,2022-10-26 11:51:28.895,0.046562,0.008033
,,,2022-10-26 11:51:29.560,0.041206,0.006695
,,,2022-10-26 11:51:30.214,0.046562,0.006695
,,,2022-10-26 11:51:30.871,0.045223,0.009372
,,,2022-10-26 11:51:31.523,0.052587,0.007364
,,,2022-10-26 11:51:32.180,0.044554,0.008033
,,,2022-10-26 11:51:32.848,0.041876,0.007364
,,,2022-10-26 11:51:33.502,0.049909,0.007364
,,,2022-10-26 11:51:34.265,0.049909,0.006695
,,,2022-10-26 11:51:34.914,0.044554,0.008033
,,,2022-10-26 11:51:35.564,0.04857,0.007364
,,,2022-10-26 11:51:36.221,0.045892,0.009372
,,,2022-10-26 11:51:36.870,0.039198,0.007364
,,,2022-10-26 11:51:37.525,0.046562,0.008033
,,,2022-10-26 11:51:38.190,0.044554,0.010042
