Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 11:03:34.342,-0.021757
Serial Number:,MY60101365,,2022-11-24 11:03:34.842,-0.031799
Firmware Version:,07.31.2020012900,,2022-11-24 11:03:35.342,-0.010042
Start Time:,2022-11-24 11:03:34.342,,2022-11-24 11:03:35.843,-0.025105
Stop Time:,2022-11-24 11:13:34.344,,2022-11-24 11:03:36.342,-0.011715
Sample Period:,0.5,,2022-11-24 11:03:36.841,-0.01841
,,,2022-11-24 11:03:37.341,-0.025105
,,,2022-11-24 11:03:37.842,-0.013389
,,,2022-11-24 11:03:38.342,-0.010042
,,,2022-11-24 11:03:38.842,-0.015063
,,,2022-11-24 11:03:39.343,-0.031799
,,,2022-11-24 11:03:39.843,-0.013389
,,,2022-11-24 11:03:40.342,-0.025105
,,,2022-11-24 11:03:40.841,-0.015063
,,,2022-11-24 11:03:41.341,-0.025105
,,,2022-11-24 11:03:41.842,-0.013389
,,,2022-11-24 11:03:42.343,-0.010042
,,,2022-11-24 11:03:42.843,-0.005021
,,,2022-11-24 11:03:43.343,-0.015063
,,,2022-11-24 11:03:43.843,-0.006695
,,,2022-11-24 11:03:44.342,-0.016736
,,,2022-11-24 11:03:44.841,-0.028452
,,,2022-11-24 11:03:45.342,-0.03682
,,,2022-11-24 11:03:45.842,-0.006695
,,,2022-11-24 11:03:46.343,-0.011715
,,,2022-11-24 11:03:46.842,-0.015063
,,,2022-11-24 11:03:47.342,-0.011715
,,,2022-11-24 11:03:47.842,-0.011715
,,,2022-11-24 11:03:48.342,-0.01841
,,,2022-11-24 11:03:48.842,-0.006695
,,,2022-11-24 11:03:49.342,-0.01841
,,,2022-11-24 11:03:49.841,-0.016736
,,,2022-11-24 11:03:50.342,-0.011715
,,,2022-11-24 11:03:50.843,-0.021757
,,,2022-11-24 11:03:51.341,-0.011715
,,,2022-11-24 11:03:51.841,-0.016736
,,,2022-11-24 11:03:52.342,-0.010042
,,,2022-11-24 11:03:52.843,-0.005021
,,,2022-11-24 11:03:53.342,-0.020084
,,,2022-11-24 11:03:53.843,-0.01841
,,,2022-11-24 11:03:54.343,-0.010042
,,,2022-11-24 11:03:54.841,-0.010042
,,,2022-11-24 11:03:55.344,-0.026778
,,,2022-11-24 11:03:55.844,-0.016736
,,,2022-11-24 11:03:56.345,-0.011715
,,,2022-11-24 11:03:56.844,-0.011715
,,,2022-11-24 11:03:57.342,-0.025105
,,,2022-11-24 11:03:57.844,-0.011715
