Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
,,,2022-11-24 09:58:24.939,-0.045188
,,,2022-11-24 09:58:25.440,-0.030126
,,,2022-11-24 09:58:25.940,-0.025105
,,,2022-11-24 09:58:26.440,-0.011715
,,,2022-11-24 09:58:26.940,-0.016736
,,,2022-11-24 09:58:27.441,-0.010042
,,,2022-11-24 09:58:27.939,-0.01841
,,,2022-11-24 09:58:28.439,-0.01841
,,,2022-11-24 09:58:28.939,-0.01841
,,,2022-11-24 09:58:29.439,-0.013389
,,,2022-11-24 09:58:29.939,-0.011715
,,,2022-11-24 09:58:30.440,-0.010042
,,,2022-11-24 09:58:30.940,-0.016736
,,,2022-11-24 09:58:31.439,-0.031799
,,,2022-11-24 09:58:31.941,-0.015063
,,,2022-11-24 09:58:32.440,-0.016736
,,,2022-11-24 09:58:32.940,-0.010042
,,,2022-11-24 09:58:33.439,-0.033473
,,,2022-11-24 09:58:33.939,-0.011715
,,,2022-11-24 09:58:34.439,-0.011715
,,,2022-11-24 09:58:34.939,-0.023431
,,,2022-11-24 09:58:35.438,-0.031799
,,,2022-11-24 09:58:35.939,-0.025105
,,,2022-11-24 09:58:36.439,-0.01841
,,,2022-11-24 09:58:36.939,-0.010042
,,,2022-11-24 09:58:37.439,-0.016736
,,,2022-11-24 09:58:37.939,-0.020084
,,,2022-11-24 09:58:38.438,-0.010042
,,,2022-11-24 09:58:38.939,-0.016736
,,,2022-11-24 09:58:39.438,-0.006695
,,,2022-11-24 09:58:39.938,-0.010042
,,,2022-11-24 09:58:40.438,-0.01841
,,,2022-11-24 09:58:40.939,-0.020084
,,,2022-11-24 09:58:41.439,-0.01841
,,,2022-11-24 09:58:41.939,-0.050209
,,,2022-11-24 09:58:42.439,-0.040167
,,,2022-11-24 09:58:42.939,-0.025105
,,,2022-11-24 09:58:43.440,-0.023431
,,,2022-11-24 09:58:43.940,-0.020084
,,,2022-11-24 09:58:44.439,-0.005021
,,,2022-11-24 09:58:44.939,-0.016736
,,,2022-11-24 09:58:45.439,-0.016736
,,,2022-11-24 09:58:45.940,-0.016736
,,,2022-11-24 09:58:46.439,-0.01841
,,,2022-11-24 09:58:46.941,-0.041841
,,,2022-11-24 09:58:47.440,-0.030126
,,,2022-11-24 09:58:47.939,-0.010042
,,,2022-11-24 09:58:48.439,-0.013389
,,,2022-11-24 09:58:48.939,-0.016736
,,,2022-11-24 09:58:49.439,-0.011715
,,,2022-11-24 09:58:49.939,-0.038494
,,,2022-11-24 09:58:50.439,-0.026778
