Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-23 17:06:36.373,-0.038494
Serial Number:,MY60101365,,2022-11-23 17:06:36.873,-0.011715
Firmware Version:,07.31.2020012900,,2022-11-23 17:06:37.374,-0.015063
Start Time:,2022-11-23 17:06:36.373,,2022-11-23 17:06:37.875,-0.035146
Stop Time:,2022-11-23 17:16:36.373,,2022-11-23 17:06:38.372,-0.01841
Sample Period:,0.5,,2022-11-23 17:06:38.873,-0.011715
,,,2022-11-23 17:06:39.374,-0.070293
,,,2022-11-23 17:06:39.873,-0.01841
,,,2022-11-23 17:06:40.373,-0.010042
,,,2022-11-23 17:06:40.871,-0.035146
,,,2022-11-23 17:06:41.372,-0.025105
,,,2022-11-23 17:06:41.872,-0.020084
,,,2022-11-23 17:06:42.371,-0.016736
,,,2022-11-23 17:06:42.872,-0.026778
,,,2022-11-23 17:06:43.372,-0.043515
,,,2022-11-23 17:06:43.872,-0.025105
,,,2022-11-23 17:06:44.372,-0.010042
,,,2022-11-23 17:06:44.872,-0.01841
,,,2022-11-23 17:06:45.373,-0.03682
,,,2022-11-23 17:06:45.873,-0.01841
,,,2022-11-23 17:06:46.371,-0.01841
,,,2022-11-23 17:06:46.872,-0.053556
,,,2022-11-23 17:06:47.373,-0.031799
,,,2022-11-23 17:06:47.873,-0.01841
,,,2022-11-23 17:06:48.374,-0.023431
,,,2022-11-23 17:06:48.873,-0.006695
,,,2022-11-23 17:06:49.373,-0.01841
,,,2022-11-23 17:06:49.874,-0.026778
,,,2022-11-23 17:06:50.372,-0.033473
,,,2022-11-23 17:06:50.873,-0.031799
,,,2022-11-23 17:06:51.373,-0.030126
,,,2022-11-23 17:06:51.873,-0.030126
,,,2022-11-23 17:06:52.374,-0.016736
,,,2022-11-23 17:06:52.872,-0.016736
,,,2022-11-23 17:06:53.373,-0.031799
,,,2022-11-23 17:06:53.873,-0.026778
,,,2022-11-23 17:06:54.374,-0.016736
,,,2022-11-23 17:06:54.874,-0.013389
,,,2022-11-23 17:06:55.373,-0.010042
,,,2022-11-23 17:06:55.873,-0.011715
,,,2022-11-23 17:06:56.374,-0.030126
,,,2022-11-23 17:06:56.872,-0.011715
,,,2022-11-23 17:06:57.373,-0.031799
,,,2022-11-23 17:06:57.873,-0.041841
,,,2022-11-23 17:06:58.373,-0.028452
,,,2022-11-23 17:06:58.872,-0.008368
,,,2022-11-23 17:06:59.373,-0.016736
,,,2022-11-23 17:06:59.874,-0.040167
,,,2022-11-23 17:07:00.373,-0.025105
,,,2022-11-23 17:07:00.873,-0.01841
,,,2022-11-23 17:07:01.372,-0.016736
,,,2022-11-23 17:07:01.872,-0.021757
,,,2022-11-23 17:07:02.372,-0.01841
,,,2022-11-23 17:07:02.872,-0.010042
,,,2022-11-23 17:07:03.372,-0.016736
,,,2022-11-23 17:07:03.872,-0.025105
,,,2022-11-23 17:07:04.372,-0.030126
,,,2022-11-23 17:07:04.872,-0.01841
,,,2022-11-23 17:07:05.372,-0.010042
,,,2022-11-23 17:07:05.872,-0.01841
,,,2022-11-23 17:07:06.371,-0.010042
,,,2022-11-23 17:07:06.873,-0.026778
,,,2022-11-23 17:07:07.374,-0.023431
,,,2022-11-23 17:07:07.874,-0.025105
,,,2022-11-23 17:07:08.373,-0.023431
,,,2022-11-23 17:07:08.873,-0.006695
,,,2022-11-23 17:07:09.373,-0.016736
,,,2022-11-23 17:07:09.874,-0.031799
,,,2022-11-23 17:07:10.372,-0.040167
,,,2022-11-23 17:07:10.872,-0.071967
,,,2022-11-23 17:07:11.373,-0.016736
,,,2022-11-23 17:07:11.874,-0.051883
,,,2022-11-23 17:07:12.373,-0.011715
,,,2022-11-23 17:07:12.874,-0.015063
,,,2022-11-23 17:07:13.373,-0.045188
,,,2022-11-23 17:07:13.873,-0.011715
,,,2022-11-23 17:07:14.373,-0.016736
,,,2022-11-23 17:07:14.873,-0.031799
,,,2022-11-23 17:07:15.374,-0.03682
,,,2022-11-23 17:07:15.873,-0.046862
,,,2022-11-23 17:07:16.373,-0.016736
,,,2022-11-23 17:07:16.873,-0.053556
,,,2022-11-23 17:07:17.372,-0.01841
,,,2022-11-23 17:07:17.873,-0.025105
,,,2022-11-23 17:07:18.374,-0.046862
