Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 09:19:43.562,-0.025105
Serial Number:,MY60101365,,2022-11-24 09:19:44.064,-0.026778
Firmware Version:,07.31.2020012900,,2022-11-24 09:19:44.564,-0.038494
Start Time:,2022-11-24 09:19:43.562,,2022-11-24 09:19:45.063,-0.010042
Stop Time:,2022-11-24 09:29:43.562,,2022-11-24 09:19:45.564,-0.010042
Sample Period:,0.5,,2022-11-24 09:19:46.062,-0.025105
,,,2022-11-24 09:19:46.562,-0.035146
,,,2022-11-24 09:19:47.063,-0.011715
,,,2022-11-24 09:19:47.563,-0.01841
,,,2022-11-24 09:19:48.063,-0.016736
,,,2022-11-24 09:19:48.562,-0.011715
,,,2022-11-24 09:19:49.062,-0.020084
,,,2022-11-24 09:19:49.564,-0.051883
,,,2022-11-24 09:19:50.063,-0.038494
,,,2022-11-24 09:19:50.564,-0.01841
,,,2022-11-24 09:19:51.063,-0.053556
,,,2022-11-24 09:19:51.563,-0.016736
,,,2022-11-24 09:19:52.062,-0.03682
,,,2022-11-24 09:19:52.563,-0.041841
,,,2022-11-24 09:19:53.062,-0.020084
,,,2022-11-24 09:19:53.561,-0.026778
,,,2022-11-24 09:19:54.062,-0.010042
,,,2022-11-24 09:19:54.563,-0.031799
,,,2022-11-24 09:19:55.062,-0.025105
,,,2022-11-24 09:19:55.563,-0.015063
,,,2022-11-24 09:19:56.063,-0.015063
,,,2022-11-24 09:19:56.563,-0.023431
,,,2022-11-24 09:19:57.063,-0.023431
,,,2022-11-24 09:19:57.562,-0.033473
,,,2022-11-24 09:19:58.062,-0.025105
,,,2022-11-24 09:19:58.563,-0.031799
,,,2022-11-24 09:19:59.061,-0.031799
,,,2022-11-24 09:19:59.561,-0.01841
,,,2022-11-24 09:20:00.062,-0.016736
,,,2022-11-24 09:20:00.563,-0.010042
,,,2022-11-24 09:20:01.061,-0.010042
,,,2022-11-24 09:20:01.561,-0.045188
,,,2022-11-24 09:20:02.063,-0.01841
,,,2022-11-24 09:20:02.562,-0.016736
,,,2022-11-24 09:20:03.062,-0.041841
,,,2022-11-24 09:20:03.562,-0.040167
,,,2022-11-24 09:20:04.062,-0.040167
,,,2022-11-24 09:20:04.562,-0.026778
,,,2022-11-24 09:20:05.062,-0.013389
,,,2022-11-24 09:20:05.563,-0.033473
,,,2022-11-24 09:20:06.062,-0.025105
,,,2022-11-24 09:20:06.563,-0.053556
,,,2022-11-24 09:20:07.061,-0.010042
,,,2022-11-24 09:20:07.562,-0.040167
,,,2022-11-24 09:20:08.063,-0.01841
,,,2022-11-24 09:20:08.563,-0.023431
,,,2022-11-24 09:20:09.062,-0.005021
,,,2022-11-24 09:20:09.562,-0.021757
,,,2022-11-24 09:20:10.063,-0.023431
,,,2022-11-24 09:20:10.563,-0.011715
,,,2022-11-24 09:20:11.062,-0.011715
,,,2022-11-24 09:20:11.563,-0.016736
,,,2022-11-24 09:20:12.063,-0.025105
,,,2022-11-24 09:20:12.562,-0.021757
,,,2022-11-24 09:20:13.062,-0.025105
,,,2022-11-24 09:20:13.561,-0.023431
,,,2022-11-24 09:20:14.062,-0.026778
,,,2022-11-24 09:20:14.563,-0.043515
,,,2022-11-24 09:20:15.063,-0.015063
,,,2022-11-24 09:20:15.562,-0.025105
,,,2022-11-24 09:20:16.062,-0.021757
,,,2022-11-24 09:20:16.562,-0.01841
,,,2022-11-24 09:20:17.063,-0.011715
,,,2022-11-24 09:20:17.562,-0.061925
,,,2022-11-24 09:20:18.061,-0.011715
,,,2022-11-24 09:20:18.562,-0.025105
,,,2022-11-24 09:20:19.062,-0.031799
,,,2022-11-24 09:20:19.561,-0.051883
,,,2022-11-24 09:20:20.062,-0.01841
,,,2022-11-24 09:20:20.562,-0.010042
,,,2022-11-24 09:20:21.062,-0.008368
,,,2022-11-24 09:20:21.562,-0.025105
,,,2022-11-24 09:20:22.062,-0.050209
,,,2022-11-24 09:20:22.562,-0.010042
,,,2022-11-24 09:20:23.061,-0.040167
,,,2022-11-24 09:20:23.560,-0.040167
,,,2022-11-24 09:20:24.060,-0.033473
,,,2022-11-24 09:20:24.561,-0.01841
,,,2022-11-24 09:20:25.061,-0.01841
,,,2022-11-24 09:20:25.560,-0.075314
,,,2022-11-24 09:20:26.061,-0.043515
,,,2022-11-24 09:20:26.562,-0.025105
,,,2022-11-24 09:20:27.063,-0.058577
,,,2022-11-24 09:20:27.563,-0.023431
,,,2022-11-24 09:20:28.063,-0.011715
,,,2022-11-24 09:20:28.563,-0.033473
,,,2022-11-24 09:20:29.063,-0.005021
,,,2022-11-24 09:20:29.561,-0.01841
,,,2022-11-24 09:20:30.061,-0.031799
,,,2022-11-24 09:20:30.563,-0.030126
,,,2022-11-24 09:20:31.062,-0.010042
,,,2022-11-24 09:20:31.562,-0.038494
,,,2022-11-24 09:20:32.062,-0.016736
,,,2022-11-24 09:20:32.562,-0.025105
,,,2022-11-24 09:20:33.062,-0.020084
,,,2022-11-24 09:20:33.562,-0.01841
,,,2022-11-24 09:20:34.063,-0.01841
,,,2022-11-24 09:20:34.563,-0.023431
,,,2022-11-24 09:20:35.062,-0.01841
,,,2022-11-24 09:20:35.562,-0.023431
,,,2022-11-24 09:20:36.064,-0.016736
,,,2022-11-24 09:20:36.563,-0.050209
,,,2022-11-24 09:20:37.062,-0.063598
,,,2022-11-24 09:20:37.563,-0.01841
,,,2022-11-24 09:20:38.064,-0.010042
,,,2022-11-24 09:20:38.564,-0.025105
,,,2022-11-24 09:20:39.064,-0.011715
,,,2022-11-24 09:20:39.563,-0.016736
,,,2022-11-24 09:20:40.064,-0.016736
,,,2022-11-24 09:20:40.564,-0.011715
,,,2022-11-24 09:20:41.062,-0.033473
,,,2022-11-24 09:20:41.564,-0.01841
,,,2022-11-24 09:20:42.063,-0.023431
,,,2022-11-24 09:20:42.562,-0.046862
,,,2022-11-24 09:20:43.063,-0.010042
,,,2022-11-24 09:20:43.562,-0.023431
,,,2022-11-24 09:20:44.063,-0.01841
,,,2022-11-24 09:20:44.563,-0.030126
,,,2022-11-24 09:20:45.062,-0.025105
,,,2022-11-24 09:20:45.562,-0.056904
,,,2022-11-24 09:20:46.063,-0.031799
,,,2022-11-24 09:20:46.563,-0.01841
,,,2022-11-24 09:20:47.062,-0.023431
,,,2022-11-24 09:20:47.562,-0.016736
,,,2022-11-24 09:20:48.063,-0.033473
,,,2022-11-24 09:20:48.562,-0.010042
,,,2022-11-24 09:20:49.062,-0.026778
,,,2022-11-24 09:20:49.563,-0.025105
,,,2022-11-24 09:20:50.063,-0.046862
,,,2022-11-24 09:20:50.562,-0.023431
,,,2022-11-24 09:20:51.062,-0.011715
,,,2022-11-24 09:20:51.562,-0.020084
