Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 10:29:28.164,-0.005021
Serial Number:,MY60101365,,2022-11-24 10:29:28.664,-0.051883
Firmware Version:,07.31.2020012900,,2022-11-24 10:29:29.165,-0.011715
Start Time:,2022-11-24 10:29:28.164,,2022-11-24 10:29:29.663,-0.015063
Stop Time:,2022-11-24 10:39:28.164,,2022-11-24 10:29:30.163,-0.030126
Sample Period:,0.5,,2022-11-24 10:29:30.664,-0.011715
,,,2022-11-24 10:29:31.163,-0.010042
,,,2022-11-24 10:29:31.663,-0.010042
,,,2022-11-24 10:29:32.163,-0.038494
,,,2022-11-24 10:29:32.663,-0.046862
,,,2022-11-24 10:29:33.164,-0.01841
,,,2022-11-24 10:29:33.664,-0.038494
,,,2022-11-24 10:29:34.163,-0.030126
,,,2022-11-24 10:29:34.663,-0.031799
,,,2022-11-24 10:29:35.163,-0.011715
,,,2022-11-24 10:29:35.663,-0.006695
,,,2022-11-24 10:29:36.164,-0.023431
,,,2022-11-24 10:29:36.664,-0.013389
,,,2022-11-24 10:29:37.163,-0.011715
,,,2022-11-24 10:29:37.663,-0.01841
,,,2022-11-24 10:29:38.164,-0.010042
,,,2022-11-24 10:29:38.663,-0.03682
,,,2022-11-24 10:29:39.163,-0.038494
,,,2022-11-24 10:29:39.664,-0.006695
,,,2022-11-24 10:29:40.164,-0.031799
,,,2022-11-24 10:29:40.662,-0.006695
,,,2022-11-24 10:29:41.162,-0.021757
,,,2022-11-24 10:29:41.663,-0.008368
,,,2022-11-24 10:29:42.163,-0.008368
,,,2022-11-24 10:29:42.664,-0.005021
,,,2022-11-24 10:29:43.164,-0.006695
,,,2022-11-24 10:29:43.664,-0.01841
,,,2022-11-24 10:29:44.164,-0.016736
,,,2022-11-24 10:29:44.663,-0.023431
,,,2022-11-24 10:29:45.163,-0.011715
,,,2022-11-24 10:29:45.664,-0.025105
