Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 09:44:45.504,-0.011715
Serial Number:,MY60101365,,2022-11-24 09:44:46.005,-0.025105
Firmware Version:,07.31.2020012900,,2022-11-24 09:44:46.505,-0.013389
Start Time:,2022-11-24 09:44:45.504,,2022-11-24 09:44:47.006,-0.026778
Stop Time:,2022-11-24 09:54:45.504,,2022-11-24 09:44:47.505,-0.041841
Sample Period:,0.5,,2022-11-24 09:44:48.004,-0.040167
,,,2022-11-24 09:44:48.504,-0.016736
,,,2022-11-24 09:44:49.004,-0.021757
,,,2022-11-24 09:44:49.504,-0.015063
,,,2022-11-24 09:44:50.005,-0.008368
,,,2022-11-24 09:44:50.504,-0.025105
,,,2022-11-24 09:44:51.005,-0.023431
,,,2022-11-24 09:44:51.505,-0.040167
,,,2022-11-24 09:44:52.004,-0.01841
,,,2022-11-24 09:44:52.504,-0.011715
,,,2022-11-24 09:44:53.004,-0.026778
,,,2022-11-24 09:44:53.505,-0.01841
,,,2022-11-24 09:44:54.004,-0.025105
,,,2022-11-24 09:44:54.505,-0.030126
,,,2022-11-24 09:44:55.005,-0.030126
,,,2022-11-24 09:44:55.504,-0.045188
,,,2022-11-24 09:44:56.004,-0.01841
,,,2022-11-24 09:44:56.505,-0.016736
,,,2022-11-24 09:44:57.003,-0.040167
,,,2022-11-24 09:44:57.503,-0.040167
,,,2022-11-24 09:44:58.003,-0.013389
,,,2022-11-24 09:44:58.504,-0.010042
,,,2022-11-24 09:44:59.003,-0.060251
,,,2022-11-24 09:44:59.503,-0.023431
,,,2022-11-24 09:45:00.004,-0.01841
,,,2022-11-24 09:45:00.504,-0.010042
,,,2022-11-24 09:45:01.005,-0.025105
,,,2022-11-24 09:45:01.504,-0.020084
,,,2022-11-24 09:45:02.004,-0.010042
,,,2022-11-24 09:45:02.505,-0.031799
,,,2022-11-24 09:45:03.004,-0.016736
,,,2022-11-24 09:45:03.504,-0.011715
,,,2022-11-24 09:45:04.003,-0.011715
,,,2022-11-24 09:45:04.504,-0.011715
,,,2022-11-24 09:45:05.004,-0.030126
,,,2022-11-24 09:45:05.504,-0.025105
,,,2022-11-24 09:45:06.003,-0.041841
,,,2022-11-24 09:45:06.504,-0.016736
,,,2022-11-24 09:45:07.003,-0.010042
,,,2022-11-24 09:45:07.504,-0.01841
,,,2022-11-24 09:45:08.003,-0.053556
,,,2022-11-24 09:45:08.503,-0.031799
,,,2022-11-24 09:45:09.003,-0.031799
,,,2022-11-24 09:45:09.503,-0.045188
,,,2022-11-24 09:45:10.004,-0.045188
,,,2022-11-24 09:45:10.503,-0.028452
,,,2022-11-24 09:45:11.004,-0.031799
,,,2022-11-24 09:45:11.504,-0.026778
,,,2022-11-24 09:45:12.004,-0.015063
,,,2022-11-24 09:45:12.506,-0.028452
,,,2022-11-24 09:45:13.004,-0.033473
,,,2022-11-24 09:45:13.502,-0.028452
,,,2022-11-24 09:45:14.002,-0.011715
,,,2022-11-24 09:45:14.503,-0.023431
,,,2022-11-24 09:45:15.003,-0.01841
,,,2022-11-24 09:45:15.504,-0.015063
,,,2022-11-24 09:45:16.004,-0.011715
,,,2022-11-24 09:45:16.504,-0.038494
,,,2022-11-24 09:45:17.004,-0.028452
,,,2022-11-24 09:45:17.503,-0.023431
,,,2022-11-24 09:45:18.004,-0.030126
,,,2022-11-24 09:45:18.505,-0.01841
,,,2022-11-24 09:45:19.004,-0.026778
,,,2022-11-24 09:45:19.504,-0.006695
,,,2022-11-24 09:45:20.004,-0.011715
,,,2022-11-24 09:45:20.504,-0.025105
,,,2022-11-24 09:45:21.004,-0.005021
,,,2022-11-24 09:45:21.504,-0.031799
,,,2022-11-24 09:45:22.003,-0.01841
,,,2022-11-24 09:45:22.503,-0.030126
,,,2022-11-24 09:45:23.004,-0.011715
,,,2022-11-24 09:45:23.503,-0.038494
,,,2022-11-24 09:45:24.004,-0.010042
,,,2022-11-24 09:45:24.503,-0.01841
,,,2022-11-24 09:45:25.004,-0.005021
,,,2022-11-24 09:45:25.504,-0.023431
,,,2022-11-24 09:45:26.004,-0.016736
,,,2022-11-24 09:45:26.504,-0.01841
,,,2022-11-24 09:45:27.004,-0.011715
,,,2022-11-24 09:45:27.504,-0.01841
,,,2022-11-24 09:45:28.004,-0.021757
,,,2022-11-24 09:45:28.505,-0.025105
,,,2022-11-24 09:45:29.003,-0.041841
,,,2022-11-24 09:45:29.503,-0.030126
,,,2022-11-24 09:45:30.004,-0.013389
,,,2022-11-24 09:45:30.504,-0.028452
,,,2022-11-24 09:45:31.003,-0.038494
,,,2022-11-24 09:45:31.503,-0.026778
,,,2022-11-24 09:45:32.004,-0.013389
,,,2022-11-24 09:45:32.505,-0.043515
,,,2022-11-24 09:45:33.003,-0.045188
,,,2022-11-24 09:45:33.506,-0.01841
,,,2022-11-24 09:45:34.005,-0.011715
,,,2022-11-24 09:45:34.505,-0.011715
,,,2022-11-24 09:45:35.005,-0.043515
,,,2022-11-24 09:45:35.505,-0.028452
,,,2022-11-24 09:45:36.005,-0.021757
,,,2022-11-24 09:45:36.504,-0.023431
,,,2022-11-24 09:45:37.004,-0.011715
,,,2022-11-24 09:45:37.504,-0.006695
,,,2022-11-24 09:45:38.005,-0.030126
,,,2022-11-24 09:45:38.504,-0.046862
,,,2022-11-24 09:45:39.005,-0.043515
,,,2022-11-24 09:45:39.504,-0.011715
,,,2022-11-24 09:45:40.004,-0.010042
,,,2022-11-24 09:45:40.505,-0.041841
,,,2022-11-24 09:45:41.005,-0.01841
,,,2022-11-24 09:45:41.504,-0.010042
,,,2022-11-24 09:45:42.004,-0.010042
,,,2022-11-24 09:45:42.505,-0.011715
,,,2022-11-24 09:45:43.005,-0.013389
,,,2022-11-24 09:45:43.504,-0.025105
,,,2022-11-24 09:45:44.004,-0.01841
,,,2022-11-24 09:45:44.505,-0.023431
,,,2022-11-24 09:45:45.003,-0.011715
,,,2022-11-24 09:45:45.503,-0.023431
,,,2022-11-24 09:45:46.004,-0.01841
,,,2022-11-24 09:45:46.505,-0.023431
,,,2022-11-24 09:45:47.004,-0.025105
,,,2022-11-24 09:45:47.503,-0.026778
,,,2022-11-24 09:45:48.004,-0.028452
,,,2022-11-24 09:45:48.504,-0.016736
,,,2022-11-24 09:45:49.005,-0.01841
,,,2022-11-24 09:45:49.504,-0.023431
,,,2022-11-24 09:45:50.004,-0.006695
,,,2022-11-24 09:45:50.504,-0.020084
,,,2022-11-24 09:45:51.004,-0.015063
,,,2022-11-24 09:45:51.504,-0.040167
,,,2022-11-24 09:45:52.005,-0.023431
,,,2022-11-24 09:45:52.504,-0.030126
,,,2022-11-24 09:45:53.004,-0.006695
,,,2022-11-24 09:45:53.505,-0.013389
,,,2022-11-24 09:45:54.004,-0.011715
,,,2022-11-24 09:45:54.504,-0.015063
,,,2022-11-24 09:45:55.004,-0.01841
,,,2022-11-24 09:45:55.504,-0.035146
,,,2022-11-24 09:45:56.004,-0.011715
,,,2022-11-24 09:45:56.505,-0.010042
,,,2022-11-24 09:45:57.005,-0.030126
,,,2022-11-24 09:45:57.504,-0.016736
,,,2022-11-24 09:45:58.005,-0.023431
,,,2022-11-24 09:45:58.504,-0.015063
,,,2022-11-24 09:45:59.005,-0.011715
,,,2022-11-24 09:45:59.505,-0.023431
,,,2022-11-24 09:46:00.004,-0.011715
,,,2022-11-24 09:46:00.505,-0.020084
,,,2022-11-24 09:46:01.004,-0.011715
,,,2022-11-24 09:46:01.504,-0.021757
,,,2022-11-24 09:46:02.003,-0.056904
,,,2022-11-24 09:46:02.503,-0.011715
