Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 10:53:06.359,-0.006695
Serial Number:,MY60101365,,2022-11-24 10:53:06.860,-0.023431
Firmware Version:,07.31.2020012900,,2022-11-24 10:53:07.360,-0.031799
Start Time:,2022-11-24 10:53:06.359,,2022-11-24 10:53:07.859,-0.015063
Stop Time:,2022-11-24 11:03:06.360,,2022-11-24 10:53:08.360,-0.023431
Sample Period:,0.5,,2022-11-24 10:53:08.860,-0.011715
,,,2022-11-24 10:53:09.359,-0.025105
,,,2022-11-24 10:53:09.859,-0.011715
,,,2022-11-24 10:53:10.360,-0.006695
,,,2022-11-24 10:53:10.860,-0.005021
,,,2022-11-24 10:53:11.359,-0.011715
,,,2022-11-24 10:53:11.860,-0.026778
,,,2022-11-24 10:53:12.360,-0.016736
,,,2022-11-24 10:53:12.859,-0.006695
,,,2022-11-24 10:53:13.360,-0.015063
,,,2022-11-24 10:53:13.860,-0.031799
,,,2022-11-24 10:53:14.359,-0.013389
,,,2022-11-24 10:53:14.859,-0.016736
,,,2022-11-24 10:53:15.359,-0.011715
,,,2022-11-24 10:53:15.860,-0.011715
,,,2022-11-24 10:53:16.359,-0.015063
,,,2022-11-24 10:53:16.860,-0.025105
,,,2022-11-24 10:53:17.360,-0.011715
,,,2022-11-24 10:53:17.860,-0.010042
,,,2022-11-24 10:53:18.360,-0.023431
,,,2022-11-24 10:53:18.860,-0.011715
,,,2022-11-24 10:53:19.360,-0.011715
,,,2022-11-24 10:53:19.859,-0.030126
,,,2022-11-24 10:53:20.359,-0.011715
,,,2022-11-24 10:53:20.859,-0.005021
,,,2022-11-24 10:53:21.359,-0.013389
,,,2022-11-24 10:53:21.858,-0.021757
,,,2022-11-24 10:53:22.359,-0.011715
,,,2022-11-24 10:53:22.860,-0.026778
,,,2022-11-24 10:53:23.361,-0.023431
,,,2022-11-24 10:53:23.860,-0.01841
,,,2022-11-24 10:53:24.360,-0.030126
,,,2022-11-24 10:53:24.858,-0.005021
,,,2022-11-24 10:53:25.358,-0.011715
,,,2022-11-24 10:53:25.857,-0.01841
,,,2022-11-24 10:53:26.358,-0.005021
,,,2022-11-24 10:53:26.857,-0.011715
,,,2022-11-24 10:53:27.358,-0.010042
,,,2022-11-24 10:53:27.858,-0.010042
,,,2022-11-24 10:53:28.357,-0.016736
,,,2022-11-24 10:53:28.857,-0.025105
,,,2022-11-24 10:53:29.358,-0.011715
,,,2022-11-24 10:53:29.857,-0.006695
,,,2022-11-24 10:53:30.358,-0.01841
,,,2022-11-24 10:53:30.858,-0.006695
,,,2022-11-24 10:53:31.359,-0.038494
,,,2022-11-24 10:53:31.860,-0.025105
,,,2022-11-24 10:53:32.360,-0.025105
,,,2022-11-24 10:53:32.860,-0.011715
,,,2022-11-24 10:53:33.360,-0.006695
,,,2022-11-24 10:53:33.861,-0.01841
,,,2022-11-24 10:53:34.360,-0.01841
,,,2022-11-24 10:53:34.860,-0.025105
,,,2022-11-24 10:53:35.360,-0.016736
,,,2022-11-24 10:53:35.860,-0.011715
,,,2022-11-24 10:53:36.359,-0.010042
,,,2022-11-24 10:53:36.859,-0.021757
,,,2022-11-24 10:53:37.359,-0.011715
,,,2022-11-24 10:53:37.859,-0.016736
,,,2022-11-24 10:53:38.359,-0.010042
,,,2022-11-24 10:53:38.860,-0.006695
,,,2022-11-24 10:53:39.362,-0.011715
,,,2022-11-24 10:53:39.862,-0.006695
,,,2022-11-24 10:53:40.360,-0.023431
,,,2022-11-24 10:53:40.861,-0.011715
,,,2022-11-24 10:53:41.361,-0.025105
,,,2022-11-24 10:53:41.861,-0.016736
,,,2022-11-24 10:53:42.362,-0.011715
,,,2022-11-24 10:53:42.861,-0.010042
,,,2022-11-24 10:53:43.360,-0.011715
,,,2022-11-24 10:53:43.860,-0.006695
,,,2022-11-24 10:53:44.360,-0.011715
,,,2022-11-24 10:53:44.860,-0.011715
,,,2022-11-24 10:53:45.361,-0.016736
,,,2022-11-24 10:53:45.861,-0.011715
,,,2022-11-24 10:53:46.360,-0.011715
,,,2022-11-24 10:53:46.860,-0.011715
,,,2022-11-24 10:53:47.360,-0.011715
,,,2022-11-24 10:53:47.860,-0.011715
,,,2022-11-24 10:53:48.360,-0.016736
,,,2022-11-24 10:53:48.861,-0.011715
,,,2022-11-24 10:53:49.360,-0.011715
,,,2022-11-24 10:53:49.860,-0.016736
,,,2022-11-24 10:53:50.360,-0.011715
,,,2022-11-24 10:53:50.860,-0.010042
,,,2022-11-24 10:53:51.359,-0.006695
,,,2022-11-24 10:53:51.859,-0.020084
,,,2022-11-24 10:53:52.360,-0.011715
,,,2022-11-24 10:53:52.859,-0.006695
,,,2022-11-24 10:53:53.360,-0.01841
,,,2022-11-24 10:53:53.860,-0.010042
,,,2022-11-24 10:53:54.359,-0.015063
,,,2022-11-24 10:53:54.859,-0.023431
,,,2022-11-24 10:53:55.360,-0.010042
,,,2022-11-24 10:53:55.861,-0.01841
,,,2022-11-24 10:53:56.362,-0.01841
,,,2022-11-24 10:53:56.860,-0.011715
,,,2022-11-24 10:53:57.359,-0.013389
,,,2022-11-24 10:53:57.860,-0.031799
,,,2022-11-24 10:53:58.360,-0.020084
,,,2022-11-24 10:53:58.859,-0.016736
,,,2022-11-24 10:53:59.360,-0.011715
,,,2022-11-24 10:53:59.861,-0.025105
,,,2022-11-24 10:54:00.359,-0.023431
,,,2022-11-24 10:54:00.860,-0.025105
,,,2022-11-24 10:54:01.361,-0.01841
,,,2022-11-24 10:54:01.860,-0.023431
,,,2022-11-24 10:54:02.359,-0.01841
,,,2022-11-24 10:54:02.859,-0.043515
,,,2022-11-24 10:54:03.359,-0.011715
,,,2022-11-24 10:54:03.859,-0.040167
,,,2022-11-24 10:54:04.359,-0.045188
