Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 09:33:48.274,-0.011715
Serial Number:,MY60101365,,2022-11-24 09:33:48.775,-0.021757
Firmware Version:,07.31.2020012900,,2022-11-24 09:33:49.275,-0.061925
Start Time:,2022-11-24 09:33:48.274,,2022-11-24 09:33:49.774,-0.023431
Stop Time:,2022-11-24 09:43:48.275,,2022-11-24 09:33:50.274,-0.011715
Sample Period:,0.5,,2022-11-24 09:33:50.773,-0.030126
,,,2022-11-24 09:33:51.274,-0.011715
,,,2022-11-24 09:33:51.775,-0.023431
,,,2022-11-24 09:33:52.274,-0.026778
,,,2022-11-24 09:33:52.775,-0.006695
,,,2022-11-24 09:33:53.274,-0.058577
,,,2022-11-24 09:33:53.774,-0.011715
,,,2022-11-24 09:33:54.273,-0.023431
,,,2022-11-24 09:33:54.773,-0.065272
,,,2022-11-24 09:33:55.274,-0.011715
,,,2022-11-24 09:33:55.774,-0.01841
,,,2022-11-24 09:33:56.275,-0.048536
,,,2022-11-24 09:33:56.773,-0.025105
,,,2022-11-24 09:33:57.274,-0.01841
,,,2022-11-24 09:33:57.774,-0.011715
,,,2022-11-24 09:33:58.275,-0.025105
,,,2022-11-24 09:33:58.774,-0.006695
,,,2022-11-24 09:33:59.273,-0.011715
,,,2022-11-24 09:33:59.774,-0.021757
,,,2022-11-24 09:34:00.275,-0.025105
,,,2022-11-24 09:34:00.773,-0.010042
,,,2022-11-24 09:34:01.274,-0.013389
,,,2022-11-24 09:34:01.773,-0.043515
,,,2022-11-24 09:34:02.274,-0.01841
,,,2022-11-24 09:34:02.775,-0.016736
,,,2022-11-24 09:34:03.274,-0.006695
,,,2022-11-24 09:34:03.774,-0.01841
,,,2022-11-24 09:34:04.274,-0.023431
,,,2022-11-24 09:34:04.772,-0.016736
,,,2022-11-24 09:34:05.272,-0.031799
,,,2022-11-24 09:34:05.772,-0.011715
,,,2022-11-24 09:34:06.273,-0.048536
,,,2022-11-24 09:34:06.772,-0.045188
,,,2022-11-24 09:34:07.272,-0.020084
,,,2022-11-24 09:34:07.772,-0.035146
,,,2022-11-24 09:34:08.272,-0.015063
,,,2022-11-24 09:34:08.773,-0.01841
,,,2022-11-24 09:34:09.274,-0.010042
,,,2022-11-24 09:34:09.775,-0.006695
,,,2022-11-24 09:34:10.273,-0.030126
,,,2022-11-24 09:34:10.773,-0.020084
,,,2022-11-24 09:34:11.274,-0.023431
,,,2022-11-24 09:34:11.775,-0.015063
,,,2022-11-24 09:34:12.274,-0.010042
,,,2022-11-24 09:34:12.774,-0.016736
,,,2022-11-24 09:34:13.274,-0.058577
,,,2022-11-24 09:34:13.773,-0.025105
,,,2022-11-24 09:34:14.273,-0.023431
,,,2022-11-24 09:34:14.773,-0.066946
,,,2022-11-24 09:34:15.273,-0.011715
,,,2022-11-24 09:34:15.775,-0.010042
,,,2022-11-24 09:34:16.275,-0.01841
,,,2022-11-24 09:34:16.776,-0.010042
,,,2022-11-24 09:34:17.274,-0.026778
,,,2022-11-24 09:34:17.775,-0.030126
,,,2022-11-24 09:34:18.274,-0.016736
,,,2022-11-24 09:34:18.774,-0.031799
,,,2022-11-24 09:34:19.273,-0.045188
,,,2022-11-24 09:34:19.775,-0.010042
,,,2022-11-24 09:34:20.275,-0.03682
,,,2022-11-24 09:34:20.774,-0.026778
,,,2022-11-24 09:34:21.274,-0.01841
,,,2022-11-24 09:34:21.773,-0.011715
,,,2022-11-24 09:34:22.274,-0.015063
,,,2022-11-24 09:34:22.774,-0.01841
,,,2022-11-24 09:34:23.274,-0.031799
,,,2022-11-24 09:34:23.773,-0.023431
,,,2022-11-24 09:34:24.274,-0.006695
,,,2022-11-24 09:34:24.776,-0.016736
,,,2022-11-24 09:34:25.273,-0.016736
,,,2022-11-24 09:34:25.773,-0.01841
,,,2022-11-24 09:34:26.273,-0.025105
,,,2022-11-24 09:34:26.773,-0.01841
,,,2022-11-24 09:34:27.275,-0.01841
,,,2022-11-24 09:34:27.775,-0.023431
,,,2022-11-24 09:34:28.274,-0.040167
,,,2022-11-24 09:34:28.774,-0.026778
,,,2022-11-24 09:34:29.274,-0.031799
,,,2022-11-24 09:34:29.773,-0.013389
,,,2022-11-24 09:34:30.275,-0.031799
,,,2022-11-24 09:34:30.774,-0.038494
,,,2022-11-24 09:34:31.275,-0.025105
,,,2022-11-24 09:34:31.773,-0.01841
,,,2022-11-24 09:34:32.274,-0.015063
,,,2022-11-24 09:34:32.774,-0.026778
,,,2022-11-24 09:34:33.274,-0.030126
,,,2022-11-24 09:34:33.773,-0.011715
,,,2022-11-24 09:34:34.275,-0.026778
,,,2022-11-24 09:34:34.773,-0.011715
,,,2022-11-24 09:34:35.274,-0.01841
,,,2022-11-24 09:34:35.774,-0.050209
,,,2022-11-24 09:34:36.274,-0.025105
,,,2022-11-24 09:34:36.774,-0.035146
,,,2022-11-24 09:34:37.273,-0.016736
