Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 10:08:10.947,-0.010042
Serial Number:,MY60101365,,2022-11-24 10:08:11.448,-0.030126
Firmware Version:,07.31.2020012900,,2022-11-24 10:08:11.948,-0.016736
Start Time:,2022-11-24 10:08:10.947,,2022-11-24 10:08:12.448,-0.033473
Stop Time:,2022-11-24 10:18:10.948,,2022-11-24 10:08:12.948,-0.040167
Sample Period:,0.5,,2022-11-24 10:08:13.448,-0.011715
,,,2022-11-24 10:08:13.946,-0.020084
,,,2022-11-24 10:08:14.446,-0.028452
,,,2022-11-24 10:08:14.947,-0.025105
,,,2022-11-24 10:08:15.447,-0.026778
,,,2022-11-24 10:08:15.947,-0.048536
,,,2022-11-24 10:08:16.447,-0.016736
,,,2022-11-24 10:08:16.947,-0.038494
,,,2022-11-24 10:08:17.447,-0.038494
,,,2022-11-24 10:08:17.947,-0.033473
,,,2022-11-24 10:08:18.447,-0.031799
,,,2022-11-24 10:08:18.947,-0.045188
,,,2022-11-24 10:08:19.447,-0.006695
,,,2022-11-24 10:08:19.948,-0.013389
,,,2022-11-24 10:08:20.448,-0.031799
,,,2022-11-24 10:08:20.947,-0.010042
,,,2022-11-24 10:08:21.447,-0.028452
,,,2022-11-24 10:08:21.947,-0.010042
,,,2022-11-24 10:08:22.447,-0.031799
,,,2022-11-24 10:08:22.946,-0.01841
,,,2022-11-24 10:08:23.446,-0.031799
,,,2022-11-24 10:08:23.947,-0.01841
,,,2022-11-24 10:08:24.447,-0.040167
,,,2022-11-24 10:08:24.947,-0.01841
,,,2022-11-24 10:08:25.448,-0.013389
,,,2022-11-24 10:08:25.948,-0.010042
,,,2022-11-24 10:08:26.447,-0.005021
,,,2022-11-24 10:08:26.947,-0.026778
,,,2022-11-24 10:08:27.447,-0.010042
,,,2022-11-24 10:08:27.947,-0.008368
,,,2022-11-24 10:08:28.447,-0.023431
,,,2022-11-24 10:08:28.947,-0.016736
,,,2022-11-24 10:08:29.446,-0.016736
,,,2022-11-24 10:08:29.947,-0.011715
,,,2022-11-24 10:08:30.447,-0.016736
,,,2022-11-24 10:08:30.947,-0.031799
,,,2022-11-24 10:08:31.447,-0.030126
,,,2022-11-24 10:08:31.948,-0.025105
,,,2022-11-24 10:08:32.447,-0.03682
,,,2022-11-24 10:08:32.947,-0.011715
,,,2022-11-24 10:08:33.446,-0.016736
,,,2022-11-24 10:08:33.946,-0.023431
,,,2022-11-24 10:08:34.446,-0.023431
,,,2022-11-24 10:08:34.946,-0.013389
,,,2022-11-24 10:08:35.447,-0.011715
,,,2022-11-24 10:08:35.948,-0.020084
,,,2022-11-24 10:08:36.447,-0.016736
,,,2022-11-24 10:08:36.949,-0.026778
,,,2022-11-24 10:08:37.449,-0.011715
,,,2022-11-24 10:08:37.947,-0.016736
,,,2022-11-24 10:08:38.447,-0.011715
,,,2022-11-24 10:08:38.947,-0.031799
,,,2022-11-24 10:08:39.447,-0.031799
,,,2022-11-24 10:08:39.949,-0.026778
,,,2022-11-24 10:08:40.448,-0.025105
,,,2022-11-24 10:08:40.947,-0.015063
,,,2022-11-24 10:08:41.447,-0.021757
,,,2022-11-24 10:08:41.949,-0.006695
,,,2022-11-24 10:08:42.448,-0.025105
,,,2022-11-24 10:08:42.948,-0.020084
,,,2022-11-24 10:08:43.447,-0.006695
,,,2022-11-24 10:08:43.948,-0.016736
,,,2022-11-24 10:08:44.448,-0.006695
,,,2022-11-24 10:08:44.948,-0.040167
,,,2022-11-24 10:08:45.447,-0.023431
,,,2022-11-24 10:08:45.948,-0.01841
,,,2022-11-24 10:08:46.448,-0.013389
,,,2022-11-24 10:08:46.947,-0.021757
,,,2022-11-24 10:08:47.447,-0.011715
,,,2022-11-24 10:08:47.949,-0.01841
,,,2022-11-24 10:08:48.447,-0.011715
,,,2022-11-24 10:08:48.947,-0.011715
,,,2022-11-24 10:08:49.448,-0.050209
,,,2022-11-24 10:08:49.948,-0.01841
,,,2022-11-24 10:08:50.447,-0.026778
,,,2022-11-24 10:08:50.947,-0.011715
,,,2022-11-24 10:08:51.447,-0.015063
,,,2022-11-24 10:08:51.948,-0.028452
,,,2022-11-24 10:08:52.447,-0.031799
,,,2022-11-24 10:08:52.947,-0.025105
,,,2022-11-24 10:08:53.447,-0.01841
,,,2022-11-24 10:08:53.948,-0.038494
,,,2022-11-24 10:08:54.447,-0.008368
,,,2022-11-24 10:08:54.948,-0.025105
,,,2022-11-24 10:08:55.448,-0.01841
,,,2022-11-24 10:08:55.949,-0.01841
,,,2022-11-24 10:08:56.448,-0.010042
,,,2022-11-24 10:08:56.948,-0.021757
,,,2022-11-24 10:08:57.448,-0.023431
,,,2022-11-24 10:08:57.948,-0.011715
