Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Minimum(4) (V)
Model:,MSO-X 4154A,,2022-11-24 10:39:47.024,-0.01841
Serial Number:,MY60101365,,2022-11-24 10:39:47.524,-0.016736
Firmware Version:,07.31.2020012900,,2022-11-24 10:39:48.024,-0.011715
Start Time:,2022-11-24 10:39:47.024,,2022-11-24 10:39:48.524,-0.020084
Stop Time:,2022-11-24 10:49:47.024,,2022-11-24 10:39:49.024,-0.011715
Sample Period:,0.5,,2022-11-24 10:39:49.524,-0.016736
,,,2022-11-24 10:39:50.025,-0.011715
,,,2022-11-24 10:39:50.524,-0.01841
,,,2022-11-24 10:39:51.023,-0.011715
,,,2022-11-24 10:39:51.524,-0.01841
,,,2022-11-24 10:39:52.024,-0.006695
,,,2022-11-24 10:39:52.524,-0.010042
,,,2022-11-24 10:39:53.024,-0.015063
,,,2022-11-24 10:39:53.523,-0.01841
,,,2022-11-24 10:39:54.024,-0.010042
,,,2022-11-24 10:39:54.524,-0.016736
,,,2022-11-24 10:39:55.024,-0.016736
,,,2022-11-24 10:39:55.524,-0.033473
,,,2022-11-24 10:39:56.025,-0.011715
,,,2022-11-24 10:39:56.525,-0.015063
,,,2022-11-24 10:39:57.022,-0.006695
,,,2022-11-24 10:39:57.524,-0.006695
,,,2022-11-24 10:39:58.024,-0.031799
,,,2022-11-24 10:39:58.525,-0.01841
,,,2022-11-24 10:39:59.026,-0.023431
,,,2022-11-24 10:39:59.525,-0.01841
,,,2022-11-24 10:40:00.025,-0.023431
,,,2022-11-24 10:40:00.525,-0.033473
,,,2022-11-24 10:40:01.026,-0.01841
,,,2022-11-24 10:40:01.525,-0.011715
,,,2022-11-24 10:40:02.025,-0.016736
,,,2022-11-24 10:40:02.524,-0.011715
,,,2022-11-24 10:40:03.024,-0.01841
,,,2022-11-24 10:40:03.523,-0.011715
,,,2022-11-24 10:40:04.023,-0.01841
,,,2022-11-24 10:40:04.523,-0.011715
,,,2022-11-24 10:40:05.023,-0.010042
,,,2022-11-24 10:40:05.524,-0.016736
,,,2022-11-24 10:40:06.025,-0.01841
,,,2022-11-24 10:40:06.524,-0.011715
,,,2022-11-24 10:40:07.023,-0.01841
,,,2022-11-24 10:40:07.523,-0.015063
,,,2022-11-24 10:40:08.024,-0.008368
,,,2022-11-24 10:40:08.523,-0.016736
,,,2022-11-24 10:40:09.023,-0.016736
,,,2022-11-24 10:40:09.523,-0.031799
,,,2022-11-24 10:40:10.023,-0.011715
,,,2022-11-24 10:40:10.523,-0.020084
,,,2022-11-24 10:40:11.023,-0.021757
,,,2022-11-24 10:40:11.523,-0.020084
,,,2022-11-24 10:40:12.023,-0.011715
,,,2022-11-24 10:40:12.523,-0.013389
,,,2022-11-24 10:40:13.023,-0.010042
,,,2022-11-24 10:40:13.524,-0.020084
,,,2022-11-24 10:40:14.024,-0.026778
,,,2022-11-24 10:40:14.524,-0.013389
,,,2022-11-24 10:40:15.024,-0.011715
,,,2022-11-24 10:40:15.524,-0.01841
,,,2022-11-24 10:40:16.024,-0.026778
,,,2022-11-24 10:40:16.525,-0.01841
,,,2022-11-24 10:40:17.024,-0.005021
,,,2022-11-24 10:40:17.524,-0.020084
,,,2022-11-24 10:40:18.026,-0.01841
,,,2022-11-24 10:40:18.525,-0.020084
,,,2022-11-24 10:40:19.025,-0.015063
,,,2022-11-24 10:40:19.525,-0.006695
,,,2022-11-24 10:40:20.025,-0.011715
,,,2022-11-24 10:40:20.524,-0.023431
,,,2022-11-24 10:40:21.026,-0.005021
,,,2022-11-24 10:40:21.524,-0.005021
,,,2022-11-24 10:40:22.024,-0.026778
,,,2022-11-24 10:40:22.525,-0.01841
,,,2022-11-24 10:40:23.024,-0.020084
,,,2022-11-24 10:40:23.525,-0.011715
,,,2022-11-24 10:40:24.025,-0.016736
,,,2022-11-24 10:40:24.524,-0.016736
,,,2022-11-24 10:40:25.025,-0.020084
,,,2022-11-24 10:40:25.524,-0.01841
,,,2022-11-24 10:40:26.024,-0.011715
,,,2022-11-24 10:40:26.525,-0.013389
,,,2022-11-24 10:40:27.024,-0.030126
,,,2022-11-24 10:40:27.524,-0.023431
,,,2022-11-24 10:40:28.024,-0.013389
,,,2022-11-24 10:40:28.524,-0.030126
,,,2022-11-24 10:40:29.024,-0.025105
,,,2022-11-24 10:40:29.524,-0.013389
,,,2022-11-24 10:40:30.024,-0.01841
,,,2022-11-24 10:40:30.524,-0.016736
,,,2022-11-24 10:40:31.024,-0.043515
,,,2022-11-24 10:40:31.525,-0.043515
,,,2022-11-24 10:40:32.024,-0.010042
,,,2022-11-24 10:40:32.524,-0.01841
,,,2022-11-24 10:40:33.023,-0.008368
,,,2022-11-24 10:40:33.524,-0.011715
,,,2022-11-24 10:40:34.025,-0.011715
,,,2022-11-24 10:40:34.525,-0.010042
,,,2022-11-24 10:40:35.025,-0.016736
,,,2022-11-24 10:40:35.524,-0.010042
,,,2022-11-24 10:40:36.025,-0.01841
