Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-10-07 13:54:03.384,0.0113
Serial Number:,MY60101365,,2022-10-07 13:54:03.942,0.0133
Firmware Version:,07.31.2020012900,,2022-10-07 13:54:04.384,0.0163
Start Time:,2022-10-07 13:54:03.384,,2022-10-07 13:54:04.884,0.012
Stop Time:,2022-10-07 14:04:03.384,,2022-10-07 13:54:05.384,0.0113
Sample Period:,0.5,,2022-10-07 13:54:05.884,0.0117
,,,2022-10-07 13:54:06.384,0.0153
,,,2022-10-07 13:54:06.885,0.013
,,,2022-10-07 13:54:07.384,0.012
,,,2022-10-07 13:54:07.884,0.0137
,,,2022-10-07 13:54:08.385,0.0123
,,,2022-10-07 13:54:08.884,0.0127
,,,2022-10-07 13:54:09.384,0.0137
,,,2022-10-07 13:54:09.884,0.0153
,,,2022-10-07 13:54:10.385,0.0123
,,,2022-10-07 13:54:10.884,0.013
,,,2022-10-07 13:54:11.384,0.012
,,,2022-10-07 13:54:11.884,0.012
,,,2022-10-07 13:54:12.384,0.0123
,,,2022-10-07 13:54:12.884,0.0133
,,,2022-10-07 13:54:13.384,0.0133
,,,2022-10-07 13:54:13.884,0.011
,,,2022-10-07 13:54:14.384,0.0123
,,,2022-10-07 13:54:14.885,0.0153
,,,2022-10-07 13:54:15.384,0.012
,,,2022-10-07 13:54:15.883,0.013
,,,2022-10-07 13:54:16.384,0.0133
,,,2022-10-07 13:54:16.884,0.0117
,,,2022-10-07 13:54:17.384,0.0127
,,,2022-10-07 13:54:17.885,0.012
,,,2022-10-07 13:54:18.384,0.011
,,,2022-10-07 13:54:18.884,0.0133
,,,2022-10-07 13:54:19.383,0.011
,,,2022-10-07 13:54:19.883,0.0106
,,,2022-10-07 13:54:20.383,0.012
,,,2022-10-07 13:54:20.883,0.0147
,,,2022-10-07 13:54:21.384,0.0127
,,,2022-10-07 13:54:21.885,0.014
,,,2022-10-07 13:54:22.384,0.0133
,,,2022-10-07 13:54:22.884,0.0117
,,,2022-10-07 13:54:23.383,0.013
,,,2022-10-07 13:54:23.883,0.0106
,,,2022-10-07 13:54:24.383,0.013
,,,2022-10-07 13:54:24.884,0.012
,,,2022-10-07 13:54:25.383,0.011
,,,2022-10-07 13:54:25.884,0.0133
,,,2022-10-07 13:54:26.384,0.0147
,,,2022-10-07 13:54:26.884,0.0153
,,,2022-10-07 13:54:27.384,0.0117
,,,2022-10-07 13:54:27.884,0.011
,,,2022-10-07 13:54:28.384,0.0123
,,,2022-10-07 13:54:28.884,0.012
,,,2022-10-07 13:54:29.383,0.0153
,,,2022-10-07 13:54:29.883,0.012
,,,2022-10-07 13:54:30.383,0.0127
,,,2022-10-07 13:54:30.883,0.011
,,,2022-10-07 13:54:31.384,0.0117
,,,2022-10-07 13:54:31.884,0.0127
,,,2022-10-07 13:54:32.384,0.0133
,,,2022-10-07 13:54:32.883,0.0106
,,,2022-10-07 13:54:33.383,0.0117
,,,2022-10-07 13:54:33.882,0.0127
,,,2022-10-07 13:54:34.382,0.0143
,,,2022-10-07 13:54:34.882,0.0117
,,,2022-10-07 13:54:35.383,0.0153
,,,2022-10-07 13:54:35.883,0.0133
,,,2022-10-07 13:54:36.383,0.0143
,,,2022-10-07 13:54:36.883,0.016
,,,2022-10-07 13:54:37.383,0.0106
,,,2022-10-07 13:54:37.883,0.0123
,,,2022-10-07 13:54:38.383,0.0127
,,,2022-10-07 13:54:38.884,0.0157
,,,2022-10-07 13:54:39.384,0.0123
,,,2022-10-07 13:54:39.884,0.0127
,,,2022-10-07 13:54:40.384,0.0106
,,,2022-10-07 13:54:40.883,0.0133
,,,2022-10-07 13:54:41.384,0.0113
,,,2022-10-07 13:54:41.885,0.013
,,,2022-10-07 13:54:42.384,0.0133
,,,2022-10-07 13:54:42.886,0.011
,,,2022-10-07 13:54:43.383,0.0123
,,,2022-10-07 13:54:43.883,0.0133
,,,2022-10-07 13:54:44.383,0.0117
,,,2022-10-07 13:54:44.884,0.0153
,,,2022-10-07 13:54:45.384,0.0127
,,,2022-10-07 13:54:45.885,0.015
,,,2022-10-07 13:54:46.385,0.0127
,,,2022-10-07 13:54:46.885,0.013
,,,2022-10-07 13:54:47.385,0.012
,,,2022-10-07 13:54:47.883,0.013
,,,2022-10-07 13:54:48.385,0.012
,,,2022-10-07 13:54:48.884,0.0153
,,,2022-10-07 13:54:49.385,0.0133
,,,2022-10-07 13:54:49.883,0.0106
,,,2022-10-07 13:54:50.384,0.014
,,,2022-10-07 13:54:50.884,0.013
,,,2022-10-07 13:54:51.383,0.0133
,,,2022-10-07 13:54:51.885,0.013
,,,2022-10-07 13:54:52.385,0.0113
,,,2022-10-07 13:54:52.885,0.012
,,,2022-10-07 13:54:53.384,0.016
,,,2022-10-07 13:54:53.883,0.011
,,,2022-10-07 13:54:54.384,0.013
,,,2022-10-07 13:54:54.885,0.015
,,,2022-10-07 13:54:55.384,0.0133
,,,2022-10-07 13:54:55.885,0.0123
,,,2022-10-07 13:54:56.384,0.0137
,,,2022-10-07 13:54:56.885,0.0127
,,,2022-10-07 13:54:57.384,0.013
,,,2022-10-07 13:54:57.883,0.0153
,,,2022-10-07 13:54:58.384,0.014
,,,2022-10-07 13:54:58.883,0.012
,,,2022-10-07 13:54:59.384,0.014
,,,2022-10-07 13:54:59.885,0.0133
,,,2022-10-07 13:55:00.384,0.0123
,,,2022-10-07 13:55:00.884,0.014
,,,2022-10-07 13:55:01.384,0.0153
,,,2022-10-07 13:55:01.884,0.0123
,,,2022-10-07 13:55:02.385,0.0147
,,,2022-10-07 13:55:02.884,0.0127
,,,2022-10-07 13:55:03.383,0.0117
,,,2022-10-07 13:55:03.883,0.0113
,,,2022-10-07 13:55:04.384,0.0106
,,,2022-10-07 13:55:04.885,0.0133
,,,2022-10-07 13:55:05.383,0.0137
,,,2022-10-07 13:55:05.884,0.013
,,,2022-10-07 13:55:06.383,0.0117
,,,2022-10-07 13:55:06.883,0.0123
,,,2022-10-07 13:55:07.384,0.013
,,,2022-10-07 13:55:07.885,0.0113
,,,2022-10-07 13:55:08.384,0.0137
,,,2022-10-07 13:55:08.883,0.0127
,,,2022-10-07 13:55:09.383,0.013
,,,2022-10-07 13:55:09.884,0.014
,,,2022-10-07 13:55:10.384,0.012
,,,2022-10-07 13:55:10.885,0.012
,,,2022-10-07 13:55:11.383,0.012
,,,2022-10-07 13:55:11.883,0.0113
,,,2022-10-07 13:55:12.383,0.0123
,,,2022-10-07 13:55:12.883,0.0123
,,,2022-10-07 13:55:13.384,0.0113
,,,2022-10-07 13:55:13.884,0.0113
,,,2022-10-07 13:55:14.384,0.0127
,,,2022-10-07 13:55:14.883,0.0147
,,,2022-10-07 13:55:15.384,0.014
,,,2022-10-07 13:55:15.884,0.0113
,,,2022-10-07 13:55:16.383,0.0153
,,,2022-10-07 13:55:16.883,0.0113
,,,2022-10-07 13:55:17.382,0.012
,,,2022-10-07 13:55:17.882,0.0113
,,,2022-10-07 13:55:18.382,0.012
,,,2022-10-07 13:55:18.882,0.0137
,,,2022-10-07 13:55:19.383,0.0113
,,,2022-10-07 13:55:19.883,0.0157
,,,2022-10-07 13:55:20.383,0.011
,,,2022-10-07 13:55:20.883,0.014
,,,2022-10-07 13:55:21.382,0.0133
