Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-12-02 09:42:24.667,9E-10,-4.1E-09
Serial Number:,MY60101365,,2022-12-02 09:42:25.294,9.9E+37,9.9E+37
Firmware Version:,07.31.2020012900,,2022-12-02 09:42:25.967,1.1E-09,1.3E-09
Start Time:,2022-12-02 09:42:24.667,,2022-12-02 09:42:26.652,0,-2.5E-09
Stop Time:,2022-12-02 09:52:24.437,,2022-12-02 09:42:27.311,5E-10,-3.6E-09
Sample Period:,0.5,,2022-12-02 09:42:28.538,-5E-10,-5.2E-09
,,,2022-12-02 09:42:29.208,3E-10,-1.7E-09
,,,2022-12-02 09:42:29.906,9.9E+37,9.9E+37
,,,2022-12-02 09:42:30.558,9.9E+37,9.9E+37
,,,2022-12-02 09:42:31.184,1.1E-09,-8E-10
,,,2022-12-02 09:42:31.838,3E-10,-3.9E-09
,,,2022-12-02 09:42:32.490,1.1E-09,-3.9E-09
,,,2022-12-02 09:42:33.806,-8E-10,-2.7E-09
,,,2022-12-02 09:42:34.460,1.4E-09,-3.6E-09
,,,2022-12-02 09:42:35.181,1.4E-09,2.8E-09
,,,2022-12-02 09:42:35.848,2E-10,-2.8E-09
,,,2022-12-02 09:42:37.063,2.2E-09,-2.8E-09
,,,2022-12-02 09:42:37.737,9.9E+37,9.9E+37
,,,2022-12-02 09:42:38.443,6E-10,-2.8E-09
,,,2022-12-02 09:42:39.102,5E-10,-2.3E-09
,,,2022-12-02 09:42:39.751,1.7E-09,-8E-10
,,,2022-12-02 09:42:40.398,6E-10,-3E-09
,,,2022-12-02 09:42:41.042,9.9E+37,9.9E+37
,,,2022-12-02 09:42:42.810,1.7E-09,-4.7E-09
,,,2022-12-02 09:42:43.463,-2E-10,-1.73E-08
,,,2022-12-02 09:42:44.670,1.1E-09,-2E-10
,,,2022-12-02 09:42:45.872,0,-3.1E-09
,,,2022-12-02 09:42:46.603,5E-10,-5E-08
,,,2022-12-02 09:42:47.253,5E-10,-4.13E-08
,,,2022-12-02 09:42:47.904,8E-10,-3.95E-08
,,,2022-12-02 09:42:48.621,3E-10,-4.94E-08
,,,2022-12-02 09:42:49.262,1.3E-09,-1.3E-09
,,,2022-12-02 09:42:49.912,1.4E-09,-2.3E-09
,,,2022-12-02 09:42:50.630,-6E-10,-8.3E-09
,,,2022-12-02 09:42:51.278,1.4E-09,-1.7E-09
,,,2022-12-02 09:42:52.485,8E-10,-3E-09
,,,2022-12-02 09:42:53.160,-2E-10,-3.9E-09
,,,2022-12-02 09:42:53.930,5E-10,-1.1E-09
,,,2022-12-02 09:42:54.589,1.3E-09,-4.1E-09
,,,2022-12-02 09:42:55.257,1.4E-09,-3.8E-09
,,,2022-12-02 09:42:55.898,9.9E+37,9.9E+37
,,,2022-12-02 09:42:56.556,0,-2.7E-09
,,,2022-12-02 09:42:57.756,-2E-10,-4.2E-09
,,,2022-12-02 09:42:58.405,9E-10,-2.3E-09
,,,2022-12-02 09:42:59.063,9E-10,5E-10
,,,2022-12-02 09:42:59.716,8E-10,-3.6E-09
,,,2022-12-02 09:43:00.433,-5E-10,-1.09E-08
,,,2022-12-02 09:43:01.085,-1.3E-09,-6.3E-09
,,,2022-12-02 09:43:01.736,5E-10,-3.9E-09
,,,2022-12-02 09:43:02.399,9E-10,-4.1E-09
,,,2022-12-02 09:43:03.061,5E-10,-3.34E-08
,,,2022-12-02 09:43:03.712,-2E-10,-2.7E-09
,,,2022-12-02 09:43:04.373,9.9E+37,9.9E+37
,,,2022-12-02 09:43:05.051,6E-10,-3E-10
,,,2022-12-02 09:43:06.254,1.9E-09,-9E-10
,,,2022-12-02 09:43:06.909,9E-10,-4.7E-09
,,,2022-12-02 09:43:07.561,3E-10,-5.8E-09
,,,2022-12-02 09:43:08.206,2E-10,-3.6E-09
,,,2022-12-02 09:43:08.859,1.4E-09,-1.4E-09
,,,2022-12-02 09:43:09.577,9.9E+37,9.9E+37
,,,2022-12-02 09:43:10.230,5E-10,-4.5E-09
,,,2022-12-02 09:43:11.440,-5E-10,-5.6E-09
,,,2022-12-02 09:43:12.648,5E-10,-3E-09
,,,2022-12-02 09:43:13.878,2E-10,3.34E-08
,,,2022-12-02 09:43:14.535,6E-10,-2.7E-09
,,,2022-12-02 09:43:15.262,1.3E-09,-2.5E-09
,,,2022-12-02 09:43:15.936,0,-5E-08
,,,2022-12-02 09:43:16.594,1.3E-09,-9E-10
,,,2022-12-02 09:43:18.978,-5E-10,-2.2E-09
,,,2022-12-02 09:43:19.634,3E-10,-2E-09
,,,2022-12-02 09:43:20.284,-6E-10,-1.7E-09
,,,2022-12-02 09:43:20.991,9.9E+37,9.9E+37
,,,2022-12-02 09:43:21.657,1.4E-09,-5.8E-09
,,,2022-12-02 09:43:22.327,3E-10,2.53E-08
,,,2022-12-02 09:43:22.971,9.9E+37,9.9E+37
,,,2022-12-02 09:43:23.646,5E-10,-3.61E-08
,,,2022-12-02 09:43:24.297,2E-10,-4.34E-08
,,,2022-12-02 09:43:24.945,-6E-10,-3.73E-08
,,,2022-12-02 09:43:25.647,8E-10,-4.42E-08
,,,2022-12-02 09:43:26.282,-8E-10,-1.03E-08
,,,2022-12-02 09:43:27.494,8E-10,2.8E-08
,,,2022-12-02 09:43:28.146,1.1E-09,-5.2E-09
,,,2022-12-02 09:43:28.807,5E-10,-4.1E-09
,,,2022-12-02 09:43:29.465,-2E-10,-2.86E-08
,,,2022-12-02 09:43:30.170,9.9E+37,9.9E+37
,,,2022-12-02 09:43:31.380,6E-10,-6.1E-09
,,,2022-12-02 09:43:32.038,6E-10,-3.8E-09
,,,2022-12-02 09:43:32.691,-8E-10,-1.6E-09
,,,2022-12-02 09:43:33.341,2E-10,-3.4E-09
,,,2022-12-02 09:43:34.067,9.9E+37,9.9E+37
,,,2022-12-02 09:43:34.759,1.4E-09,1.3E-09
,,,2022-12-02 09:43:35.425,8E-10,-9.7E-09
,,,2022-12-02 09:43:36.088,-3E-10,-6.7E-09
,,,2022-12-02 09:43:36.745,9E-10,-3.1E-09
,,,2022-12-02 09:43:37.406,5E-10,5.8E-09
,,,2022-12-02 09:43:38.062,2E-10,-2E-09
,,,2022-12-02 09:43:38.726,9E-10,-2.3E-09
,,,2022-12-02 09:43:39.927,9.9E+37,9.9E+37
,,,2022-12-02 09:43:40.637,9.9E+37,9.9E+37
,,,2022-12-02 09:43:41.295,-2E-10,-3.75E-08
,,,2022-12-02 09:43:41.948,3E-10,-1.1E-09
,,,2022-12-02 09:43:42.660,5E-10,-1.6E-09
,,,2022-12-02 09:43:43.319,3E-10,-3E-09
,,,2022-12-02 09:43:43.972,9.9E+37,9.9E+37
,,,2022-12-02 09:43:44.710,2.3E-09,9E-10
,,,2022-12-02 09:43:45.367,1.4E-09,-5.5E-09
,,,2022-12-02 09:43:47.130,2E-10,-3.4E-09
,,,2022-12-02 09:43:47.783,6E-10,-4.1E-09
,,,2022-12-02 09:43:48.453,2E-10,-1.64E-08
,,,2022-12-02 09:43:49.165,-2E-10,-6.4E-09
,,,2022-12-02 09:43:49.819,1.3E-09,-5E-10
,,,2022-12-02 09:43:50.474,-3E-10,-3.8E-09
