Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-16 14:10:20.362,1.219E-08,4.06E-09
Serial Number:,MY60101365,,2022-09-16 14:10:20.983,1.008E-08,2.03E-09
Firmware Version:,07.31.2020012900,,2022-09-16 14:10:21.615,9.69E-09,2.19E-09
Start Time:,2022-09-16 14:10:20.362,,2022-09-16 14:10:22.295,1.148E-08,3.75E-09
Stop Time:,2022-09-16 14:20:20.198,,2022-09-16 14:10:22.961,1.031E-08,1.95E-09
Sample Period:,0.5,,2022-09-16 14:10:23.604,1.031E-08,3.13E-09
,,,2022-09-16 14:10:24.346,1.055E-08,1.95E-09
,,,2022-09-16 14:10:25.009,1.063E-08,4.06E-09
,,,2022-09-16 14:10:25.661,1.117E-08,1.48E-09
,,,2022-09-16 14:10:26.320,1.227E-08,3.05E-09
,,,2022-09-16 14:10:26.963,1.117E-08,1.64E-09
,,,2022-09-16 14:10:27.625,1.227E-08,2.73E-09
,,,2022-09-16 14:10:28.287,1.148E-08,5.31E-09
,,,2022-09-16 14:10:28.933,1.156E-08,4.53E-09
,,,2022-09-16 14:10:29.580,1.078E-08,3.59E-09
,,,2022-09-16 14:10:30.246,1.203E-08,2.58E-09
,,,2022-09-16 14:10:30.899,1.156E-08,3.52E-09
,,,2022-09-16 14:10:31.545,1.203E-08,2.81E-09
,,,2022-09-16 14:10:32.204,1.148E-08,4.92E-09
,,,2022-09-16 14:10:32.864,9.14E-09,2.58E-09
,,,2022-09-16 14:10:33.530,1.258E-08,3.05E-09
,,,2022-09-16 14:10:34.163,1.086E-08,1.41E-09
,,,2022-09-16 14:10:34.813,1.172E-08,1.64E-09
,,,2022-09-16 14:10:35.462,1.25E-08,3.36E-09
,,,2022-09-16 14:10:36.119,8.75E-09,2.5E-09
,,,2022-09-16 14:10:36.781,1.133E-08,3.36E-09
,,,2022-09-16 14:10:37.424,1.172E-08,3.13E-09
,,,2022-09-16 14:10:38.084,1.227E-08,4.45E-09
,,,2022-09-16 14:10:38.730,1.172E-08,3.83E-09
,,,2022-09-16 14:10:39.386,1.125E-08,1.64E-09
,,,2022-09-16 14:10:40.030,1.055E-08,2.89E-09
,,,2022-09-16 14:10:40.674,1.078E-08,3.75E-09
,,,2022-09-16 14:10:41.309,1.188E-08,4.3E-09
,,,2022-09-16 14:10:41.949,1.031E-08,2.19E-09
,,,2022-09-16 14:10:42.598,1.078E-08,1.88E-09
,,,2022-09-16 14:10:43.260,1.023E-08,4.84E-09
,,,2022-09-16 14:10:43.915,1.234E-08,3.13E-09
,,,2022-09-16 14:10:44.568,1.141E-08,2.81E-09
,,,2022-09-16 14:10:45.230,1.234E-08,2.73E-09
,,,2022-09-16 14:10:45.888,1.25E-08,2.81E-09
,,,2022-09-16 14:10:46.534,1.117E-08,1.95E-09
,,,2022-09-16 14:10:47.192,1.047E-08,3.52E-09
,,,2022-09-16 14:10:47.841,1.117E-08,2.5E-09
,,,2022-09-16 14:10:48.495,8.67E-09,3.28E-09
,,,2022-09-16 14:10:49.150,1.141E-08,1.88E-09
,,,2022-09-16 14:10:49.804,1.188E-08,3.28E-09
,,,2022-09-16 14:10:50.469,1.219E-08,3.44E-09
,,,2022-09-16 14:10:51.123,1.234E-08,2.42E-09
,,,2022-09-16 14:10:51.780,1.07E-08,2.89E-09
,,,2022-09-16 14:10:52.443,1.031E-08,2.81E-09
,,,2022-09-16 14:10:53.096,1.07E-08,3.05E-09
,,,2022-09-16 14:10:53.758,1.086E-08,1.88E-09
,,,2022-09-16 14:10:54.408,1.133E-08,2.81E-09
,,,2022-09-16 14:10:55.054,9.84E-09,2.11E-09
,,,2022-09-16 14:10:55.699,1.039E-08,3.91E-09
,,,2022-09-16 14:10:56.343,1.172E-08,3.67E-09
,,,2022-09-16 14:10:56.995,1.055E-08,4.3E-09
,,,2022-09-16 14:10:57.645,1.063E-08,3.91E-09
,,,2022-09-16 14:10:58.298,1.203E-08,3.98E-09
,,,2022-09-16 14:10:58.946,1.141E-08,5.23E-09
,,,2022-09-16 14:10:59.588,1.031E-08,1.02E-09
,,,2022-09-16 14:11:00.240,1.031E-08,4.3E-09
,,,2022-09-16 14:11:00.890,1E-08,2.19E-09
,,,2022-09-16 14:11:01.545,1.141E-08,2.73E-09
,,,2022-09-16 14:11:02.196,1.07E-08,2.03E-09
,,,2022-09-16 14:11:02.854,1.078E-08,2.27E-09
,,,2022-09-16 14:11:03.501,1.164E-08,3.59E-09
,,,2022-09-16 14:11:04.157,9.53E-09,2.81E-09
,,,2022-09-16 14:11:04.814,1.117E-08,4.45E-09
,,,2022-09-16 14:11:05.459,1.07E-08,1.88E-09
,,,2022-09-16 14:11:06.119,1.25E-08,2.89E-09
,,,2022-09-16 14:11:06.776,9.92E-09,2.5E-09
,,,2022-09-16 14:11:07.436,1.141E-08,2.81E-09
,,,2022-09-16 14:11:08.092,1.094E-08,3.44E-09
,,,2022-09-16 14:11:08.750,1.078E-08,4.14E-09
,,,2022-09-16 14:11:09.409,1.086E-08,2.42E-09
,,,2022-09-16 14:11:10.059,1.117E-08,3.2E-09
,,,2022-09-16 14:11:10.711,1.164E-08,9.4E-10
,,,2022-09-16 14:11:11.345,1.125E-08,1.88E-09
,,,2022-09-16 14:11:11.984,1.156E-08,2.66E-09
,,,2022-09-16 14:11:12.655,9.45E-09,3.52E-09
,,,2022-09-16 14:11:13.312,1.109E-08,3.44E-09
,,,2022-09-16 14:11:13.958,1.016E-08,2.03E-09
,,,2022-09-16 14:11:14.605,1.148E-08,2.97E-09
,,,2022-09-16 14:11:15.252,1.211E-08,4.61E-09
,,,2022-09-16 14:11:15.911,1.031E-08,2.03E-09
,,,2022-09-16 14:11:16.565,1.008E-08,1.95E-09
,,,2022-09-16 14:11:17.224,1.031E-08,3.59E-09
,,,2022-09-16 14:11:17.896,1.234E-08,5.55E-09
,,,2022-09-16 14:11:18.562,1.352E-08,3.91E-09
,,,2022-09-16 14:11:19.217,1.133E-08,4.06E-09
,,,2022-09-16 14:11:19.870,1.023E-08,3.36E-09
,,,2022-09-16 14:11:20.527,1.047E-08,3.44E-09
,,,2022-09-16 14:11:21.180,1.188E-08,2.58E-09
,,,2022-09-16 14:11:21.811,1.102E-08,3.36E-09
,,,2022-09-16 14:11:22.460,1.078E-08,4.3E-09
,,,2022-09-16 14:11:23.107,8.98E-09,4.14E-09
,,,2022-09-16 14:11:23.758,1.047E-08,1.72E-09
,,,2022-09-16 14:11:24.408,1.047E-08,2.11E-09
,,,2022-09-16 14:11:25.064,1.266E-08,3.75E-09
,,,2022-09-16 14:11:25.761,1.188E-08,2.89E-09
,,,2022-09-16 14:11:26.412,1.156E-08,2.42E-09
,,,2022-09-16 14:11:27.059,1.211E-08,4.38E-09
,,,2022-09-16 14:11:27.764,1.172E-08,2.34E-09
