Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-10-11 10:09:00.623,0.010194
Serial Number:,MY60101365,,2022-10-11 10:09:01.257,0.013206
Firmware Version:,07.31.2020012900,,2022-10-11 10:09:01.907,0.012604
Start Time:,2022-10-11 10:09:00.623,,2022-10-11 10:09:02.565,0.012905
Stop Time:,2022-10-11 10:19:00.429,,2022-10-11 10:09:03.245,0.009893
Sample Period:,0.5,,2022-10-11 10:09:03.910,0.013809
,,,2022-10-11 10:09:04.600,0.010495
,,,2022-10-11 10:09:05.266,0.009893
,,,2022-10-11 10:09:05.932,0.010796
,,,2022-10-11 10:09:06.583,0.010796
,,,2022-10-11 10:09:07.235,0.011098
,,,2022-10-11 10:09:07.893,0.010495
,,,2022-10-11 10:09:08.541,0.012303
,,,2022-10-11 10:09:09.192,0.010194
,,,2022-10-11 10:09:09.835,0.013508
,,,2022-10-11 10:09:10.477,0.010194
,,,2022-10-11 10:09:11.121,0.010796
,,,2022-10-11 10:09:11.771,0.010495
,,,2022-10-11 10:09:12.413,0.012001
,,,2022-10-11 10:09:13.059,0.011098
,,,2022-10-11 10:09:13.698,0.012303
,,,2022-10-11 10:09:14.345,0.010796
,,,2022-10-11 10:09:15.000,0.012604
,,,2022-10-11 10:09:15.653,0.012905
,,,2022-10-11 10:09:16.308,0.011098
,,,2022-10-11 10:09:16.958,0.009893
,,,2022-10-11 10:09:17.612,0.011098
,,,2022-10-11 10:09:18.262,0.012001
,,,2022-10-11 10:09:18.911,0.010194
,,,2022-10-11 10:09:19.561,0.010796
,,,2022-10-11 10:09:20.200,0.010796
,,,2022-10-11 10:09:20.847,0.012303
,,,2022-10-11 10:09:21.512,0.014713
,,,2022-10-11 10:09:22.166,0.011399
,,,2022-10-11 10:09:22.823,0.009893
,,,2022-10-11 10:09:23.467,0.010495
,,,2022-10-11 10:09:24.129,0.010194
,,,2022-10-11 10:09:24.779,0.010796
,,,2022-10-11 10:09:25.448,0.012001
,,,2022-10-11 10:09:26.094,0.010495
,,,2022-10-11 10:09:26.741,0.0117
,,,2022-10-11 10:09:27.392,0.012001
,,,2022-10-11 10:09:28.043,0.010194
,,,2022-10-11 10:09:28.707,0.013809
,,,2022-10-11 10:09:29.370,0.010194
,,,2022-10-11 10:09:30.024,0.014412
,,,2022-10-11 10:09:30.672,0.010495
,,,2022-10-11 10:09:31.367,0.0117
,,,2022-10-11 10:09:32.034,0.010796
,,,2022-10-11 10:09:32.708,0.0117
,,,2022-10-11 10:09:33.433,0.012905
,,,2022-10-11 10:09:34.129,0.009893
,,,2022-10-11 10:09:34.791,0.012303
,,,2022-10-11 10:09:35.564,0.010796
,,,2022-10-11 10:09:36.275,0.011098
,,,2022-10-11 10:09:37.028,0.010495
,,,2022-10-11 10:09:37.675,0.010194
,,,2022-10-11 10:09:38.329,0.012001
,,,2022-10-11 10:09:39.013,0.010194
,,,2022-10-11 10:09:39.670,0.012604
,,,2022-10-11 10:09:40.342,0.0117
,,,2022-10-11 10:09:40.997,0.012001
,,,2022-10-11 10:09:41.646,0.010194
,,,2022-10-11 10:09:42.304,0.013206
,,,2022-10-11 10:09:42.974,0.011098
,,,2022-10-11 10:09:43.621,0.011399
,,,2022-10-11 10:09:44.272,0.012604
,,,2022-10-11 10:09:44.954,0.013809
,,,2022-10-11 10:09:45.602,0.010495
,,,2022-10-11 10:09:46.247,0.010495
,,,2022-10-11 10:09:46.902,0.010796
,,,2022-10-11 10:09:47.545,0.012303
,,,2022-10-11 10:09:48.187,0.012905
,,,2022-10-11 10:09:48.858,0.009893
,,,2022-10-11 10:09:49.534,0.011098
,,,2022-10-11 10:09:50.178,0.010796
,,,2022-10-11 10:09:50.825,0.010796
,,,2022-10-11 10:09:51.476,0.0117
,,,2022-10-11 10:09:52.124,0.013206
,,,2022-10-11 10:09:52.768,0.012001
,,,2022-10-11 10:09:53.423,0.011399
,,,2022-10-11 10:09:54.096,0.011399
,,,2022-10-11 10:09:54.778,0.010495
,,,2022-10-11 10:09:55.466,0.010495
,,,2022-10-11 10:09:56.113,0.013809
,,,2022-10-11 10:09:56.759,0.012001
,,,2022-10-11 10:09:57.451,0.0117
,,,2022-10-11 10:09:58.100,0.0117
,,,2022-10-11 10:09:58.738,0.010194
,,,2022-10-11 10:09:59.386,0.012303
,,,2022-10-11 10:10:00.044,0.011399
,,,2022-10-11 10:10:00.698,0.012905
,,,2022-10-11 10:10:01.348,0.010194
,,,2022-10-11 10:10:01.996,0.011098
,,,2022-10-11 10:10:02.635,0.012604
,,,2022-10-11 10:10:03.280,0.013508
,,,2022-10-11 10:10:03.924,0.012303
,,,2022-10-11 10:10:04.568,0.010495
,,,2022-10-11 10:10:05.216,0.010796
,,,2022-10-11 10:10:05.896,0.0117
,,,2022-10-11 10:10:06.547,0.010194
,,,2022-10-11 10:10:07.190,0.011098
,,,2022-10-11 10:10:07.854,0.011399
,,,2022-10-11 10:10:08.503,0.013508
,,,2022-10-11 10:10:09.145,0.012905
,,,2022-10-11 10:10:09.791,0.012303
,,,2022-10-11 10:10:10.459,0.011399
,,,2022-10-11 10:10:11.096,0.010796
,,,2022-10-11 10:10:11.743,0.009893
,,,2022-10-11 10:10:12.395,0.012001
,,,2022-10-11 10:10:13.043,0.010194
,,,2022-10-11 10:10:13.682,0.011098
,,,2022-10-11 10:10:14.327,0.012001
,,,2022-10-11 10:10:14.986,0.010495
,,,2022-10-11 10:10:15.631,0.010194
,,,2022-10-11 10:10:16.276,0.010194
,,,2022-10-11 10:10:16.933,0.012905
,,,2022-10-11 10:10:17.581,0.012905
,,,2022-10-11 10:10:18.238,0.010495
,,,2022-10-11 10:10:18.885,0.010495
,,,2022-10-11 10:10:19.529,0.012001
,,,2022-10-11 10:10:20.176,0.010495
,,,2022-10-11 10:10:20.846,0.011098
,,,2022-10-11 10:10:21.508,0.010796
,,,2022-10-11 10:10:22.155,0.0117
,,,2022-10-11 10:10:22.798,0.012001
,,,2022-10-11 10:10:23.467,0.010495
,,,2022-10-11 10:10:24.111,0.012303
,,,2022-10-11 10:10:24.756,0.009893
,,,2022-10-11 10:10:25.412,0.012604
,,,2022-10-11 10:10:26.062,0.010495
,,,2022-10-11 10:10:26.709,0.010495
,,,2022-10-11 10:10:27.359,0.0117
,,,2022-10-11 10:10:28.007,0.012001
,,,2022-10-11 10:10:28.654,0.0117
,,,2022-10-11 10:10:29.306,0.011098
,,,2022-10-11 10:10:29.954,0.015315
,,,2022-10-11 10:10:30.600,0.011098
,,,2022-10-11 10:10:31.249,0.010796
,,,2022-10-11 10:10:31.904,0.010495
,,,2022-10-11 10:10:32.547,0.0117
,,,2022-10-11 10:10:33.191,0.01411
,,,2022-10-11 10:10:33.857,0.011098
,,,2022-10-11 10:10:34.512,0.012303
,,,2022-10-11 10:10:35.162,0.010796
,,,2022-10-11 10:10:35.808,0.010796
,,,2022-10-11 10:10:36.469,0.011399
,,,2022-10-11 10:10:37.117,0.012303
,,,2022-10-11 10:10:37.765,0.010194
,,,2022-10-11 10:10:38.419,0.012303
,,,2022-10-11 10:10:39.069,0.010495
,,,2022-10-11 10:10:39.717,0.0117
,,,2022-10-11 10:10:40.368,0.0117
,,,2022-10-11 10:10:41.018,0.012303
,,,2022-10-11 10:10:41.668,0.012604
,,,2022-10-11 10:10:42.305,0.010495
,,,2022-10-11 10:10:42.969,0.0117
,,,2022-10-11 10:10:43.617,0.010796
,,,2022-10-11 10:10:44.264,0.010194
,,,2022-10-11 10:10:44.918,0.0117
,,,2022-10-11 10:10:45.564,0.012905
,,,2022-10-11 10:10:46.211,0.013206
,,,2022-10-11 10:10:46.874,0.010495
,,,2022-10-11 10:10:47.547,0.013809
,,,2022-10-11 10:10:48.188,0.0117
,,,2022-10-11 10:10:48.851,0.011098
,,,2022-10-11 10:10:49.497,0.010495
,,,2022-10-11 10:10:50.141,0.011098
,,,2022-10-11 10:10:50.789,0.010796
,,,2022-10-11 10:10:51.437,0.012604
,,,2022-10-11 10:10:52.089,0.010796
,,,2022-10-11 10:10:52.743,0.010194
,,,2022-10-11 10:10:53.404,0.010796
,,,2022-10-11 10:10:54.048,0.011399
,,,2022-10-11 10:10:54.691,0.0117
,,,2022-10-11 10:10:55.335,0.010796
,,,2022-10-11 10:10:55.999,0.013508
,,,2022-10-11 10:10:56.647,0.0117
,,,2022-10-11 10:10:57.295,0.010495
,,,2022-10-11 10:10:57.945,0.012001
,,,2022-10-11 10:10:58.591,0.012905
,,,2022-10-11 10:10:59.246,0.010194
,,,2022-10-11 10:10:59.896,0.011098
,,,2022-10-11 10:11:00.545,0.011098
,,,2022-10-11 10:11:01.190,0.0117
,,,2022-10-11 10:11:01.854,0.0117
,,,2022-10-11 10:11:02.495,0.012303
,,,2022-10-11 10:11:03.142,0.010796
,,,2022-10-11 10:11:03.801,0.010495
,,,2022-10-11 10:11:04.461,0.0117
,,,2022-10-11 10:11:05.111,0.010796
,,,2022-10-11 10:11:05.763,0.010495
,,,2022-10-11 10:11:06.415,0.010194
,,,2022-10-11 10:11:07.061,0.009893
,,,2022-10-11 10:11:07.710,0.010495
,,,2022-10-11 10:11:08.363,0.011098
,,,2022-10-11 10:11:09.011,0.010495
,,,2022-10-11 10:11:09.659,0.012604
,,,2022-10-11 10:11:10.310,0.01411
,,,2022-10-11 10:11:10.982,0.012303
,,,2022-10-11 10:11:11.630,0.011098
