Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-10-11 10:51:23.087,0.005976
Serial Number:,MY60101365,,2022-10-11 10:51:23.714,0.004771
Firmware Version:,07.31.2020012900,,2022-10-11 10:51:24.353,0.005073
Start Time:,2022-10-11 10:51:23.087,,2022-10-11 10:51:25.032,0.004771
Stop Time:,2022-10-11 11:01:22.794,,2022-10-11 10:51:25.691,0.005675
Sample Period:,0.5,,2022-10-11 10:51:26.344,0.005675
,,,2022-10-11 10:51:26.986,0.005675
,,,2022-10-11 10:51:27.632,0.005374
,,,2022-10-11 10:51:28.268,0.005073
,,,2022-10-11 10:51:28.925,0.004771
,,,2022-10-11 10:51:29.582,0.005374
,,,2022-10-11 10:51:30.229,0.005073
,,,2022-10-11 10:51:30.877,0.004771
,,,2022-10-11 10:51:31.539,0.004771
,,,2022-10-11 10:51:32.197,0.005374
,,,2022-10-11 10:51:32.847,0.004771
,,,2022-10-11 10:51:33.515,0.005073
,,,2022-10-11 10:51:34.167,0.00447
,,,2022-10-11 10:51:34.815,0.005675
,,,2022-10-11 10:51:35.464,0.005374
,,,2022-10-11 10:51:36.121,0.004771
,,,2022-10-11 10:51:36.777,0.00447
,,,2022-10-11 10:51:37.428,0.005073
,,,2022-10-11 10:51:38.087,0.006278
,,,2022-10-11 10:51:38.744,0.005073
,,,2022-10-11 10:51:39.408,0.004771
,,,2022-10-11 10:51:40.063,0.005976
,,,2022-10-11 10:51:40.727,0.00447
,,,2022-10-11 10:51:41.388,0.005073
,,,2022-10-11 10:51:42.044,0.005073
,,,2022-10-11 10:51:42.687,0.005073
,,,2022-10-11 10:51:43.334,0.005073
,,,2022-10-11 10:51:44.025,0.005073
,,,2022-10-11 10:51:44.675,0.005374
,,,2022-10-11 10:51:45.319,0.005675
,,,2022-10-11 10:51:45.968,0.005374
,,,2022-10-11 10:51:46.619,0.004771
,,,2022-10-11 10:51:47.270,0.004771
,,,2022-10-11 10:51:47.918,0.006278
,,,2022-10-11 10:51:48.560,0.004771
,,,2022-10-11 10:51:49.207,0.006278
,,,2022-10-11 10:51:49.861,0.004771
,,,2022-10-11 10:51:50.506,0.004771
,,,2022-10-11 10:51:51.158,0.005374
,,,2022-10-11 10:51:51.811,0.005073
,,,2022-10-11 10:51:52.473,0.005675
,,,2022-10-11 10:51:53.122,0.005073
,,,2022-10-11 10:51:53.775,0.005675
,,,2022-10-11 10:51:54.425,0.005073
,,,2022-10-11 10:51:55.075,0.005073
,,,2022-10-11 10:51:55.728,0.006579
,,,2022-10-11 10:51:56.389,0.005374
,,,2022-10-11 10:51:57.040,0.004771
,,,2022-10-11 10:51:57.690,0.005374
,,,2022-10-11 10:51:58.340,0.005374
,,,2022-10-11 10:51:58.982,0.005675
,,,2022-10-11 10:51:59.635,0.005374
,,,2022-10-11 10:52:00.288,0.004771
,,,2022-10-11 10:52:00.944,0.004771
,,,2022-10-11 10:52:01.600,0.004771
,,,2022-10-11 10:52:02.238,0.005675
,,,2022-10-11 10:52:02.875,0.004771
,,,2022-10-11 10:52:03.536,0.005073
,,,2022-10-11 10:52:04.176,0.004771
,,,2022-10-11 10:52:04.835,0.004771
,,,2022-10-11 10:52:05.480,0.005073
