40.0,-1.0321078e-08,1.0,2.454521370858278e-11
50.0,-9.081647000000001e-09,1.0,2.132406366056902e-11
60.0,-7.884206e-09,1.0,2.500107925670405e-11
70.0,-6.680593e-09,1.0,2.7162180527343546e-11
