4.000000000000000000e+01,-1.032107800000000029e-08,1.000000000000000000e+00,2.454521370858277908e-11
5.000000000000000000e+01,-9.081647000000001488e-09,1.000000000000000000e+00,2.132406366056902119e-11
6.000000000000000000e+01,-7.884206000000000805e-09,1.000000000000000000e+00,2.500107925670404876e-11
7.000000000000000000e+01,-6.680592999999999700e-09,1.000000000000000000e+00,2.716218052734354564e-11
