Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-23 11:10:11.201,1.773E-08,3.91E-09
Serial Number:,MY60101365,,2022-09-23 11:10:11.702,1.414E-08,2.58E-09
Firmware Version:,07.31.2020012900,,2022-09-23 11:10:12.202,1.719E-08,1.8E-09
Start Time:,2022-09-23 11:10:11.201,,2022-09-23 11:10:12.701,1.734E-08,2.03E-09
Stop Time:,2022-09-23 11:20:11.201,,2022-09-23 11:10:13.202,1.578E-08,8.6E-10
Sample Period:,0.5,,2022-09-23 11:10:13.702,1.617E-08,1.88E-09
,,,2022-09-23 11:10:14.202,1.734E-08,1.95E-09
,,,2022-09-23 11:10:14.701,1.711E-08,3.2E-09
,,,2022-09-23 11:10:15.202,1.633E-08,3.28E-09
,,,2022-09-23 11:10:15.701,1.578E-08,2.27E-09
,,,2022-09-23 11:10:16.201,1.68E-08,2.27E-09
,,,2022-09-23 11:10:16.701,1.906E-08,3.59E-09
,,,2022-09-23 11:10:17.201,1.625E-08,3.36E-09
,,,2022-09-23 11:10:17.702,1.492E-08,3.2E-09
,,,2022-09-23 11:10:18.200,1.688E-08,2.34E-09
,,,2022-09-23 11:10:18.701,1.68E-08,9.4E-10
,,,2022-09-23 11:10:19.201,1.727E-08,9.4E-10
,,,2022-09-23 11:10:19.702,1.648E-08,1.88E-09
,,,2022-09-23 11:10:20.202,1.508E-08,3.05E-09
,,,2022-09-23 11:10:20.702,1.539E-08,3.36E-09
,,,2022-09-23 11:10:21.202,1.469E-08,1.72E-09
,,,2022-09-23 11:10:21.702,1.984E-08,2.97E-09
,,,2022-09-23 11:10:22.201,1.711E-08,2.81E-09
,,,2022-09-23 11:10:22.701,1.547E-08,4.69E-09
,,,2022-09-23 11:10:23.200,1.414E-08,8.6E-10
,,,2022-09-23 11:10:23.701,1.508E-08,2.19E-09
,,,2022-09-23 11:10:24.202,1.609E-08,1.56E-09
,,,2022-09-23 11:10:24.701,1.938E-08,3.83E-09
,,,2022-09-23 11:10:25.201,1.563E-08,5E-09
,,,2022-09-23 11:10:25.700,1.5E-08,3.2E-09
,,,2022-09-23 11:10:26.200,1.586E-08,2.58E-09
,,,2022-09-23 11:10:26.699,1.672E-08,2.19E-09
,,,2022-09-23 11:10:27.200,1.648E-08,2.19E-09
,,,2022-09-23 11:10:27.700,1.563E-08,3.28E-09
,,,2022-09-23 11:10:28.200,1.688E-08,1.25E-09
,,,2022-09-23 11:10:28.700,1.953E-08,3.05E-09
,,,2022-09-23 11:10:29.200,1.672E-08,3.05E-09
,,,2022-09-23 11:10:29.700,1.531E-08,3.36E-09
,,,2022-09-23 11:10:30.201,1.672E-08,2.19E-09
,,,2022-09-23 11:10:30.702,1.523E-08,1.8E-09
,,,2022-09-23 11:10:31.202,1.391E-08,3.36E-09
,,,2022-09-23 11:10:31.701,1.969E-08,2.5E-09
,,,2022-09-23 11:10:32.201,1.422E-08,2.27E-09
,,,2022-09-23 11:10:32.701,1.688E-08,2.19E-09
,,,2022-09-23 11:10:33.201,1.633E-08,4.3E-09
,,,2022-09-23 11:10:33.703,1.648E-08,1.88E-09
,,,2022-09-23 11:10:34.202,1.531E-08,4.53E-09
,,,2022-09-23 11:10:34.702,1.555E-08,2.03E-09
,,,2022-09-23 11:10:35.201,1.664E-08,2.19E-09
,,,2022-09-23 11:10:35.701,1.805E-08,1.41E-09
,,,2022-09-23 11:10:36.203,1.75E-08,3.52E-09
,,,2022-09-23 11:10:36.702,1.758E-08,2.27E-09
,,,2022-09-23 11:10:37.201,1.883E-08,2.19E-09
,,,2022-09-23 11:10:37.700,1.57E-08,2.42E-09
,,,2022-09-23 11:10:38.201,1.695E-08,4.61E-09
,,,2022-09-23 11:10:38.702,1.688E-08,3.2E-09
,,,2022-09-23 11:10:39.202,1.633E-08,2.19E-09
,,,2022-09-23 11:10:39.702,1.648E-08,2.27E-09
,,,2022-09-23 11:10:40.202,1.641E-08,2.42E-09
,,,2022-09-23 11:10:40.700,2.133E-08,3.52E-09
,,,2022-09-23 11:10:41.200,1.531E-08,1.02E-09
,,,2022-09-23 11:10:41.700,1.539E-08,3.44E-09
,,,2022-09-23 11:10:42.200,1.828E-08,2.5E-09
,,,2022-09-23 11:10:42.701,1.648E-08,2.27E-09
,,,2022-09-23 11:10:43.203,1.391E-08,3.44E-09
,,,2022-09-23 11:10:43.702,1.344E-08,1.72E-09
,,,2022-09-23 11:10:44.202,1.828E-08,1.25E-09
,,,2022-09-23 11:10:44.703,1.875E-08,4.06E-09
,,,2022-09-23 11:10:45.201,1.617E-08,2.42E-09
,,,2022-09-23 11:10:45.701,1.672E-08,1.17E-09
,,,2022-09-23 11:10:46.202,1.578E-08,1.95E-09
,,,2022-09-23 11:10:46.702,1.672E-08,3.28E-09
