Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
Model:,MSO-X 4154A,,2022-09-22 16:57:54.749,-2.219E-08,9.53E-09
Serial Number:,MY60101365,,2022-09-22 16:57:55.249,3.28E-09,-3.91E-09
Firmware Version:,07.31.2020012900,,2022-09-22 16:57:55.750,3.91E-09,-2.11E-09
Start Time:,2022-09-22 16:57:54.749,,2022-09-22 16:57:56.250,3.59E-09,-4.22E-09
Stop Time:,2022-09-22 17:07:54.749,,2022-09-22 16:57:56.748,1.33E-09,-4.69E-09
Sample Period:,0.5,,2022-09-22 16:57:57.249,4.06E-09,-3.98E-09
,,,2022-09-22 16:57:57.750,2.34E-09,-4.84E-09
,,,2022-09-22 16:57:58.249,3.36E-09,-5.55E-09
,,,2022-09-22 16:57:58.748,2.5E-09,-3.2E-09
,,,2022-09-22 16:57:59.248,3.13E-09,-2.89E-09
,,,2022-09-22 16:57:59.747,4.3E-09,-3.67E-09
,,,2022-09-22 16:58:00.247,3.36E-09,-5.16E-09
,,,2022-09-22 16:58:00.747,3.67E-09,-3.83E-09
,,,2022-09-22 16:58:01.247,2.66E-09,-1.09E-09
,,,2022-09-22 16:58:01.746,2.19E-09,-3.44E-09
,,,2022-09-22 16:58:02.247,1.09E-09,-3.28E-09
,,,2022-09-22 16:58:02.747,3.36E-09,-3.83E-09
,,,2022-09-22 16:58:03.246,2.89E-09,-3.67E-09
,,,2022-09-22 16:58:03.747,4.14E-09,-3.28E-09
,,,2022-09-22 16:58:04.248,2.89E-09,-3.44E-09
,,,2022-09-22 16:58:04.749,2.19E-09,-3.91E-09
,,,2022-09-22 16:58:05.249,2.19E-09,-3.75E-09
,,,2022-09-22 16:58:05.749,2.89E-09,-2.89E-09
,,,2022-09-22 16:58:06.248,4.69E-09,-4.14E-09
,,,2022-09-22 16:58:06.749,4.3E-09,-3.36E-09
,,,2022-09-22 16:58:07.250,4.92E-09,-2.97E-09
,,,2022-09-22 16:58:07.749,3.91E-09,-2.5E-09
,,,2022-09-22 16:58:08.248,4.53E-09,-3.59E-09
,,,2022-09-22 16:58:08.747,2.03E-09,-5E-09
,,,2022-09-22 16:58:09.249,3.91E-09,-2.97E-09
,,,2022-09-22 16:58:09.749,2.81E-09,-3.59E-09
,,,2022-09-22 16:58:10.249,4.22E-09,-4.45E-09
,,,2022-09-22 16:58:10.748,4.3E-09,-3.44E-09
,,,2022-09-22 16:58:11.248,2.89E-09,-4.69E-09
,,,2022-09-22 16:58:11.749,3.28E-09,-2.73E-09
,,,2022-09-22 16:58:12.250,2.27E-09,-4.3E-09
,,,2022-09-22 16:58:12.749,2.34E-09,-4.06E-09
,,,2022-09-22 16:58:13.249,6.33E-09,-2.5E-09
,,,2022-09-22 16:58:13.750,5.39E-09,-2.42E-09
,,,2022-09-22 16:58:14.248,1.88E-09,-4.22E-09
,,,2022-09-22 16:58:14.748,3.98E-09,-1.8E-09
,,,2022-09-22 16:58:15.248,3.91E-09,-3.28E-09
,,,2022-09-22 16:58:15.748,3.75E-09,-2.66E-09
,,,2022-09-22 16:58:16.248,3.44E-09,-4.06E-09
,,,2022-09-22 16:58:16.748,2.66E-09,-3.98E-09
,,,2022-09-22 16:58:17.248,4.14E-09,-5.55E-09
,,,2022-09-22 16:58:17.748,3.59E-09,-3.44E-09
,,,2022-09-22 16:58:18.248,2.5E-09,-3.44E-09
,,,2022-09-22 16:58:18.748,2.34E-09,-4.84E-09
,,,2022-09-22 16:58:19.248,3.75E-09,-1.72E-09
,,,2022-09-22 16:58:19.748,2.27E-09,-4.22E-09
,,,2022-09-22 16:58:20.248,-9.61E-09,2.117E-08
,,,2022-09-22 16:58:20.749,2.89E-09,-4.45E-09
,,,2022-09-22 16:58:21.249,3.2E-09,-3.44E-09
,,,2022-09-22 16:58:21.749,2.81E-09,-2.34E-09
,,,2022-09-22 16:58:22.251,4.92E-09,-4.84E-09
,,,2022-09-22 16:58:22.749,4.38E-09,-4.53E-09
,,,2022-09-22 16:58:23.251,4.77E-09,-3.59E-09
,,,2022-09-22 16:58:23.751,2.03E-09,-5.55E-09
,,,2022-09-22 16:58:24.251,3.13E-09,-3.83E-09
,,,2022-09-22 16:58:24.749,3.67E-09,-3.98E-09
,,,2022-09-22 16:58:25.250,3.52E-09,-4.45E-09
,,,2022-09-22 16:58:25.749,4.3E-09,-4.3E-09
,,,2022-09-22 16:58:26.250,3.83E-09,-3.98E-09
,,,2022-09-22 16:58:26.750,4.92E-09,-3.44E-09
,,,2022-09-22 16:58:27.250,4.45E-09,-4.06E-09
,,,2022-09-22 16:58:27.749,1.64E-09,-4.77E-09
,,,2022-09-22 16:58:28.248,3.44E-09,-3.52E-09
,,,2022-09-22 16:58:28.749,3.98E-09,-3.67E-09
,,,2022-09-22 16:58:29.249,3.36E-09,-4.53E-09
,,,2022-09-22 16:58:29.751,2.89E-09,-2.27E-09
,,,2022-09-22 16:58:30.250,3.28E-09,-3.98E-09
,,,2022-09-22 16:58:30.749,2.27E-09,-5E-09
,,,2022-09-22 16:58:31.249,2.73E-09,-4.53E-09
,,,2022-09-22 16:58:31.749,2.97E-09,-4.77E-09
,,,2022-09-22 16:58:32.250,3.44E-09,-4.92E-09
,,,2022-09-22 16:58:32.750,6.17E-09,-1.64E-09
,,,2022-09-22 16:58:33.249,3.13E-09,-4.45E-09
,,,2022-09-22 16:58:33.750,1.88E-09,-5.63E-09
,,,2022-09-22 16:58:34.249,3.83E-09,-3.28E-09
,,,2022-09-22 16:58:34.749,1.64E-09,-5.39E-09
,,,2022-09-22 16:58:35.250,2.58E-09,-6.02E-09
,,,2022-09-22 16:58:35.750,3.28E-09,-3.36E-09
,,,2022-09-22 16:58:36.249,2.03E-09,-4.3E-09
,,,2022-09-22 16:58:36.749,5.23E-09,-4.14E-09
,,,2022-09-22 16:58:37.249,3.75E-09,-3.67E-09
,,,2022-09-22 16:58:37.750,3.67E-09,-5.31E-09
,,,2022-09-22 16:58:38.249,-1.719E-08,3.83E-09
,,,2022-09-22 16:58:38.750,1.48E-09,-2.81E-09
,,,2022-09-22 16:58:39.248,3.44E-09,-3.52E-09
,,,2022-09-22 16:58:39.748,4.45E-09,-2.73E-09
,,,2022-09-22 16:58:40.249,4.53E-09,-2.03E-09
,,,2022-09-22 16:58:40.749,1.72E-09,-4.77E-09
,,,2022-09-22 16:58:41.249,5.16E-09,-4.69E-09
,,,2022-09-22 16:58:41.749,1.977E-08,-4.92E-09
