Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-12-02 16:03:32.363,0.016736
Serial Number:,MY60101365,,2022-12-02 16:03:32.991,0.014728
Firmware Version:,07.31.2020012900,,2022-12-02 16:03:33.638,0.017071
Start Time:,2022-12-02 16:03:32.363,,2022-12-02 16:03:34.301,0.015063
Stop Time:,2022-12-02 16:13:32.342,,2022-12-02 16:03:34.968,0.017406
Sample Period:,0.5,,2022-12-02 16:03:35.623,0.013054
,,,2022-12-02 16:03:36.270,0.013054
,,,2022-12-02 16:03:36.918,0.018075
,,,2022-12-02 16:03:37.578,0.014059
,,,2022-12-02 16:03:38.228,0.017071
,,,2022-12-02 16:03:38.877,0.014393
,,,2022-12-02 16:03:39.524,0.015063
,,,2022-12-02 16:03:40.170,0.016067
,,,2022-12-02 16:03:40.820,0.011046
,,,2022-12-02 16:03:41.462,0.018745
,,,2022-12-02 16:03:42.110,0.01841
,,,2022-12-02 16:03:42.769,0.013389
,,,2022-12-02 16:03:43.434,0.016067
,,,2022-12-02 16:03:44.083,0.016736
,,,2022-12-02 16:03:44.734,0.016067
,,,2022-12-02 16:03:45.377,0.013389
,,,2022-12-02 16:03:46.032,0.01205
,,,2022-12-02 16:03:46.685,0.016067
,,,2022-12-02 16:03:47.334,0.016736
,,,2022-12-02 16:03:47.983,0.013054
,,,2022-12-02 16:03:48.632,0.013389
,,,2022-12-02 16:03:49.283,0.01841
,,,2022-12-02 16:03:49.934,0.018745
,,,2022-12-02 16:03:50.585,0.014059
,,,2022-12-02 16:03:51.227,0.013054
,,,2022-12-02 16:03:51.879,0.015732
,,,2022-12-02 16:03:52.529,0.013724
,,,2022-12-02 16:03:53.179,0.013724
,,,2022-12-02 16:03:53.832,0.014728
,,,2022-12-02 16:03:54.482,0.014059
,,,2022-12-02 16:03:55.133,0.013724
,,,2022-12-02 16:03:55.785,0.016402
,,,2022-12-02 16:03:56.426,0.013389
,,,2022-12-02 16:03:57.088,0.010711
,,,2022-12-02 16:03:57.745,0.014059
,,,2022-12-02 16:03:58.397,0.016067
,,,2022-12-02 16:03:59.063,0.013054
,,,2022-12-02 16:03:59.713,0.014728
,,,2022-12-02 16:04:00.364,0.016067
,,,2022-12-02 16:04:01.005,0.016402
,,,2022-12-02 16:04:01.653,0.016067
,,,2022-12-02 16:04:02.300,0.013389
,,,2022-12-02 16:04:02.953,0.018745
,,,2022-12-02 16:04:03.601,0.01272
,,,2022-12-02 16:04:04.259,0.017071
,,,2022-12-02 16:04:04.913,0.011381
,,,2022-12-02 16:04:05.560,0.01205
,,,2022-12-02 16:04:06.213,0.015063
,,,2022-12-02 16:04:06.863,0.01272
,,,2022-12-02 16:04:07.511,0.015732
,,,2022-12-02 16:04:08.151,0.011046
,,,2022-12-02 16:04:08.808,0.016402
,,,2022-12-02 16:04:09.468,0.009372
,,,2022-12-02 16:04:10.111,0.014393
,,,2022-12-02 16:04:10.764,0.015397
,,,2022-12-02 16:04:11.430,0.014059
,,,2022-12-02 16:04:12.073,0.019749
,,,2022-12-02 16:04:12.739,0.015732
,,,2022-12-02 16:04:13.389,0.010042
,,,2022-12-02 16:04:14.034,0.016736
,,,2022-12-02 16:04:14.683,0.015397
,,,2022-12-02 16:04:15.337,0.017741
,,,2022-12-02 16:04:15.984,0.012385
,,,2022-12-02 16:04:16.638,0.013724
,,,2022-12-02 16:04:17.291,0.01272
,,,2022-12-02 16:04:17.943,0.011046
