Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Time (s),Maximum(1) (V)
Model:,MSO-X 4154A,,2022-12-02 16:42:29.724,0.01205
Serial Number:,MY60101365,,2022-12-02 16:42:30.354,0.012385
Firmware Version:,07.31.2020012900,,2022-12-02 16:42:30.988,0.013389
Start Time:,2022-12-02 16:42:29.724,,2022-12-02 16:42:31.648,0.009707
Stop Time:,2022-12-02 16:52:29.389,,2022-12-02 16:42:32.344,0.01272
Sample Period:,0.5,,2022-12-02 16:42:32.970,0.011046
,,,2022-12-02 16:42:33.651,0.010711
,,,2022-12-02 16:42:34.301,0.014728
,,,2022-12-02 16:42:34.973,0.013054
,,,2022-12-02 16:42:35.627,0.011715
,,,2022-12-02 16:42:36.300,0.01272
,,,2022-12-02 16:42:36.949,0.009707
,,,2022-12-02 16:42:37.598,0.011046
,,,2022-12-02 16:42:38.244,0.01272
,,,2022-12-02 16:42:38.889,0.011715
,,,2022-12-02 16:42:39.541,0.012385
,,,2022-12-02 16:42:40.183,0.010377
,,,2022-12-02 16:42:40.832,0.011715
,,,2022-12-02 16:42:41.473,0.012385
,,,2022-12-02 16:42:42.124,0.009707
,,,2022-12-02 16:42:42.771,0.009372
,,,2022-12-02 16:42:43.421,0.009707
,,,2022-12-02 16:42:44.082,0.013054
,,,2022-12-02 16:42:44.737,0.011381
,,,2022-12-02 16:42:45.389,0.010042
,,,2022-12-02 16:42:46.036,0.009707
,,,2022-12-02 16:42:46.681,0.01272
,,,2022-12-02 16:42:47.342,0.009038
,,,2022-12-02 16:42:47.995,0.013054
,,,2022-12-02 16:42:48.645,0.010377
,,,2022-12-02 16:42:49.304,0.010711
,,,2022-12-02 16:42:49.956,0.015063
,,,2022-12-02 16:42:50.602,0.012385
,,,2022-12-02 16:42:51.260,0.010711
,,,2022-12-02 16:42:51.919,0.010042
,,,2022-12-02 16:42:52.577,0.011381
,,,2022-12-02 16:42:53.225,0.01272
,,,2022-12-02 16:42:53.872,0.013724
,,,2022-12-02 16:42:54.513,0.013054
,,,2022-12-02 16:42:55.156,0.011715
,,,2022-12-02 16:42:55.802,0.013054
,,,2022-12-02 16:42:56.459,0.013389
,,,2022-12-02 16:42:57.127,0.012385
,,,2022-12-02 16:42:57.776,0.009707
,,,2022-12-02 16:42:58.427,0.01272
,,,2022-12-02 16:42:59.087,0.010711
,,,2022-12-02 16:42:59.743,0.011046
,,,2022-12-02 16:43:00.401,0.011046
,,,2022-12-02 16:43:01.061,0.010711
,,,2022-12-02 16:43:01.720,0.009707
,,,2022-12-02 16:43:02.374,0.010042
,,,2022-12-02 16:43:03.029,0.012385
,,,2022-12-02 16:43:03.802,0.009707
,,,2022-12-02 16:43:04.461,0.010042
,,,2022-12-02 16:43:05.116,0.009707
,,,2022-12-02 16:43:05.767,0.013389
,,,2022-12-02 16:43:06.423,0.013054
